番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
219,2019年04月12日,大阪,ＨＰ,スズキ,エスクード１．４ターボ,2018年10月,"2,680 Km",CBA-YEA1S,K14C,その他,２０１９年１月２２日から現在も継続,アクティブクルーズコントロールセット時、何ら操作なしに機能を停止する。数分から１５分以上にわたって復旧しない。
220,2019年04月12日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸカスタム,2018年10月,"5,000 Km",DBA-JF3,S07B,乗車装置,２月ごろから,エンジン始動で後席のスライドドアが全開になることがある。
221,2019年04月12日,京都,ＨＰ,トヨタ,プリウスα,2015年12月,"35,000 Km",DAA-ZVW41W,2ZR-5JM,制動装置,納車半年後,リアブレーキの不具合により、発進時にブレーキ鳴きが発生した。修理やキャリパー交換してもらったが、未だにブレーキ鳴きが止まらない。
222,2019年04月12日,兵庫,ＨＰ,ＢＭＷ,２１８ｉ　ａｃｔｉｖｅ,2016年09月,"28,000 Km",DBA-2A15,B38A15A,制動装置,２０１９年４月９日,赤信号で停止時、サイドブレーキのスイッチが効かず、サイドブレーキが全く効かなくなった。
223,2019年04月12日,広島,ＨＰ,カワサキ,ＺＺＲ１４００,2006年05月,"45,000 Km",ZXT40A,ZXT40AE,エンジン,２０１９年２月１７日,５０００回転前後で急にエンジン回転が上がらなくなり、失速した。急減速するため、前のめりにバランスを崩し、転倒の危険を感じた。
224,2019年04月12日,香川,ＨＰ,ニッサン,エクストレイル,2012年01月,"78,329 Km",LDA-DNT31,M9R,エンジン,２０１８年７月１日,ターボチャージャーの不良により、高速道路を走行中にエンジンルームより白煙が発生し、エンジンが停止した。
225,2019年04月11日,富山,ＨＰ,トヨタ,ヴァンガード,2009年03月,"102,400 Km",DBA-ACA38W,2AZ,エンジン,２０１８年０４月頃,特にエンジン不調は無かったが走行中にオイル油圧低下の表示と警告音が出た。オイル量を確認するとＬＯＷレベル以下だった。
226,2019年04月11日,富山,ﾌﾘｰﾀﾞｲｱﾙ,ボルボ,Ｖ４０,2014年06月,"31,200 Km",DBA-MB4164T,B4164T,かじ取り,２０１９年４月,走行中にパワーステアリングが故障し、ハンドルが効かなくなった。エンジン停止後も動かない。
227,2019年04月11日,東京,ＨＰ,ニッサン,サファリ,2003年09月,"117,000 Km",TA-WFGY61,TB48,その他,２０１８年１２月,水温計の指針指示値が完全暖機状態でも低水温を指示する。なおサーモスタットや水温センサーは正常。
228,2019年04月11日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ＵＤトラックス,クオン,2013年06月,"400,000 Km",QKG-CW5XL,GH11,排ｶﾞｽ･騒音,不明,ＥＧＲバルブが破損した。
229,2019年04月11日,埼玉,ＨＰ,三菱,ふそうキャンター,2013年07月,"35,258 Km",TPG-FBA00,4P10,排ｶﾞｽ･騒音,２０１９年４月,ＳＣＲの不良により、エンジン警告等点灯後、車両がストップした。
230,2019年04月11日,埼玉,ＨＰ,三菱,ふそうキャンター,2014年01月,"37,417 Km",TPG-FBA00,4P10,排ｶﾞｽ･騒音,２０１９年４月,ＮＯＸセンサーの不良により、エンジン警告等が点灯後、車両がストップした。
231,2019年04月11日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,パレット,2008年10月,"75,000 Km",DBA-MK21S,K6A,エンジン,不明,ワゴンＲなど、スズキの軽自動車で、ファンベルトを交換すると異音が発生する。
232,2019年04月11日,愛知,ＨＰ,トヨタ,プリウスα,2017年03月,"30,000 Km",DAA-ZVW41W,2ZR-5JM,制動装置,納車時から多発,赤信号等での減速時、長い下り坂のでの減速時、一定のブレーキ操作で減速していると加速するような感じで、急に制動距離が延びる。ブレーキ動作が不安定、ストローク量が変わる。フルストロークするぐらいで止まる時もあれば、少し踏んで前のめりになる時もある。
233,2019年04月11日,愛知,ＨＰ,トヨタ,ポルテ,2014年02月,"16,500 Km",DBA-NCP141,1NZ,車枠・車体,２０１９年１月,動物がエンジンルームのカウルサイド部の隙間を通ってカウルパネルとカウルルーバーの隙間に侵入。さらに外気導入ダクト経由で動物が侵入し、エアコンのフィルターの上面まで到達後、外気内気切り替え弁をこじ開けて車室内に侵入した模様で、助手席足元をはじめ車室内で糞尿を多数発見した。
234,2019年04月11日,愛知,ＨＰ,三菱,ふそうキャンター,2013年08月,不明,TKG-FEA50,4P10,電気装置,２０１９年４月１１日　早朝,燃料タンクに取り付けられている燃料ポンプのコネクターが焼け焦げ、エンジンがかからなくなる。アース側が溶け焦げ、溶損部分が燃料タンク内に届く寸前であった。
235,2019年04月11日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフ,2011年06月,"50,000 Km",DBA-1KCBZ,CBZ,エンジン,２０１９年４月８日,タイミングチェーンが伸びて異音がする。
236,2019年04月11日,岡山,ＨＰ,ニッサン,ＮＶ３５０キャラバン,2017年08月,不明,LDF-VW2E26,YD25,制動装置,購入時から,走行中、エマージェンシーブレーキが何もないところでピー音の後、数分間警告灯が点滅した。いつの間にか警告灯は消灯したが、またピー音の後警告灯が点滅した。
237,2019年04月11日,岡山,ＨＰ,ニッサン,ノート,2010年03月,"60,000 Km",DBA-E11,HR15,エンジン,２０１９年３月２３日,スロットルチャンバーの汚れにより、走行中に前触れなく突如エンストした。
238,2019年04月11日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,エクストレイル,2017年09月,不明,DAA-HT32,MR20-RM31,エンジン,２０１９年４月４日,コンピュータがシャットダウンしたため、国道走行中に突然エンジンが停止した。
239,2019年04月10日,福島,ＨＰ,ニッサン,フェアレディＺ,2012年05月,"44,500 Km",CBA-HZ34,VQ37,かじ取り,２０１９年４月３日,駐車場でエンジン停止後、始動しようとしたがエンジンがかからず、メーターパネルにキーマークが点灯した。ディーラーでステアリングロックの故障と判明した。
240,2019年04月10日,東京,ＨＰ,三菱,ふそうエアロスター,2013年08月,"185,646 Km",QKG-MP37FK,6M60,エンジン,２０１９年４月９日,エアコンプレッサーからのオイル上がりによる異物がエアライン先にあるエアドライヤに堆積し、ドレンバルブに噛み込みエア漏れしたため、走行中にエア圧低下により、警告音が鳴動し、運行が出来なくなった。
241,2019年04月10日,神奈川,ＨＰ,マツダ,ＣＸ－５,2012年09月,"110,000 Km",LDA-KE2AW,SH,電気装置,２０１９年４月１０日,走行中に突然異音がした。オルタネータのプーリーが外れ脱落し、部品が落ちたような音がし、すぐにバッテリー充電異常の警告表示がでた。
242,2019年04月10日,栃木,ＨＰ,アウディ,Ａ４,2011年06月,"62,441 Km",ABA-8KCDNF,CDN,排ｶﾞｽ･騒音,２０１９年４月,エンジンをかけて数分間、マフラーから黒色の液体が吹き出る。
243,2019年04月10日,栃木,ＨＰ,アウディ,Ａ４,2011年06月,"62,441 Km",ABA-8KCDNF,CDN,エンジン,２０１９年４月,走行５００～６００ｋｍでエンジンオイル警告灯が鳴ってしまい、オイル補充を余儀なくされている。
244,2019年04月10日,山梨,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2011年09月,"69,000 Km",DBA-NC26,MR20,エンジン,２０１９年３月末,走行中に、タイミングチェーンが破断して走行不能になり、エンジンも壊れた。
245,2019年04月10日,静岡,ＨＰ,フォルクスワーゲン,ゴルフ,2013年09月,"39,000 Km",DBA-AUCJZ,CJZ,動力伝達,２０１９年４月５日,走行中にトランスミッションエラーの警告が出て、道路の真ん中で走行不能になった。
246,2019年04月10日,静岡,ＨＰ,フォルクスワーゲン,ＣＣ,2013年06月,"60,000 Km",ABA-3CCDAC,CDA,動力伝達,２０１９年３月１６日,ＤＳＧ（自動変速機）のメカトロニクスの不良により、走行中に急に推進力が無くなり停止した。その後は前進も後退も出来なくなった。その際にシフトインジケーターにスパナマークが表示された。
247,2019年04月10日,静岡,ＨＰ,フォルクスワーゲン,ゴルフトゥーラン,2010年02月,"70,000 Km",ABA-1TCAV,CAV,かじ取り,２０１８年１２月,ステアリングＥＣＵの半田付け不良により、右折時にウインカーを出すとエンジンが停止した。
248,2019年04月10日,三重,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ムーヴ,2007年08月,"85,500 Km",DBA-L175S,KF,エンジン,不明,ピストンの不良により、エンジンオイルの消費が増大する。
249,2019年04月10日,三重,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ムーヴ,2013年01月,"34,400 Km",DBA-LA100S,KF,制動装置,不明,ＡＢＳのアクチュエーターユニットが内部で断線し、ブレーキ関係の警告灯が全て点灯する。
250,2019年04月10日,熊本,内容証明,三菱,ふそうファイター,2014年11月,"491,300 Km",TKG-FK64F,6M60,動力伝達,不明,走行時にミッションからの異音・ギアが入りずらい等の異変が生じていたが、走行を続けていたところミッションケースを突き破り破損した。
251,2019年04月10日,宮崎,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2012年08月,"33,000 Km",TKG-FBA30,4P10,燃料装置,不明,インジェクターの不良により、エンジン異常の警告灯が点灯した。インジェクターの交換修理をしようとしたが、インジェクターのねじが折損してシリンダーヘッドに残ってしまい、シリンダーヘッド一式での交換になった。
252,2019年04月10日,沖縄,ＨＰ,ニッサン,ムラーノ,2008年10月,"109,900 Km",CBA-PNZ51,VQ35,制動装置,２０１９年４月５日,走行中に突然ブレーキペダルの踏み代が深くなり、ブレーキが効かなくなった。
253,2019年04月10日,沖縄,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,テラノ,2001年10月,"100,000 Km",KH-TR50,ZD30,燃料装置,２０１９年１月２日,インジェクターに不良により、走行中にエンジンが停止した。
254,2019年04月09日,長野,ＨＰ,ニッサン,セレナ　ハイウェイスター,2011年09月,"105,500 Km",DBA-FC26,MR20,エンジン,２０１９年３月末,タイミングチェーンの伸びにより、エンジン始動時にエンジンからシャリシャリと異音が発生した。暖機が完了すると小さくなるが１０００～１５００回転時には大きくなる。
255,2019年04月09日,長野,ﾌﾘｰﾀﾞｲｱﾙ,日野,プロフィア,2012年05月,"900,000 Km",LKG-FW1EXBJ,E13C,排ｶﾞｽ･騒音,不明,ＤＰＲ警告灯が点灯して、エンジンがかからなくなる。
256,2019年04月09日,千葉,ＨＰ,ホンダ,ＧＲＡＣＥハイブリッド,2018年02月,"8,000 Km",DAA-GM4,LEB-H1,車枠・車体,新車購入時一カ月後位から、現在まで計８度,運転中に、トランクが勝手に開き、メーターパネルにトランク開の警告表示メッセージが出る。
257,2019年04月09日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2013年06月,"56,600 Km",DAA-ZVW30,2ZR-3JM,車枠・車体,不明,高速道路や山岳路において、フルパワーで加速すると、硫黄や、ゴムが焦げたような異臭がする。
258,2019年04月09日,埼玉,ＨＰ,ホンダ,ＧＯＬＤＷＩＮＧ　ＤＣＴ,2019年01月,"4,500 Km",2BL-SC79,SC79E,動力伝達,発進時及び走行時,エンジンが暖まっている状態で、信号待ちや駐車場から発進する時に、時々ギア鳴りが起こる。ギア鳴りが起こった直後に一回だけエンストした。
259,2019年04月09日,茨城,ＨＰ,ニッサン,ノート,2006年02月,"188,700 Km",DBA-E11,HR15,エンジン,２０１９年１月,助手席側のエンジンルームから異音が発生して、振動するようになった。だんだん酷くなり、加速しなくなった。まるで１速が抜けてしまったかのような加速になった。
260,2019年04月09日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ハイゼットカーゴ,2010年03月,"18,000 Km",EBD-S321V,KF,その他,去年夏,エアコン配管のフィルターが詰まり、ガスの通りが悪くなると、プレッシャースイッチが働いてコンプレッサーのマグネットスイッチを切ってしまうため、エアコンスイッチを音にしてもカチカチと音がするだけでエアコンが効かない。
261,2019年04月09日,三重,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ニュービートル,2006年05月,"120,000 Km",GH-9CBFS,BFS,電気装置,不明,前照灯配線の被覆が剥がれ、ライトが点灯しなくなり、発煙した。
262,2019年04月09日,福井,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2013年04月,"65,600 Km",DAA-HFC26,MR20-SM23,エンジン,２０１８年１２月,ラジエーターファンの不良により、停車中にエンジンから発煙した。
263,2019年04月09日,福井,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2013年04月,"65,600 Km",DAA-HFC26,MR20-SM23,電気装置,不明,スタータージェネレーターの不良により、エンジンからカタカタと異音が出るようになった。
264,2019年04月09日,福井,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2013年04月,"65,600 Km",DAA-HFC26,MR20-SM23,燃料装置,不明,燃料ポンプの不良により、エンストした。
265,2019年04月09日,兵庫,ＨＰ,アウディ,Ａ３,2004年06月,"98,000 Km",GH-8PBGU,BGU,動力伝達,不明,変速機のソレノイドバルブの不良により、シフトショックが発生する。
266,2019年04月09日,広島,ﾌﾘｰﾀﾞｲｱﾙ,ニッサンＭＴ,マーチ,2010年11月,"130,000 Km",DBA-NK13,HR12,動力伝達,２０１９年３月２７日,ＣＶＴの不良により、走行中に突然加速できなくなった。
267,2019年04月09日,山口,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ｂＢ,2009年11月,"87,000 Km",DBA-QNC20,K3,エンジン,不明,アイドリング時、車室が異常に揺れる。
268,2019年04月08日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ジムニー,2013年06月,"76,500 Km",ABA-JB23W,K6A,緩衝装置,今年の１月中旬くらいから,右前輪サスペンションのコイルスプリングが破断した。
269,2019年04月08日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ラクティス,2009年01月,"96,700 Km",DBA-NCP100,1NZ,動力伝達,２０１９年４月５日,駐車場で一度バックギアに入れたあと、チェンジレバーをＤに入れて、前進しようとしたのにも関わらず、車は後ろに急発進したため、車止めを乗り越えて柵に衝突してしまった。この急加速時、バックギアの信号音は鳴っていなかった。
270,2019年04月08日,埼玉,ＨＰ,トヨタ,カローラスポーツハイブリッド,2019年03月,不明,ZWE211H,不明,その他,２０１９年３月１４日前後,車の周辺に人、モノ等存在しないのに、右側前方のコーナーセンサーとセンターセンサーの異常検知がなされ、赤い警告表示及び警告音が発生する。
271,2019年04月08日,愛知,ＨＰ,トヨタ,カローラルミオン,2011年12月,"48,600 Km",DBA-ZRE152N,2ZR,車枠・車体,２０１９年４月６日,洗車時に右側二箇所のルーフの塗装はがれを発見した。
272,2019年04月08日,奈良,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノート,不明,"50,000 Km",DBA-E12,CR12,動力伝達,不明,ＣＶＴ（無段変速機）の不良により、高速道路を走行中に突然３０ｋｍ／ｈくらいしか出なくなった。
273,2019年04月08日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ポロ,2018年07月,不明,ABA-AWCHZ,CHZ,エンジン,不明,アイドリングストップ後、アクセルペダルを軽く踏んだだけではエンジンがかからず、ペダルをさらに深く踏み込むと、エンジンがかかるとともに車が飛び出す挙動をすることがある。
274,2019年04月08日,佐賀,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,アコードハイブリッド,2018年10月,不明,DAA-CR7,LFA-H4,かじ取り,不明,ハンドル接続部のナットが緩んでいたため、前輪タイヤが内側に傾いた状態となり、タイヤが早期に磨耗した。
275,2019年04月08日,宮崎,来訪,三菱,ふそうローザ,2017年02月,"37,100 Km",TPG-BE640E,4P10,エンジン,２０１９年３月,エンジン内部のバルブ脱落により、走行中にいきなり異音が発生したため停止した。
276,2019年04月07日,群馬,ＨＰ,マツダ,アクセラ,2011年12月,"165,000 Km",DBA-BL5FW,ZY,電気装置,２０１４年２月２０日から,６０ｋｍ／ｈで走行中、片輪が道路上の雪に乗りあげた直後にＴＳＣ／ＤＳＣ作動表示灯が作動したところ、突然エンジンが失火し、アクセルペダルを踏んでもエンジンの回転数が上がらなくなった。
277,2019年04月07日,岐阜,ＨＰ,スズキ,ワゴンＲ,2009年02月,"38,080 Km",DBA-MH23S,K6A,かじ取り,２０１９年４月,ステアリングロックユニットの不良により、出先で突然再始動できなくなった。ハンドルロックも効いたまま、ハンドルを左右に振っても再始動出来無かった。
278,2019年04月06日,宮城,ＨＰ,スズキ,ワゴンＲスティングレー,不明,不明,MH22S,不明,その他,２０１５年５月,エアコンコンプレッサが故障した。
279,2019年04月06日,神奈川,ＨＰ,マツダ,ＣＸ－５,2017年06月,不明,LDA-KF2P,SH,保安灯火,２０１９年３月,運転席ドアを外から開けるとドアミラーが閉じて、数秒後に開く。
280,2019年04月06日,愛知,ＨＰ,トヨタ,アクアＳ,2014年03月,"96,000 Km",NHP10,不明,保安灯火,春から夏の終わり、午後１時～午後４時に必,気温が３８℃以上になると電動格納ドアミラーが格納・展開途中で停止、動作不能になる。早朝、夕方は動作することもある。
281,2019年04月06日,静岡,ＨＰ,マツダ,ＭＰＶ,2007年10月,"97,500 Km",DBA-LY3P,L3,電気装置,２０１９年３月,エンジンヘッドへ接続されているハーネスのケーブル損傷により、エンジンチェックランプが点灯した。
282,2019年04月06日,京都,ＨＰ,メルセデス・ベンツ,Ｅ５５,2013年10月,"13,927 Km",CBA-212073,278,乗車装置,２０１９年４月３日午後１時４０分頃,ガソリンスタンドに入ろうと停車した途端に、アクティブヘッドレストが大音響とともに作動した。
283,2019年04月06日,和歌山,ＨＰ,日野,プロフィア,2016年05月,"391,900 Km",QPG-FW1EXEG,E13C,車枠・車体,不明,トランテックス社製の架装ボディの車で、アオリ止め金具が折れた。
284,2019年04月05日,北海道,ＨＰ,三菱,ふそうファイター,2016年09月,"20,000 Km",QKG-FK62FZ,6M60,動力伝達,新車納車時から,ミッションが２番から３番と４番シフトアップが入りずらいのとガリガリ音がする。
285,2019年04月05日,北海道,ＨＰ,三菱,ふそうファイター,2018年06月,"19,500 Km",2KG-FK72FY,6M60,動力伝達,新車納車時から,ミッションが２番から３番と４番シフトＵＰが入りずらいのとガリガリ音がする。
286,2019年04月05日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2018年10月,不明,2PG-FV74HZ,6R20,制動装置,不明,改善対策５６８の措置を済ませた車で、衝突の可能性がないのに、多重表示モニターに警告表示がされるとともに警告音を発し、緩い制動を経て急制動がかかった。
287,2019年04月05日,三重,ＨＰ,ホンダ,Ｎ－ＢＯＸカスタムターボ,2013年02月,"52,225 Km",DBA-JF1,S07A,電気装置,２０１９年３月,一般道を走行中にエンジンチェックランプと横滑りランプが点灯した。
288,2019年04月05日,京都,ＨＰ,トヨタ,プリウス,2009年12月,"140,000 Km",DAA-ZVW30,2ZR-3JM,車枠・車体,２０１９年３月,パールホワイト塗装の車で、ルーフの塗装が剥がれた。
289,2019年04月05日,山口,ＨＰ,ニッサンＭＴ,マーチ,2012年09月,"10,800 Km",DBA-K13,HR12,動力伝達,２０１９年２月,一般道路を走行中、ＣＶＴの不良により加速できず惰性運転となる。数ｋｍ毎の頻度で発生し、数秒後には正常に復帰することを繰り返した。
290,2019年04月05日,愛媛,来訪,三菱,ふそうスーパーグレート,2018年04月,"50,000 Km",2PZ-FS74HZ,6R20,制動装置,新車購入直後より,ブレーキライニングが発熱するため、購入先に相談し、問題ないと言われて使用を継続していたが、総走行距離５００００ｋｍぐらいの時にライニングが焼き付いて走行できなくなった。
291,2019年04月05日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ハーレーダビッドソン,ナイトロッド　スペシャル,2008年02月,"18,100 Km",HMH,HMH,制動装置,２０１９年３月２６日,外２７０１のリコールでブレーキフルード交換を済ませた車両で、走行中に突然後輪がロックし、転倒した。
292,2019年04月05日,長崎,ＨＰ,ホンダ,アクティトラック,2015年06月,"103,800 Km",EBD-HA9,E07Z,エンジン,２０１９年４月１日,走行中にウォーターポンプのロックにより、タイミングベルトが切れ、エンストした。
293,2019年04月05日,長崎,ＨＰ,ニッサン,ルークス,2013年03月,"70,200 Km",DBA-ML21S,K6A,エンジン,２０１９年４月６日,エンジンがかからなくなった。
294,2019年04月05日,大分,ＨＰ,フォルクスワーゲン,パサート,2012年06月,"40,200 Km",DBA-3CCAX,CAX,動力伝達,２０１９年３月２６日,道路を走行中にスパナマークが表示されて突然減速し、惰性で路肩に流れ着いた。後続車が渋滞してきたので近くのコンビニの駐車場に停車しようとしたところ、バックもできなくなった。
295,2019年04月04日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,ボルボ,Ｖ４０,2014年06月,"36,000 Km",DBA-MB4164T,B4164T,動力伝達,不明,走行中にトランスミッション機能低下のエラーが出るとともに、ギアが変わらなくなり、低速ギアのままでエンジンが４０００ｒｐｍまで上がるなど、変速制御がおかしくなった。
296,2019年04月04日,長野,ＨＰ,アウディ,Ａ４,2010年09月,"45,000 Km",ABA-8KCDN,CDN,電気装置,購入後５年,イグニッションコイルの不良により、走行中に突然エンジン警告灯とＥＰＣ警告灯が点灯し、激しい振動が発生した。アイドリングも不安定になった。
297,2019年04月04日,長野,ＨＰ,アウディ,Ａ４,2010年09月,"45,000 Km",ABA-8KCDN,CDN,その他,購入後５年,ＭＭＩ（ナビ）が突然消え、ルート案内やオーディオ操作が出来なくなる。何度が再起動をしたら直るが、定期的に発生する。
298,2019年04月04日,長野,ＨＰ,アウディ,Ａ４,2010年09月,"45,000 Km",ABA-8KCDN,CDN,保安灯火,購入後５年,５年ほどでヘッドライトにひび割れや曇りが発生し、照度が低下する。
299,2019年04月04日,神奈川,ＨＰ,ボルボ,Ｖ６０,2013年07月,"77,000 Km",DBA-FB4164T,B4164T,エンジン,２０１９年３月１１日,走行中、突然エンジンの出力が低下し、アクセルペダルを踏み込んでも２０ｋｍ／ｈ程度しか速度が上がらなくなった。
300,2019年04月04日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,メルセデス・マイバッハＳ５６０,2018年04月,不明,DBA-222983C,176,走行装置,２０１９年４月２日,ディーラーで、タイヤの空気圧の点検を受けたが、その翌日に走行中に右後輪がパンクをした。
301,2019年04月04日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スイフト,2014年03月,"14,500 Km",DBA-ZC72S,K12B,制動装置,２０１８年１０月２７日、２０１９年１月２,新車購入４か月以内の頃に２回ブレーキが効かなくなった。販売店で部品交換をし、使用を再開していたが、約５年経過したところで再発した。
302,2019年04月04日,大阪,文書,いすゞ,フォワード,2016年10月,"284,000 Km",TKG-FRR90T2,4HK1,走行装置,不明,走行車線を走行中、右前輪が脱落した。
303,2019年04月04日,滋賀,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2018年04月,不明,TPG-FEB50,4P10,動力伝達,購入して間もないころから,マニュアルトランスミッション搭載車で、３速、４速ギアが入りづらく、減速時においては、ギアが入らないためにエンジンブレーキが使えず、ニュートラル状態での減速を強いられてしまう。
304,2019年04月03日,長野,ＨＰ,アウディ,Ａ４,2010年09月,"45,000 Km",ABA-8KCDN,CDN,動力伝達,４５０００ｋｍ時,Ｓトロニック（自動変速機）搭載車で、ギアボックス警告灯が点灯を繰り返した。
305,2019年04月03日,群馬,ＨＰ,ニッサン,フェアレディＺ,2010年07月,"186,000 Km",CBA-Z34,VQ37,かじ取り,２０１９年３月１８日,コンビニに駐車中にステアリングロックが故障し、エンジンがかからなくなった。同不具合は４年ほど前にも起こり、その時に対策品に交換済みであった。
306,2019年04月03日,愛知,ＨＰ,カワサキ,Ｎｉｎｊａ２５０ＳＬ,不明,不明,JBK-BX250A,BX250AE,エンジン,不定期,法定速度にて通常走行をし、信号停止時にアイドリングが不安定になる。その状態で、エンジン回転数を上げつつクラッチをつなぎ発進を試みる一連の発進動作中にエンジンストールを起こす。
307,2019年04月03日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,アコードハイブリッド,2014年07月,"47,100 Km",DAA-CR6,LFA-MF8,制動装置,不明,バッテリーの不良により、警報と警告灯の点灯と共にブレーキが効かなくなった。
308,2019年04月03日,大分,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ソリオハイブリッドＳＸ,2018年07月,"8,000 Km",DAA-MA46S,K12C-PB05A,動力伝達,不明,約２０ｍ・約１２度の上り坂の登板終了直前、トランスミッション警告灯が点灯し、エンジンルームから激しい異臭の空気が室内に流れ込んできて胸が少し苦しくなった。
309,2019年04月02日,新潟,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズルークス,2014年03月,"62,600 Km",DBA-B21A,3B20,エンジン,不明,エンジンを始動し、少しだけ車を動かしてエンジンを止めると、次に始動をしようとしてもエンジンがかからなくなる。
310,2019年04月02日,長野,ＨＰ,ダイハツ,ミラ,不明,"51,000 Km",DBA-L275S,KF,エンジン,最近判明,１０００ｋｍ走行でエンジンオイルが空になる。
311,2019年04月02日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2017年03月,不明,DAA-GFC27,MR20-SM24,電気装置,２年前から,信号発進時や、右折の発進時に、アクセルペダルを踏み込んでいるのにトロトロと出て行き、意図した加速をしないことがある。
312,2019年04月02日,兵庫,ＨＰ,スバル,エクシーガ,2009年11月,"94,000 Km",CBA-YA5,EJ20,動力伝達,２０１９年２月,低速走行時アイドリング不安定になり、ギアがスムーズに切り変わらず、後部より追突された様な激しい衝撃が出る。
313,2019年04月02日,兵庫,ＨＰ,ニッサン,スカイライン３５０ＧＴ４,2018年03月,"11,000 Km",DAA-HNV37,VQ35-HM34,制動装置,２０１８年５月頃から継続的に発生,交通安全上問題がない状況下でエマージェンシーブレーキが誤作動し、ブレーキがかかる。
314,2019年04月02日,広島,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2018年01月,"13,000 Km",DBA-JF3,S07B,電気装置,２０１９年３月,プラグ失火により、追い越し車線走行中、チェックエンジンの他、警告灯が多数点灯した。
315,2019年04月02日,広島,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ボンゴ,2005年11月,"133,103 Km",KR-SKF2T,RF,排ｶﾞｽ･騒音,不明,ＤＰＦの警告灯が頻繁に点灯する。手動再生を行っても回復せずにディーラーへの入庫を強いられる。
316,2019年04月01日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＮＶ３５０キャラバン,2013年06月,"38,600 Km",LDF-VW6E26,YD25,エンジン,２０１９年３月,オイルクーラーのパイプ接続部のカシメ付近からオイルが漏れ、アンダーカバーにオイルが溜まっていた。
317,2019年04月01日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＮＶ３５０キャラバン,2013年06月,"38,600 Km",LDF-VW6E26,YD25,エンジン,不明,冷却水の減りが激しく、３か月（３０００ｋｍ）でローラインまで減る。
318,2019年04月01日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＮＶ３５０キャラバン,2013年06月,"38,600 Km",LDF-VW6E26,YD25,排ｶﾞｽ･騒音,３週間前から,ＥＧＲバルブの開閉不良により、エンジン出力が低下する。
319,2019年04月01日,宮城,ＨＰ,ジープ,レネゲード,2017年06月,"27,700 Km",ABA-BU14,55263624,その他,２０１９年１月～２月,走行車線自動補正装置（ＬＡＮＥＳＥＮＣＥ）が勝手にＯＦＦになる。
320,2019年04月01日,福島,ＨＰ,アルファロメオ,ジュリア　ベローチェ　４ＷＤ,2018年11月,"1,000 Km",ABA-95220,55273835,かじ取り,２０１９年２月,駐車場での切り返し、又駐車場より道路に出る時など、ハンドルをいっぱいに切った時、タイヤ付近からタイヤが回転せずバウンドした様なショックと音がする。
