番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
245,2019年06月05日,滋賀,ＨＰ,ダイハツ,コペン,2004年08月,"120,100 Km",ABA-L880K,JB,エンジン,２０１９年５月ごろ,ラジエターの一部が樹脂でできており、その部分からラジエター液が漏れ出てきている。
246,2019年06月05日,奈良,ＨＰ,ホンダ,ＦＲＥＥＤ,2017年08月,不明,DBA-GB5,L15B,制動装置,２０１８年８月,走行中に、ほぼすべての警告灯が点灯した。最初に警告灯が出た時ブレーキオイルが減っているとの説明があり、当分の間同じ現象は出なかったが２０１９年５月に同じ現象が発生した。
247,2019年06月05日,広島,ＨＰ,ダイハツ,トール,2017年11月,不明,DBA-M900S,1KR,車枠・車体,２０１９年４月２９日,走行中、ラジエーター付近より突然出火していたが、気が付かず運転しており、休憩のため立ち寄った道の駅の通行人に出火していることを告げられ、消火した。警告音や異常などはなかった。
248,2019年06月05日,香川,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,エブリイ,2017年02月,"49,562 Km",HBD-DA17V,R06A,動力伝達,２０１９年６月,ＡＧＳ（自動変速機）搭載車で、トランスミッション警告灯が点灯し、３速から２速に落ちない、アクセルペダルを踏んでも進まない。
249,2019年06月05日,沖縄,ＨＰ,フォルクスワーゲン,パサートヴァリアント,2011年07月,"50,000 Km",DBA-3CCAX,CAX,動力伝達,２０１９年５月末,ＤＳＧ（自動変速機）メカトロニクスの故障により、高速道路走行中、突然インジケーター点滅し加速しなくなり、惰性でなんとか路肩に停止させたが、その後、エンジンはかかるものの、ギアが入らずそのまま不動となった。
250,2019年06月04日,長野,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2013年09月,"110,500 Km",DBA-JF1,S07A,動力伝達,２０１９年６月３日,店の駐車場に車をとめようとしたが、シフトレバーがＰに入らず車を停めることができなくなった。
251,2019年06月04日,東京,ＨＰ,メルセデス・ベンツ,Ｃ２００,2014年10月,"14,645 Km",RBA-205042,274,電気装置,２０１９年６月,オルタネーターの不良により、バッテリーマークと取扱説明書の赤表示が消えなくなり、カーナビも不作動になった。
252,2019年06月04日,神奈川,ＨＰ,ニッサン,シビリアン,2014年09月,"9,300 Km",ABG-DVW41,TB45,乗車装置,２０１４年１０月,後部自動扉の開閉不良及びオートステップの作動不良により、走行中に突然半ドアの警告表示がされ、走行中にアクセルロックが作動する。
253,2019年06月04日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ステップワゴン,2012年03月,"78,100 Km",DBA-RK1,R20A,乗車装置,２０１６年,２列目シートが完全に折りたためなくなったため、３列目シート乗員の乗降が出来なくなった。
254,2019年06月04日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ザ・ビートル,2018年11月,不明,DBA-16CBZ,CBZ,エンジン,不明,エンジンをかけると、うなるような異音がする。走行中も聞こえる。
255,2019年06月04日,静岡,ＨＰ,ホンダ,ＦＲＥＥＤハイブリッド,2017年04月,"51,058 Km",DAA-GB7,LEB-H1,制動装置,購入後３カ月位から２４か月まで,日常的にブレーキの鳴きが有り、半年毎の点検のつど、ディーラーにて修理整備をしていたが改善せず、２４か月点検時にディーラーより交換の提案が有ったリヤブレーキの部品を交換したところ、鳴きの解消と共に燃費が２０～２ｋｍ／Ｌから２５ｋｍ／Ｌに改善した。
256,2019年06月04日,大阪,ＨＰ,シトロエン,グランドＣ４ピカソ,2016年03月,"15,000 Km",ABA-B7875G01,5G01,排ｶﾞｽ･騒音,２０１９年４月,ガソリンタンクからチャコールキャニスターに繋がる逆流防止弁からガソリンが漏れたため、走行中にアイドリングが不安定になり、エンストを起こし、エンジン警告ランプが点灯した。
257,2019年06月04日,兵庫,ＨＰ,ボルボ,Ｖ６０,2012年11月,"51,000 Km",DBA-FB4164T,B4164T,動力伝達,２０１９年,交差点で右折しようとしたところ、激しいノッキングが起こり、車が停止した。トランスミッション能力低下の表示が出ていた。
258,2019年06月04日,奈良,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,タント,2014年06月,"27,000 Km",DBA-LA600S,KF,制動装置,不明,右前輪ディスクブレーキのディスクに、一部だけ黒いスジが入る。
259,2019年06月04日,熊本,ＨＰ,ダイハツ,コペンローブ,2015年02月,"36,000 Km",DBA-LA400K,KF,エンジン,不明,右側エンジンマウントの不良により、エンジン始動時に異音と振動が発生した。
260,2019年06月04日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,１１６ｉ,2013年10月,"64,000 Km",DBA-1A16,N13B16A,エンジン,２０１９年５月２８日,走行中エンジン停止しそうになった。アイドリングで異音がする。
261,2019年06月03日,北海道,ＨＰ,ホンダ,ライフ,2005年01月,"116,300 Km",CBA-JB8,P07A,かじ取り,２００９年頃,ハンドルが重い。戻らない。
262,2019年06月03日,長野,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,キューブ,2010年09月,"39,100 Km",DBA-Z12,HR15,動力伝達,不明,ＣＶＴの不良により、交差点発進時、アクセルペダルを踏んでも動かなくなった。
263,2019年06月03日,千葉,ＨＰ,アウディ,Ｓ６,2013年05月,"40,000 Km",ABA-4GCEUA,CEU,エンジン,２０１９年５月２日,オイルストレーナが目詰まりを起こし、ターボにオイル供給ができなくなり、ターボが焼きつき破損したため、高速道路を走行中にエンジン警告灯が点灯するとともにエンジンが停止し、惰性で路肩に流れ着いた。
264,2019年06月03日,山梨,ＨＰ,トヨタ,プリウス,2007年03月,"190,000 Km",DAA-NHW20,1NZ-3CM,電動機(モーター),２０１９年５月３１日,エンジンルーム内のヒューズボックスのＡＭ２の１５Ａのヒューズが切れ、走行中にエンジン（システム）が停止したため、イグニッション回路が復帰出来ず、パーキングに固定され移動出来なくなった。
265,2019年06月03日,愛知,ＨＰ,スズキ,ハスラー,2015年10月,"25,000 Km",DAA-MR41S,R06A-WA04A,エンジン,２０１９年５月,夜間低速走行時、通常のアイドルアップ状態よりエンジン回転が上昇したまま下がらず、アイドリングでも坂道を登るぐらいでブレーキを強く踏み停車した。
266,2019年06月03日,愛知,ＨＰ,ダイハツ,ムーヴ,2007年07月,"29,055 Km",DBA-L175S,KF,エンジン,不明,エンジンオイルの消費が激しく、１００ｋｍで１Ｌ減り、３０００ｋｍで完全に空となる。
267,2019年06月03日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｓ４５０,2018年10月,不明,DAA-222058,256-EM0014,動力伝達,不明,ＭＴモードで走行中、エンジンブレーキを効かせるためＤ５からギアを下げていくと、Ｄ３からいきなりＤ１になるため急制動がかかったようになる。
268,2019年06月03日,福井,ＨＰ,トヨタ,アルファード,2003年12月,"147,000 Km",ZA-ATH10W,2AZ-1EM-1FM,制動装置,２０１９年５月２０日　１４時過ぎ,５０ｋｍ／ｈぐらいの速度で走行中に、いきなり警告音が鳴り、警告灯（多分すべて）が点灯した。不具合が生じたと思い、左に寄せて止まろうと思ったが、ブレーキが効かなかった。
269,2019年06月03日,大阪,ＨＰ,トヨタ,シエンタ,2013年07月,"81,266 Km",DBA-NCP81G,1NZ,エンジン,２０１９年４月２３日,一般道を走行中、フルアクセルで加速した。強くブレーキペダルを踏んで減速後、ブレーキペダルを放すと再度加速した。ブレーキペダルを強く踏んで、サイドブレーキを掛け、エンジンを止めてキーを抜き、３分位放置した後、再始動すると正常に復帰した。
270,2019年06月03日,京都,ＨＰ,トヨタ,ヴォクシー,2018年01月,"10,785 Km",DBA-ZRR80W,3ZR,乗車装置,購入してからまもなく,スライドドアの両側から、走行中にカタンカタンという異音が聞こえる。
271,2019年06月03日,岡山,ＨＰ,トヨタ,アリオン,2012年05月,"90,000 Km",DBA-ZRT260,2ZR,その他,不明,ホイールキャップの爪が内部から折れ、ホイールキャップが走行中外れる。
272,2019年06月03日,長崎,電話,日野,レンジャー,2006年11月,"55,000 Km",BDG-XZU424M,N04C,エンジン,不明,ターボチャージャーの不良により、高速道路を走行中にエンジンチェックランプが点灯し、スピードが２０ｋｍ／ｈ～３０ｋｍ／ｈしか出なくなった。
273,2019年06月03日,長崎,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,モコ,2013年10月,"62,100 Km",DBA-MG33S,R06A,エンジン,２０１９年５月３日,高速道路を走行中に、プーリーのボルトが破損した。
274,2019年06月03日,宮崎,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,フレア,2013年11月,"70,400 Km",DBA-MJ34S,R06A,エンジン,２０１６年５月,何度もアイドリングストップのあと、再始動できなかった。アイドリングストップランプが点灯しない。
275,2019年06月02日,愛知,ＨＰ,トヨタ,カムリ,2019年03月,不明,DAA-AXVH70,A25A-3NM,保安灯火,２０１９年４月、２０１９年５月３日,パノラマムーンルーフが閉まらない。また降雨後、パノラマムーンルーフから水が浸水してきたようで、車に乗り込みエンジンを始動し、Ｄギアに入れて進んだとたんに水が自分にかかってきた。
276,2019年06月02日,愛知,ＨＰ,ニッサン,ティーダ,2010年11月,"41,290 Km",DBA-C11,HR15,その他,暑くなってエアコン使い初め（５月末）,エアコンのスイッチＯＮ／ＯＦＦは出来るが、送風しない。（風が全く出ない）
277,2019年06月02日,香川,24時間電話,ニッサン,デイズ,2014年02月,"87,500 Km",DBA-B21W,3B20,保安灯火,去年あたりから,助手席側の電動格納ミラーが自動開閉しなくなった。
278,2019年06月01日,群馬,ＨＰ,トヨタ,ラクティス,2005年12月,"162,378 Km",DBA-NCP100,1NZ,走行装置,２０１９年４月２９日,リヤアクスル右側のハブ取り付け溶接部付近より破断し、ハブ（タイヤ）が外れる寸前になった。
279,2019年06月01日,山梨,ＨＰ,ニッサン,ＮＶ１００クリッパーバン,2018年02月,"15,000 Km",HBD-DR17V,R06A,車枠・車体,中古で購入して２～３か月後,アスファルトが剥げた道路や段差を走行すると、後輪サスペンションと思われる場所からゴロゴロ、ギコギコ音がする。アクセルペダルを踏み込むと１－２－３速への変速時に車体の下部から、何か空回りしているような、うまく噛み合ってないような感じの異常なシャーシャー音がする。
280,2019年06月01日,大阪,ＨＰ,ホンダ,Ｎ－ＢＯＸカスタム,2016年06月,不明,DBA-JF1,S07A,車枠・車体,購入時から,走行開始から数分後に車の左後ろ辺りから異音がする。
281,2019年06月01日,宮崎,ＨＰ,ホンダ,ＦＲＥＥＤ,2019年05月,不明,DAA-GB7,LEB-H1,動力伝達,納車後２週間　走行距離５００ｋｍ,少しアクセルペダルを踏んだ加速時（速度域は決まってない）ブレーキが鳴いているような、金属が擦れている音（キーッ）が約２秒間ぐらい聞こえる。
1,2019年07月31日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィット,2016年08月,不明,DBA-GK4,L13B,保安灯火,購入直後から７～８回発生,方向指示器を操作し、ハンドルを動かすと、数秒間ハザードが点滅する。
2,2019年07月31日,長野,ＨＰ,メルセデス・ベンツ,Ｅ２５０,2014年05月,"30,000 Km",RBA-212236C,274,排ｶﾞｽ･騒音,不明,ＮＯＸセンサーが頻繁に故障する。
3,2019年07月31日,東京,ＨＰ,ニッサン,ＮＶ３５０キャラバン,2014年01月,"90,000 Km",LDF-VW2E26,YD25,エンジン,２０１９年７月,クーラントが著しく減っていく。補充してもすぐに減る。
4,2019年07月31日,東京,ＨＰ,ニッサン,ＮＶ３５０キャラバン,2014年01月,"90,000 Km",LDF-VW2E26,YD25,排ｶﾞｽ･騒音,２０１９年７月,ＥＧＲバルブが固着し、開閉しなくなり、駆動させる樹脂アームが破損した。
5,2019年07月31日,東京,ＨＰ,ニッサン,ＮＶ３５０キャラバン,2014年01月,"90,000 Km",LDF-VW2E26,YD25,動力伝達,２０１９年７月,デファレンシャルギアからヒューと異音がする。
6,2019年07月31日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｃ２００,2013年07月,"58,000 Km",DBA-204048,271,かじ取り,２０１９年７月３０日,ハンドル操作が重たくなったため、ボンネットを開けて確認したところ、パワーステアリングの部品から液漏れしていた。
7,2019年07月31日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズ,2013年10月,"59,700 Km",DBA-B21W,3B20,保安灯火,不明,右側電動ドアミラーが、事故などを起こしていないのにも関わらず、開閉しなくなった。
8,2019年07月31日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,三菱,デリカＤ５,2014年06月,"52,600 Km",LDA-CV1W,4N14,その他,１０日前,メーターパネルのディスプレイ表示が出ないことがある。
9,2019年07月31日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,アルトラパン,不明,不明,DBA-HE33S,R06A,エンジン,不明,エンジンを始動し、すぐにギアをＤレンジに入れると、エンジン回転が２０００ｒｐｍ以上に吹け上がり、ブレーキを少し緩めただけで車が動く。
10,2019年07月31日,栃木,24時間電話,ダイハツ,ムーヴキャンパス,不明,"46,086 Km",不明,不明,乗車装置,２０１９年６月２７日２３時頃,衝突事故時にエアバッグが開かなかった。
11,2019年07月31日,静岡,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2014年03月,"48,100 Km",DBA-JF1,S07A,動力伝達,２０１９年７月３０日,シフトレバーボタン部分のプラスチックが破損し、内部で挟まったため、ボタンが押せなくなり、車を動かせなくなった。
12,2019年07月31日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフ,2009年03月,"140,000 Km",ABA-1KBLG,BLG,エンジン,不明,ウォーターポンプの軸が破損し、警告灯の点灯等は無いまま、走行中にエンジンから異音が発生し、冷却水が漏れた。
13,2019年07月31日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,パサートヴァリアント,2015年05月,"80,000 Km",DBA-3CCZE,CZE,燃料装置,不明,オートストップで給油をしているにもかかわらず、６０Ｌタンクに７０Ｌ給油できてしまった。
14,2019年07月31日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノート,2013年02月,"60,000 Km",DBA-E12,HR12,エンジン,２０１９年７月７日,走行中に、加速不良になった。ラジエーターが水漏れで交換になった。
15,2019年07月31日,愛媛,ＨＰ,ニッサン,ノートＸ　ＤＩＧ－Ｓ,2014年02月,"64,000 Km",DBA-E12,HR12,エンジン,２０１９年７月２０日,スーパーチャージャーのインテークパイプ本体中央に亀裂が生じて破損したため、加速ができなくなり、駐車場に停車後、アイドリングが酷くなり、走行不能になった。
16,2019年07月31日,熊本,ＨＰ,ニッサン,ムラーノ,2005年06月,"78,000 Km",CBA-TZ50,QR25,乗車装置,２０１９年７月,ある日突然、運転席下部から突き上げるような感じで音がし、危険を感じたため、車両を路肩に止めて車両下部を覗き込んだが異常は目視できず、運転席に再び座ったところ、運転席シートアジャスターの折損により、いきなり座面左下部分が沈み込んだ。
17,2019年07月30日,東京,ＨＰ,アウディ,Ａ５スポーツバック,2010年09月,"30,000 Km",ABA-8TCDNL,CDN,動力伝達,新車購入後走行２万ｋｍ未満から,トランスミッションの基盤不良により、走行中に突然加速が極めて遅くなったり、突然回復して急加速をする。
18,2019年07月30日,神奈川,ＨＰ,アウディ,Ａ４,2010年09月,"62,000 Km",ABA-8KCDH,CDH,保安灯火,不明,ドアミラーの鏡面が脱落した。
19,2019年07月30日,神奈川,ＨＰ,アウディ,Ａ４,2010年09月,"62,000 Km",ABA-8KCDH,CDH,エンジン,２０１７年頃から,エンジンオイルの過剰消費が発生し、現在は約６００ｋｍで１リットルの補充を強いられている。
20,2019年07月30日,千葉,ＨＰ,マツダ,ＣＸ－３,2016年11月,"28,000 Km",LDA-DK5AW,S5,排ｶﾞｽ･騒音,２０１９年７月１３日,ディーゼルエンジンのＤＰＦ警告灯が点滅した。燃料噴射インジェクター交換が必要になった。
21,2019年07月30日,静岡,ＨＰ,ホンダ,ＶＥＺＥＬハイブリッド,2014年08月,"34,700 Km",DAA-RU3,LEB-H1,制動装置,１年ほど前,電子サイドブレーキから異音が発生した。
22,2019年07月30日,岐阜,ＨＰ,トヨタ,アクア,2012年01月,"80,795 Km",DAA-NHP10,1NZ-1LM,保安灯火,２０１９年７月及びそれ以前,気温が高くなると、ドアミラーが開閉しなくなる。
23,2019年07月30日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,アルファード,2010年09月,"91,700 Km",DBA-GGH20W,2GR,車枠・車体,不明,ゴールドパール塗装の車で、天井の塗装が剥がれた。
24,2019年07月30日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフトゥーラン,2010年03月,"75,000 Km",ABA-1TCAV,CAV,動力伝達,２０１９年７月２７日,ＤＳＧ（自動変速機）の不良により、高速道路のトンネル内で、突然スピードが出なくなり、左車線に移って停止した。
25,2019年07月30日,京都,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2015年11月,"67,000 Km",DBA-JF1,S07A,エンジン,不明,点火プラグの不良により、走行中にエンジンが停まった。
26,2019年07月30日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,日野,プロフィア,2007年07月,"768,700 Km",BKG-SH1EDXG,E13C,車枠・車体,不明,キャブが右側に傾いている。
27,2019年07月30日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,レクサス,ＩＳ３５０,2007年10月,"50,000 Km",DBA-GSE21,2GR,電気装置,不明,運転席側のスピーカーから煙が出てきた。中の配線が焦げていた。
28,2019年07月30日,長崎,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ａ７,2012年01月,"110,000 Km",ABA-4GCGWC,CGW,動力伝達,不明,Ｓトロニック（自動変速機）搭載車で、メカトロニクスの不良により、奇数のギアに入らなくなった。
29,2019年07月29日,北海道,来訪,トヨタ,ハイエース,2018年10月,不明,QDF-GDH206K,1GD,保安灯火,２０１８年１０月頃,ブレーキを踏むと、デファレンシャル付近から「カポン」という音がする。
30,2019年07月29日,北海道,来訪,トヨタ,ハイエース,2018年10月,不明,QDF-GDH206K,1GD,保安灯火,不明,運転席と助手席の窓を上げ下げすると金属をひっかいたような音がする（たまに発生）。ドアが少し開いた状態から閉めると窓ガラスがガタガタと音を立てる。道路のちょっとした段差でも窓ガラスがガタガタと音を立てる。
31,2019年07月29日,北海道,ＨＰ,トヨタ,プリウスα,2014年05月,"315,500 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０１８年１月２５日,ブレーキブースター＆ブースターポンプの不良により、インジケーター警告が点灯した。
32,2019年07月29日,北海道,ＨＰ,トヨタ,プリウスα,2014年07月,"304,800 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０１８年８月７日,ブレーキブースター＆ブースターポンプの不良により、インジケーター警告が点灯した。
33,2019年07月29日,北海道,ＨＰ,トヨタ,プリウスα,2015年07月,"198,737 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０１８年１１月８日,ブレーキブースター＆ブースターポンプの不良により、インジケーター警告が点灯した。
34,2019年07月29日,北海道,ＨＰ,トヨタ,プリウスα,2013年08月,"275,664 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０１８年８月７日,ブレーキブースター＆ブースターポンプの不良により、インジケーター警告が点灯した。
35,2019年07月29日,北海道,ＨＰ,トヨタ,プリウスα,2014年06月,"278,300 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０１９年２月９日,ブレーキブースター＆ブースターポンプの不良により、インジケーター警告が点灯した。
36,2019年07月29日,北海道,ＨＰ,トヨタ,プリウスα,2014年05月,"244,600 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０１７年２月７日,ブレーキブースター＆ブースターポンプの不良により、インジケーター警告が点灯した。
37,2019年07月29日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,ＴＭＵＫ（生産国：イギリス）,アベンシスワゴン,2005年12月,"50,000 Km",CBA-AZT255W,1AZ,燃料装置,不明,燃料タンクの表面がうろこ状に腐食し、燃料が漏れるようになった。
38,2019年07月29日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,パッソ,2019年07月,不明,5BA-M700A,1KR,電気装置,２０１９年７月２２日,コンピューターの通信不良により、走行中にブレーキ、アイドリングストップ等、大量の警告灯が点灯し、ＡＢＳも作動しなくなった。
39,2019年07月29日,静岡,ＨＰ,スズキ,ハヤブサ,2008年08月,"32,500 Km",GX72A,X704,動力伝達,２０１９年５月１日,エンジンを掛けてクラッチレバーを握るとクラッチからカラカラ音がする。
40,2019年07月29日,奈良,ＨＰ,メルセデス・ベンツ,Ｂ１８０,2012年04月,"23,000 Km",DBA-246242,270,エンジン,２０１９年７月２８日,高速走行時に警告灯が表示されてエンジンが吹けなくなり、奇跡的に惰性で路肩へ停車した。エンジン停止後、再始動できなくなった。
41,2019年07月29日,鹿児島,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうファイター,2013年12月,"560,000 Km",TKG-FK61F,6M60,排ｶﾞｽ･騒音,不明,高速道路走行中に、排気システム異常の警告灯点灯、時速４０ｋｍに抑制される。
42,2019年07月29日,鹿児島,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうファイター,2016年04月,"340,000 Km",TKG-FK64F,6M60,排ｶﾞｽ･騒音,不明,高速道路走行中に、排気システム異常の警告灯が点灯し、時速４０ｋｍに抑制される。
43,2019年07月29日,鹿児島,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうファイター,2017年11月,不明,2KG-FK64F,6M60,排ｶﾞｽ･騒音,不明,高速道路走行中に、排気システム異常の警告灯点灯、時速４０ｋｍに抑制される。
44,2019年07月28日,北海道,文書,トヨタ,プリウスα,2013年02月,"142,885 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０１５年８月２１日,ブレーキブースター＆ブースターポンプの不良により、ブレーキペダルを踏むと異音がする。
45,2019年07月28日,北海道,ＨＰ,トヨタ,プリウスα,2014年10月,"210,000 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０１８年６月１７日,ブレーキブースター＆ブースターポンプの不良により、インジケーターランプが点灯した。
46,2019年07月28日,北海道,ＨＰ,トヨタ,プリウスα,2014年09月,"283,541 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０１８年１２月１５日,ブレーキブースター＆ブースターポンプの不良により、インジケーターランプが点灯した。
47,2019年07月28日,北海道,ＨＰ,トヨタ,プリウスα,2013年11月,"336,100 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０１６年６月１０日,ブレーキブースター＆ブースターポンプの不良により、ブレーキペダルを踏むと異音がする。
48,2019年07月28日,北海道,ＨＰ,トヨタ,プリウスα,2013年06月,不明,DAA-ZVW41W,2ZR-5JM,制動装置,２０１６年６月１５日,ブレーキブースター＆ブースターポンプの不良により、ブレーキペダルを踏むと異音がする。
49,2019年07月28日,北海道,ＨＰ,トヨタ,プリウスα,2015年07月,"263,337 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０１９年６月２７日,ブレーキブースター＆ブースターポンプの不良により、インジケーターランプが点灯した。
50,2019年07月28日,北海道,ＨＰ,トヨタ,プリウスα,2014年11月,"285,030 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０１９年７月４日,ブレーキブースター＆ブースターポンプの不良により、ブレーキの利きがおかしくなった。
51,2019年07月28日,北海道,ＨＰ,トヨタ,プリウスα,2013年06月,不明,DAA-ZVW41W,2ZR-5JM,制動装置,２０１６年６月１５日,ブレーキブースター＆ブースターポンプの不良により、ブレーキペダルを踏むと異音がする。
52,2019年07月28日,北海道,ＨＰ,トヨタ,プリウスα,2014年10月,"228,373 Km",DAA-ZVW41W,2ZR-5JM,電気装置,２０１９年２月１６日,ブレーキブースター＆ブースターポンプの不良により、インジケーターランプが点灯した。
53,2019年07月28日,北海道,ＨＰ,トヨタ,プリウスα,2014年11月,"285,030 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０１９年７月４日,ブレーキブースター＆ブースターポンプの不良により、ブレーキの利きがおかしくなった。
54,2019年07月28日,北海道,ＨＰ,トヨタ,プリウスα,2013年11月,"336,100 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０１６年６月１０日,ブレーキブースター＆ブースターポンプの不良により、ブレーキペダルを踏むと異音がする。
55,2019年07月28日,北海道,ＨＰ,トヨタ,プリウスα,2013年10月,"305,271 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０１６年６月１５日,ブレーキブースター＆ブースターポンプの不良により、ブレーキの利きがおかしくなった。
56,2019年07月28日,福島,24時間電話,フォルクスワーゲン,ゴルフヴァリアント,2009年11月,"58,100 Km",ABA-1KCAX,CAX,エンジン,２０１９年７月２４日,信号待ちで停車時に、突然エンジンが停止した。再始動は出来たが、半年前にも同じ症状が有った。
57,2019年07月28日,長野,ＨＰ,マツダ,ＣＸ－５,2012年09月,"56,033 Km",LDA-KE2FW,SH,エンジン,２０１９年５月,高速道路本線合流の際に加速したところ、メーターパネルに警告灯が表示され、モニターのところに車両システム点検の警告灯も表示された。その後、走っていると多少焦げ臭いにおいもした。
58,2019年07月28日,千葉,ＨＰ,メルセデス・ベンツ,Ｅ３５０ｅ,2018年07月,"8,000 Km",DLA-213050C,274-EM0009,制動装置,２０１８年４月,時速２０ｋｍ～６０ｋｍで走行中、センサーの誤作動による急ブレーキ作動が合計３回発生した。
59,2019年07月28日,埼玉,24時間電話,ダイハツ,ムーヴ,2008年03月,"66,000 Km",DBA-L175S,KF,エンジン,不明,エンジンオイル交換後、３０００ｋｍ走行すると、エンジンからカラカラ異音がし、オイルゲージを見るとオイルが付かない。
60,2019年07月28日,京都,ＨＰ,ニッサン,ＮＶ３５０キャラバン,2016年10月,"64,200 Km",LDF-VW2E26,YD25,保安灯火,不明,完成検査リコールを日曜日に受けて翌日陸運事務所で車検を受けたところ、不合格になった。
61,2019年07月28日,兵庫,ＨＰ,トヨタ,エスティマ,2010年06月,"180,000 Km",DBA-ACR50W,2AZ,かじ取り,２０１７年,ハンドルからガタガタ音がし、ハンドルがぶれる。ブレーキをかけると凄い音がする。
62,2019年07月28日,岡山,ＨＰ,ダイハツ,ムーヴ　カスタム　ＲＳ,不明,"50,000 Km",DBA-LA100S,KF,動力伝達,最近,メーター内のＣＶＴ警告灯が点滅とレーダー故障が点灯し、走行時にＣＶＴが滑り、加速不良、減速時に振動が発生した。
63,2019年07月27日,青森,ＨＰ,スズキ,パレット,2008年07月,"67,000 Km",CBA-MK21S,K6A,その他,２０１９年７月２６日,リコール届出番号３１６２対応済の車で、再度エバポレータ故障によりエアコンガスが抜け、冷えなくなった。
64,2019年07月27日,青森,ＨＰ,三菱,ふそうスーパーグレート,2017年06月,"339,250 Km",QKG-FV60VJR改,6R10,動力伝達,２０１９年４月頃から,セミオートマミッションの車両でアイドリングで停車中、ギヤが繋がってエンジンの異常な振れやエンストを起こした。後退にギアを入れた時、前進したこともある。
65,2019年07月27日,新潟,ＨＰ,アウディ,Ａ４アバント,2012年04月,"138,500 Km",DBA-8KCDNF,CDN,エンジン,２０１９年７月,エンジンオイル消費が激しく、オイル交換後２０００ｋｍ程度走行した時点でオイルの不足警告灯が点灯する。点灯頻度が次第に高くなっている。
66,2019年07月27日,石川,ＨＰ,トヨタ,ヴェルファイア,2010年03月,"60,000 Km",DBA20-ANH20W,2AZ,エンジン,４年ほど前,エンジンオイルが異常消費する。
67,2019年07月27日,千葉,ＨＰ,マツダ,ＡＺ－ワゴン,2005年09月,"127,500 Km",CBA-MJ21S,K6A,エンジン,２０１９年７月２１日,停車時にアイドリングが高く、走り出してしまう。
68,2019年07月27日,千葉,ＨＰ,ダイハツ,ウェイク,不明,不明,DBA-LA710S,KF,保安灯火,２０１８年９月ころ,ＬＥＤタイプのヘッドライトにおいて、すれ違い灯の高さが高いため、当該車両が自車の後方につくと眩しい。
