番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
203,2019年08月12日,兵庫,ＨＰ,ＢＭＷ,Ａｃｔｉｖｅ　Ｈｙｂｒｉｄ７,2014年03月,"6,336 Km",DAA-YA30,N55B30A-M230,排ｶﾞｽ･騒音,２０１９年８月１０日,ドライブトレーンエラーという警告が出て、診断機にかけるとラムダセンサー異常と判定された。
204,2019年08月11日,栃木,24時間電話,トヨタ,ヴォクシー,2006年07月,"110,900 Km",DBA-AZR60G,1AZ,エンジン,２０１９年８月１１日,エンジンがかからなくなった。
205,2019年08月10日,富山,ＨＰ,アウディ,Ａ３,2014年05月,"66,000 Km",DBA-8VCXS,CXS,動力伝達,２０１９年７月２６日,Ｓトロニック（自動変速機）搭載車で、一般道路を走行中、トランスミッションが故障し、前進も後退もできなくなった。
206,2019年08月10日,東京,ＨＰ,トヨタ,ハイエース,2013年12月,"66,430 Km",CBF-TRH200V,1TR,車枠・車体,購入当初,スライドドアの小窓を閉めているにも関わらず、車内へ水が浸入する。
207,2019年08月10日,愛知,ＨＰ,ＢＭＷ,５２３ｉ,2012年09月,"60,000 Km",DBA-XG20,N20B20B,燃料装置,２０１９年８月９日,高速道路走行中に「燃料供給」の警告が表示されてエンジンが停止した。燃料ポンプ交換をしたが、１ヶ月後に再発した。
208,2019年08月10日,大阪,ＨＰ,ボルボ,Ｖ７０,2012年06月,"32,000 Km",CBA-BB4204TW,B4204T,動力伝達,２０１９年８月,トランスミッションセイノウテイカとメッセージが出た後、ギアをＲに入れてもバックできなくなった。その後の走行中も、エンストしかけの車のような走行状態になった。
209,2019年08月10日,山口,ＨＰ,スバル,レガシィツーリングワゴン,2011年06月,"146,000 Km",DBA-BR9,EJ25,かじ取り,２０１９年６月,ハンドルを左に操舵すると、いつもほぼ同じ操舵角度でステアリングギヤボックスからグーグーと異音が鳴る。
210,2019年08月09日,北海道,ＨＰ,ホンダ,フリード,2010年01月,"204,160 Km",DBA-GB3改,L15A,動力伝達,２０１９年８月,錆による浸食により右ドライブシャフトゴム被服内部が本来の口径の半分程度になったため、ドライブシャフトが走行中に断裂した。
211,2019年08月09日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,クリッパーバン,2017年11月,"14,000 Km",HBD-DR17V,R06A,動力伝達,不明,ＡＧＳのギアセレクト固着異常が発生し、走行中に変速出来なくなった。
212,2019年08月09日,長野,ＨＰ,ニッサン,ノート,2014年05月,"154,383 Km",DBA-E12,HR12,エンジン,２０１９年７月２７日,ラジエターファンモーターの軸ガタが大きく、ファンカバーに当たっており、ラジエーターも破損した。
213,2019年08月09日,長野,ＨＰ,ニッサンＭＴ,ラティオ,2015年09月,"159,903 Km",DBA-N17,HR12,エンジン,２０１９年７月２５日,ラジエターファンモーターシャフトにガタがあり、異音がするようになった。
214,2019年08月09日,東京,ＨＰ,シトロエン,グランドＣ４ピカソ,2017年04月,"18,000 Km",LDA-B787AH01,AH01,乗車装置,おそらく購入時から,２列目シート中央座席にチャイルドシート（ジュニアシート）を設置して乗車すると、急ブレーキ等でのシートベルトのロックが働かない。
215,2019年08月09日,東京,ＨＰ,トヨタ,カローラフィールダー,2013年05月,"20,000 Km",DBA-NZE161G,1NZ,動力伝達,２０１９年７月,ＣＶＴ異常によりギアが３速以上に入らなくなり、アクセルペダルを踏んでも速度が上がらなくなった。
216,2019年08月09日,神奈川,ＨＰ,プジョー,３０８,2013年05月,"50,558 Km",ABA-T7W5F02,5F02,電気装置,２０１９年５月中頃,バッテリーの警告ランプが点いたり消えたりし、バッテリーが充電されていないか、バッテリーのパーツがおかしいと警告表示が出る。
217,2019年08月09日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2016年07月,"17,200 Km",DBA-JF1,S07A,車枠・車体,新車購入直後から,天井パネルの膨張により、車を使用中にボンッと異音が出る。
218,2019年08月09日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｃ２００アバンギャルド,2015年09月,"27,000 Km",RBA-205042C,274,電気装置,不明,オルタネーターが故障し、車が動かなくなった。
219,2019年08月09日,千葉,ＨＰ,ニッサン,デイズ,2017年03月,"22,000 Km",DBA-B21W,3B20,エンジン,２０１９年８月９日,ラジエーターの電動ファンモータが過熱し、シュラウドの取付部のプラスチックを溶かしてしまっていた。
220,2019年08月09日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ピクシス,2012年02月,"40,000 Km",不明,不明,制動装置,不明,電気系統の不具合により、ＡＳＢ警告灯、ブレーキ警告灯が点灯し、シフト表示が点滅するようになった。
221,2019年08月09日,埼玉,ＨＰ,スバル,レガシィツーリングワゴン,2006年03月,"151,300 Km",TA-BP5,EJ20,保安灯火,２０１９年８月,ドライブスルーで窓を開けようとパワーウインドウのボタンを押したところ、ボタンの中の引っ掛かりのような感触がなくなり、開け閉めが不能になった。
222,2019年08月09日,茨城,ＨＰ,スバル,レガシィツーリングワゴン,2008年07月,"59,754 Km",CBA-BP5,EJ20,動力伝達,２０１９年７月５日,一般道路を走行中、いきなり追突されたくらいの衝撃が発生し、ＡＴの変速がおかしくなる。
223,2019年08月09日,岐阜,ＨＰ,ホンダ,Ｎ－ＢＯＸ　スラッシュ,2015年03月,"16,500 Km",DBA-JF1,S07A,エンジン,２０１９年７月,ラジエーター全面にその上部のスポンジが脱落してきた
224,2019年08月09日,大阪,ＨＰ,フォルクスワーゲン,ゴルフ,2013年07月,"64,000 Km",DBA-AUCPT,CPT,動力伝達,２０１９年７月　午後９時過ぎ,片側２車線国道の中央寄り車線を走行中、エンジン付近から破裂音がした後、アクセルに反応しなくなった。この時、トランスミッションエラー表示がされていた。
225,2019年08月09日,京都,ＨＰ,スズキ,エブリイ,2017年06月,"10,601 Km",HBD-DA17V,R06A,保安灯火,２０１９年８月２日の１０時,快晴時に背面ドアを開けたまま放置２時間放置し、その後、出発のためドアを閉めたら背面ガラスが粉々に割れた。
226,2019年08月09日,兵庫,ＨＰ,その他,ＴＥＩＮ　ＦＬＥＸ　Ｚ,2016年01月,不明,不明,不明,装置その他,２０１９年,日常走行にてショックアブソーバーが下がりドライブシャフトブーツを破損
227,2019年08月09日,広島,電話,いすゞ,ギガ,2016年01月,"358,700 Km",QKG-CYJ77A,6UZ1,排ｶﾞｽ･騒音,不明,尿素噴射システムとＤＰＦの不具合が頻発する。
228,2019年08月09日,徳島,電話,スズキ,ＭＲワゴン,2013年03月,不明,DBA-MF33S,R06A,電気装置,不明,点火プラグの不良によりエンジンから異音が出る。
229,2019年08月08日,北海道,ＨＰ,ニッサン,エルグランド,2010年09月,"76,000 Km",DBA-PNE52,VQ35,電気装置,２０１９年７月,発電不良とバッテリー電圧の低下により、信号待ち、交差点右折時などの停止中からの発進時に加速できなくなり、アクセルを全開にしても時速５ｋｍくらいしか出なくなった。
230,2019年08月08日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,ジープ,レネゲード,2017年06月,"18,000 Km",ABA-BU14,55263624,保安灯火,不明,ルームミラー（後写鏡）の取り付け部のプラスチックカバーが外れて脱落していた。
231,2019年08月08日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,ジープ,レネゲード,2017年06月,"18,000 Km",ABA-BU14,55263624,動力伝達,２０１９年１月,坂を上る途中で、「トランスミッションオイル温度上昇」の表示が出て、加速不良になるとともに車室内にも焦げ臭いにおいが充満した。
232,2019年08月08日,長野,ＨＰ,トヨタ,ポルテ,2013年08月,"40,000 Km",DBA-NCP141,1NZ,制動装置,２０１９年７月３１日,ブレーキアクチュエーターの故障により、突然警告ランプが３つも点灯し、消えなくなった。
233,2019年08月08日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノート,2013年06月,"50,000 Km",DBA-E12,HR12,エンジン,２０１９年８月３日,一般道を走行中にアクセルペダルを踏み込んでも車が進まなくなった。
234,2019年08月08日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフ,2012年07月,"64,400 Km",DBA-1KCAVK,CAV,動力伝達,２０１９年７月２５日,ＤＳＧ（自動変速機）搭載車で、メカロトニクスの不良により、走行中に加速しなくなり、ギアが入らず走行不能になった。
235,2019年08月08日,三重,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｓ６６０,2015年06月,"11,700 Km",DBA-JW5,S07A,エンジン,２０１９年７月２２日,走行中にアクセルペダルを踏んでも加速しなくなった。車両後方がガタガタとなって、警告灯が点灯した。再始動は出来たが、前進も後退もできず走行不能になった。
236,2019年08月08日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ＭＲワゴン,2006年10月,"56,000 Km",DBA-MF22S,K6A,動力伝達,去年末から,ロータリーブレードカップリングの不良により、ハンドルを一杯に切って動くと異音が出る。
237,2019年08月08日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＣＢ１０００Ｒ,2019年07月,不明,2BL-SC80,SC80E,エンジン,新車購入直後,エンジンのオイルパン付近のボルトが緩んで落ちそうになっていた。
238,2019年08月08日,徳島,24時間電話,ニッサン,セレナ,2013年09月,"97,300 Km",DAA-HFC26,MR20-SM23,動力伝達,不明,ＣＶＴの不良により、発進しづらくなった。
239,2019年08月08日,宮崎,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,アクセラ,2007年10月,"125,000 Km",DBA-BKEP,LF,燃料装置,不明,燃料ポンプ上部の燃料パイプ（ホース接続部）からの燃料漏れを発見した。
240,2019年08月07日,宮城,ＨＰ,スバル,レガシィ,2011年07月,"64,000 Km",DBA-BR9,EJ25,その他,２０１９年７月,エアコンコンデンサーよりガス漏れした。
241,2019年08月07日,宮城,ＨＰ,スバル,レガシィ,2011年07月,"64,000 Km",DBA-BR9,EJ25,その他,２０１９年７月,マッキントッシュ製カーナビゲーションで、地デジ（テレビ）が映らなくなった。
242,2019年08月07日,宮城,ＨＰ,スバル,レガシィ,2011年07月,"64,000 Km",DBA-BR9,EJ25,エンジン,２０１９年７月,エンジンのヘッドガスケットからオイルが漏れた。
243,2019年08月07日,宮城,ＨＰ,スバル,レガシィ,2011年07月,"64,000 Km",DBA-BR9,EJ25,動力伝達,２０１９年７月,走行中メーターパネル、シフトインジケーターのランプが消灯し、「ＡＴ　ＯＩＬＴＥＭＰ」のランプが点滅。合わせてアイサイト異常、パーキング異常も入る。ミッションの変速ショックが大きく、その後、駐車場に停車したところ、エンジン不始動になった。
244,2019年08月07日,埼玉,電話,ニッサン,スカイライン,2008年12月,不明,DBA-KV36,VQ37,かじ取り,２０１９年８月４日,ハンドルのユニバーサルジョイントの取り付けボルトが脱落したため、一般道路上でハンドル操舵が不能になった。
245,2019年08月07日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ルーミー,2019年07月,不明,DBA-M900A,1KR,車枠・車体,購入時から,試乗車に比べ、激しい振動が発生する。
246,2019年08月07日,愛知,ＨＰ,ホンダ,ステップワゴン,2013年12月,"65,000 Km",DBA-RK5,R20A,エンジン,２年前から,交差点赤信号で停止して、アイドリングストップでエンジンが止まり、青信号になってブレーキペダルを離してもエンジンがかからない。
247,2019年08月07日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ジャガー,ＸＥ　プレステージ,2017年03月,"8,000 Km",LDA-JA2NA,204DT,エンジン,不明,走行中に赤い△マークと「キノウテイカ」というアラートが出る。ディーラーに調査を依頼し、ディーラーが試乗テストをしていたところ、今度はターボチャージャーのブレードが破損し、エンジンが損傷してしまった。
248,2019年08月07日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ムーヴ,2011年02月,"58,551 Km",DBA-LA100S,KF,かじ取り,不明,パワーステアリングモーターの不良により、走行中に突然ハンドルがロックし、回らなくなった。
249,2019年08月06日,秋田,来訪,三菱,ふそうローザ,2017年05月,"32,000 Km",TPG-BE640J,4P10,動力伝達,不明,ミッション警告灯が点灯し、ギアがＮ→Ｄに入らない。
250,2019年08月06日,東京,ＨＰ,トヨタ,ランドクルーザープラド,2018年05月,"4,500 Km",CBA-TRJ150W,2TR,保安灯火,２０１９年８月５日,イグニッションをオフにしても前後ライトが消えない。（ライトスイッチはａｕｔｏ）
251,2019年08月06日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノート,2013年10月,"41,823 Km",DBA-E12,HR12,燃料装置,２０１９年７月２９日,インジェクターの不良により、信号で止まったところ、エンジンが停まり、しばらく再始動が出来なくなった。
252,2019年08月06日,茨城,ＨＰ,レクサス,ＩＳ３００ｈ,2013年08月,"46,000 Km",DAA-AVE30,2AR-1KM,制動装置,２０１８年９月,急ブレーキをかける状況でブレーキペダルを強めに踏むとポンピングブレーキのようにペダルに踏み戻しが来て、車体もブレーキが効いたり弱まったりを繰り返す。
253,2019年08月06日,愛知,ＨＰ,ホンダ,ステップワゴンスパーダ,2015年04月,"35,000 Km",DBA-RP3,L15B,乗車装置,２０１９年７月,徐々にテールゲート開閉しにくくなり２週間後にはテールゲート開閉しなくなった。
254,2019年08月06日,静岡,ＨＰ,ＢＭＷ,１１８ｉ,2017年06月,"7,000 Km",DBA-1R15,B38B15A,排ｶﾞｽ･騒音,①２０１７年６月②２０１８年８月③２０１,エンジン始動時に周囲が煙るほどの白煙が発生した。
255,2019年08月06日,岐阜,ＨＰ,ＢＭＷ,Ｇ６５０ＧＳ,2013年06月,"33,000 Km",G650GS,651EA,エンジン,１月ほど前,エンジン回転が不安定となり、加速がギクシャクして減速時ストールすることがある。
256,2019年08月06日,奈良,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,エルグランド,2018年07月,不明,DBA-TE52,QR25,動力伝達,不明,下り坂の駐車場にて、位置を調整するために、バックからドライブに入れたが後退してしまい、隣家の駐車場を破損した。
257,2019年08月06日,広島,ＨＰ,いすゞ,ギガ,2014年09月,"636,500 Km",QKG-CYJ77A,6UZ1,排ｶﾞｽ･騒音,１年に数回,尿素システムの噴射異常により、走行中にメーターパネルに警告ランプ点灯し、警報音が鳴りっぱなしになる。
258,2019年08月06日,広島,ＨＰ,いすゞ,ギガ,2016年03月,"400,900 Km",QKG-CYJ77A,6UZ1,排ｶﾞｽ･騒音,１年に数回,尿素システムの噴射異常により、走行中にメーターパネルに警告ランプ点灯し、警報音が鳴りっぱなしになる。
259,2019年08月06日,愛媛,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ランディ,2014年01月,"39,569 Km",DAA-SHC26,MR20-SM23,電気装置,不明,オルタネーターのプーリーが外れた。
260,2019年08月05日,新潟,ＨＰ,ホンダ,オデッセイ,2012年07月,"120,000 Km",DBA-RB3,K24A,かじ取り,２０１９年７月,一般道路を走行中、突然パワーステアリング警告灯が点灯し、ハンドルが重くなった。
261,2019年08月05日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲ,2009年03月,"47,300 Km",DBA-MH23S,K6A,その他,不明,エバポレーターの腐食により、エアコンが壊れた。
262,2019年08月05日,千葉,ＨＰ,スズキ,ソリオ,2013年01月,"62,186 Km",DBA-MA15S,K12B,エンジン,２０１９年７月,ステアリングロックユニットの不良でエンジンがかからなくなった。
263,2019年08月05日,千葉,ＨＰ,ダイハツ,ハイゼットカーゴ,2013年12月,"52,000 Km",EBD-S321V,KF,その他,２０１９年７月１８日,夜ライトをつけるとスピードメーターのバックライトが点かない。
264,2019年08月05日,千葉,ＨＰ,スバル,レガシィツーリングワゴン,2014年02月,"23,000 Km",DBA-BRG,FA20,制動装置,４年目辺りから徐々に,エンジン始動の際、ブレーキベダルが極度に硬い。踏み込みが甘い場合、エンジン始動しない。
265,2019年08月05日,群馬,ＨＰ,スズキ,エブリイ,2015年04月,"71,000 Km",HBD-DA17V,R06A,保安灯火,２０１９年７月,パワーウインドウモーターのボルトが３本とも完全に自然脱落したため、走行中運転席の窓ガラスが脱落してしまった。
266,2019年08月05日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノート,2012年10月,"41,600 Km",DBA-E12,HR12,エンジン,不明,走行中にインタークーラーのダクトが切れたため、１０ｋｍ／ｈ～１５ｋｍ／ｈ程度しか加速ができなくなった。
267,2019年08月05日,栃木,ＨＰ,フォルクスワーゲン,ゴルフトゥーラン,2015年11月,"15,800 Km",DBA-1TCTH,CTH,エンジン,２０１９年７月,３番シリンダーの圧縮抜けにより、メーターパネル内チェックランプが点灯した。エンジンの振動が有り、酷い場合にはエンジンが停止する。
268,2019年08月05日,山梨,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ミライース,2014年03月,"68,700 Km",DBA-LA310S,KF,車枠・車体,不明,運転席右のガラスモールが変形している。
269,2019年08月05日,愛知,ＨＰ,フォルクスワーゲン,ゴルフヴァリアント,2008年12月,"51,500 Km",ABA-1KCAV,CAV,動力伝達,２０１９年７月２８日,ＤＳＧ（自動変速機）のメカトロニックユニットの故障により、コクピット内のシフトインジケータが点滅して、２速から３速にシフトアップする時に一旦減速してから数秒後４速になる。
270,2019年08月05日,岐阜,ＨＰ,スバル,インプレッサＧ４,2017年03月,"26,000 Km",DBA-GK6,FB20,走行装置,購入時期から現在まで,タイヤの外側が酷く片減りする。
271,2019年08月05日,三重,ＨＰ,マツダ,ＭＡＺＤＡ３,2019年06月,"2,500 Km",3DA-BP8P,S8,制動装置,２０１９年７月から現在も,停車中、メーターのオートホールドランプが点灯し、ブレーキペダルから足を離す発進してしまう場合や、アイドリングストップ中にエンジンがかかって勝手に発進した
272,2019年08月05日,三重,ＨＰ,マツダ,ＭＡＺＤＡ３,2019年06月,"2,500 Km",3DA-BP8P,S8,その他,２０１９年７月から現在も,全車速追従オートクルーズ使用中、停車した先行車に近づき過ぎて衝突しそうになる。
273,2019年08月05日,京都,来訪,いすゞ,エルガ,2017年03月,"94,400 Km",QDG-LV290N1,4HK1,制動装置,不明,走行中、速度が２０ｋｍ／ｈ以上上がらなくなり、運行継続が困難と判断し停車。車両状況を確認したところホイールパーク用デュアルリレーバルブの不具合により、ホイールパークブレーキが解除できない状態であった。 バルブをディーラーにて確認してもらったところ、バルブ内のチェックバルブ（樹脂製）が破損していた。
274,2019年08月05日,京都,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィットハイブリッド,2010年12月,"43,094 Km",DAA-GP1,LDA-MF6,電気装置,不明,ファンモーターとヒューズの故障により、走行中に突然車が止まり、動かなくなった。しばらく待ったところ、動いたため、最寄のディーラーへ入庫した。
275,2019年08月05日,高知,ＨＰ,ニッサン,セレナ,2014年05月,"66,000 Km",DAA-HFC26,MR20-SM23,電動機(モーター),２０１９年７月初め頃,オルタネーターからエンジンをかけた時と走行時にガラガラというような異音がする。
276,2019年08月05日,福岡,電話,ホンダ,ＣＢ４００スーパーボルドール,2012年09月,"14,000 Km",EBL-NC42,NC42E,燃料装置,不明,国道を渋滞も無く３０分くらい走行後、燃料タンク左右が熱くなり、太ももの内側を火傷した。
277,2019年08月05日,福岡,24時間電話,ホンダ,ＣＢ４００ＳＦＶ－Ｂ２,2012年09月,"10,800 Km",EBL-NC42,NC42E,車枠・車体,２０１９年８月３日,５０ｋｍ／ｈ～６０ｋｍ／ｈで走行中、燃料タンク左右が熱くなり、太もも内側を火傷した。
278,2019年08月05日,福岡,ＨＰ,ホンダ,ＶＥＺＥＬハイブリッド,2015年07月,"35,500 Km",DAA-RU3,LEB-H1,エンジン,２０１９年７月,スマートキー警告灯が点灯し、交換が必要になった。
279,2019年08月05日,大分,電話,ニッサン,フェアレディＺ,2008年12月,"77,100 Km",CBA-Z34,VQ37,エンジン,不明,アクセルペダルを踏んでないのに、エンジン回転数が上がり、３５００～５０００ｒｐｍまで回る。スロットルが開いている様子があり、アクセルペダルと整合性が取れていないはずなのに、診断機のエラーは拾わず、チェックランプも点灯しない。
280,2019年08月04日,北海道,ＨＰ,トヨタ,プリウスα,2013年10月,"307,600 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０１６年９月２９日,ブレーキブースター＆ブースターポンプの不良により、インジケーター警告が点灯した。
281,2019年08月04日,北海道,ＨＰ,トヨタ,プリウスα,2013年06月,"235,900 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０１６年３月５日,ブレーキブースター＆ブースターポンプの不良により、インジケーター警告が点灯した。
282,2019年08月04日,北海道,ＨＰ,トヨタ,プリウスα,2013年02月,"3,545,000 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０１８年４月４日,ブレーキブースター＆ブースターポンプの不良により、インジケーター警告が点灯した。
283,2019年08月04日,北海道,ＨＰ,トヨタ,プリウスα,2013年02月,"185,324 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０１６年７月２４日,ブレーキブースター＆ブースターポンプの不良により、インジケーター警告が点灯した。
284,2019年08月04日,北海道,ＨＰ,トヨタ,プリウスα,2014年04月,"315,200 Km",DAA-ZVW41W,2ZR-5JM,その他,２０１７年３月３０日,ブレーキブースター＆ブースターポンプの不良により、インジケーター警告が点灯した。
285,2019年08月04日,北海道,ＨＰ,トヨタ,プリウスα,2013年09月,"159,994 Km",DAA-ZVW41W,2ZR-5JM,その他,２０１６年９月９日,ブレーキブースター＆ブースターポンプの不良により、インジケーター警告が点灯した。
286,2019年08月04日,北海道,ＨＰ,トヨタ,プリウスα,2013年05月,"152,226 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０１５年１１月２６日,ブレーキブースター＆ブースターポンプの不良により、ブレーキの利きがおかしくなった。
287,2019年08月04日,北海道,ＨＰ,トヨタ,プリウスα,2013年05月,"220,619 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０１７年１月６日,ブレーキブースター＆ブースターポンプの不良により、ブレーキの利きがおかしくなった。
288,2019年08月04日,北海道,ＨＰ,トヨタ,プリウスα,2013年05月,"196,069 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０１６年１２月２１日,ブレーキブースター＆ブースターポンプの不良により、ブレーキの利きがおかしくなった。
289,2019年08月04日,北海道,ＨＰ,トヨタ,プリウスα,2014年11月,"98,098 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０１６年５月２１日,ブレーキブースター＆ブースターポンプの不良により、ブレーキの利きがおかしくなった。
290,2019年08月04日,北海道,ＨＰ,トヨタ,プリウスα,2015年12月,"243,133 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０１９年８月３日,ブレーキブースター＆ブースターポンプの不良により、ブレーキの利きがおかしくなった。
291,2019年08月04日,北海道,ＨＰ,トヨタ,プリウスα,2014年11月,"207,300 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０１８年１１月２日,ブレーキブースター＆ブースターポンプの不良により、インジケーター警告が点灯した。
292,2019年08月04日,北海道,ＨＰ,トヨタ,プリウスα,2013年06月,"348,000 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０１６年１月１５日,ブレーキブースター＆ブースターポンプの不良により、インジケーター警告が点灯した。
293,2019年08月04日,東京,ＨＰ,ニッサン,セレナ,2011年10月,"43,400 Km",DBA-C26,MR20,電気装置,２０１９年７月２７日,オルタネーターの内蔵ベアリングが破損したため、走行中にオルタネーターが外れて落ちた。
294,2019年08月04日,神奈川,ＨＰ,トヨタ,パッソ,2013年11月,"21,300 Km",DBA-KGC30,1KR,動力伝達,中古購入時より,走行時にアクセルペダルを離し、惰性で走ろうとするとノッキングの様な症状がでる。徐行するとカクカクという症状がでる。
295,2019年08月04日,埼玉,ＨＰ,ニッサン,ルークス,2011年07月,"21,200 Km",DBA-ML21S,K6A,その他,２０１９年５月２４日,コンプレッサーの不具合が見つかり、エアコンが効かなくなった。
296,2019年08月04日,岐阜,ＨＰ,ホンダ,ＶＥＺＥＬハイブリッド,2014年07月,"83,140 Km",DAA-RU3,LEB-H1,保安灯火,２０１９年８月２日,エンジン停止状態でスマートキーでウインドウの開閉ができなくなった。その後助手席側の開閉が運転席側ドアにあるボタン（スイッチ）での開閉ができなかった。
297,2019年08月04日,三重,24時間電話,スズキ,スイフト,2013年05月,"80,000 Km",CBA-ZC32S,M16A,エンジン,２０１８年８月４日,一般道走行中、ハンドルロック、サイドブレーキ、ふらつきの警告灯がそれぞれ点灯と、シートベルトリマインダが、ベルトを装着しているのにも関わらず、点滅し、駐車後はエンジンが切れなくなった。
298,2019年08月03日,千葉,ＨＰ,スバル,レガシィツーリングワゴン,2014年02月,"69,000 Km",DBA-BRG,FA20,制動装置,２０１９年５月,４、５日乗らない場合、エンジン始動時ブレーキペダルの踏み応えが硬くなり、踏みしろがなくなる。
299,2019年08月03日,茨城,ＨＰ,ダイハツ,ムーヴ,2015年02月,"19,800 Km",DBA-LA150S,KF,制動装置,２０１９年２月,霧雨程度で、「スマアシ停止」警告灯が頻繁に点灯、消灯を繰り返す。
300,2019年08月03日,岐阜,ＨＰ,ジープ,ラングラー,2015年09月,"53,200 Km",ABA-JK36L,G,制動装置,２０１９年８月,ブレーキの不具合により、ブレーキペダルから足を離してもブレーキがかかったまま引きずりを起こし、走行中に異常発熱などを起こす。
301,2019年08月03日,大阪,ＨＰ,ホンダ,Ｎ－ＷＧＮ,2018年08月,不明,DBA-JH1,S07A,エンジン,２０１９年１月,走行中にメーターパネルに全警告表示がされて失速し、アクセルペダルを踏んでも反応せず停止した。
302,2019年08月03日,大阪,ＨＰ,ルノー,ルーテシア,2017年07月,"14,000 Km",ABA-RH5F1,H5F,エンジン,２０１９年７月末頃,アイドリングストップが掛かった後、エンジンストップになってしまうことがある。
303,2019年08月03日,京都,ＨＰ,スバル,レガシィＢ４,2009年02月,"17,926 Km",CBA-BL5,EJ20,動力伝達,２０１９年８月１日（１年程前から数回発生,低速での変速タイミングで衝突のような衝撃が発生した。ひどい時はエンジン回転だけが上がり、突然クラッチがつながるような衝撃を繰り返す。
304,2019年08月03日,福岡,ＨＰ,アルファロメオ,ジュリエッタ,2013年11月,"35,000 Km",ABA-940141,940A2,乗車装置,不明,車を降りようと運転席側ドアのレバーを引いたところ、突然割れてドアが開かずに閉じ込められた。割れたレバーは樹脂製だった。
305,2019年08月02日,東京,ＨＰ,ニッサン,セレナＳハイブリッド,2013年12月,"112,000 Km",DAA-HFC26,MR20-SM23,動力伝達,２０１９年７月３１日,しばらく走行した後、信号待ちなど一時停止した時にアクセルペダル踏んでも発進しなくなる。
306,2019年08月02日,埼玉,ＨＰ,ベスパ,Ｓ１２５,不明,"1,300 Km",不明,不明,燃料装置,２０１９年８月２日,ガソリンタンクからエンジンへの樹脂パイプが劣化して折損し、燃料（ガソリン）が流出した。
307,2019年08月02日,埼玉,ＨＰ,三菱,ふそうキャンター,2015年09月,"248,659 Km",TKG-FEB80,4P10,エンジン,２０１９年６月１３日,エンジンを始動した瞬間、高回転でエンジンが回り、キーをＯＦＦにしても止まらず、無理やりエンストさせて停止出来た。
308,2019年08月02日,群馬,24時間電話,三菱,ふそうキャンター,2011年07月,"106,000 Km",SKG-FBA00,4P10,動力伝達,不明,デュオニック（自動変速機）搭載車で、メーター内部のマルチモニターに警報が出て、２速しか入らなくなった。エンジンを再始動したところ、とりあえず走れるようになったが警告は消えなかった。
309,2019年08月02日,兵庫,24時間電話,ニッサン,エクストレイル,2018年02月,"6,000 Km",DBA-T32,MR20,制動装置,２０１９年７月頃,マフラー、ブレーキローター、ブレーキそのものに錆があり、走行には問題ないが、ブレーキペダルを踏んだ時に若干のキックバックが有る。
310,2019年08月02日,滋賀,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2016年04月,"40,000 Km",TKG-FBA60,4P10,燃料装置,不明,１番インジェクターの不良により、エンジンが不調になった。修理をしたが、その後、４番インジェクターが不調になった。
