番号,受付日,住所,申告方法,車名,初度登録年月,型式,通称名,総走行距離,原動機型式,不具合装置,発生時期,申告内容
1571,"2023年07月02日","神奈川県","ＨＰ","スマート","2009/08","CBA-451380","フォーツー　クーペ","75,500 Km","3B21","エンジン","２０２３年６月２３日昼前","交差点左折進入中突然エンジンストップ、その後再始動できず警告灯が点灯した。ディーラーでクランクプーリーとベルトの脱落と診断され、交換修理した。"
1572,"2023年07月01日","静岡県","ＨＰ","マツダ","2013/10","LDA-KE2FW","ＣＸ－５","150,000 Km","SH","エンジン","２０２３年６月２３日","６月２３日　警告灯が表示され、ウォーターバイパスパイプの樹脂製部品破損により冷却水が漏れ、液不足によりオーバーヒートした。リコール対象外との事であり、樹脂製部品は対策部品となる金属製に交換になるとのことであった。"
1573,"2023年07月01日","千葉県","ＨＰ","スズキ","2010/04","DBA-MH23S","ワゴンＲ","27,800 Km","K6A","走行装置","２０２３年１月","走行中にＡＢＳ警告灯が点灯し、エンジンブレーキがかかったような減速が起こった。診断機を繋げてみてもらったところ、左のリヤタイヤのスピードセンサーが故障していると診断された。"
1574,"2023年07月01日","愛知県","ＨＰ","いすゞ","2005/04","PA-NPR81N","エルフ","186,000 Km","4HL1","燃料装置","２０２３年　２月１日　午前１０時ごろ","走行終了後、車両から降りたときに道路が汚れていることに気づき、燃料が漏れていることが分かった。確認したらサプライポンプに繋がっている燃料パイプが破断していた。"
1575,"2023年07月01日","愛知県","ＨＰ","キャデラック","2012/03","ABA-X322C","ＣＴＳ","116,000 Km","2H","保安灯火","２０１４年３月","左右共にリヤテールランプのルーフ側取付強度がなく、口が開く不具合が３回発生した。"
1576,"2023年07月01日","愛知県","ＨＰ","キャデラック","2012/03","ABA-X322C","ＣＴＳ","116,000 Km","2H","保安灯火","２０１７年３月","ＨＩＤヘッドライトのハイビーム内部断線により、ハイビーム切替動作不良が発生した。"
1577,"2023年07月01日","愛知県","ＨＰ","キャデラック","2012/03","ABA-X322C","ＣＴＳ","116,000 Km","2H","エンジン","２０１８年６月","走行中ウォーターポンプからの水漏れによりオーバーヒート警告が発生した。ポンプアルミケースから水漏れで交換になった。"
1578,"2023年07月01日","愛知県","ＨＰ","キャデラック","2012/03","ABA-X322C","ＣＴＳ","116,000 Km","2H","かじ取り","２０２１年２月","１２ヶ月点検整備時にパワーステアリングポンプからの油漏れ滲みの指摘があり、その後ポンプから油漏れに至り交換になった。"
1579,"2023年07月01日","山梨県","ＨＰ","トヨタ","2016/07","DAA-ZWE186H","オーリス","35,000 Km","2ZR-3JM","車枠・車体","２０２２年","フロントボディパネルの塗装が剥がれた。"
1580,"2023年07月01日","兵庫県","ＨＰ","メルセデス・ベンツ","2023/01","4AA-206087C","メルセデスＡＭＧ　Ｃ４３　４ＭＡＴＩＣ","3,200 Km","139-EM0025","車枠・車体","２０２３年２月","オブシデアンブラック（黒）色の車両で、ボンネットの中央より右側の進行方向に沿って幅３０ｃｍから４０ｃｍの幅で反射させてみればわかるシミ状のものが増加した。"
1581,"2023年07月01日","愛知県","ＨＰ","マツダ","2014/12","LDA-KE2AW","ＣＸ－５","130,000 Km","SH","エンジン","２０２３年１月２２日","ウォーターバイパスパイプ破損により冷却水が漏れ、エンジンがオーバーヒートしたことからヘッドガスケット抜けが発生し、エンジン交換が必要となった。"
1582,"2023年07月01日","愛知県","ＨＰ","マツダ","2014/12","LDA-KE2AW","ＣＸ－５","112,850 Km","SH","エンジン","２０２２年３月２３日","高速道路を８０ｋｍ／ｈで走行中に、急にエンジン油圧異常、エンジンシステム点検がメーター表示された。オイルパンの脱着ならびに、ストレーナ及びエンジンオイルの交換を実施し状態を確認したところ、炭化したオイルがストレーナを詰まらせている状況だった。"
1583,"2023年06月30日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","三菱","2022/06","2PG-FP74HDR","ふそうスーパーグレート","","6R20","制動装置","","コントロールライン（黄色）側のエア圧が安定しておらず、運転開始時はエア圧が高いが、１～１．５時間運転すると、弱ブレーキ時のエア供給圧力が著しく悪くなり、トレーラー側のブレーキがかからない。"
1584,"2023年06月30日","神奈川県","24時間電話","トヨタ","2016/05","DAA-AWS210","クラウン","134,391 Km","2AR-1KM","電動機(モーター)","２０２３年６月３０日","走行中、運転席側モニターに警告ランプが点灯し、ハイブリッドシステム故障の表示がでて、故障のため、ポップアップフード故障、ブレーキシステムの低下がみられますと表示が出た。"
1585,"2023年06月30日","大阪府","ＨＰ","ＢＭＷ","2020/02","2BL-R12MA","ＢＭＷ　Ｒ１２５０　ＧＳ","5,260 Km","A74B12M","制動装置","２０２３年６月","自宅保管していたところ３週間ほどして、フロントブレーキキャリパーの左右両方からブレーキフルードが数滴、滴っているのを発見した。"
1586,"2023年06月30日","長崎県","ＨＰ","マツダ","2023/04","3DA-KH3P","ＣＸ－６０","","T3","動力伝達","納車されてから","バックして、駐車する時にガクガク振動がなる。"
1587,"2023年06月30日","山口県","ＨＰ","ダイハツ","2019/05","EBD-S321V","ハイゼット","32,000 Km","KF","エンジン","夏頃","エンジンマウントが引きちぎれて走行不能となった。"
1588,"2023年06月29日","沖縄県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2020/03","6AA-ZWE211H","カローラスポーツ","41,039 Km","2ZR-1NM","車枠・車体","","フェンダーとバンパーのつなぎめにひび割れが入っている。"
1589,"2023年06月29日","山形県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2014/06","DAA-HC26","セレナ","129,000 Km","MR20-SM23","動力伝達","２０２３年６月","ＣＶＴの不良により、３０ｋｍ／ｈくらいで振動が発生する。加速不良になる。"
1590,"2023年06月29日","不明","電話","ヤマハ","","不明","ＣＹＧＮＵＳ　ＧＲＹＰＨＵＳ","3 Km","","その他","２～３年前","スピードメーターの液晶画面が上を向いているため、夜や夕方以外の日光が当たるような時間帯だと光が反射して、スピードメーターの表示がまったく見えない。"
1591,"2023年06月29日","奈良県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2015/06","DBA-JF1","Ｎ－ＢＯＸ","13,142 Km","S07A","エンジン","２月ごろから","スターターモーターの不良により、エンジンがかからなかったり、アイドリングストップから復旧しない症状が出るようになった。"
1592,"2023年06月29日","香川県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2013/12","QDF-KDH201V","ハイエース","","1KD","エンジン","","エンジンチェックランプが点灯した。ディーラーで確認したところ、燃料噴射装置関係をまるごと交換した。"
1593,"2023年06月29日","静岡県","ＨＰ","マツダ","2017/10","DBA-KFEP","ＣＸ－５","135,067 Km","PE","乗車装置","２０２２年１１月","後部座席のシートベルトが伸びきった状態から巻き取らないままとなってしまった。"
1594,"2023年06月29日","北海道","ＨＰ","アウディ","2021/08","3AA-GYDLA","アウディ　Ａ３　３０Ｔ","","DLA-4450","制動装置","新車購入当初から","ブレーキ、センサー、ナビなどの警告表示が出る。"
1595,"2023年06月29日","茨城県","ＨＰ","ＢＭＷ","2012/06","DBA-XG28","ＢＭＷ　５２８ｉ","112,000 Km","N20B20A","燃料装置","２０２３年６月２８日","高速道路を走行中、燃料供給出来ませんのメッセージとドライブトレーンの警告灯が点灯して、エンジンが止まった。"
1596,"2023年06月29日","愛媛県","ＨＰ","ホンダ","2023/03","6BA-JF3","Ｎ－ＢＯＸ　Ｃｕｓｔｏｍ","3,227 Km","S07B","エンジン","２０２３年４月","冷房最強で外気温差が激しい時、走行中及びエンジン停止後約３０秒の間、ベルトのあたりよりポコポコカタカタと異音発生した。消音しかける時、音発生源辺りから小さな閃光（放電）が確認された。"
1597,"2023年06月29日","山形県","ＨＰ","ダイハツ","2022/12","5BA-LA660S","タント","3,091 Km","KF","乗車装置","２０２３年４月","運転席側スライドドアから異音がする。"
1598,"2023年06月28日","滋賀県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2023/03","4AA-B45A","ＲＯＯＸ","","BR06-SM21","電気装置","","バッテリー単体テストでは電気量が十分あるのに、車側のシステムにおいてバッテリーが低電圧と誤認識し、アイドリングストップやプロパイロット等が動かなくなった。"
1599,"2023年06月28日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","ヤマハ","2022/06","8BJ-SEJ4J","ＣＹＧＮＵＳ　ＧＲＹＰＨＵＳ","5,000 Km","E33UE","エンジン","購入３～４か月後と現在の２回","エンジンからガラガラと異音がする。販売店でカムチェーンテンショナー周辺の不良と判断され、交換が行われたが再発している。"
1600,"2023年06月28日","埼玉県","ﾌﾘｰﾀﾞｲｱﾙ","レクサス","2015/08","DBA-AGZ15","ＮＸ２００ｔ","30,000 Km","8AR","燃料装置","","走行中にエンジンが止まった。確認したところ、燃料ポンプのリコールについて、対象範囲外ではあったが、燃料ポンプが焼き付いていた。"
1601,"2023年06月28日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","その他","2022/06","-","レストロジック　モペット","","","かじ取り","","前輪とハンドルの向きがチグハグになっている。"
1602,"2023年06月28日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","その他","2022/06","-","レストロジック　モペット","","","電気装置","","電源が入らない。充電コードを刺したままであれば主電源が入るが、コードを外してしまうと電源が切れてしまう。"
1603,"2023年06月28日","東京都","ＨＰ","トヨタ","2018/06","DBA-NGX10","Ｃ－ＨＲ","72,000 Km","8NR","エンジン","２０２３年６月","車検時に指定外のオイルをに出した数日後、アイドリングの不安定と高速走行中に焦げくさくなる症状が発生した。またアイドリング時にエンジン音が大きくなりカラカラとした高音症状がでた。"
1604,"2023年06月28日","神奈川県","ＨＰ","アルファロメオ","2012/02","ABA-94014","ジュリエッタ","136,500 Km","940A2","エンジン","２０２３年６月１日","エンジン始動してから数十秒後、警告音とエンジンチェックランプとともに車体が激しく振動した。排気ガスが明らかに異様な臭いになりアクセルペダルを踏んでも車体が激しく震え、ほぼ加速しなくなった。ディーラーで確認した結果、マルチエアユニット（ＵｎｉＡｉｒモジュール）不良による失火と診断された。"
1605,"2023年06月28日","神奈川県","ＨＰ","メルセデス・ベンツ","2022/04","5AA-206042C","Ｃ２００","5,000 Km","254-EM0024","電気装置","購入直後から","「カメラの視界不良によりレーンキープやブレーキアシスト（衝突防止装置）が使用不可」の警告が、車両使用の都度表示される。"
1606,"2023年06月28日","兵庫県","ＨＰ","アウディ","2014/01","ABA-8KCNCA","アウディ　Ａ４　オールロード","56,000 Km","CNC","かじ取り","２０２３年６月２５日","ガソリン補給後、エンジンを始動するとステアリングエラーが点灯し、ハンドルが動かなくなった。"
1607,"2023年06月28日","東京都","ＨＰ","ニッサン","2016/08","DAA-GFC27","セレナ","70,000 Km","MR20-SM24","制動装置","中古で購入した時から","ＡＢＳアクチュエーターの不良により、自動ブレーキ及びプロパイロットが正常に作動しない。"
1608,"2023年06月27日","新潟県","電話","三菱","","不明","ふそうローザ","170,000 Km","","その他","２０２３年６月２０日頃","エアコンが故障したことがある。また、車検整備の際にこのまま使用すると腐食により故障すると言われヒートパイプ交換を複数回指示された。"
1609,"2023年06月27日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","","EBJ-CF4MA","アドレスＶ１２５","","F468","エンジン","","走行中にエンジンが止まったり、始動出来なくなって警告灯が点灯することがある。"
1610,"2023年06月27日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","","EBJ-CF4MA","アドレスＶ１２５","","F468","制動装置","","リヤブレーキの効きが悪かった。"
1611,"2023年06月27日","宮城県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2004/12","CBA-PY50","フーガ","157,600 Km","VQ35","車枠・車体","２０２３年６月","天井の内装が剥がれてきた。"
1612,"2023年06月27日","岡山県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2022/03","6BA-GB5","ＦＲＥＥＤ","","L15B","制動装置","","リヤブレーキのオートアジャスタ―が、ライニングを引き上げ過ぎて引きずりが発生する。"
1613,"2023年06月27日","北海道","ＨＰ","メルセデス・ベンツ","2014/06","CBA-212076","Ｅ６３Ｓ　４ＭＡＴＩＣ","52,000 Km","157","乗車装置","２０２３年６月２６日　１８時頃","走行中に突然、運転席及び助手席のヘッドレストエアバッグが誤作動を起こして破裂した。"
1614,"2023年06月27日","長崎県","ＨＰ","ニッサン","2020/09","6AA-P15","キックス","16,000 Km","HR12-EM57","制動装置","２０２３年６月２４日","６ｍほどの正方形の交差点で、前方が渋滞していたので６ｍ＋横断歩道の後ろで停車して動き出すのを待ち、前方の車が少しずつ動き出したので私もブレーキに乗せていた足をアクセルに移し、横断歩道をゆっくり横切り交差点の中に入りだしたところ、突然急発進し、前方の車に追突してしましました。この際に自動ブレーキは作動しなかった。"
1615,"2023年06月27日","北海道","ＨＰ","メルセデス・ベンツ","2014/06","CBA-212076","Ｅ６３Ｓ　４ＭＡＴＩＣ","52,000 Km","157","車枠・車体","２０２２年４月頃","サンルーフ左後方に異音が生じ始めた。次第に大きくなり僅かな段差でも「バキッ」と大きな音がするようになった。"
1616,"2023年06月27日","北海道","ＨＰ","メルセデス・ベンツ","2014/06","CBA-212076","Ｅ６３Ｓ　４ＭＡＴＩＣ","52,000 Km","157","動力伝達","２０２２年４月頃","駐車時に「Ｐ」にシフトが入らなくなった。当初は時々であったが、次第に「Ｄ］や「Ｒ」も入らなくなって来た。"
1617,"2023年06月27日","神奈川県","ＨＰ","ニッサン","2015/02","DAA-HFC26","セレナ","145,000 Km","MR20-SM23","動力伝達","２０２１年６月","ＣＶＴの滑りにより、走行不能になった。"
1618,"2023年06月27日","神奈川県","ＨＰ","マツダ","2023/03","3DA-KH3P","ＣＸ－６０","1,800 Km","T3","緩衝装置","納車時から","左フロントサスから異音、ディーラーでグリス塗布したが再発した。"
1619,"2023年06月27日","群馬県","ＨＰ","メルセデス・ベンツ","2016/02","RBA-205042C","Ｃ２００","72,000 Km","274","エンジン","２０２３年６月２４日","６月２４日エンジンがオバーヒート発生後、停車"
1620,"2023年06月27日","千葉県","ＨＰ","ＢＭＷ","2019/10","3BA-5U30","ＢＭＷ　Ｍ３４０ｉ　ｘＤｒｉｖｅ","23,000 Km","B58B30B","電気装置","月に２回程度ランダムに発生","頻繁にカメラ機能停止になり、全てのカメラが写らなくなる。"
1621,"2023年06月27日","鹿児島県","ＨＰ","マツダ","2016/05","LDA-DJ5FS","デミオ","91,501 Km","S5","エンジン","２０２３年６月１４日頃","マスター警告灯が点灯した。ディーラーに持ち込むんだところ、センサー特性不良として、吸気圧センサ・加給エア温センサー交換を行った。"
1622,"2023年06月27日","岩手県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2004/09","CBA-ACU25W","クルーガー","200,000 Km","2AZ","エンジン","去年秋","走行中に突然エンジン回転がレッドゾーンまでふけあがり、暴走状態になったため、ギアをＮにして路肩に停車させたところ、その後エンジン回転が落ち着いた。後付けフロアマットを使用しており、その引っかかりである可能性を考え、マットのアクセルペダル周りを切り取り、干渉しないようにしたが、先週になって３日続けてエンジンふけあがりの症状が発生した。"
1623,"2023年06月26日","京都府","ﾌﾘｰﾀﾞｲｱﾙ","スバル","2022/03","4BA-BT5","レガシィアウトバック","","CB18","制動装置","２０２３年３月、６月","３月ごろ、高速道路を走行時に本線の横にＥＴＣゲートが有る場所で突然自動ブレーキがかかり車が減速した。ディーラーで車に不具合が無いと診断されたことから使用を継続していたところ６月に一般道を５０ｋｍ／ｈで走行中に突然自動ブレーキが作動したため、むち打ちになった。"
1624,"2023年06月26日","愛知県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2010/08","DBA-ML21S","ルークス","100,000 Km","K6A","乗車装置","","国３４６２（運転席の座席固定ブラケット）のリコール措置が実施済みの履歴になっている車で、運転席のガタが発生した。"
1625,"2023年06月26日","大阪府","ＨＰ","スズキ","2023/02","3BA-DA17W","エブリイ","1,300 Km","R06A","エンジン","新車購入当初から","冷間時にエンジン音が大きい、回転数むら、振動がある。"
1626,"2023年06月26日","東京都","電話","いすゞ","2017/09","2KG-CXZ60CT","ギガ","44,900 Km","6NX1","動力伝達","","ミッションの副変速（ハイ・ロー）が壊れる。"
1627,"2023年06月26日","東京都","電話","いすゞ","2017/09","2KG-CXZ60CT","ギガ","60,000 Km","6NX1","動力伝達","","ミッションの副変速（ハイ・ロー）が壊れる。"
1628,"2023年06月26日","埼玉県","ＨＰ","マツダ","2016/03","LDA-DK5FW","ＣＸ－３","37,900 Km","S5","乗車装置","２０２２年４月","後部座席のシートベルトが伸びきったまま戻らない。"
1629,"2023年06月26日","千葉県","ＨＰ","フォルクスワーゲン","2021/03","3BA-C1DKR","ＶＷ　Ｔ－ＣＲＯＳＳ　１．０／８５ｋＷ","5,421 Km","DKR","車枠・車体","２０２３年春ごろ","カラー塗装されているインパネに割れが入ってきた。"
1630,"2023年06月26日","兵庫県","ＨＰ","三菱","2020/06","2PG-FEB90","ふそうキャンター","59,800 Km","4P10","制動装置","購入時より","積載状態での走行時にブレーキが効かない。車両を停止させる時は、フットブレーキだけでなくサイドブレーキをかけないと止まれない。"
1631,"2023年06月26日","大阪府","ＨＰ","ボルボ","2022/05","5AA-ZB420TM","ボルボ　Ｖ６０","9,400 Km","B420T5-3330","電気装置","２０２３年５月２３日の１年点検の後","いつも駐車する場所で後進で駐車していたが、いつも鳴るバックセンサーが障害物を検知せず、そのまま衝突してしまった。１年点検でソフトウエアアップデートが行われたものの、そのソフトウエアにセンサーが反応しなくなる不具合があったらしく、ディーラーにて行った再度のアップデートで解消した。"
1632,"2023年06月26日","埼玉県","ＨＰ","マツダ","2012/01","DBA-CWEFW","プレマシー","59,000 Km","LF","車枠・車体","かなり前から","リヤからコトコトと異音がする。"
1633,"2023年06月26日","沖縄県","ＨＰ","ニッサン","2017/03","ZAA-AZE0","リーフ","96,100 Km","EM57","緩衝装置","２０２３年６月","バックで駐車するためにハンドルをきった際にガコンと音がしてタイヤが操作不能となった。ハンドルを回すことはできたがギアもバックから他のものに切り替えできなくなった。整備工場で確認したところ、ロアアームのジョイントおよびドライブシャフトが破損していた。"
1634,"2023年06月25日","兵庫県","ＨＰ","ＢＭＷ","2018/03","DBA-4N20","ＢＭＷ　４２０ｉ","38,446 Km","B48B20A","エンジン","２０２３年６月１６日","走行中、「冷却水不足」との警告がメーターパネルに点灯し、その後しばらく走行していると「オーバーヒート」の警告灯の表示も出た。ディーラーで確認したところ、冷却水のリザーブタンクからエンジンへのパイプに亀裂が入り、そこから冷却水漏れが発生しているため、当該パイプの取替が必要とのことで、当該パイプの交換を行なった。"
1635,"2023年06月25日","宮城県","ＨＰ","ホンダ","2018/11","HBD-JJ1","Ｎ－ＶＡＮ","28,000 Km","S07B","エンジン","２０２３年４月","上り勾配５％程の坂道を走行中、エンジンチェックランプの点滅とともにガタガタ振動が発生し、吹けなくなった。症状は１０秒ほどで改善しエンジンチェックランプも消灯した。ディーラーで診断機の確認をしたが、データが出ず、点検した結果、排気バルブのカーボン噛み込みと判明した。"
1636,"2023年06月25日","神奈川県","ＨＰ","ニッサン","2014/05","DBA-NT32","エクストレイル","45,000 Km","MR20","その他","昨年の夏頃から","エアコンが走行中に出なくなる。"
1637,"2023年06月25日","愛知県","ＨＰ","マツダ","2017/10","LDA-KF2P","ＣＸ－５","64,700 Km","SH","乗車装置","１年前","後部座席に乗った人がシートベルトをしようとしたら伸び切った状態になり正しく装着できなかった。右の後部座席はシートベルトが戻らず、左の後部座席はシートベルトがつっかかっているのかベルトが出てこず、左右どちらに座っても正しく装着できない。"
1638,"2023年06月25日","広島県","ＨＰ","ニッサン","2017/02","DAA-GFC27","セレナ","48,100 Km","MR20-SM24","制動装置","数ヶ月前から","オートプロパイロット使用時、前の車両を認識しているのにも関わらず自動ブレーキが働かない。"
1639,"2023年06月25日","栃木県","ＨＰ","ＢＭＷ","2018/06","LDA-HT20","ＢＭＷ　Ｘ１　ｘＤｒｉｖｅ　１８ｄ","46,263 Km","B47C20A","緩衝装置","２０２３年５月２７日","一般道を走行中、空気圧警告灯が点灯しタイヤから白煙が上がった。停車し確認するとフロントサスペンションのスプリングが折損し、車高が下がっていたためレッカー車を手配した。修理工場で車両を確認すると折れたスプリングがタイヤに接触しタイヤも損傷していた。"
1640,"2023年06月23日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2016/03","DBA-JF1","Ｎ－ＢＯＸ","111,955 Km","S07A","エンジン","２０２３年６月","スターターモーターの不良により、アイドリングストップから復旧しなくなり、その後、最初のエンジン始動も困難になった。"
1641,"2023年06月23日","千葉県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2017/12","DBA-E12改","ノート　ＮＩＳＭＯ","58,490 Km","HR12","燃料装置","２０２３年６月１７日","走行中にアクセルペダルを踏んでも反応しなくなり、そのままエンジンが停止した。ディーラーで診断した結果、燃料ポンプの故障と判り交換を行った。"
1642,"2023年06月23日","群馬県","ﾌﾘｰﾀﾞｲｱﾙ","スバル","2012/09","DBA-BMG","レガシィ","130,000 Km","FA20","制動装置","２０２３年６月","マスターバッグの不良により、エンジン始動時にブレーキペダルが踏みこめなくなった。"
1643,"2023年06月23日","静岡県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2017/08","DBA-JF1","Ｎ－ＢＯＸ","62,197 Km","S07A","車枠・車体","中古車購入２年後から","後席窓ガラスから雨漏りするようになった。"
1644,"2023年06月23日","宮城県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2013/09","DAA-GP5","フィット","80,000 Km","LEB-H1","動力伝達","２０２３年６月","トランスミッション高温警告表示がされ、直後に走行不能になった。"
1645,"2023年06月23日","東京都","ＨＰ","アウディ","2017/06","ABA-4GCTGL","アウディ　Ｓ７　ＳＢ","34,500 Km","CTG","エンジン","２０２３年４月２９日","一年点検の際に、ディーラーよりウォーターホース及びホースが連結するクイックカップリングピースより冷却水が漏れていると指摘された。"
1646,"2023年06月23日","奈良県","ＨＰ","トヨタ","2022/01","3BF-TRH200V","ハイエース","6,000 Km","1TR","制動装置","２０２２年１２月２日","衝突安全装置のエラーがでて人をはねてしまった。"
1647,"2023年06月23日","埼玉県","ＨＰ","メルセデス・ベンツ","2011/12","RBA-204257","Ｃ３５０ステーションワゴン","101,400 Km","276","排ｶﾞｽ･騒音","２０２３年１月","ＮＯｘセンサー故障により、エンジンチェックランプが点灯した。"
1648,"2023年06月23日","茨城県","ＨＰ","マツダ","2016/01","LDA-DJ5FS","デミオ","38,000 Km","S5","乗車装置","６か月くらい前","シートベルトを使用後、外したときに巻き取らなくなった。"
1649,"2023年06月23日","埼玉県","ＨＰ","ニッサン","2016/11","DAA-GC27","セレナ","57,000 Km","MR20-SM24","燃料装置","２０２３年６月１７日","一般道を走行中、エンジンブレーキ時にエンジン回転が上下動し、再加速時に加速不良になった。ディーラーでインジェクターを４本ともパッキン等と共に交換すると言われた。"
1650,"2023年06月22日","宮崎県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2014/11","DBA-NZE181H","オーリス","67,300 Km","1NZ","車枠・車体","","塗装が剥がれた。"
1651,"2023年06月22日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","ヤマハ","2022/03","8BJ-SEJ4J","ＣＹＧＮＵＳ　ＧＲＹＰＨＵＳ","13,000 Km","E33UE","エンジン","","アイドリング時にエンジンから異音がする。販売店でカムチェーンテンショナー周辺の不良と診断されている。"
1652,"2023年06月22日","群馬県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2023/04","6AA-GFC28","セレナ","","HR14-EM57","車枠・車体","購入直後","ダッシュボードのつなぎ目に隙間が出来ていた。"
1653,"2023年06月22日","群馬県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2023/04","6AA-GFC28","セレナ","","HR14-EM57","その他","","エアコンが突然効かなくなった。ディーラーで検査した結果、過電流で壊れたものと診断された。"
1654,"2023年06月22日","群馬県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2023/04","6AA-GFC28","セレナ","","HR14-EM57","乗車装置","","リモコンで運転席、助手席のドアロックが開かなかったことが有る。"
1655,"2023年06月22日","栃木県","ﾌﾘｰﾀﾞｲｱﾙ","ＢＭＷ","2014/12","LDA-XD20A","ＭＩＮＩ　クーパーＤ　クロスオーバーＡ４","90,000 Km","N47C20A","エンジン","２０２３年６月１２日","高速道路を走行中に異音がしはじめ、路肩に寄せようとしたところでエンジンが爆発したように破損し、走行不能になった。"
1656,"2023年06月22日","京都府","ﾌﾘｰﾀﾞｲｱﾙ","メルセデス・ベンツ","2020/04","5AA-167159","ＧＬＥ４５０　４ＭＡＴＩＣ","58,600 Km","256-EM0014","電動機(モーター)","","ソフトウェアの不良により、ディスプレイに４８Ｖバッテリーの故障表示が出て、エンジンがかからなくなり、最終的に止まる。ディーラーでプログラムの不具合と診断された。"
1657,"2023年06月22日","石川県","ﾌﾘｰﾀﾞｲｱﾙ","シトロエン","2022/05","3DA-K9CYH01","ベルランゴ","","YH01","その他","","エアコンのコントロールが運転席／助手席個々に設定できる車で、一度設定後、エンジンを止めて再始動をすると運転席／助手席の温度設定が逆になる。"
1658,"2023年06月22日","千葉県","ＨＰ","プジョー","2016/12","LDA-T9WBH01","３０８","51,000 Km","BH01","排ｶﾞｽ･騒音","２０２３年６月","エンジン始動時にＥｍｉｓｓｉｏｎ　ｃｏｎｔｒｏｌ　ｆａｕｌｔ　の表示がされた。翌日しばらく走行しているとｓｔａｒｔｉｎｇ　ｐｒｅｖｅｎｔｅｄ　ｉｎ　１１００ｋｍ　との表示がされ、その後Ｅｎｇｉｎｅ　ｆａｕｌｔ：Ｒｅｐａｉｒ　ｎｅｅｄｅｄの表示となった。走行には特段の支障はなかった。ディーラーで尿素水リザーバータンク内部不良のため尿素水リザーバータンク交換が必要との診断を受けた。"
1659,"2023年06月22日","北海道","ＨＰ","ニッサン","2017/01","DAA-GFNC27","セレナ","57,400 Km","MR20-SM24","緩衝装置","２０２３年６月１日","走行中にタイヤのガタつきや異音を感じた。ディーラーで確認した結果、ロアアーム、ブッシュ類の交換と診断された。"
1660,"2023年06月22日","大阪府","ＨＰ","ホンダ","2013/04","DBA-JF1","Ｎ－ＢＯＸ","75,000 Km","S07A","その他","２０２３年６月１０日","走行中メーターパネルが真っ暗になり、メーターが全て機能しなくなった。ヒューズの確認をして、切れたものを交換し、エンジンをかけようとしたが一回でかからず、３回目でようやくかかり、今度はエンジンを切ろうとしたら一回で切れない。指示器の表示は出るが他の表示が全く出ない症状になった。"
1661,"2023年06月22日","栃木県","ＨＰ","スズキ","2017/12","CBA-ZC33S","スイフトスポーツ","82,000 Km","K14C","車枠・車体","２０２３年２月","シフトをＤまたはＲレンジに入れたり、発進や停止をする際に助手席前からギュギュやキュキュという音がする様になった。"
1662,"2023年06月22日","神奈川県","ＨＰ","フォルクスワーゲン","2023/03","3BA-CDDNP","ゴルフＧＴＩ　２．０／１８０ｋＷ","2,790 Km","DNP","保安灯火","２０２３年６月","シフトをＲレンジに切り替えたが、バックモニターが真っ黒で映らない。"
1663,"2023年06月22日","静岡県","ＨＰ","ルノー","2015/05","ABA-KWH5F","カングー","57,767 Km","H5F","エンジン","２０２３年６月１９日","上り坂を加速中、エンジンルームより破裂音が発生しエンジンの出力が極端に低下した。「チェックインジェクション」警告が出た。ディーラーで確認したところ、インタークーラーからのインテークパイプが破損していた。"
1664,"2023年06月22日","千葉県","ＦＡＸ","ホンダ","2016/07","DAA-GM4","ＧＲＡＣＥ","79,001 Km","LEB-H1","動力伝達","２０２３年５月２日","車のスタート時にもたつきと騒音が有り、トランスミッション高温のため停止してくださいとのメーターパネルの表示が出た。ディーラーで確認したところ、ハイドロスタテックリザーブタンクからのオイル漏れと診断された。"
