番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
207,2020年03月05日,東京,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ａ１スポーツバック,不明,不明,DBA-8XCAX,CAX,動力伝達,不明,ＤＳＧのアッパーハウジングのリコール対象になり、措置を済ませた車両で、クラッチがすべるようになり、車が動かなくなった。
208,2020年03月05日,群馬,ＨＰ,スバル,レヴォーグ　２．０ＧＴ－Ｓ,2014年10月,"70,000 Km",DBA-VMG,FA20,動力伝達,２０１９年１０月頃,ＣＶＴのオイルポンプのシール不良により、ＣＶＴフルードが漏れ、フロントデフのドレンボルトにフルードの滴が溜まっていた。
209,2020年03月05日,愛知,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2014年01月,"82,637 Km",DBA-JF2,S07A,動力伝達,２０２０年２月,シフトレバーのプッシュノブが破損し、プッシュボタンが機能しないのでＰレンジに入らない。
210,2020年03月05日,大阪,ＨＰ,ニッサン,エルグランド,2010年01月,"48,000 Km",CBA-ME51,VQ25,エンジン,２０１９年１０月,Ｎｏ．４シリンダーの圧縮不良により、エンジン警告灯が点灯した。
211,2020年03月05日,奈良,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ムーヴ,2005年06月,"60,000 Km",DBA-L150S,EF,緩衝装置,不明,後輪のサスペンションの耐久性が低く、車高が下がってくるため、駐車場で車止めや、悪路でバンパーが擦れてしまうようになる。
212,2020年03月05日,山口,ＨＰ,プジョー,２０７ｃｃ,2009年10月,"40,600 Km",ABA-A7C5FX,5FX,保安灯火,２０１９年１１月,フロントガラスの一部が外れ、走行中に風が吹き込むようになった。
213,2020年03月05日,鹿児島,ＨＰ,メルセデス・ベンツ,Ｃ２００アバンギャルド,2015年09月,"22,000 Km",RBA-205042C,274,車枠・車体,２０２０年２月,燃料ポンプあたりからガソリン漏れたらしく、室内にガソリン臭がし出した。
214,2020年03月04日,岩手,ＨＰ,ボルボ,Ｖ６０,2011年11月,"47,700 Km",DBA-FB4164T,B4164T,動力伝達,不明,走行中ミッションエラーが表示され、アクセルペダルを踏んでも動かなくなったり、エンジンの回転数が上がったりする。
215,2020年03月04日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィットハイブリッド,2014年04月,"125,467 Km",DAA-GP5,LEB-H1,動力伝達,２０２０年,ＤＣＴ（自動変速機）内部のベアリング不良により、朝一番のエンジン始動時にキリキリと異音が出る。
216,2020年03月04日,千葉,ＨＰ,ニッサン,ＮＶ２００バネット,2019年10月,"3,100 Km",DBA-M20,HR16,乗車装置,２０１９年１１月１０日,座席が高いのにステップがないため、人が乗り降りする際に転倒して落ちる事が多々ある。
217,2020年03月04日,埼玉,ＨＰ,ホンダ,オデッセイ,2013年11月,"58,100 Km",DBA-RC1,K24W,電気装置,２０２０年３月２日,エンジンをかけるとインパネの警告灯が全点灯しそのまま点灯し続ける。いったんエンジンを切りもう一度かけると一旦消え、再び点灯する。
218,2020年03月04日,埼玉,ＨＰ,ＢＭＷ,１１６ｉ,2012年09月,"24,400 Km",DBA-1A16,N13B16A,エンジン,２月１５日・２６日,走行中にドライブトレーンの表示と警告音が鳴った。
219,2020年03月04日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,デリカスペースギア,2003年02月,"95,000 Km",GH-PD6W,6G72,車枠・車体,不明,左フロントサイドメンバの４か所に亀裂が出来たため、ハンドルを右に切って、戻していくときにカキンと異音がするようになった。
220,2020年03月04日,愛知,ＨＰ,ニッサン,エクストレイル,2009年07月,"111,134 Km",LDA-DNT31,M9R,制動装置,２０２０年３月１日,高速道走行中、ブレーキペダルが踏めなくなり、ブレーキが効かなくなった。レッカー入庫でディーラーに診てもらうとバキュームポンプの故障と診断された。
221,2020年03月04日,京都,ＨＰ,トヨタ,アルファード,2018年06月,"6,700 Km",DBA-GGH35W,2GR,動力伝達,２０１８年６月,せまい道路で対向車とすれ違うために１０ｋｍ／ｈ程度に減速し、再加速するためにアクセルペダルを踏むと、エンジン回転数は上がるが、反応が悪く加速しない。
222,2020年03月04日,兵庫,ＨＰ,ジープ,ラングラー　ＪＬ,不明,不明,ABA-JL36L,不明,制動装置,不明,立体駐車場のような場所や、低い何かがあるような所で突然自動ブレーキが作動して急ブレーキがかかる。
223,2020年03月04日,兵庫,ＨＰ,ニッサン,ノートｅ－ＰＯＷＥＲ,2017年07月,"10,100 Km",DAA-HE12,HR12-EM57,動力伝達,２０１７年９月,狭い道路でＵターンをしようとして車を前後に動かし、何回目かにブレーキペタルを離したところ突然車が急加速し、ガードレールにぶつかった。
224,2020年03月04日,広島,ＨＰ,ホンダ,ＶＥＺＥＬハイブリッド,2014年11月,"97,436 Km",DAA-RU4,LEB-H1,エンジン,２０２０年２月２６日,Ｈｏｎｄａスマートキーシステム点検ランプが作動、点検してもらうとエンジンスタートストップスイッチ故障とのこと。
225,2020年03月03日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2015年06月,"30,000 Km",DAA-HFC26,MR20-SM23,乗車装置,不明,電動スライドドアのワイヤー不良により、自動で開閉しなくなった。
226,2020年03月03日,鳥取,ＨＰ,メルセデス・ベンツ,Ｅ３５０ブルーテック,2015年08月,"27,000 Km",LDA-212226C,642,排ｶﾞｽ･騒音,不明,ＮＯＸセンサーの不良により、走行中にメーターパネルにエンジンチェックランプが点灯した。
227,2020年03月03日,愛媛,来訪,その他,コーナーポール,2020年02月,280 Km,6AA-NHP170G,不明,装置その他,２０２０年２月,コーナーポール（フェンダーポール）の上下機能が手動であるのが納得がいかない。またコーナーポールランプについても暗すぎる。
228,2020年03月03日,鹿児島,ﾌﾘｰﾀﾞｲｱﾙ,カワサキ,ＺＸ１４００　ＡＢＳ,2017年05月,"10,000 Km",ZXT40H,ZXT40EE,制動装置,不明,ＡＢＳのハイドロリックユニットが固着し、リヤブレーキが効かなくなった。
229,2020年03月02日,福島,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,カローラフィールダー,2002年10月,"175,300 Km",UA-NZE121G,1NZ,車枠・車体,冬季,気温が低いときにバックドアを開けると、全開状態で維持が出来ずにバックドアが落ちてくる。
230,2020年03月02日,福島,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,カローラフィールダー,2002年10月,"175,300 Km",UA-NZE121G,1NZ,車枠・車体,不明,後軸をジャッキアップするためのジャッキポイントが腐食し、ジャッキをかけるとへこんでしまう。
231,2020年03月02日,東京,ﾌﾘｰﾀﾞｲｱﾙ,スバル,インプレッサ,2017年12月,"4,000 Km",DBA-GK2,FB16,エンジン,２０１９年１月７日,エンジンから異音がし、ハードノッキングする。
232,2020年03月02日,東京,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ａ４,2011年03月,"63,500 Km",ABA-8KCDN,CDH,その他,不明,メーター中央のインフォメーション画面が点いたり消えたりする。
233,2020年03月02日,東京,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ａ４,2011年03月,"63,500 Km",ABA-8KCDN,CDH,エンジン,中古車購入直後から,エンジンオイルの消費が激しく、オイルを補充しても直ぐにエンジンオイルの黄色い警告灯が点灯する。
234,2020年03月02日,東京,ﾌﾘｰﾀﾞｲｱﾙ,レクサス,ＣＴ２００ｈ,2014年06月,不明,DAA-ZWA10,2ZR-3JM,かじ取り,不明,車庫入れた際にハンドルが左に回りだした。
235,2020年03月02日,神奈川,ＨＰ,スバル,レガシィアウトバック,2012年04月,"137,800 Km",DBA-BRF,EZ36,緩衝装置,２０２０年３月,左前ロアアームとハブの接続ボルトが破断し、右前輪が外れたため走行不能になった。
236,2020年03月02日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,スバル,フォレスター,2012年06月,"39,500 Km",DBA-SHJ,FB20,車枠・車体,２０２０年,運転席サンバイザーの軸部が破損したため、サンバイザーが脱落した。
237,2020年03月02日,埼玉,ＨＰ,ジャガー,ＸＥ,2018年06月,"7,000 Km",LDA-JA2NA,204DT,かじ取り,２０２０年２月２３日,駐車しようとした際にタイロッドのネジが切れたため、ハンドルを切っても車が動かなくなり、アクセルペダルを踏み込んだところ、意図しない方向に車が進み、木の柱に左前面のバンパーがぶつかった。
238,2020年03月02日,大阪,ＨＰ,スズキ,スイフト,2013年10月,"63,000 Km",DBAｰZC72S,K12B,エンジン,２０２０年２月１７日,クランクボルトが折れたため、走行中にエンジンからバタバタ音がして金属と金属が当たる音がし、メーター内にチャージランプが点灯した。
239,2020年03月02日,京都,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,タント,2013年03月,"116,400 Km",DBA-L375S,KF,制動装置,中古車購入直後から,ブレーキの効きが悪く、ペダルの踏み代が深い。
240,2020年03月02日,兵庫,ＨＰ,ホンダ,ステップワゴン,2016年10月,"30,000 Km",DBA-RP3,L15B,乗車装置,２０１９年１０月以降～現在,テールゲートスイッチの反応が悪く、テールゲートを即座に開くことが困難。数回の押下で開くこともあれば、十数回の押下が必要な場合もある。
241,2020年03月02日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ジューク,2010年11月,"56,102 Km",DBA-YF15,HR15,動力伝達,２０１９年,ＣＶＴの不具合により、前進、後進共にエンストしてしまうようになった。
242,2020年03月02日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸカスタム,2012年04月,"79,000 Km",DBA-JF1,S07A,動力伝達,２０１９年１２月２８日,ＣＶＴの不具合により、走行中にガタガタと振動し始め、その後、空ぶかし状態で走行不能になった。
243,2020年03月02日,山口,ＨＰ,マツダ,アテンザワゴン,2013年11月,"120,000 Km",LDA-GJ2FW,SH,エンジン,２０２０年,一般道を走行中突然警告灯が点灯し、エンジンが停止したため、惰性で空き地にたどり着いた。
244,2020年03月01日,北海道,ＨＰ,三菱,デリカＤ５,2013年09月,"145,000 Km",LDA-CV1W,4N14,排ｶﾞｽ･騒音,２０１９年５月,駐車中にエンジンを掛けた状態で、空調を外気導入にすると排気ガスが車内に入り異臭がする。内気循環にすると異臭がしなくなる。
245,2020年03月01日,富山,ＨＰ,ニッサン,フェアレディＺ,2009年01月,"62,400 Km",CBA-Z34,VQ37,エンジン,２０２０年２月２８日,ステアリングロックの故障により、勤務を終え会社から帰宅する際、ハンドルロックが解除されず、エンジンがかからなかった。
246,2020年03月01日,富山,ＨＰ,ニッサン,フェアレディＺ,2009年01月,"62,400 Km",CBA-Z34,VQ37,制動装置,２０２０年２月,圧雪になった交差点にて左折する際歩行者がいたため、ブレーキをかけたところ、全てのタイヤがロックし、歩行者をはねそうになった。ＡＢＳが作動しなかった。
247,2020年03月01日,千葉,ＨＰ,トヨタ,ヴィッツ,2012年05月,"120,000 Km",DBA-NCP131,1NZ,車枠・車体,２０２０年１月,バックドアのホワイトパール塗装がパリパリ剥がれた。
