番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
212,2020年07月12日,埼玉,ＨＰ,ホンダ,フィット,2013年05月,"50,000 Km",DBA-GK5,L15B,エンジン,２０２０年６月２０日,信号停止等のために減速し、停止手前で、ガツンとギアの噛む様な感覚とともに、再加速する。エンジン回転数が７５０ｒｐｍ程度になり、エンジンブレーキがなくなったころに、２０００回転手前など、ばらつきがあるが上昇し、停止予定位置より１ｍほど出てしまう。
213,2020年07月12日,埼玉,ＨＰ,トヨタ,ヴォクシー,2009年08月,"43,854 Km",DBA-ZRR70G,3ZR,車枠・車体,２０２０年６月,ルーフ左後ろの塗装が剥がれてきた。
214,2020年07月12日,愛知,ＨＰ,マツダ,アクセラ　１５Ｓ,2017年07月,"23,000 Km",DBA-BM5FP,P5,エンジン,２０２０年７月８日午前７時半頃,信号待ちで停車後、発進しようとすると原因不明のエンストが発生する。
215,2020年07月12日,静岡,ＨＰ,ホンダ,オデッセイ,2014年07月,"100,000 Km",DBA-RC1,K24W,エンジン,加速時、始動時,加速時にコクッと言う感じの息継ぎ感が生じる。暑い日に始動すると、エアコンのクラッチがつながるたびにストールしそうになり、エアコンのクラッチが外れて回転数が戻るという動作を繰り返し、アイドリングが著しく不安定になる。
216,2020年07月12日,長崎,ＨＰ,マツダ,アテンザワゴン,2013年06月,"77,400 Km",LDA-GJ2FW,SH,保安灯火,２０２０年７月,新車から７年目の車検でヘッドライトの光量が不足し、不合格になった。
217,2020年07月11日,北海道,ＨＰ,三菱,デリカＤ５,2015年02月,"64,500 Km",LDA-CV1W,4N14,エンジン,２０２０年５月から,リコールでＥＣＵ書き換え、インジェクター交換、追加整備で燃料フィルター交換をしてから燃費がリッター１ｋｍくらい悪化した気がする。
218,2020年07月11日,埼玉,ＨＰ,スズキ,スイフト,2019年07月,不明,DBA-ZC83S,K12C,エンジン,不明,毎回エンジン始動時にエンジンが掛かりづらい、掛からない。
219,2020年07月11日,茨城,ＨＰ,ホンダ,ＳＨＵＴＴＬＥハイブリッド,2015年09月,"38,100 Km",DAA-GP7,LEB-H1,エンジン,２０２０年６月,スマートキーシステム点検の警告表示が点灯した。
220,2020年07月11日,広島,ＨＰ,ダイハツ,オプティ　Ｂｅｅｘ,1999年03月,"125,000 Km",GF-L802S,JB,電気装置,２０２０年６月上旬,夜間走行中、ヘッドライト左右が同時に消灯し、ホーンがならなくなった。
221,2020年07月10日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2013年08月,"80,000 Km",DBA-NC26,MR20,動力伝達,２０２０年７月７日,ドライブシャフトが駐車場で抜けた。
222,2020年07月10日,新潟,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,ミニワン,2016年05月,"50,000 Km",DBA-XS12,B38A12A,排ｶﾞｽ･騒音,不明,空気を取り込むバルブにスラッジが溜まって警告灯が点灯する。
223,2020年07月10日,石川,ＨＰ,ダイハツ,コペン,2014年10月,"7,800 Km",DBA-LA400K,KF,車枠・車体,２０２０年７月１０日,給油口の扉（フューエルリッド）が開かず給油できない。
224,2020年07月10日,東京,ＨＰ,ニッサン,デイズルークス,2017年09月,"18,000 Km",DBA-B21A,3B20,エンジン,アイドリングストップ時,交差点の右折待機でアイドリングストップ停車時、再始動しないでエンスト状態になったため、後続車に追突されそうになった。
225,2020年07月10日,神奈川,ＨＰ,スズキ,ワゴンＲ,2002年03月,"160,000 Km",LA-MC22S,K6A,緩衝装置,２０２０年３月２５日,右カーブになっている舗装路を時速６０ｋｍくらいで走行中、左ボールジョイントが外れたため、急にガクッとなってハンドルが効かなくなり、ブレーキをかけまっすぐ走行歩道側に停止した。
226,2020年07月10日,愛知,ＨＰ,スズキ,スイフトスポーツ,2018年06月,不明,CBA-ZC33S,K14C,車枠・車体,２０２０年７月１０日,雨天時に助手席のドアを開けたところ、前部から錆色の水がコップ一杯分ほどバシャッと出た。
227,2020年07月10日,愛知,ＨＰ,ダイハツ,タント,2019年08月,"6,713 Km",6BA-LA650S,KF,エンジン,２０２０年７月１０日,スターターボタンを押し、エンジンを始動させようとしたが、エンジンが空転したかのような異音が生じてエンジンがかからず、エンジン警告灯が点灯した。
228,2020年07月10日,愛知,ＨＰ,スバル,ステラ,2010年02月,"78,967 Km",DBA-RN1,EN07,制動装置,２０１５年頃,ブレーキペダルを踏み、制動直前から完全停止する際に、通常の制動音と著しく異なる「ピー」いう高周波音が頻発する。
229,2020年07月10日,愛知,ＨＰ,スバル,ステラ,2010年02月,"78,967 Km",DBA-RN1,EN07,車枠・車体,２０１５年頃,停止時にニュートラル状態かドライブレンジ（ブレーキ踏んだ状態）で、停車中に異常な振動がステアリングコラムを介してハンドルまで伝わる。
230,2020年07月10日,愛知,ＨＰ,ダイハツ,ハイゼット　カーゴ,2006年07月,"19,217 Km",LE-S320V,EF,乗車装置,２０２０年７月４日,バックドアを開けようとノブに手を掛けて引いたらノブが割れて、その破断面で指先が切れた。
231,2020年07月10日,静岡,ＨＰ,スズキ,ワゴンＲ,2020年01月,"3,200 Km",DAA-MH55S,R06A-WA05A,車枠・車体,新車塗装時,クリア塗装内に汚れを発見した。
232,2020年07月10日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノートｅ－ＰＯＷＥＲ,2020年01月,不明,DAA-HE12,HR12-EM57,動力伝達,２０２０年６月２０日,立体駐車場に止めようとスロープを上がり、アクセルペダルから足を離してクリープ前から停めようとしたところ、突然スピードが上がり、ブレーキペダルを踏む前に車止めを乗り越えてしまい、警報音が鳴っただけで、フェンスに突っ込んでしまった。
233,2020年07月10日,滋賀,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2012年08月,"36,500 Km",DAA-HFC26,MR20-SM23,動力伝達,２０１９年,ＣＶＴのベルトが切れて走行不能になった。
234,2020年07月10日,奈良,ＨＰ,ニッサン,デイズルークス,2016年02月,"20,437 Km",DBA-B21A,3B20,保安灯火,２０２０年７月３日,ドアロックしてもドアミラーが片方だけ格納しない。
235,2020年07月10日,奈良,ﾌﾘｰﾀﾞｲｱﾙ,三菱,デリカＤ５,2013年02月,"165,100 Km",LDA-CV1W,4N14,排ｶﾞｽ･騒音,不明,エキゾーストマニホールドの不良で車室内に排気漏れした。
236,2020年07月10日,広島,ＨＰ,マツダ,ＣＸ－５,2012年07月,"108,030 Km",LDA-KE2FW,SH,電気装置,２０２０年７月６日,走行中、オルタネータープーリーがエンジンルーム内に脱落した。
237,2020年07月10日,山口,ＨＰ,ホンダ,フィットハイブリッド,2014年06月,"47,800 Km",DAA-GP5,LEB-H1,燃料装置,２０２０年６月２３日　午後２時頃,高速道路を走行中に突然エンジンの回転数が上昇したのち、アクセル操作ができなくなり、路肩へ停車した。その後エンジン始動を試みるも始動できなかった。ディーラーでは、原因不明ながら、燃料ポンプの交換が行われた。
238,2020年07月09日,東京,ＨＰ,マツダ,ＣＸ－５,2020年03月,800 Km,6BA-KEFP,PE,電気装置,２０２０年６月１３日,パワーゲートの部品から漏電したため、走行中にエンジンが停止した。
239,2020年07月09日,神奈川,ＨＰ,トヨタ,クラウン,2014年11月,"214,400 Km",DAA-AWS210,2AR-1KM,制動装置,２０２０年７月１日,ブレーキアクチュエーターの不良により、走行中に突然ブレーキが効かなくなった。道路の端に寄せ、サイドブレーキで停まることは出来た。
240,2020年07月09日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2018年01月,"369,100 Km",2PG-FS74HZ,6R20,エンジン,不明,コンピューターの不良により、高速道路を走行中にエンジンが停止したため、惰性で路肩に停車した。
241,2020年07月09日,佐賀,ＨＰ,ニッサン,セレナ,2011年10月,"83,150 Km",DBA-FC26,MR20,動力伝達,２０１９年２月,ＣＶＴ（無段変速機）の不良により、走行中に異音がし、アクセルペダルを踏んでもエンジンの回転数は上がるが加速しなくなり、走行不能になった。
242,2020年07月08日,宮城,ＨＰ,ジープ,レネゲード　トレイルホーク,2016年07月,"83,600 Km",ABA-BU24,6,エンジン,２０１９年１０月,水温計が突然上がり、通常状態から２～３分でオーバーヒートを起こした。
243,2020年07月08日,福島,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2013年06月,"156,000 Km",DBA-JF2,S07A,動力伝達,不明,ＣＶＴのベアリングが摩耗し、異音がするようになった。
244,2020年07月08日,東京,電話,ダイハツ,パレット,2010年03月,不明,CBA-MK21S,K6A,その他,不明,以前、エアコンのエバポレータのリコールで入庫したときは異常がないため修理をしなかったが、最近になってエバポレータが壊れてエアコンがきかなくなった。
245,2020年07月08日,東京,ﾌﾘｰﾀﾞｲｱﾙ,日野,日野レンジャー,2008年11月,"70,000 Km",BDG-FC6JEWA,J05D,エンジン,不明,ターボチャージャーが錆びつき、エンジンが加速不良になった。前回、同じ修理を行ったが、４年２万ｋｍで再発した。
246,2020年07月08日,東京,ﾌﾘｰﾀﾞｲｱﾙ,クライスラー,ジープ　グランドチェロキー,2003年03月,"120,000 Km",GH-WJ47,661,制動装置,不明,走行中ブレーキがロックする。前輪が震えてから、ロックして煙が出る。
247,2020年07月08日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＮＶ１００クリッパーバン,2014年03月,"152,200 Km",EBD-U17V,3G83,動力伝達,不明,ＡＴの不具合により、前後とも走行不能になった。
248,2020年07月08日,大阪,ＨＰ,ホンダ,Ｎ－ＷＧＮカスタム　ターボ,2020年03月,"3,607 Km",6BA-JH3,S07B,走行装置,２０２０年６月１日,納車早々、わずか３０００ｋｍ走行でホイールナットが脱落した。
249,2020年07月08日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうエアロエース,2018年03月,"430,000 Km",2TG-MS06GP,6S10,電気装置,不明,エアコンのパイプ（低圧）に付着した結露がサービスユニット（読書灯）の電源コネクター部に落下し、短絡され発火したため、車内に煙が充満した。
250,2020年07月08日,福岡,ＨＰ,ニッサン,セレナ,2013年09月,"36,000 Km",DAA-HFC26,MR20-SM23,保安灯火,２０２０年７月,衝突等の衝撃がないにも関わらず、ハイマウントストップランプの真ん中でひび割れが発生した。
251,2020年07月07日,北海道,ＨＰ,トヨタ,ウィッシュ,2012年08月,"85,000 Km",DBA-ZGE25G,2ZR,車枠・車体,不明,色番号０７０のホワイトパールクリスタルシャイン色塗装の車で、塗装剥がれ、割れ、浮きが発生した。
252,2020年07月07日,宮城,ＨＰ,ホンダ,ＶＥＺＥＬハイブリッド,2014年10月,"53,276 Km",DAA-RU3,LEB-H1,エンジン,２０２０年４月１５日ごろから。,スマートキー警告灯が点灯し、消灯しない。
253,2020年07月07日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,シトロエン,Ｃ３,2011年05月,"67,669 Km",ABA-A55F01,5F01,緩衝装置,不明,助手席側サスペンションスプリングが折損し、折れた部品がタイヤを損傷させたため、バースト状態になった。
254,2020年07月07日,新潟,電話,マツダ,フレアＨＳ,2015年03月,"88,500 Km",DAA-MJ44S,R06A-WA04A,動力伝達,中古車納車日から,ＣＶＴコントローラーの不良によりアクセルペダルを固定また、踏んでもエンジンの回転数が上がったり下がったりする症状が発生した。
255,2020年07月07日,長野,ＨＰ,トヨタ,プリウス,2013年09月,"42,125 Km",DAA-ZVW30,2ZR-3JM,電動機(モーター),２０２０年６月２４日,峠の下り坂を運転中、メーターパネルに「ハイブリッドシステムチェック　安全な場所に停止してください」が表示され、エンジンは作動しているものの、アクセルペダルを踏んでも車は駆動しなくなった。（前後とも）
256,2020年07月07日,東京,ＨＰ,ＢＭＷ,ＡｃｔｉｖｅＨｙｂｒｉｄ３,2013年09月,"33,000 Km",DAA-3F30,N55B30A,車枠・車体,２０１９年８月８日,エンジン停止後３０分で１２Ｖコンデンサ近辺より出火し、車両が全焼した。部品両端の溶融跡からトラッキングが発生し、樹脂部品が燃え草となった。
257,2020年07月07日,山梨,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィット,不明,不明,不明,不明,エンジン,不明,走行中に突然エンストをした。
258,2020年07月07日,大阪,ＨＰ,ホンダ,フリード,2010年02月,"23,000 Km",DBA-GB3,L15A,かじ取り,２０２０年７月,中古車を購入して陸送中、時速４０ｋｍあたりからハンドルが重くなり、１００ｋｍでは腕の力で抑えないとふらつく感じになった。
259,2020年07月07日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,８６,2013年09月,"45,000 Km",DBA-ZN6,FA20,燃料装置,不明,燃料ポンプの不具合により、スターターボタンを押してもエンジンが始動しなくなった。
260,2020年07月07日,山口,ＨＰ,マツダ,フレアワゴン,2020年01月,"4,000 Km",DAA-MM53S,R06A-WA05A,制動装置,道路走行中,片側二車線の直線道路走行中に突然警告音と共にブレーキと表示がでたり、進入禁止マークが表示された。団地内道路を走行中、何も障害物がないのに警告音と共に急ブレーキがかかった。
261,2020年07月07日,福岡,ＨＰ,マツダ,アクセラ,2014年05月,"88,500 Km",LDA-BM2FS,SH,エンジン,２０２０年６月,エンジン本体より冷却水漏れが発生した。不具合直前で偶然、サブタンクの冷却水が完全になくなっているのに気づきオーバーヒートは免れた。
262,2020年07月07日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズ,2014年02月,"75,100 Km",DBA-B21W,3B20,乗車装置,ここ２か月くらいの間,ドアロック装置が立て続けに故障し、リモコン操作によるドアロックの開閉が出来なくなった。
263,2020年07月06日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,スバル,インプレッサ,2013年05月,"32,000 Km",CBA-GVF,EJ25,エンジン,不明,エアサクションバルブの不具合により、警告灯が点灯した。
264,2020年07月06日,富山,ＨＰ,ホンダ,ＶＥＺＥＬ　ハイブリッド,2015年06月,"28,000 Km",DAA-RU3,LEB-H1,車枠・車体,２０１９年１０月,走行中に突然アンダーカバーが脱落した。
265,2020年07月06日,富山,ＨＰ,ホンダ,ＶＥＺＥＬ　ハイブリッド,2015年06月,"28,000 Km",DAA-RU3,LEB-H1,制動装置,２０１９年１０月,電動式のサイドブレーキの作動音が異常に大きい。
266,2020年07月06日,富山,ＨＰ,ホンダ,ＶＥＺＥＬ　ハイブリッド,2015年06月,"28,000 Km",DAA-RU3,LEB-H1,エンジン,２０１９年１０月,交差点（十字路）で右折のために停車し、発進しようとしたところ、いきなりエンジンが停止した。
267,2020年07月06日,東京,ＨＰ,ジープ,ラングラー,2019年08月,不明,ABA-JL36L,G,制動装置,購入時から,アンダーパス走行中、屋根付きの自走式駐車場内での走行中、高速の高架下などを走行中、前方に何も問題が無いのにも関わらず、警告音がなり、自動ブレーキが作動する。
268,2020年07月06日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズ,2013年09月,"47,700 Km",DBA-B21W,3B20,動力伝達,不明,坂道でギアをＲとＤで切り替えする際、操作をしても、ギアがすぐには切り替わらず、意図する進行方向の逆向きに車が大きく動く。
269,2020年07月06日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズ,2013年09月,"47,700 Km",DBA-B21W,3B20,制動装置,不明,ブレーキペダルのふみごたえが悪く、奥の方まで踏まないと効かない。
270,2020年07月06日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スペーシアギア,2019年07月,"11,000 Km",DAA-MK53S,R06A-WA05A,保安灯火,不明,オートライトが突然消えて暗闇のまま走る。なにもせずにまた点灯する。
271,2020年07月06日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スペーシアギア,2019年07月,"11,000 Km",DAA-MK53S,R06A-WA05A,制動装置,不明,走行中、周りに対向車や歩行者がいないのにも関わらず、被害軽減ブレーキが作動した。警告音等の予告もなかった。
272,2020年07月06日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スペーシアギア,2019年07月,"11,000 Km",DAA-MK53S,R06A-WA05A,エンジン,不明,スターターモーターを回して、エンジンがかかるまでに５秒ほどかかる。
273,2020年07月06日,愛知,ＨＰ,マツダ,アテンザ,2014年12月,"80,000 Km",LDA-GJ2FP,SH,エンジン,２０２０年７月５日,一時停止して道を曲がろうと幹線道路に出た所、エンジンのノッキングが起こりアクセルペダルを踏んでも進まずにエンジンが停止し、道路を塞いだ。
274,2020年07月06日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,スバル,エクシーガ,2008年06月,"80,000 Km",CBA-YA5,EJ20,エンジン,不明,コントロールバルブの不具合により、エンジンがかからなくなった。
275,2020年07月06日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフ,2010年09月,"68,000 Km",ABA-1KCAV,CAV,制動装置,２０２０年６月,ＡＢＳユニットの不良により、走行中に警告音、ＡＢＳ・ＥＳＰ・ブレーキ警告灯が点灯した。
276,2020年07月06日,岐阜,ＨＰ,スズキ,ソリオ,2015年07月,"44,000 Km",DBA-MA15S,K12B,かじ取り,不明,ステアリングロックユニットの不良により、突然エンジンが始動しなくなった。
277,2020年07月06日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2013年06月,"65,000 Km",DAA-HFC26,MR20-SM23,動力伝達,不明,走り出す時や登坂時で軽くアクセルペダルを踏むと、車体がガタガタと揺れる。
278,2020年07月06日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,１１６ｉ,2012年01月,"42,000 Km",DBA-1A16,N13B16A,燃料装置,不明,燃料ポンプの不具合により、信号が変わって走ろうとしたら止まってしまった。
279,2020年07月06日,広島,ＨＰ,ニッサン,バネット,2005年07月,"256,786 Km",TC-SK82TN,F8,動力伝達,１年前ぐらい,プロペラシャフトの不良により、アクセルペダルを踏むと、振動と異音がする。
280,2020年07月06日,徳島,ＨＰ,ニッサン,セレナ,2011年09月,"64,600 Km",DBA-C26,MR20,動力伝達,新車購入後４年目位で走行距離４万ｋｍ。,変速機の不良により、シフト操作をしても車が動かなくなった。
281,2020年07月06日,愛媛,ＨＰ,ダイハツ,ハイゼットカーゴ,2012年07月,"100,000 Km",EBD-S321V,KF,エンジン,だいぶ前から,エンジンオイル交換後、走行２０００ｋｍ程度で走行中にオイル警告灯が点灯する。５０００ｋｍごとにオイル交換をしてきたが、だんだんひどくなっている。
282,2020年07月06日,熊本,ＨＰ,ホンダ,アコードツアラー,2013年01月,"50,000 Km",DBA-CW1,R20A,かじ取り,不明,エンジン始動後、パワーステアリング警告灯が点灯して、パワーステアリングが効かなくなった。
283,2020年07月05日,北海道,ＨＰ,スバル,インプレッサ,2013年09月,"93,000 Km",DBA-GJ7,FB20,エンジン,２０２０年,車検見積もり時に、オイル漏れが発見され、配線を伝って内部に浸入しており、このまま放置するとコンピューターが故障すると判断された。
284,2020年07月05日,宮城,ＨＰ,ホンダ,フィット,2016年01月,"47,709 Km",DAA-GP5,LEB-H1,エンジン,２０２０年５月,スタートスイッチの不良により、警告灯が点灯し、「Ｈｏｎｄａスマートキーシステム点検」と表示される。
285,2020年07月05日,新潟,ＨＰ,ダイハツ,ミラ　ココア,2012年01月,"69,000 Km",DBA-L685S,KF,エンジン,２０１９年６月頃,エンジンオイルが減り、オイルランプが点灯した。
286,2020年07月05日,岐阜,ＨＰ,ニッサン,セレナ,2013年09月,"76,272 Km",DAA-HFC26,MR20-SM23,電気装置,２０２０年６月上旬,オルタネーターの不良により、エンジンを掛け、前進で時速０～１０ｋｍ位で走行中にモーター音のような、小さくウォーンという音が発生する。
287,2020年07月05日,兵庫,ＨＰ,ボルボ,Ｓ６０,不明,不明,B4164T,不明,動力伝達,不明,「トランスミッションの性能が低下しています」の警告が表示され、偶数のギアしか入らなくなった。
288,2020年07月05日,香川,ＨＰ,スバル,サンバー,2008年03月,"67,000 Km",LE-TT2,EN07,乗車装置,２０１８年６月３０日,交通事故で後ろの荷台と前のバンパーが壊れたがエアバックが開かなかった。
289,2020年07月05日,福岡,ＨＰ,ニッサン,セレナ,2014年02月,"59,000 Km",DAA-HC26,MR20-SM23,電気装置,２０１９年,オルタネーターの不良により、エンジン音が大きい。停止して加速時（３０～４０ｋｍ／ｈの加速中）に異音がする。
290,2020年07月05日,福岡,ＨＰ,ニッサン,セレナ,2014年02月,"59,000 Km",DAA-HC26,MR20-SM23,車枠・車体,不明,加速時に変な振動が発生する。
291,2020年07月05日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2014年02月,"59,000 Km",DAA-HC26,MR20-SM23,その他,２０２０年,クーラーコンプレッサーの不良により、走行中に低速でうなるような音がする。
292,2020年07月04日,宮城,ＨＰ,アルファロメオ,ジュリア,2019年05月,"5,000 Km",ABA-95220,555273835,その他,２０２０年５月～,エアコンを使用して冷房中、助手席側が突然温風になる。何度も同じ事象が発生する。
293,2020年07月04日,長野,ＨＰ,ニッサン,セレナ,2016年06月,"96,239 Km",DAA-HFC26,MR20-SM23,エンジン,２０２０年４月頃から,エアコンスイッチを入れ暫く待っても生温い風しか出て来ないため、ボンネットを開け確認したところ、電動ファンが作動していなかった。
294,2020年07月04日,長野,ＨＰ,ニッサン,セレナ,2016年06月,"96,239 Km",DAA-HFC26,MR20-SM23,エンジン,２０１９年３月頃から,走行中、一時停止や信号等で停車した際に再発進しようとアクセルペダルを踏み込んでもエンジン回転数が上がらず全く発進出来なくなってしまった。
295,2020年07月04日,富山,ＨＰ,ＢＭＷ,５２３ｄ,不明,不明,LDA-FW20,不明,保安灯火,２０２０年６月,左ヘッドライト内に水が浸入し、ウインカー及びライトが故障して警告灯が点灯した。
296,2020年07月04日,神奈川,ＨＰ,スバル,レガシィツーリングワゴン,2013年10月,"25,800 Km",DBA-BRG,FA20,制動装置,２０２０年７月,エンジン停止後、再始動にブレーキペダルの踏みごたえが重くなり、踏み込めない。
297,2020年07月04日,埼玉,ＨＰ,ホンダ,オデッセイ,2014年01月,"27,000 Km",DBA-RC1,K24W,かじ取り,２０２０年６月,走行中、メーターパネルにステアリングマークが表示され、ステアリングの操作が不能となった。
298,2020年07月04日,埼玉,ＨＰ,フォルクスワーゲン,シャラン,2013年05月,"42,500 Km",DBA-7NCAV,CTH,乗車装置,２０１８年,走行中でも停止中でも、運転席後ろのスライドドアの窓を全開に下げると、そのスライドドアが半ドアになる。
299,2020年07月04日,茨城,ＨＰ,ＢＭＷ,１１６ｉ,2014年10月,"64,300 Km",DBA-1A16,N13B16A,エンジン,２０２０年６月３０日ごろ,走行中に突然エンジンが停止し、ドライブトレーンエラー警告がでて、ニュートラルに切り替わる。
300,2020年07月04日,愛知,ＨＰ,ニッサン,エルグランド,2015年01月,"86,000 Km",DBA-TE52,QR25,動力伝達,不明,ＣＶＴ不良により、走行中に異音がする。
301,2020年07月04日,愛知,ＨＰ,ニッサン,エルグランド,2015年01月,"86,000 Km",DBA-TE52,QR25,かじ取り,不明,パワーステアリングオイルが無くなり、ハンドルが重くなった。
302,2020年07月03日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ルーミー,2019年07月,不明,DBA-M910S,1KR,その他,２０２０年６月１７日,殆ど傾斜のない平地に車両を駐車しておいたところ、車が勝手にバック方向へ動き、後方の傾斜路を下って立ち木に衝突した。
303,2020年07月03日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,スバル,レガシィ,2009年06月,"100,000 Km",DBA-BR9,EJ25,制動装置,不明,ブレーキ倍力装置の空気漏れにより、ブレーキペダルの踏みごたえがおかしくなり警告ランプが点いた。
304,2020年07月03日,宮城,来訪,日野,プロフィア,2018年10月,"240,000 Km",2PG-FW1AHG,A09C,エンジン,不明,エンジンオイルの減りが激しく１万ｋｍ走るごとに１リットルは減る。
305,2020年07月03日,新潟,ＨＰ,トヨタ,ＭＲ－Ｓ,2006年02月,"75,481 Km",TA-ZZW30,1ZZ,動力伝達,２０２０年７月,バックギアに入れると警告音が鳴り、エンジンが停止する。その後、エンジンの再始動ができなくなる。
306,2020年07月03日,東京,ＨＰ,フォルクスワーゲン,ゴルフ　ヴァリアント,2011年04月,"102,600 Km",DBA-1KCAX,CAX,電気装置,２０１７年から,スピードセンサーが毎年故障し、常にエラーが表示される。
307,2020年07月03日,東京,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2017年04月,"22,200 Km",DAA-ZVW30,2ZR-1NM,エンジン,２０２０年７月２日,店舗の駐車場にとめるため、一度車の頭を振ってバックしようとしたところ、頭を振ったところで、突然急加速し、前方の車両ん衝突してしまった。
308,2020年07月03日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＶＡＮ,2020年05月,不明,HBD-JJ2,不明,制動装置,不明,ＡＢＳモジュールの不具合により、ブレーキ警告灯が点灯するとともにブレーキが効かなくなった。
309,2020年07月03日,山梨,ＨＰ,ニッサン,セレナ,2010年05月,"59,000 Km",DBA-CC25,MR20,動力伝達,２０１９年９月,ＣＶＴ（無段変速機）の不良により、走行中にエンジンがストップした。
310,2020年07月03日,愛知,ＨＰ,マツダ,ＣＸ－５,2015年09月,"50,000 Km",LDA-KE2FW,SH,保安灯火,最近,夜間にヘッドライトをａｕｔｏで使用するとヘッドライト警告灯が点灯する。
311,2020年07月03日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2019年09月,不明,DBA-JF3,S07B,電気装置,不明,バッテリーあがりをし、販売店でバッテリー不良と診断されて交換を行ったが、再び上がってしまった。
312,2020年07月03日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ジューク,2012年08月,"90,000 Km",DBA-YF15,HR15,動力伝達,半年前から,ＣＶＴ（無段変速機）の不良により、走行中にオレンジ色の警告灯が点くようになった。
313,2020年07月03日,京都,ＨＰ,ニッサン,キューブ,2010年04月,"67,300 Km",DBA-Z12,HR15,動力伝達,２０１８年,ＣＶＴ（無段変速機）の不良により、信号等で停止後、発進すると、ギヤが変わらず速度が出なくなり、エンジンチェックランプが点灯する。
314,2020年07月03日,長崎,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフ,2013年06月,"63,310 Km",DBA-AUCPT,CPT,保安灯火,２０２０年７月２日１９時ごろ,走行中にガチャンと音がしたため、車両の状態を確認したところ、運転席ドアミラーの鏡面が脱落していた。
315,2020年07月03日,鹿児島,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2013年06月,"77,000 Km",DBA-JF1,S07A,動力伝達,２０２０年５月,シフトレバーの内部部品の破損により、停車してシフトレバーをＰに入れようとしたが、Ｐに入らなくなった。エンジンは停止できるが、電源がオフにできず、降車してドアをロックすることも出来なくなった。
316,2020年07月03日,鹿児島,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2012年05月,"84,400 Km",DBA-FC26,MR20,動力伝達,２０２０年６月,ＣＶＴの不具合により、走行不能になった。
317,2020年07月02日,北海道,ＨＰ,スバル,フォレスター,2013年03月,"55,490 Km",DBA-SJ5,FB20,制動装置,２０２０年６月,エンジンスタート時のブレーキペダルが硬く、踏み込みづらい。
318,2020年07月02日,宮城,ＨＰ,ニッサン,セレナ,2013年08月,"75,411 Km",DAA-HFC26,MR20-SM23,電気装置,不明,走行中に異音が発生し、オルタネータのシャフトが折れたため、ギアが転げ落ち、ベルト外れ、バッテリーランプが点灯した。
319,2020年07月02日,富山,ＨＰ,マツダ,フレアクロスオーバー,2015年02月,"30,200 Km",DBA-MS31S,R06A,車枠・車体,２０２０年６月１９日,ダンパーの不良により、リアハッチを開けても自然に閉まってしまう。
320,2020年07月02日,東京,ＨＰ,スバル,レヴォーグ,2014年09月,"33,423 Km",VMG,不明,動力伝達,２０１９年９月,ミッションフルードが漏れた。ディーラーにてリニアトロニックオイルポンプカバー再シール作業を行っているが、その後も再発している。
