番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
208,2020年11月11日,大阪,ＨＰ,トヨタ,クラウン,2013年04月,"28,281 Km",DAA-AWS210,2AR-1KM,緩衝装置,２０２０年４月１６日,ショックアブソーバーからオイルが漏れた。
209,2020年11月11日,福岡,ＨＰ,その他,サンスター　セミフローティングディスク,不明,不明,-,不明,装置その他,２０２０年８月,アフターパーツのサンスター製ブレーキディスクローターのフローティングピン内のウエーブワッシャーが破損した。
210,2020年11月11日,大分,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｃ１８０,2013年09月,"90,000 Km",DBA-204049,271,エンジン,不明,カムシャフトアジャスタの不具合により、エンジンの始動不良が発生し、ガラガラという異音が出るようになった。
211,2020年11月11日,鹿児島,ＨＰ,マツダ,ＣＸ－５,2012年08月,"150,000 Km",LDA-KE2FW,SH,エンジン,２０２０年１１月１０日１４：３０,下り坂道を走行中、油圧異常の警告灯が点灯し、突然ブレーキペダルが重くなり、ブレーキが効かなくなりボンネットから煙を吹き停止した。
212,2020年11月10日,北海道,ＨＰ,スバル,レガシィ,2001年10月,"67,000 Km",TA-BH5,EJ20,燃料装置,外気温が５度以下の秋から春までの時期,外気温が低い時にエンジン始動後、室内にガソリン臭がこもる。
213,2020年11月10日,福島,ＨＰ,トヨタ,プリウス,2016年03月,"46,000 Km",DAA-ZVW50,2ZR-1NM,保安灯火,２０２０年１０月中旬,左右のテールレンズ内が白濁し、徐々にその範囲が広がってきた。
214,2020年11月10日,秋田,ＨＰ,ニッサン,エクストレイルハイブリッド,2015年05月,不明,DAA-HNT32,MR20-RM31,動力伝達,購入後年数回程度、ここ数週間で悪化して毎,ＣＶＴの不良により、発進するときクリープ現象がなく、アクセルペダル踏んでも発進せず、しばらくすると急発進する。一時停止で異音がして警告灯が点き走行不能になった。
215,2020年11月10日,長野,ﾌﾘｰﾀﾞｲｱﾙ,日野,プロフィア,2008年01月,"400,000 Km",BDG-FS1EKXA,E13C,走行装置,不明,ホイールハブ部分が著しく摩耗する。
216,2020年11月10日,長野,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,エクストレイル,2018年03月,"80,000 Km",DAA-HNT32,MR20-RM31,エンジン,２０２０年１０月３０日,信号で停止したところ、そのままエンジンが停止し、５分くらいの間、再始動できず動けなくなった。
217,2020年11月10日,東京,ＨＰ,メルセデス・ベンツ,Ｃ２００ステーションワゴン,2013年07月,"69,100 Km",DBA-204248,271,エンジン,２０２０年１０月中旬,カムアジャスターの不具合により、エンジン警告灯が点灯直前よりエンジン始動時にセルがまわる時間が長くなり掛かりにくくなった。掛かった時にシューンと回転数が上がって吹き上がるような異音がした。走行中の追い越し加速時にアクセルペダルを踏み込んでも加速が悪く、オートマがシフトダウンしやすくなり、トルクが落ちている感じがした。
218,2020年11月10日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2014年09月,"231,200 Km",TKG-FEA50,4P10,エンジン,２０２０年１１月６日,タイミングチェーンのリコール対象となり、措置を済ませた車両で、作業から８万ｋｍほどの使用でタイミングチェーンに緩みが発生し、エンジンがとまった。
219,2020年11月10日,愛知,ＨＰ,トヨタ,ヤリスクロス,2020年09月,不明,6AA-MXPJ15,M15A-1NM-1MM,電動機(モーター),２０２０年１０月,高速の合流でアクセルペダルを強く踏んだところ、ハイブリッドシステムが故障した。
220,2020年11月10日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,アクセラ,2018年09月,不明,LDA-BMLFP,S5,乗車装置,不明,ドアロックを開けた後、後席のドアを開けて荷物の出し入れをしていると、他のドアのロックが勝手にかかっている事がある。
221,2020年11月10日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2018年06月,不明,DAA-GC27,MR20-SM24,かじ取り,購入して間もないときから,ハンドルアシストモーターの不良により、ハンドルを回した際に異音が出る。
222,2020年11月10日,兵庫,ＨＰ,ニッサン,スカイライン,2020年09月,不明,5AA-HV37,VQ35-HM34,かじ取り,購入直後の運転時に,運転時にふらつきの警告が出てハンドル、アクセルが制御不良となり、ＥＴＣ入口に激突した。その後も何度か同様の事象が発生した。
223,2020年11月10日,兵庫,ＨＰ,ニッサン,セレナ,2013年02月,"156,000 Km",DAA-HFC26,MR20-SM23,車枠・車体,２０２０年１０月３１日,パールホワイト色塗装の車で、手洗い洗車時に４か所の塗装が同時に剥がれた。
224,2020年11月10日,和歌山,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィット,2013年07月,"90,000 Km",DBA-GE6,L13A,動力伝達,２０２０年１１月１０日,ＣＶＴの不良により、信号発進時にエンジンだけ吹けて、車が進まなくなった。エンジンを再始動したところ、走行は再開できたが、加速時にジャダー（異常振動）が出ており、バックに入らない症状も出るようになった。
225,2020年11月10日,島根,ＨＰ,スバル,レガシィアウトバック,2007年04月,"111,200 Km",DBA-BPE,EZ30,車枠・車体,２０１８年５月,インストルメントパネルの劣化により、フロントガラスに映り込み、視界が悪化した。
226,2020年11月10日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ロードスター,2017年01月,"22,100 Km",DBA-NDRC,PE,電気装置,２０２０年８月２２日,ＤＣ－ＤＣコンバーターの故障により、車両のバッテリーに充電が行われなくなったため、走行中にパワーステアリングの機能喪失、エンジン回転の異常動作や失速、ヘッドライトの機能喪失が起こったが、この症状が出始めた際に充電警告灯などの重大な警告は表示されなかった。また、症状が出た際に高速道路を走行していたため、退避を行おうとしたが、モニターやラジオなどの電装品は稼働しているのにハザードランプが出ず、後続車両に異常を知らせることが出来ず対応に苦慮した。
227,2020年11月10日,愛媛,ＨＰ,三菱,ふそうキャンター,2012年08月,"27,000 Km",TPG-FDA00,4P10,動力伝達,２０２０年９月,変速機の異常でミッションエラーランプが点灯後、２速及びバックしか出来なくなった。
228,2020年11月10日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,リーフ,2018年03月,"88,000 Km",ZAA-ZE1,EM57,走行装置,不明,右後輪タイヤが段減り摩耗をする。
229,2020年11月09日,北海道,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2014年09月,"43,000 Km",DBA-JF2,S07A,エンジン,不明,アクセルペダルを踏んだ時、エンジン音がうるさい。
230,2020年11月09日,北海道,ＨＰ,スズキ,アルトターボＲＳ,2016年06月,"56,000 Km",DBA-HA36S,R06A,動力伝達,２０２０年１１月,リヤアクスルハウジング左からデフオイルが漏れた。
231,2020年11月09日,北海道,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2014年09月,"43,000 Km",DBA-JF2,S07A,車枠・車体,不明,車両に乗り込んだ時、車両の後ろからギシギシ鳴る。
232,2020年11月09日,宮城,ＨＰ,マツダ,ＣＸ－５,2013年06月,"48,900 Km",LDA-KE2AW,SH,動力伝達,２０１９年１２月頃から,走行中、後方からシャーというような金属の擦れるような異音がする。
233,2020年11月09日,東京,ＨＰ,ホンダ,ＦＲＥＥＤ,2016年11月,"46,764 Km",DBA-GB5,L15B,動力伝達,２０２０年８月,ＡＴ変速時のショックが大きく、走り出し時に、アクセルペダルを深く踏み込まないと発進しなくなった。
234,2020年11月09日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,６４０ｉ,2012年05月,"45,000 Km",DBA-LW30,N55B30A,車枠・車体,２０２０年１０月,車室内に水が浸入し、カーペットの下に３，４ｃｍ水がたまって床下のコンピューターが壊れた。
235,2020年11月09日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ポロ,2017年02月,"18,900 Km",DBA-6RCJZ,CJZ,燃料装置,不明,燃料ホースの亀裂により燃料が漏れ、車室内がガソリン臭くなった。
236,2020年11月09日,茨城,ＨＰ,ＵＤトラックス,クオン,2012年10月,"527,500 Km",QKG-CD5ZA,GH11,エンジン,２０２０年９月,オイルセンサーの不具合により、エンジンオイルがエンジンハーネス全体に染み込み、このまま放置するとコンピューターまでオイルが行くと言われた。
237,2020年11月09日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ノア,2020年06月,"1,000 Km",3BA-ZRR80W,3ZR,その他,購入当初から,雨の後退時、車線維持センサーが不要作動する。
238,2020年11月09日,愛知,ＨＰ,ボルボ,Ｖ６０,2013年02月,"56,900 Km",DBA-FB4164T,B4164T,動力伝達,２０２０年１１月９日,ＤＣＴ（自動変速機）の不良により、走行中に焦げ臭い異臭と変速のギクシャク、異音が発生した。
239,2020年11月09日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＶＥＺＥＬ,2013年12月,"40,000 Km",DBA-RU1,L15B,エンジン,不明,スタートスイッチの不具合により、警告灯が点灯した。
240,2020年11月09日,兵庫,ＨＰ,ニッサン,セレナＳハイブリッド,2013年07月,"58,000 Km",DAA-HFC26,MR20-SM23,電気装置,七年目の車検後２ヶ月位。２０２０年９月～,オルタネーターの不良により、エンジン音に以前には感じなかった異音がするようになった。
241,2020年11月09日,長崎,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2016年03月,"102,000 Km",DBA-JF1,S07A,動力伝達,不明,ＣＶＴの不具合により、走行がカタカタ、カクカクするようになり、異音も出るようになった。
242,2020年11月07日,長野,24時間電話,ニッサン,セレナ,2013年02月,"50,000 Km",DAA-HFC26,MR20-SM23,車枠・車体,２０２０年７月,ボンネットやＡピラー等の塗装がめくれてきた。
243,2020年11月07日,長野,24時間電話,ニッサン,セレナ,2013年02月,"20,000 Km",DAA-HFC26,MR20-SM23,乗車装置,２０１６年頃,助手席側セカンドシートのがたつきが酷い。
244,2020年11月06日,北海道,ＨＰ,ニッサン,キューブキュービック,2007年02月,"80,047 Km",DBA-YGZ11,HR15,車枠・車体,２０２０年１１月１日,ガソリン給油口からボディまで錆だらけとなり、給油口は錆により口金に亀裂が発生している。リアタイヤ周りのボディを錆で２度板金修理しており、燃料メーターが正常に上がらない。
245,2020年11月06日,東京,ＨＰ,ニッサン,デイズルークス,2017年05月,"60,500 Km",DBA-B21A,3B20,保安灯火,２０２０年１０月６日,前日まで何もなかったのに突然助手席側のミラーが開かなくなった。
246,2020年11月06日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ルノー,トゥインゴ,2020年03月,不明,3BA-AHH4B,H4B,走行装置,不明,タイヤ空気圧警報の警報が不要作動する。
247,2020年11月06日,埼玉,ＨＰ,マツダ,アテンザ,2015年04月,"85,000 Km",LDA-GJ2FW,SH,エンジン,不明,エンジンのバルブ部分にススが堆積したため、エンジン警告灯が点灯し、アクセルペダルを踏んでも速度が出なくなった。
248,2020年11月06日,愛知,電話,三菱,ふそうキャンター,2018年11月,"47,750 Km",2RG-FED90,4P10,排ｶﾞｽ･騒音,不明,エキゾーストマニフォールドの遮熱板固定ボルト付近に亀裂が入り、遮熱版の一部が落下してエアコンプレッサーの上に乗っていた。
249,2020年11月06日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,スバル,レガシィ,2010年06月,"50,000 Km",DBA-BR9,EJ25,制動装置,不明,エンジンを止めてから１日くらい経過すると、次の始動時にブレーキペダルが固くなる症状があり、年が経つにつれて止めてから固くなるまでの時間が短くなってきている。
250,2020年11月06日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2016年10月,不明,DAA-GFC27,MR20-SM24,制動装置,２０１９年９月２５日、２０２０年１１月２,交差点の右折時に前方の車両との車間が２ｍ以内、アクセル開度が５０％を超えると衝突防止装置が作動し、どんなにアクセルペダルを踏んでもクリープ速度でしか動かなくなるが、加速を制限されている時間が６秒と長いため、前方の危険が無くなっても発進加速を再開できない。
251,2020年11月06日,愛媛,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｅ２００,2016年07月,"34,000 Km",RBA-213042C,274,排ｶﾞｽ･騒音,不明,ＮＯｘセンサーの不良により、メーターパネルの方に警告が出た。
252,2020年11月06日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,カローラアクシオ,2009年11月,"79,200 Km",DBA-NZE141,1NZ,動力伝達,不明,ＣＶＴの不良により、前進できなくなった。
253,2020年11月06日,熊本,ＨＰ,スバル,レガシィ　アウトバック,2015年03月,"71,781 Km",DBA-BS9,FB25,緩衝装置,３ヶ月ほど前から,路面が荒れたところを走ると、フロントサスペンション付近からゴトゴト音がする。
254,2020年11月05日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィットハイブリッド,2014年07月,"34,900 Km",DAA-GP6,LEB-H1,制動装置,２０２０年１１月４日,立体駐車場で車を出す際にバックでターンテーブルに乗せ、降車して壁の操作盤でターンテーブルを回転しようとしたところ、自動でギアがＰレンジにならなかったようで、車がそのままバックをし、壁にぶつかった。販売店と相談したところ、ドアを開けた際に車が２ｋｍ／ｈ以上出ていると自動でＰレンジになる機能がキャンセルされるため、車が動いていたのではないかという見解が示された。
255,2020年11月05日,神奈川,ＨＰ,ホンダ,Ｎ－ＢＯＸカスタムＧＬターボ,2018年07月,"20,000 Km",DBA-JF3,S07B,エンジン,今年４月くらいから４回,坂道を走行中にアクセルペダルを踏むとエンジンチェックランプ点滅し、エンジンがカブる。
256,2020年11月05日,埼玉,ＨＰ,ニッサン,セレナ,2014年03月,"58,000 Km",DAA-HFC26,MR20-SM23,動力伝達,新車購入時より不定期,ＣＶＴコントロールバルブの異常により、低速走行時に激しく振動（ノッキング）する。
257,2020年11月05日,茨城,ＨＰ,三菱,ふそうキャンター,2014年03月,"326,000 Km",TPG-FEB50,4P10,動力伝達,２０２０年１０月２５日,ＡＢＳセンサーの断線により、ＡＢＳランプが点灯し、トランスミッションが自動変速しなくなった。
258,2020年11月05日,茨城,ＨＰ,三菱,ふそうファイター,2009年03月,"98,000 Km",TKG-FK74,4M50,排ｶﾞｽ･騒音,２０２０年９月１６日,ＥＧＲの不良により、走行中にエンジン警告灯、エンジン制御が点灯し、アドブルー警告灯が点滅した。
259,2020年11月05日,茨城,ＨＰ,三菱,ふそうファイター,2014年03月,"660,000 Km",TKG-FK64,6M60,排ｶﾞｽ･騒音,２０２０年１０月５日,ＳＣＲドージングモジュールの不良により、走行中にエンジン警告灯、エンジン制御が点灯し、ブルーテック警告灯が点滅、警告ブザーが鳴った。
260,2020年11月05日,茨城,ＨＰ,三菱,ふそうキャンター,2014年03月,"371,000 Km",TKG-FEB50,4P10,動力伝達,２０２０年１１月３日,配送作業中、３速に変速したときに、突然（ゴッゴッゴ）と言う異音が出るようになった。
261,2020年11月05日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2018年02月,"35,000 Km",DAA-ZVW50,2ZR-1NM,車枠・車体,不明,車体バンパーを外したところに５００円玉大の穴が数カ所開いており、車室内に水が浸入したため、マット下の断熱材がびしょびしょにぬれ、車体にもかびやさびが発生していた。
262,2020年11月05日,愛知,ＨＰ,プジョー,２０８,2016年04月,"40,000 Km",ABA-A9C5G04,5G04,車枠・車体,２０２０年６月,左ドア表面にこぶし大の範囲でブツブツと細かな塗膜の膨れが生じている。
263,2020年11月05日,愛知,ＨＰ,ニッサン,ノート,2013年08月,"80,000 Km",DBA-E12,HR12,制動装置,総走行距離が８００００ｋｍあたりを超えて,走行中に橋の道路の繋ぎ目上や道路のペイント表示等の滑りやすい状態時に、後輪が繋ぎ目上やペイント表示上でブレーキングするとＡＢＳが効かず、後輪がロックして滑る。
264,2020年11月05日,愛知,ＨＰ,ニッサン,ノート,2013年08月,"78,500 Km",DBA-E12,HR12,車枠・車体,総走行キロ数を８００００ｋｍあたりを超え,左フロント部から走行中にスポット溶接が剥がれて鉄板が干渉しているかのような金属のビビリ音が度々発生する。
265,2020年11月05日,大阪,ＨＰ,ＢＭＷ,ミニクロスオーバー,2015年06月,"41,000 Km",LDA-ZB20,N47C20A,エンジン,２０２０年８月,クランクプーリーのバイブレーションダンパーのゴム部分の劣化により当部品の外輪部と内輪部が断裂したため、電気系統及びベ冷却ポンプへの動力が遮断され、一般道のトンネルを走行中にオーバーヒートし、走行不能になった。
266,2020年11月05日,熊本,ＨＰ,スバル,レガシィ　アウトバック,2015年03月,"71,762 Km",DBA-BS9,FB25,エンジン,中古で購入時から,エンジン回転数１２００ｒｐｍ付近で走行中、ノッキングのようにギクシャクする。
267,2020年11月05日,鹿児島,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ハイゼットジャンボ,2018年10月,"34,000 Km",EBD-S510P,KF,動力伝達,購入当初から,マウントの不具合により、４０ｋｍ／ｈでシャフトやデフから異音がする。
268,2020年11月04日,神奈川,ＨＰ,クライスラー,ジープグランドチェロキー,2013年03月,"59,000 Km",ABA-WK36A,G,エンジン,２０２０年１０月３１日,高速道路の渋滞でノロノロ運転中に突然エンストした。
269,2020年11月04日,千葉,ＨＰ,スズキ,エスクード,2011年10月,"227,300 Km",CBA-TDA4W,J24B,車枠・車体,２０１６年,エアコンの排水パイプが外れ、助手席が水浸しになった。
270,2020年11月04日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,カワサキ,ＺＸ－２５Ｒ,2020年10月,不明,2BK-ZX250E,ZX250EE,エンジン,購入直後から,走行後、一度エンジンを停止後、セルを回してもエンジンが始動しなくなる。
271,2020年11月04日,埼玉,24時間電話,三菱,ふそうキャンター,2020年03月,"120,000 Km",TPG-FEB50,4P10,排ｶﾞｽ･騒音,不明,ＤＰＦが故障し、修理をしても直り切らない。
272,2020年11月04日,埼玉,ＨＰ,ニッサン,エクストレイル　ハイブリッド,2017年04月,"35,000 Km",DAA-HT32,MR20-RM3,動力伝達,中古で購入後１ケ月後,信号などで停止していて、ＥＶモードになった際、再度発進しようとアクセルペダルを踏んでも発進せず、数秒後急発進する。またＣＶＴあたりから異音がする。
273,2020年11月04日,滋賀,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズ,2015年09月,"77,300 Km",DBA-B21A,3B20,保安灯火,２０２０年,左側ドアミラーが開かなくなった。
274,2020年11月04日,不明,ＨＰ,ボルボ,Ｖ６０　Ｔ４,2013年05月,"57,000 Km",DBA-FB4164T,B4164T,動力伝達,２０２０年１１月,トランスミッションセイノウテイカという表示が出てバックできなくなった。
275,2020年11月03日,北海道,24時間電話,ホンダ,ライフ,不明,"93,000 Km",-,不明,保安灯火,２０２０年１１月１日,雨天で視界が悪く、助手席の窓を開けたところ、そのまま閉められなくなった。
276,2020年11月03日,新潟,ＨＰ,スバル,レヴォーグ,2014年06月,"108,000 Km",DBA-VM4,FB16,制動装置,２０２０年５月頃より,マスターバックシリンダーの不具合により、エンジンを始動しようとする時にブレーキペダルが硬くなる。
277,2020年11月03日,東京,ＨＰ,スバル,レガシィ　アウトバック,2011年08月,"99,000 Km",DBA-BR9,EJ25,制動装置,２０２０年９月末頃,マスターバック負圧漏れか、前回エンジンＯＦＦから数時間空けた後の始動時にフットブレーキが硬い。
278,2020年11月03日,千葉,24時間電話,マツダ,ロードスター,2018年05月,不明,DBA-NB5RC,P5,保安灯火,２０１９年５月,幌を開けて走行時、パワーウインドウスイッチを操作すると窓ガラスが上下を繰り返し、窓ガラスが下がらない。
279,2020年11月03日,千葉,ＨＰ,スバル,インプレッサＧ４,2014年11月,"26,200 Km",DBA-GJ7,FB20,制動装置,半年前,マスターバックの気密漏れにより、エンジン停止後、時間を空けるとエンジン始動時にブレーキペダルが重くなる。
280,2020年11月03日,千葉,ＨＰ,フォード,フィエスタ,2015年03月,"70,000 Km",ABA-WF0SFJ,SFJ,エンジン,製造から２年程経ったとき,冷却水がウォーターポンプ付近から漏れていた。
281,2020年11月03日,千葉,ＨＰ,スズキ,ワゴンＲスティングレー,2010年03月,"60,000 Km",DBA-MH23S,K6A,車枠・車体,２０２０年１０月下旬,ボンネットオープナーワイヤー貫通部のシール不備で運転席側に多量の雨水が浸入した。
282,2020年11月03日,埼玉,ＨＰ,トヨタ,プリウス,2010年10月,"143,300 Km",DAA-ZVW30,2ZR-3JM,かじ取り,２０２０年６月２日,インターミディエイトシャフトの不良により、ステアリングを切るとガタガタと異音がするようになった。
283,2020年11月03日,埼玉,ＨＰ,トヨタ,プリウス,2010年10月,"169,500 Km",DAA-ZVW30,2ZR-3JM,電動機(モーター),２０２０年７月１０日,ハイブリッド駆動バッテリーとボルテージセンサーの不具合により、ハイブリッドシステムチェック警告が点灯し、ハイブリッドシステムが作動しなくなり、フェールセーフによるガソリンモードになった。
284,2020年11月03日,埼玉,ＨＰ,トヨタ,プリウス,2010年10月,"173,600 Km",DAA-ZVW30,2ZR-3JM,制動装置,２０２０年１１月３日,ブレーキブースター、ブースターポンプの故障により、突然ブレーキ関係の警告灯が一斉に点灯し、ブレーキの倍力作用が全くない板踏み状態になった。
285,2020年11月03日,茨城,ＨＰ,トヨタ,ランドクルーザープラド,2007年06月,"126,300 Km",CBA-GRJ120W,1GR,車枠・車体,２０２０年１０月,ホワイトパールクリスタルシャイン色塗装の車で、ルーフの塗装が部分的に大きく剥がれた。
286,2020年11月03日,静岡,ＨＰ,スズキ,ワゴンＲ,2011年06月,"65,700 Km",DBA-MH23S,K6A,かじ取り,２０１７年８月２０日,ステアリングロックの不良により、職場から帰宅しようとした際にエンジンがかからなくなった。
287,2020年11月02日,北海道,ＨＰ,ホンダ,ＰＣＸ１５０,2020年09月,246 Km,KF30,2BK-KF30,乗車装置,２０２０年１０月１０日,コーナーや体重移動した時などに運転席シート下が凹む。ポコポコ沈む。
288,2020年11月02日,新潟,ＨＰ,ヤマハ,アクシスＺ,不明,不明,2BJ-SED7J,不明,その他,２０２０年１１月１日,スピードメーターが動かなくなった。
289,2020年11月02日,新潟,ＨＰ,ヤマハ,アクシスＺ,不明,不明,2BJ-SED7J,不明,エンジン,２０２０年１１月１日,エンジンが故障した。
290,2020年11月02日,長野,24時間電話,ＢＭＷ,６４０ｉＲＧＣ,2012年11月,"73,800 Km",DBA-6A30,N55B30A,エンジン,４年前から,アイドリングストップが作動せずにギアがパーキングになってしまうため、その都度Ｄレンジにしないと発進が出来なくなる。
291,2020年11月02日,東京,ＨＰ,ＢＭＷ,ミニクーパークラブマン,2017年10月,"9,000 Km",LDA-LR20,B47C20A,その他,２０２０年１０月,横滑り警告灯が表示され、走行時にハンドルが左に傾いていた。
292,2020年11月02日,東京,ＨＰ,ニッサン,ノート,2019年02月,不明,DBA-E12,HR12,エンジン,不明,交差点にて、ドライブギアのままブレーキペダルを踏み信号待ち中、突然回転数が上昇した。一番前の停車であり、ニュートラルギアに切替て大丈夫だった。３度同じ症状を経験している。
293,2020年11月02日,神奈川,24時間電話,スズキ,スペーシアカスタム,2019年06月,"7,000 Km",DAA-MK53S,R06A-WA05A,エンジン,不明,エンジンのフロント右下からカラカラ音が聞こえるようになった。
294,2020年11月02日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ヤマハ,マジェスティ,不明,"19,500 Km",JBK-SG20J,不明,電気装置,不明,中古車購入から１５０ｋｍほど走行したところで、警告灯が点灯し、変速しなくなったため、エンジンが６０００～８０００回転でも３０ｋｍ／ｈしか出なくなった。エラーコードは７５が表示されていた。
295,2020年11月02日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｓ３００ｈ,2015年09月,"18,300 Km",LCA-222004,651-EM0007,排ｶﾞｽ･騒音,９０００ｋｍ、１８０００ｋｍで発生,ＮＯｘセンサーの不具合が頻発する。
296,2020年11月02日,山梨,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ランドクルーザープラド,2015年04月,"52,000 Km",CBA-TRJ150W,2TR,エンジン,不明,エンジンをつけたまま停車中にエンストし、エンジン警告灯とスリップ表示灯が点灯した。再びエンジンを付けてしばらくするとエンジンが切れ、火が上がった。
297,2020年11月02日,愛知,ＨＰ,アウディ,Ａ６　アバント,2014年03月,"163,000 Km",DBA-4GCHVS,CHV,動力伝達,２０１９年６月,走行中にギヤ抜け（Ｒ／Ｄレンジで車が動かない）する。ギヤボックスの故障と機能制限の警告表示（１／３／５／７速が使用不能）が出た。
298,2020年11月02日,愛知,ＨＰ,ニッサン,エクストレイル,2017年04月,"47,100 Km",DBA-NT32,MR20,動力伝達,２０２０年９月２０日,ＣＶＴの不良により、高速道路を走行中にエンジン警告灯が点灯し、表示が消えなくなった。　後日で４ＷＤ異常のランプも点灯した。
299,2020年11月02日,岐阜,ＨＰ,ダイハツ,トールカスタムＧターボ,2020年02月,"2,522 Km",DBA-M900S,1KR,保安灯火,購入してすぐ。,雨の日にワイパーをかけるとフロントガラスに磨りガラスのような丸い斑点がくっきり出て視界が悪い。
300,2020年11月02日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2011年11月,"67,000 Km",DBA-FC26,MR20,動力伝達,不明,ＣＶＴのスチールベルトの摩耗により時速５ｋｍくらいしか出ず止まってしまう。ディーラーの点検で、ＣＶＴオイルに鉄粉が混入しているのが確認された。
301,2020年11月02日,兵庫,ＨＰ,ニッサン,エクストレイル,2015年04月,"31,000 Km",DBA-NT32,MR20,動力伝達,２０２０年６月,ＣＶＴ故障で走行中に激しく振動が出る。坂道発進で動かなくなった。
302,2020年11月02日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ハリアー,2018年11月,"29,500 Km",DBA-ZSU60W,3ZR,車枠・車体,不明,左前照灯下に亀裂があるのに気がついた。
303,2020年11月02日,奈良,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2013年07月,"35,000 Km",DBA-JF1,S07A,燃料装置,２０１９年４月５日,２０１６年にエンジン不調で修理を行ったところ、修理にミスがあり、車からガソリンが漏れた。
304,2020年11月02日,広島,ＨＰ,ダイハツ,タント,2008年06月,"45,000 Km",DBA-L375S,KF,エンジン,本年７月中古で購入。翌８月に気づく,中古車購入時、エンジンオイルを交換したが、一か月後にオイルレベルゲージの先端にしかオイルがついていない程の過度なオイル消費をしていた。全負荷加速時に白煙がでる。
305,2020年11月01日,北海道,ＨＰ,ホンダ,ＣＢ６５０Ｒ,2019年07月,"9,000 Km",2BL-RH03,RH03E,エンジン,２０２０年９月,走行中にエンジンオイルがウォーターポンプから漏れてくる。
306,2020年11月01日,北海道,ＨＰ,スズキ,Ｋｅｉ,2009年05月,"169,359 Km",ABA-HN22S,K6A,車枠・車体,２０２０年１０月３１日,タイヤ交換のためジャッキをかけたところ、ジャッキポイントが腐食により破損した。
307,2020年11月01日,東京,ＨＰ,マツダ,ＣＸ－５,2014年12月,"66,475 Km",LDA-KE2FW,SH,エンジン,２０２０年１０月,走行中にエンジン警告灯と油圧警告灯が点灯し、警告音がなった。車を停車させると、その後はセルは回るがエンジンの再始動は出来なかった。
308,2020年11月01日,東京,ＨＰ,プジョー,３０８ＳＷ,2019年12月,"2,800 Km",LDA-T9WAH01,AH01,電気装置,購入時より,助手席側のカバーを外したところ、エアコンのヒーターパイプに配線が接触していた。
309,2020年11月01日,東京,ＨＰ,スバル,サンバーバン,2016年08月,"12,000 Km",EBD-S331B,KF,保安灯火,２０２０年１０月２６日,ヘッドライトが点灯しない。
310,2020年11月01日,神奈川,ＨＰ,ダイハツ,ムーヴキャンバス,2018年04月,"4,800 Km",DBA-LA800S,KF,その他,２０１８年５月,太陽が前方、斜め左前方から射した時にメーター計の数字が判読不能になる。
311,2020年11月01日,神奈川,ＨＰ,スバル,レガシィ,2006年09月,"53,100 Km",CBA-BP5,EJ20,動力伝達,２０２０年１０月３１日,走行中突然１速にしかレンジが入らなくなりメーターパネルにＡＴ　ＯＩＬ　ＴＥＭＰの警告灯表示とトランスミッションシステム点検の表示が出る。
