番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
55,2020年07月27日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,アクティ,2010年03月,"71,200 Km",EBD-HA9,E07Z,その他,不明,エアコンを使用すると異音がする。
56,2020年07月27日,大阪,ＨＰ,スズキ,スイフトスポーツ,2020年06月,48 Km,4BA-ZC33S,K14C,車枠・車体,２０２０年７月２３日,ホイールの取り付け位置が左右対称になっておらず、左前輪タイヤのみ左に２０ｍｍ以上出ている。
57,2020年07月27日,大阪,ＨＰ,ニッサン,セレナ,2011年03月,"148,600 Km",DBA-C26,MR20,動力伝達,２０１８年９月,ＣＶＴのチェーンが切れたため、パネルに警告表示が出た上で、アクセルペダルを踏んでも前に進まず、エンジンが空回りするだけになった。時間が経ったあと、アクセルペダルを踏むとエンジンがストップし、全ての電源が落ちた。
58,2020年07月27日,大阪,ＨＰ,マツダ,デミオ,2004年09月,"154,000 Km",DBA-DY3W,ZJ,走行装置,不明,リアのドラム一体型ハブのドラムとハブが走行中に剥離損壊し、ドラム部分と車輪が外れ走行不能になった。
59,2020年07月27日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,カムリハイブリッド,2011年11月,"81,100 Km",DAA-AVV50,2AR-2JM,制動装置,不明,高速道路で追い越しのため、ハンドルを右に切り込んだところ、ＡＢＳ・トラクションコントロールが働いて、ブレーキがかかったようになった。
60,2020年07月27日,愛媛,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2015年08月,"38,000 Km",DBA-JF1,S07A,エンジン,車検の事前見積もりで発見,タイミングチェーンのカバーよりオイル漏れが発見された。
61,2020年07月27日,高知,ﾌﾘｰﾀﾞｲｱﾙ,三菱,パジェロ,2009年06月,"170,000 Km",ADC-V98W,4M41,エンジン,不明,国３４４１で、エンジンのタイミングチェーンのリコール作業を受けた車両であるにも関わらず、走行中にタイミングチェーンが切れて、エンジンがとまった。
62,2020年07月27日,大分,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲ,2010年12月,"88,300 Km",DBA-MH23S,K6A,かじ取り,不明,ステアリングロックの不良により、エンジンが始動できなくなった。
63,2020年07月26日,宮城,ＨＰ,マツダ,ＣＸ－５,2012年08月,"82,000 Km",LDA-KE2AW,SH,保安灯火,２０２０年７月,右ドアミラーを開こうとすると、途中で止まり、開き切らない。
64,2020年07月26日,宮城,ＨＰ,マツダ,ＣＸ－５,2012年08月,"82,000 Km",LDA-KE2AW,SH,エンジン,２０２０年４月,ラジエータの冷却水が漏れた。
65,2020年07月26日,神奈川,ＨＰ,スバル,レガシィ,2007年06月,"81,000 Km",ABA-BP5,EJ20,動力伝達,２０２０年５月１９日,クラッチペダルを踏み込んでニュートラルにした後にペダルを戻そうしたが、床からペダルが戻らなくなった。整備の結果レリーズフォークが破断していた。
66,2020年07月26日,千葉,ＨＰ,ニッサン,ティーダ,2012年02月,"35,200 Km",DBA-C11,HR15,その他,２０２０年７月,エアコンコンプレッサーの不良により、エアコンが効かない。
67,2020年07月26日,千葉,ＨＰ,トヨタ,ハリアー,2017年06月,"16,000 Km",DBA-ASU60W,8AR,保安灯火,中古車購入直後,ヘッドライトコーナリングランプがちらつく。
68,2020年07月26日,栃木,ＨＰ,シトロエン,Ｃ４　ピカソ,2014年12月,"65,000 Km",ABA-B7875G01,5G01,排ｶﾞｽ･騒音,２０１９年２月以降断続的に,カーブの多い道を走行中、エンジンのパワーがなくなり、走行時に大きな振動がして加速できなくなる。
69,2020年07月26日,福井,ＨＰ,ダイハツ,ソニカ,2006年10月,"94,991 Km",CBA-L405S,KF,エンジン,購入後,エンジンオイル消費が著しい。
70,2020年07月26日,大阪,ＨＰ,ニッサン,セレナ,2009年11月,"145,600 Km",DBA-C25,MR20,保安灯火,２０２０年７月,ステアリング部分のエアバッグスパイラルケーブルの断線により、クラクションが鳴らなくなった。
71,2020年07月26日,兵庫,ＨＰ,フォルクスワーゲン,ゴルフヴァリアント,2011年11月,"39,983 Km",DBA-1KCAV,CAV,制動装置,２０２０年７月２５日,ＡＢＳユニットの不具合により、警告灯と警告音が鳴る。
72,2020年07月26日,兵庫,ＨＰ,スバル,インプレッサスポーツ,2013年05月,"112,500 Km",DBA-GP7,FB20,制動装置,２０２０年７月,エンジン始動時、ブレーキペダルが相当な強い力をかけないと踏み込めなくなった。
73,2020年07月25日,東京,ＨＰ,ニッサン,セレナ,2017年08月,"47,805 Km",DAA-GFC27,MR20-SM24,制動装置,２０２０年７月,パーキングブレーキ故障ランプが点灯し、パーキングブレーキが作動しなくなった。
74,2020年07月25日,神奈川,ＨＰ,ニッサン,エクストレイルハイブリッド,2016年03月,"50,100 Km",DAA-HNT32,MR20-RM31,エンジン,半年位前から、時々,アクセルペダルを踏んでもスムーズに発進しない事があった。その後、赤信号で停止後、エンストした。また、異音もするようになった。
75,2020年07月25日,大阪,ＨＰ,三菱,ＭＩＮＩＣＡＢ－ＭｉＥＶ,2014年06月,"59,700 Km",ZAB-U68T,Y51,電動機(モーター),２０２０年,充電ケーブルのコントロールボックスの表示がＦＡＵＬＴになり、充電ができなくなったため、充電ケーブルのコントロールボックスを分解してみたところ、内部が発熱・発火している状態を確認した。
76,2020年07月25日,京都,ＨＰ,スバル,レガシィ,2013年07月,"48,060 Km",DBA-BMM,FB25,制動装置,２０１９年１１月,エンジン再始動の際、前回のエンジン停止から３０分経過するとブレーキペダルの踏み込みが硬くなる。
77,2020年07月25日,兵庫,ＨＰ,ポルシェ,ケイマンＳ,2007年08月,"68,000 Km",ABA-98721,21,エンジン,２０２０年７月,４番シリンダーの内部に傷が出来、オイル上がりを起こしたため、白煙を排気するようになった。
78,2020年07月25日,福岡,ＨＰ,スバル,ＢＲＺ,2014年12月,"62,984 Km",DBA-ZC6,FA20,エンジン,２０１９年１２月に１回目、２０２０年７月,一般道を走行中に、警告もなくいきなりエンジンが停止した。
79,2020年07月24日,北海道,ＨＰ,ニッサン,スカイライン３５０ＧＴＦＯＵＲ,2017年11月,"52,000 Km",DAA-HNV37,VQ35-HM34,動力伝達,２０２０年５月頃,ＥＶ低速走行時からエンジン出力になった時にエンジンルームからキュ、キュルと異音あり。クラッチの滑りがありディーラーでクラッチ交換をした。
80,2020年07月24日,北海道,ＨＰ,ニッサン,スカイライン３５０ＧＴＦＯＵＲ,2017年11月,"52,000 Km",DAA-HNV37,VQ35-HM34,制動装置,２０１９年１２月頃,見通しの良い直線道路をオートクルーズ運転中に障害物センサーが突然作動し、急ブレーキがかかった状態になった。
81,2020年07月24日,福井,ＨＰ,ダイハツ,ロッキー,2020年01月,"3,741 Km",5BA-A210S,1KR,制動装置,２０２０年４月ころから,バックの後、ギアをドライブに入れると前輪ブレーキ部品からギューという音を発する。
82,2020年07月23日,北海道,ＨＰ,トヨタ,プリウス,2010年05月,不明,DAA-ZVW30,2ZR-3JM,車枠・車体,２０２０年７月２３日,カラーナンバー０７０のホワイトパール色塗装の車で、塗装がポロポロと剥がれる。
83,2020年07月23日,東京,ＨＰ,ニッサン,ルークス　ハイウェイスター,2013年02月,"30,600 Km",DBA-ML21S,K6A,かじ取り,２０２０年７月２１日,プッシュスタート方式の車で、突然エンジンがかからなくなった。
84,2020年07月23日,神奈川,ＨＰ,ニッサン,ジューク,2011年08月,"65,000 Km",DBA-YF15,HR15,動力伝達,２０２０年６月２６日,中央道の上り坂走行時、ＣＶＴの不具合で走行できなくなったため、惰性で路肩に流れ着いた。
85,2020年07月23日,千葉,ＨＰ,ニッサン,デイズ,2014年01月,"34,000 Km",DBA-B21W,3B20,保安灯火,２０２０年７月１７日,助手席側ドアミラーが、モーター音はするが格納しなくなった。
86,2020年07月23日,埼玉,ＨＰ,マツダ,アクセラスポーツ,2017年02月,"27,200 Km",DBA-BM5FS,P5,保安灯火,３年５ヶ月,左側サイドミラーが格納時に途中で停止する。
87,2020年07月23日,埼玉,ＨＰ,マツダ,デミオ,2017年02月,"41,000 Km",DBA-DJ3FS,P3,保安灯火,２０２０年５月中旬,自動開閉ドアミラーの片側が、ドアロックを解除しても半分ぐらいしか開かない。
88,2020年07月23日,山梨,ＨＰ,トヨタ,ハイエース,2019年07月,"8,642 Km",QDF-GDH206V,1GD,車枠・車体,今年７月,ルーフの左側の１番固い部分１列において、傷がないのにも関わらず数ヶ所のヘコミが確認された。
89,2020年07月23日,静岡,ＨＰ,マツダ,アクセラハイブリッド,2013年11月,"53,500 Km",DAA-BYEFP,PE-MG,エンジン,２０２０年７月２２日,ナビゲーションのモニターにハイブリッドシステムが異常と出た後、エンジンが停止し、まったく起動しなくなった。
90,2020年07月23日,三重,ＨＰ,メルセデス・ベンツ,ＡＭＧ　Ｃ４３,2019年03月,"7,000 Km",CBA-205064,276M30,その他,購入後,コックピットディスプレーをＳｕｐｅｒ　Ｓｐｏｒｔモードにしている際、特定の操作順序でエンジンをかけると、左側のディスプレイがオーナーが前回の運転時に設定していた画面にならず、デフォルト状態（日付・曜日の画面）になる。
91,2020年07月22日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノート,不明,"10,000 Km",DBA-E12,HR12,エンジン,不明,走行中に減速してエンジンストールしたため、ハンドルが重くなり、ブレーキがきかなくなった。何度か始動してようやく交差点を脱してレッカーされた。
92,2020年07月22日,神奈川,電話,ニッサンMI(生産国：スペイン),ｅ－ＮＶ２００,2015年11月,不明,ZAB-VME0,EM57,電気装置,不明,バッテリー残量表示と実際の走行距離が異なる。
93,2020年07月22日,神奈川,ＨＰ,ニッサン,ノート,2014年06月,不明,DBA-E12,HR12,その他,常時,速度計が実際の速度より高く表示される。
94,2020年07月22日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズ,2014年03月,"47,000 Km",DBA-B21W,3B20,乗車装置,２０２０年６月,ドアロックアクチュエーターの不良で、ドアの外側からボタンで押すとロックしない不具合が立て続けに３カ所発生した。
95,2020年07月22日,千葉,ＨＰ,ダイハツ,ハイゼットトラック,1996年07月,不明,V-S100P,EF,エンジン,２０１８年,走行中クランクプーリーの一部が脱落した。
96,2020年07月22日,千葉,ＨＰ,ダイハツ,ハイゼットトラック,2001年04月,不明,GD-S200P,EF,エンジン,２０１９年９月,クランクプーリーの一部が脱落した。
97,2020年07月22日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,日野,日野レンジャー,2009年06月,"635,300 Km",BKG-FC7JJYA,J07E,制動装置,不明,ブレーキ鳴きがどうしても直らない。
98,2020年07月22日,兵庫,電話,スズキ,レッツ４,2014年07月,"10,000 Km",CA45A,不明,かじ取り,先月,バイクを押して移動しているときに左側のグリップが抜けて、ふらついて転倒しそうになった。
99,2020年07月22日,広島,ＨＰ,トヨタ,ランドクルーザープラド,2007年05月,"130,000 Km",CBA-TRJ120W,2TR,車枠・車体,４～５年前,パールホワイト色塗装の車で、ボンネット、天井、ドア等の塗装が剥がれた。
100,2020年07月22日,不明,24時間電話,三菱,ふそうスーパーグレート,不明,"700,000 Km",不明,不明,動力伝達,２０２０年７月２０日,クラッチのレリーズベアリングが外れて突然車が動かなくなった。
101,2020年07月21日,福島,ﾌﾘｰﾀﾞｲｱﾙ,スバル,ＸＶ,2019年09月,不明,DBA-GT7,FB20,電気装置,２０２０年７月,コンピューターの不良により、走行中に突然多数の警告灯が点灯するとともに「直ちに運転を中止し、販売店へ連絡せよ」というエラーメッセージが表示された。退避場所が無く、ひとまず自宅まで走行したところ、徐々にハンドルが重くなり、自宅に着いたときには、ギアがＲや、Ｐに動かせない状態になった。
102,2020年07月21日,長野,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズ,2014年09月,"58,000 Km",DBA-B21W,3B20,保安灯火,２０２０年,助手席側のドアミラーが、モーターの音はするが、開かなくなった。
103,2020年07月21日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2012年02月,"95,000 Km",DBA-FC26,MR20,電気装置,２０２０年７月,オルタネーターの不良により、エンジンをかけた際に、カタカタと異音がするようになった。
104,2020年07月21日,神奈川,ＨＰ,マツダ,デミオ,2015年10月,"30,000 Km",DBA-DJ3FS,P3,その他,２０２０年５月,エバポレーターの不良により、エアコンの冷房が運転し始めは冷たい風が出るが、徐々に風が弱くなり、止まる。
105,2020年07月21日,千葉,電話,アウディ,Ｓ７　ＳＰＯＲＴＢＡＣＫ　Ｒ,2014年03月,"34,160 Km",ABA-4GCEUL,CEU,エンジン,不明,高速道路走行中に突然エンジンが不調になり、エンジンが停止した。
106,2020年07月21日,愛知,電話,トヨタ,エスティマ,2004年03月,"170,000 Km",ZA-AHR10W,2AZ-1EM-1FM,制動装置,不明,ブレーキアクチュエーターが故障し、対策品と言われている部品に交換を行ったが、４年、約３万ｋｍの使用で故障した。
107,2020年07月21日,広島,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ｅＫワゴン,2014年11月,"35,000 Km",DBA-B11W,3B20,保安灯火,不明,助手席側のドアミラーが故障し、手動でも全く開かなくなった。
108,2020年07月21日,愛媛,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ハスラー,2016年04月,"67,000 Km",DAA-MR41S,R06A-WA04A,車枠・車体,不明,ウレタンのリアフェンダーがついている部分のボディに錆が発生し、穴が開いていた。
109,2020年07月21日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ハスクバーナモーターサイクルズ,ヴィットピレン７０１,2019年09月,不明,701SPUBV47,768,動力伝達,不明,クラッチレリーズシリンダーからフルードが漏れて、クラッチが切れなくなった。また、クラッチフルードがエンジン内部側に漏れるため、エンジンオイルも汚損した。
110,2020年07月21日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ハスクバーナモーターサイクルズ,ヴィットピレン７０１,2019年09月,不明,701SPUBV47,768,保安灯火,購入直後から,ヘッドライトが突然まったく点灯しなくなることがある。
111,2020年07月21日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ハスクバーナモーターサイクルズ,ヴィットピレン７０１,2019年09月,不明,701SPUBV47,768,保安灯火,購入直後から,ヘッドライトが突然まったく点灯しなくなることがある。
112,2020年07月21日,佐賀,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,３１８ｉ,2005年02月,"30,000 Km",GH-AY20,N46B20A,車枠・車体,不明,運転席上部の内装が剥がれ、視界の邪魔になる状態になった。
113,2020年07月20日,北海道,ＨＰ,トヨタ,ノア,2014年11月,"70,500 Km",DBA-ZRR85W,3ZR,動力伝達,２０２０年７月４日,通常走行時、ＣＶＴから走行スピードと比例するように「ウィーン」という唸る音が鳴り始めた。
114,2020年07月20日,岩手,ＨＰ,メルセデス・ベンツ,Ａ１８０,2018年12月,"14,000 Km",5BA-177084,282,その他,２０２０年６月,直進で、アクセルを開けている時、左後輪が突然、一瞬ロックする。
115,2020年07月20日,新潟,ＨＰ,フォルクスワーゲン,ジェッタ,2010年07月,"70,000 Km",ABA-1KCAV,CAV,エンジン,不明,タイミングチェーンの伸びにより、バルブとピストンが衝突した。
116,2020年07月20日,東京,ＨＰ,トヨタ,プリウス,2007年09月,"80,000 Km",DAA-NHW20,1NZ-3CM,電動機(モーター),２０２０年７月８日,ＨＶバッテリのコネクタ周りを含め、基板が焼け焦げた。
117,2020年07月20日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズ,2013年08月,"39,000 Km",DBA-B21W,3B20,保安灯火,２０２０年７月１９日,左ドアミラーが開閉不良になった。
118,2020年07月20日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2014年05月,"380,000 Km",TKG-FEB50,4P10,燃料装置,１日１回,インジェクターとサプライポンプの不具合により、頻繁にエンストする。
119,2020年07月20日,埼玉,ＨＰ,ダイハツ,ウェイク,2017年09月,"23,053 Km",DBA-LA710S,KF,車枠・車体,一年前,助手席の足元にあるエバポレーターとホースが繋がってるところ周辺にカバーがなく、引っ掛かったか、何かで割れて水漏れした。
120,2020年07月20日,埼玉,ＨＰ,フォード,エクスプローラー,不明,不明,ABA-1FM5KH,不明,動力伝達,２０２０年７月５日,１２ヶ月点検においてフロントドライブシャフトハーフブラケットの亀裂が発見された。
121,2020年07月20日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2014年04月,"300,000 Km",TKG-FEB50,4P10,燃料装置,１日１回,インジェクターとサプライポンプの不具合により、頻繁にエンストする。
122,2020年07月20日,群馬,ＨＰ,レクサス,ＬＳ４６０,2007年04月,"67,000 Km",DBA-USF40,1UR,燃料装置,２０２０年６月２１日,燃料パイプのネジの緩みにより燃料が漏れ、アイドリングが不安定になるとともに、エアコンの吹き出し口から異臭がした。
123,2020年07月20日,群馬,ＨＰ,ホンダ,フィットハイブリッド,2014年07月,"72,000 Km",DAA-GP5,LEB-H1,車枠・車体,２０２０年７月１９日,助手席側後席の足元に雨漏りが発生した。
124,2020年07月20日,静岡,ＨＰ,ニッサンＭＴ,マーチ,2010年08月,"68,600 Km",DBA-K13,HR12,動力伝達,２０２０年７月９日,ＣＶＴオイルクーラーの破損により、走行中、ＣＶＴの変速に異常が起こり、前進、後進時に加速しない、急加速するなど走行不能状態になった。
125,2020年07月20日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,ＴＴ,2011年12月,"42,000 Km",ABA-8JCESF,CES,保安灯火,最近,右折しようと右ウィンカーを出したが、左が点灯した。
126,2020年07月20日,大阪,24時間電話,メルセデス・ベンツ,Ｓ３００ｈ,2015年06月,"33,300 Km",LCA-222004,651-EM0007,排ｶﾞｽ･騒音,不明,ＮＯｘセンサーの不具合により、エンジントラブルマークが点灯した。
127,2020年07月20日,京都,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｓ４００,2014年03月,"90,800 Km",DAA-222057,276-21227,エンジン,不明,カムシャフトアジャスタの不具合で警告灯が点灯した。
128,2020年07月20日,兵庫,ＨＰ,トヨタ,８６,2017年06月,"48,500 Km",DBA-ZN6,FA20,エンジン,購入当初から,エンジン回転数３０００ｒｐｍ以内の領域でノッキングが恒常的に発生する。
129,2020年07月20日,鳥取,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,パレット,2011年01月,"98,200 Km",DBA-MK21S,K6A,動力伝達,不明,ＣＶＴの不具合により、１速と２速の間だけ大きな変速ショックが出る。
130,2020年07月20日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,ＭＩＮＩ,ＭＩＮＩクーパー,2019年05月,"3,000 Km",LDA-XT20M,B47C20A,エンジン,２０１９年１０月、１２月，２０２０年１月,修理してもエンストを繰り返す。
131,2020年07月20日,高知,ＨＰ,ニッサン,エクストレイル,2014年03月,"35,000 Km",DBA-NT32,MR20,動力伝達,頻繁に,１０００～１５００ｒｐｍ付近で、ダダダと振動が突然発生する。アクセルペダルを踏み直すまで症状は収まらない。
132,2020年07月20日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ランドクルーザープラド,2015年11月,"47,000 Km",LDA-GDJ150W,1GD,排ｶﾞｽ･騒音,２０２０年７月１３日,アドブルーを補充するようにという警告灯点灯が、補充をしても点灯する。
133,2020年07月20日,大分,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＮＶ１００クリッパー,2020年04月,"1,000 Km",HBD-DR17V,R06A,制動装置,購入後まもなく,雨天で緊急ブレーキの警告灯が点灯した。
134,2020年07月19日,東京,ＨＰ,ポルシェ,カイエンターボ,2012年08月,"32,143 Km",ABA-92AM48A,M48,制動装置,２０２０年７月,ブレーキペダルの戻り不良により、ブレーキが引きずり状態となり、走行中にブレーキから発煙した。
135,2020年07月19日,大阪,ＨＰ,マツダ,アクセラ,2017年02月,"11,300 Km",DBA-BM5FP,P5,保安灯火,２０２０年７月,自動格納ミラーが開閉途中で止まる。
136,2020年07月19日,兵庫,ＨＰ,メルセデス・ベンツ,Ｅ４００,2016年12月,"14,700 Km",RBA-213071,276,緩衝装置,２０２０年７月,朝、発進しようとするとメーターパネルに警告表示「車高が下がっています」と表示された。外に出て確認すると右前輪の車高が下がっていた。
137,2020年07月19日,兵庫,ＨＰ,メルセデス・ベンツ,Ｅ４００,2016年12月,"14,700 Km",RBA-213071,276,制動装置,２０１９年１２月頃,片道一車線の高速道路走行中に前後に何も車両や障害物がないのに自動ブレーキが誤作動し、急ブレーキがかかった
138,2020年07月19日,広島,ＨＰ,トヨタ,カローラルミオン,2008年12月,"120,700 Km",DBA-ZRE152N,2ZR,車枠・車体,２０２０年７月,左ルーフモールが脱落した。
139,2020年07月19日,福岡,ＨＰ,ニッサン,ルークス　ハイウェイスター,2011年10月,"66,900 Km",DBA-ML21S,K6A,かじ取り,２０２０年７月１７日,ステアリングロックユニットの故障により、鍵が近くに無い警告音、警告灯が鳴り、それからエンジンがかからなくなる。
140,2020年07月19日,福岡,ＨＰ,トヨタ,ランドクルーザープラド,2007年11月,"86,200 Km",CBA-TRJ120W,2TR,車枠・車体,２０１９年夏,ルーフトップの塗装がひび割れ始め、時間とともにぺりぺりと剥がれ落ちるようになった。時間とともに塗装剥がれ面積が拡大し、ボンネットや左右ドアの一部も似たような塗装剥がれが始まっている。
141,2020年07月18日,北海道,ＨＰ,マツダ,ＣＸ－８,2018年03月,"50,451 Km",3DA-KG2P,SH,その他,２０２０年１月２９日,シフトをＲに入れてもバックモニターが作動しない。
142,2020年07月18日,新潟,ＨＰ,スズキ,スイフトスポーツ,2014年03月,不明,CBA-ZC32S,M16A,車枠・車体,２０２０年７月初旬,リアのテールランプ下部にあるベンチレーターダクトに砂やごみが溜まり、防水能力が損なわれたため、後部座席から足元にかけて、室内に水漏れした。
143,2020年07月18日,神奈川,ＨＰ,スバル,レガシィ,2014年03月,"42,300 Km",DBA-BMM,FB25,保安灯火,２０２０年７月１６日,突然左ドアミラーの開閉が出来なくなった。
144,2020年07月18日,神奈川,ＨＰ,ルノー,キャプチャー,2015年07月,"22,801 Km",ABA-2RH5F,H5F,動力伝達,２０２０年７月,突然ＣＨＥＣＫ　ＡＵＴＯ　ＧＥＡＲ　ＢＯＸの表示が出て、沿道沿いの駐車場に車を停車。発進時にバックをするも、ギアがかからず後退出来なかった。
145,2020年07月18日,千葉,ＨＰ,ホンダ,フィット,2014年04月,"70,000 Km",DBA-GK3,L13B,エンジン,２０２０年７月１３日,信号停止でアイドリングストップ後、青信号になり発進しようとしたがエンジンが再始動せず、エンストした。
146,2020年07月18日,千葉,ＨＰ,メルセデス・ベンツ,Ｒ３５０,2013年10月,"62,000 Km",RBA-25105,276,エンジン,２０２０年７月,カム付近から漏れたオイルが毛細管現象によりハーネスを伝ってＥＣＵまで到達し、ＥＣＵ交換が必要になった。
147,2020年07月18日,愛知,ＨＰ,ニッサン,ノート,2018年03月,不明,DBA-E12,HR12,その他,２０１８年１２月,冷寒時、前方監視カメラのガラスがくもり、衝突警報などが効かなくなる。一時間経っても曇りが取れない。
148,2020年07月18日,兵庫,ＨＰ,スズキ,ワゴンＲ,2013年02月,"68,000 Km",DBA-MH34S,R06A,その他,２０１９年５月,エアコン使用時、エアコンコンプレッサーの電磁クラッチが作動すると「カラカラ」と大きな音がする。
149,2020年07月18日,兵庫,ＨＰ,三菱,ふそうキャンター,2015年07月,"115,650 Km",TKG-FEB80,4P10,動力伝達,不明,ＤＵＯＮＩＣ（自動変速機）搭載車で、メーターパネルにトランスミッションの警告灯が点灯して動かなくなった。取扱説明書に従い、マニュアルモードの操作を行ってみたところ、少し動いたが、再び警告灯が点灯し、全く動かなくなった。
150,2020年07月17日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,エクストレイル,2014年02月,"56,000 Km",DBA-NT32,MR20,動力伝達,不明,ＣＶＴの不具合により、４０～５０ｋｍ／ｈくらいで走行すると、異常な振動が出る。
151,2020年07月17日,宮城,ＨＰ,ニッサン,デイズルークス,2014年04月,"70,127 Km",DBA-B21A,3B20,保安灯火,２０２０年７月１６日朝,キーロックを解除した時、助手席側のミラーが開かなかった。
152,2020年07月17日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,スカイライン,1999年07月,"162,500 Km",GF-BNR34改,RB26,エンジン,２０２０年,アクセルペダルの土台のスポット溶接が剥がれてペダルがもげてしまい、足が挟まるような状態になった。
153,2020年07月17日,神奈川,ＨＰ,ニッサン,エクストレイル,2017年08月,"21,829 Km",DBA-T32,MR20,制動装置,２０２０年７月１４日,いつもはセンサーが作動し、警報が鳴るのに、バックセンサーが起動せず、ガードレールにぶつかった。その後、一般道を走行中には通行止の表示ともにガッガッガッと急ブレーキがかかり、前のめりになった。
154,2020年07月17日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,三菱,デリカＤ５,2018年08月,不明,DBA-CV5W,4B12,車枠・車体,不明,アームレストから異臭がするため、メーカーに検査を求めたところ、アミンが検出された。
155,2020年07月17日,千葉,ＨＰ,ＢＭＷ,３２０ｄツーリング　Ｍスポーツ,2015年07月,"39,000 Km",LDA-3D20,N47D20C,動力伝達,２０２０年４月ころより,信号待ちの間にトランスミッションが勝手にＤからＰにシフトすることがある。
156,2020年07月17日,愛知,ＨＰ,ニッサン,エルグランド,2012年02月,"33,000 Km",DBA-TE52,QR25,かじ取り,２０２０年７月１６日,低速走行時、パワーステアリングが効かず、ハンドルが重くなった。
157,2020年07月17日,岐阜,ＨＰ,トヨタ,ヴォクシー,2007年11月,"126,000 Km",DBA-ZRR70G,3ZR,燃料装置,２０２０年７月１７日,車体近くからガソリン臭く、給油時に特に臭いので給油口パイプを確認すると、給油口パイプが腐食して穴が開きそこからガソリンが漏れていた。
158,2020年07月17日,熊本,ＨＰ,スズキ,エブリイ,2019年10月,"6,500 Km",EBD-DA17V,R06A,エンジン,２０１９年６月６日,駐車場にいれるためにバックしていたところ、急激にエンジン回転が上がり、車が急加速したため、壁に接触した。
159,2020年07月17日,宮崎,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,リード１２５,2020年07月,不明,2BF-JF45,不明,車枠・車体,不明,ステップにゴムが装着されておらず、雨天に使用すると、靴が滑る。
160,2020年07月17日,沖縄,ＨＰ,ニッサン,セレナ,2008年01月,"97,000 Km",DBA-C25,MR20,燃料装置,２０２０年,発進時、停止時、デコボコの道などで、燃料タンクから異音がする。
161,2020年07月16日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＡＺ－ワゴン,2010年07月,"90,300 Km",DBA-MJ23S,K6A,その他,不明,エアコンコンプレッサーのリコール措置済みの車両で、エアコンの故障が再発し、オイルが漏れた。
162,2020年07月16日,石川,ＨＰ,スズキ,ＭＲワゴン,2006年09月,"106,000 Km",DBA-MF22S,K6A,動力伝達,２０２０年３月,ロータリブレードカップリングの不良により、ハンドルをいっぱいに切って動くと異音がするようになった。
163,2020年07月16日,東京,ＨＰ,フォルクスワーゲン,パサートヴァリアント,2014年04月,"34,000 Km",DBA-3CCAX,CAX,電気装置,これまでに６回発生,スピードセンサーの故障により、タイヤ空気圧異常を知らせる警告、続いてＡＢＳやオートパーキングの不作動などの警告ランプ（６種ほど）が点灯し、アイドリングストップやＡＢＳ等が機能しなくなった。
164,2020年07月16日,東京,ＨＰ,マツダ,ＣＸ－３０,2020年03月,711 Km,5BA-DMEP,PE,制動装置,２０２０年６月１３日,悪天候の高速道路走行で、降雨により発生した水溜まり（推定水深２～３ｃｍ）に時速７０ｋｍで進入したところ、前輪に急激なブレーキがかかり、後輪が無制御のため後輪がスリップしてしまい、車両が左右に大きく挙動が乱れた。自動運転系は稼働させておらず、発生時にメーター内の警告はなかった。
165,2020年07月16日,神奈川,ＨＰ,スバル,レヴォーグ,2015年05月,"56,000 Km",DBA-VMG,FA20,制動装置,２０２０年６月,ブレーキ倍力装置の故障により、エンジン始動時にブレーキペダルが著しく重くなった。
