番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
175,2021年12月08日,兵庫,ＨＰ,ホンダ,Ｎ－ＶＡＮ,2020年07月,"21,000 Km",HBD-JJ1,S07B,その他,２０２０年８月,ガソリンを入れてもガソリンメータや航続可能距離表示が正確に反応しない。
176,2021年12月08日,兵庫,ＨＰ,ホンダ,ＶＥＺＥＬ,2016年02月,"92,200 Km",DAA-RU3,LEB-H1,動力伝達,２０２１年１２月１日,走行中にアクセルペダルを踏んでも進まなくなり停車した。ドライブ、パーキングも入らずに後続は渋滞になってしまった。この時、ヒルスタートアシストシステム点検、ブレーキシステム点検、ブレーキホールドシステム点検と表示されていた。５分後にエンジン再始動で運転可能になった。ディーラーで確認したところ、トランスミッション交換を勧められた。
177,2021年12月08日,兵庫,ＨＰ,ホンダ,Ｎ－ＶＡＮ,2020年07月,"21,000 Km",HBD-JJ1,S07B,車枠・車体,２０２０年８月,朝、エンジンをかけて２～３ｍ移動後、エンジンを切ると、その後、室内でブルブルと振動と異音が発生する。特に気温の低い冬季は振動と異音が出る。
178,2021年12月07日,長野,ﾌﾘｰﾀﾞｲｱﾙ,シトロエン,Ｃ４カクタス,2017年01月,"6,300 Km",ABA-E3HM01,HM01,動力伝達,２０２１年１１月１９日,信号でアイドリングストップし、その後、右折をしようとした際に再始動できなくなった。しばらくして再始動できたが、その翌日にはギアがバックに入らず、出先の駐車場で身動きが出来なくなってしまった。ディーラーに搬送し、コンピューターをリセットして様子をみることとしたが、翌日に再びギアが入らなくなり走行不能になってしまった。ディーラーで再検査したところシフトアクチュエーター不良ではないかという見解があったが、市場の情報でバッテリー不良により当該症状が発生するという物があり、試しにバッテリーを交換したところ、それ以降症状が発生しなくなっている。
179,2021年12月07日,東京,ＨＰ,その他,ＥＶＤ　ＳＯＦＴＷＡＲＥ　Ｋ６－Ｂｉｋｅ,不明,不明,不明,不明,制動装置,新車購入当初から,ブレーキが効きの悪く、自転車並みである。
180,2021年12月07日,東京,ＨＰ,その他,ＥＶＤ　ＳＯＦＴＷＡＲＥ　Ｋ６－Ｂｉｋｅ,不明,不明,不明,不明,保安灯火,新車購入当初から,ブレーキランプが暗い。
181,2021年12月07日,東京,ＨＰ,その他,ＥＶＤ　ＳＯＦＴＷＡＲＥ　Ｋ６－Ｂｉｋｅ,不明,不明,不明,不明,その他,新車購入当初から,最高速度調整スイッチが機能していない。下り坂等でアクセルを回さず走行時にスピードメーターが０になる。
182,2021年12月07日,東京,ＨＰ,ニッサン,セレナ,2017年03月,"18,000 Km",DAA-GFC27,MR20-SM24,制動装置,２０１９年１１月,車を停車させパーキングブレーキを掛けようとしたところ、パーキングスイッチが点滅、メーターパネルに異常灯が点灯し、パーキングブレーキが機能しなかった。
183,2021年12月07日,栃木,ＨＰ,フォルクスワーゲン,ＶＷゴルフ　１．４／１０３ｋＷ,2013年11月,"52,000 Km",DBA-AUCPT,CPT,保安灯火,２０２１年１２月７日,走行中に左側（助手席側）ドアミラーガラスが基板から剥離して脱落した。
184,2021年12月07日,愛知,ＨＰ,ホンダ,フィット,2014年06月,"57,666 Km",DBA-GK3,L13B,エンジン,２０２１年１１月３０日,走行していて、信号待ちで停止後にエンジンが再起動できなくなった。ディーラーでセルの異常と診断された。
185,2021年12月07日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,アルト,2016年12月,"12,000 Km",不明,不明,動力伝達,１１月初旬,ＡＧＳ（自動変速機）のアクチュエータ不良により、トランスミッション警告灯が点灯するとともに、走行中にギアが抜ける、ギアが入らない、エンジンが始動できない、勝手にシフトダウンする等の症状が出るようになった。
186,2021年12月07日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2016年01月,"111,800 Km",DAA-ZVW50,2ZR-1NM,車枠・車体,不明,白色塗装の車で、ピラー部分の塗装が剥がれた。
187,2021年12月07日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2016年01月,"111,800 Km",DAA-ZVW50,2ZR-1NM,保安灯火,不明,テールランプの内側が白く曇るようになった。
188,2021年12月07日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ルノー,キャプチャー,2021年03月,"3,000 Km",7BA-HJBH5H,H5H,保安灯火,購入直後から,ウインカーが出ない。メーターパネルが真っ黒になり、何も表示されなくなる。駐車しておくと勝手にライトが点く。リモコンキーを持って車両に近づいても開錠されないなどの不具合が立て続けに発生している。
189,2021年12月07日,滋賀,ＨＰ,ＢＭＷ,ＢＭＷ　３２０ｉ,2015年04月,"38,491 Km",DBA-3B20,N20B20B,動力伝達,２０２１年１１月１３日,信号待ちからＤレンジに入らずニュートラルに戻り、エンジンは稼働しているが走行不能になった。ディーラーで確認したところ、ミッションの１速が検知不良でミッションの交換が必要と診断された。
190,2021年12月07日,島根,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＮＶ３５０キャラバン,2013年10月,"185,209 Km",LDF-CW8E26改,YD25,排ｶﾞｽ･騒音,去年から,ＤＰＦの再生処理の頻度が高くなったため、ディーラーに相談したところ、マフラーの詰まりということで交換したが、１年経過後にＤＰＦ警告灯が点灯するとともに、再生ボタンで処理が作動しない状態になったため、改めてディーラーで調べてもらったところ、インジェクター不良と診断された。
191,2021年12月07日,福岡,ＨＰ,三菱,アウトランダー,2010年07月,"77,760 Km",DBA-CW4W,4B11,制動装置,２０２１年１０月,ＡＢＳ／ＡＳＣ油圧ユニットの不良により、走行中、メーターパネルの警告灯が点灯及び警告音が鳴った。
192,2021年12月06日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,７４０ｄ,2017年11月,"17,000 Km",LDA-7C30,B57D30B,エンジン,２０２１年８月１１日,スタートストップスイッチが鋭利な状態になっていたため、操作をした際に手を負傷した。１年１か月前に同じことがあり、部品を交換していたが、再発した。
193,2021年12月06日,秋田,ＨＰ,スズキ,ワゴンＲ,2021年08月,不明,5AA-MH95S,R06D-WA04C,保安灯火,購入当日　受け取り後に自宅へ向かう途中で,フロントガラスの内側が曇ったときに多数の輪が現れ、濡れタオルで拭き取っても消えなかった。販売店からはガラス製造工場で成形直後に吸盤で移動させた際にガラスが円形に変形して凹凸が生じたと推定すると説明され、研磨でない拭き取りを試みたところ八割がた改善できたと言われている。
194,2021年12月06日,富山,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ハイゼット,2001年10月,"114,500 Km",GD-S210P,EF,かじ取り,不明,使用中にパワーステアリング警告灯が点灯した。
195,2021年12月06日,東京,ＨＰ,アルファロメオ,ステルヴィオ,2021年11月,50 Km,3DA-94922,55284529,動力伝達,納車後からすぐ,信号で停止するためアクセルペダルから足を離してブレーキペダルを踏むと、一瞬エンジン回転数が上がり加速する。
196,2021年12月06日,千葉,ＨＰ,アウディ,アウディ　ＴＴクーペ　２．０Ｔｑ,2014年12月,"26,000 Km",ABA-8JCESF,CES,電気装置,２０２１年９月２２日,メーターパネルにバルブ異常の警告表示と、警報が出た。ランプの点灯は全て正常で、しばらくすると警告灯は消えるが、連日のように繰り返す症状が出た。ディーラーで確認したところ、右テールライトのコネクターのアース端子が焼損しており周辺の樹脂部品は溶けていた。
197,2021年12月06日,千葉,ＨＰ,アウディ,アウディ　ＴＴクーペ　２．０Ｔ　ｑ,2014年12月,"19,000 Km",ABA-8JCESF,CES,動力伝達,２０２０年３月１日,走行中にシフトチェンジを右パドルシフトで行おうとしたが、パドルシフトが固着して動かないためシフトチェンジが出来ず危険な状態になった。しばらく走行していると何事もなかったように正常となるが、突然同じ症状が発生しこれを繰り返した。ディーラーで確認したところ、パドルシフトスイッチの中にある樹脂の爪が中で折損しており、それが中で可動部に挟まってしまいシフトスイッチが動かなくなっていた。
198,2021年12月06日,茨城,ＨＰ,三菱,ふそうキャンター,2016年10月,"286,234 Km",TPG-FEB50,4P10,燃料装置,２０２１年１２月４日,一般道走行中、ＥＮＧＳＹＳの表示が赤点灯し、エンジンストールした。一旦キーＯＦＦ後、再始動すると走行はできた。ディーラーで確認したところ、「コモンレール・サプライポンプ交換になる。」と診断された。
199,2021年12月06日,茨城,ＨＰ,スバル,レヴォーグ,2015年01月,"39,000 Km",DBA-VM4,FB16,制動装置,２０２１年７月～,エンジン始動時ブレーキペダルの踏みごたえが凄く重く、踏み込めない。始動後は、軽くなり普通に踏み込める。
200,2021年12月06日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,スバル,ＸＶ　ハイブリッド,2014年05月,"35,600 Km",DAA-GPE,FB20-MA1,動力伝達,３年前と２０２１年５月,走行中に振動と共にカンカンと異音が出るようになった。ディーラーで確認してもらった結果、ＣＶＴの不良によるものと診断されて交換を行ったが、２０２１年５月に再びＣＶＴが故障し、高速道路の３車線の真ん中で止まってしまった。
201,2021年12月06日,群馬,ＨＰ,ニッサン,セレナ,2013年02月,"67,000 Km",DAA-HFC26,MR20-SM23,電気装置,２０２１年１０月位,オルタネーターの不良により、エンジンをかけるとエンジンルームから異音がする。
202,2021年12月06日,栃木,ＨＰ,三菱,デリカＤ５,2015年07月,"130,082 Km",LDA-CV1W,4N14,排ｶﾞｽ･騒音,前から排気臭あり発生時期詳細不明,アイドリング、走行時、車内に排気臭が充満し、ボンネットから白煙が上がった。ディーラーでエキゾーストマニホールドが割れていて、そこからの排気漏れと診断された。
203,2021年12月06日,静岡,ＨＰ,トヨタ,ヴェルファイア,2008年06月,"65,400 Km",DBA-GGH25W,2GR,車枠・車体,２０２１年１１月２７日,色コード０７０のパールホワイト色塗装の車で、屋根の塗装が剥離した。
204,2021年12月06日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,ミニワン,2007年09月,不明,ABA-ME14,N12B14A,エンジン,２０２１年１１月末,走行中にまるでサイドブレーキを引きずったかのような重たい感じになり、エンジン警告ランプが点灯した。その後、ブレーキをかけたところ、エンジンが停止した。再始動をしたら、動き出すことが出来たが、その先の信号のところでガクガクと振動し、交差点をまがった後で再びエンストし、完全に再始動不能になってしまった。
205,2021年12月06日,岐阜,ＨＰ,ＢＭＷ,ＢＭＷ　１１６ｉ,2013年05月,"8,000 Km",DBA-1A16,N13B16A,車枠・車体,走行１万ｋｍ過ぎあたりから,エンジンの回転数が上がったり、右左折をした時に車内にエンジンルームのような臭いが漂ってくる。
206,2021年12月06日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,不明,不明,6BA-JF4,不明,保安灯火,不明,前者を追従走行している時にオートハイビーム機能が不必要にハイビームに切り替えてしまい、前車を照射してしまう。
207,2021年12月06日,奈良,ＨＰ,スズキ,エブリイ,2020年03月,"12,617 Km",HBB-DA17V,R06A,動力伝達,２０２１年１０月後半頃から,１２０００ｋｍ頃から走行しているとミッションの１、２速が入らなくなる。整備工場からはミッションのリビルト品との交換とクラッチのオーバーホールを提案された。
208,2021年12月06日,愛媛,ﾌﾘｰﾀﾞｲｱﾙ,レクサス,ＩＳ２００ｔ,2015年10月,"54,600 Km",DBA-ASE30,8AR,保安灯火,３年くらい前から,オートワイパー機能搭載車で、朝一などの運転開始時、どんなに土砂降りになっていてもオートワイパーが作動しない事がある。この現象は、自分でワイパーのオンオフを操作しなおすか、「ＭＩＳＴ」で一度ワイパーを動かすと次の運転開始までは不具合が消える。ディーラーではこれまでにセンサーやスイッチを交換しており、交換直後は症状が出ないが、１週間程度、車を使っていると不具合が再発する。
209,2021年12月06日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,エクストレイル,2015年02月,"46,700 Km",DBA-T32,MR20,電気装置,２０２１年,オルタネーターの不良により、走行中にエンジンルームから出火した。
210,2021年12月06日,沖縄,ＨＰ,ホンダ,Ｒｅｂｅｌ　１１００,2021年05月,"1,502 Km",8BL-SC83,SC83E,エンジン,６月～９月,６月～９月緩やかな登りまたは下りの坂道にある信号で停車後、信号が青信号に変わったためアクセルを若干回した瞬間にエンストした。メーターパネルにエラーコード４９が表示される場合があり、エラーコードがある場合は電源を切って入れなおさないとエンジンの再スタートが出来ない。
211,2021年12月06日,沖縄,ＨＰ,ホンダ,Ｒｅｂｅｌ　１１００,不明,不明,8BL-SC83,SC83E,エンジン,６月～８月,前向きに駐車してエンジンを切り、用事を済ませて戻ってきて、エンジンを掛けて１～１．５ｍほどバックし、５ｋｍ／ｈ未満で旋回移動中にエンストした。
212,2021年12月05日,宮城,ＨＰ,ニッサン,セレナ,2013年07月,"90,000 Km",DAA-HFC26,MR20-SM23,電気装置,２０２１年１１月２７日,２週間位前からエンジンからモーターがうなるような音が発生し気になっていたが、その後、オルタネーターが壊れて、エンジンルームからものすごい音と焦げた臭いが発生し、走行不能になった。
213,2021年12月05日,石川,ＨＰ,トヨタ,アルファード,2008年10月,"123,300 Km",DBA-ANH20W,2AZ,エンジン,ずーっと前から気にはなっていた。,警告音などはなくオイル交換のときにいつもオイルが減っている。
214,2021年12月05日,神奈川,ＨＰ,マツダ,ＣＸ－８,2021年02月,"16,000 Km",3DA-KG2P,SH,制動装置,２０２１年１０月頃,ブレーキ周辺から異音が発生した。
215,2021年12月05日,神奈川,ＨＰ,マツダ,ＣＸ－８,2021年02月,"16,000 Km",3DA-KG2P,SH,エンジン,２０２１年１０月頃,３ヶ月モニターしたところ、警告灯などは点いてないが明らかにエンジンオイルが減少している。
216,2021年12月05日,愛知,ＨＰ,ニッサン,セレナ,2013年05月,"76,600 Km",DAA-HFC26,MR20-SM23,電気装置,２０２０年１２月頃,オルタネーターベアリングの不良により、エンジンをかけた時、エンジン音が車内にも響くほど大きな音がし始めまた。
217,2021年12月05日,愛知,ＨＰ,メルセデス・ベンツ,Ａ４５　ＡＭＧ,2013年08月,"56,000 Km",CBA-176052,133,エンジン,２０２１年１２月,車内に焦げ臭い臭いが漂ってきたので、エンジンルームをチェックしたところ、タービンブラケットが折れていた。
218,2021年12月05日,静岡,ＨＰ,マツダ,アテンザ,2018年02月,"97,000 Km",LDA-GJ2FW,SH,エンジン,２０２１年１２月４日,信号待ちで停止したところ、エンジンが停止してしまい、再始動を試みたがエンジンがかからず、自走不能になってしまった。バッテリーの警告灯がついていたもののアクセサリーモードでの始動は全く問題なく、パワステ、ウインドウも普通に動いていたため、ギアをＮに入れてに通行人の方に協力して頂き、路肩に移動させる事ができた。バッテリーの警告灯は点いているのに問題なくパーキングブレーキは作動した。
219,2021年12月05日,熊本,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2014年06月,"45,231 Km",DBA-JF1,S07A,排ｶﾞｽ･騒音,２０２１年１０月,エンジンチェックランプ点灯（オレンジ）してエンジン音が変わりアクセルを踏んでも出力が落ち、速度が低下した。
220,2021年12月04日,宮城,ＨＰ,ニッサン,キューブ,2008年12月,"81,000 Km",DBA-Z12,HR15,動力伝達,２０２１年１２月４日,ＣＶＴの不良により、走行中にエンジン下部からガガガーッという異音と同時にノッキングを起こし、走行不能になった。オレンジ色のチェックランプが点灯していた。
221,2021年12月04日,東京,ＨＰ,アウディ,アウディ　Ａ４　アバント　２．０Ｔ,2011年07月,"62,000 Km",DBA-8KCDN,CDN,エンジン,２０１６年８月１９日中古車で購入以後,概ね６００ｋｍから８００ｋｍ毎にオイル補充ランプが点灯し、オイルを補充している。とある日、補充の翌日、高速に入ったところ、エギゾースト装置の不良ランプが点灯し、激しいノッキング状態に陥った。危険を感じたことから、その後速度を落として高速を降りたところ、警告は消灯した。ディーラーで確認をうけたところ、点火プラグが汚れ正常に点火しなかったものと診断された。
222,2021年12月04日,茨城,ＨＰ,トヨタ,クラウン,2014年01月,"66,563 Km",DAA-GWS214,2GR-1KM,乗車装置,２０２１年６月,運転席だけドアロックがされず、走行時には、カチカチと、ドアの中から音がする。６６５６３ｋｍでドアロックＡｓｓｙを交換で修理完了してから、現在７０５００ｋｍで助手席がドアロックされなくなっている。
223,2021年12月04日,愛知,ＨＰ,トヨタ,ヤリス,2020年02月,不明,5BA-MXPA10,M15A,制動装置,２０２１年１０月～１２月の間で４回,発進時に路面段差があると意図しないブレーキが作動する。ディーラーで診断を受けたところ、トラクションによるＡＢＳ作動履歴が確認されたが、イベントレコーダーのタイムスタンプに２０時間のズレもあった。
224,2021年12月04日,三重,ＨＰ,ホンダ,Ｎ－ＢＯＸ　Ｃｕｓｔｏｍ,2014年11月,"70,000 Km",DBA-JF1,S07A,エンジン,２０２０年１２月頃から,朝、エンジン始動がしにくい時がある。エンジンスタート時にセルモーターが始動停止を繰り返す時がある。走行中にエンジン警告灯が点灯する。エンジンの回転があがらなくなる。ここ最近になって、ＶＳＡ警告灯とＰＧＭ－Ｆ１警告灯が点灯したままとなった。
225,2021年12月04日,愛媛,ＨＰ,ジープ,コンパス,2018年11月,"20,000 Km",ABA-M624,B,電気装置,２０２１年５月,画面に気泡が入ったせいでナビが誤動作し、暖房の風量が強くなったり弱くなったり、画面が勝手に色んな設定などに次々と変わる。
226,2021年12月03日,東京,ＨＰ,メルセデス・ベンツ,Ｅ２００　４ＭＡＴＩＣ,2016年11月,"33,500 Km",DBA-213043C,274,燃料装置,２０２１年１０月,燃料ホースから燃料が漏れた。
227,2021年12月03日,東京,ＨＰ,プジョー,ｅ－２００８,2020年12月,不明,ZAA-P24ZK01,ZK01,電動機(モーター),２０２１年６月,急速充電を行なったあと、５分後くらいに走行中、突然モーターが停止した。
228,2021年12月03日,神奈川,ＨＰ,シトロエン,Ｃ４ピカソ,2017年03月,"67,505 Km",ABA-B7875G01,5G01,燃料装置,２０２１年１１月２１日,納車後、ガソリンを満タンにして走行中、坂道でエンジン警告灯が点灯し、エンストしたようにがくがくして停車、しばらくすると警告灯が消え通常に走行可能になるという症状が出た。ディーラーで検査したところ、燃料タンク内のバルブ不良のためキャニスターラインに燃料が混入したとの診断だった。
229,2021年12月03日,千葉,ＨＰ,ニッサン,エクストレイル,2016年09月,"21,599 Km",DAA-HNT32,MR20-RM31,乗車装置,２０２１年１１月,運転席シートの座面の中綿の一部が極端な強度不足により、その部分にヘタリが生じ、側生地のヨレ（波打ち）ができ、伸縮で生地が破損した。
230,2021年12月03日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2017年03月,"13,900 Km",DAA-ZVW51,2ZR-1NM,保安灯火,３年経たないくらいの頃から,テールランプのレンズカバーの内側が結露で白濁状態になった。
231,2021年12月03日,愛知,ＨＰ,フォルクスワーゲン,ＶＷ　パサート　セダン１．４Ｔ,2012年04月,"151,800 Km",DBA-3CCAX,CAX,動力伝達,２０２１年１１月２８日,信号待ちで発進出来なかった。メーターの液晶右上のシフトポジションのＤの部分が点滅しており、エンジンを２度かけ直したら発進できた。整備工場でメカロトニクス本体の故障と診断された。
232,2021年12月03日,静岡,ＨＰ,トヨタ,ヤリス,2021年01月,不明,6AA-MXPH15,M15A-1NM,電気装置,車購入後より,純正オプションのオーディオスピーカーが何度も外れた。つけ直しして位置を変更したところ、今度は乗車時に光の反射でガラスに映り込むようになった。
233,2021年12月03日,大阪,ＨＰ,ダイハツ,タフト,2020年07月,"12,691 Km",5BA-LA900S,KF,制動装置,一か月点検ごろから現在まで,乗降の際に車体が揺れると左右の後輪から「カッキン・コッキン」と金属が弾けるような音が出るようになり、音がだんだん大きくなってきた。ディーラーで原因はブレーキドラムとブレーキシューの当たりと言われ、ブレーキシューの面取りとシュー隙間の調整、バックプレートのグリスを固めのものとする修理を受けたが、３回修理を依頼するも症状は改善していない。
234,2021年12月03日,大阪,ＨＰ,三菱,ふそうスーパーグレート,2014年10月,"370,900 Km",QKG-FS54VZ,6R10,動力伝達,２０２１年１１月２０日,走行中に突然４速に入らなくなった。ディーラーで確認したところ、トランスミッションの４速ギアがかけていて、メインシャフトもギアが欠けていると判った。
235,2021年12月03日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2018年01月,不明,TPG-FBA20,4P10,車枠・車体,不明,高速道路の料金所ＥＴＣを通過後、加速をしていくところで後輪がスリップし、ハンドル操作が不能になって側壁へ衝突したため、全損レベルの大破となった。
236,2021年12月03日,広島,ＨＰ,三菱,ふそうキャンター,2019年08月,"55,431 Km",TPG-FEA50,4P10,制動装置,２０２１年７月１９日,金属音がしたためディーラーに入庫したところ、左前輪ブレーキが片摩耗のため、本体全交換。他の車輪はディスクロータ・パット共交換が必要と診断された。
237,2021年12月03日,広島,ＨＰ,三菱,ふそうキャンター,2019年03月,"40,668 Km",2PG-FEB90,4P10,制動装置,２０２１年１０月,２０２１年１０月　坂道を低速（５ｋｍ／ｈ以下）で走行中に突然車が動かなくなり停車した。レッカーで工場に移送して点検したところ、左後ブレーキのパッドがローターから離れなくなっていたために車輪が動かなくなっていたと判った。
238,2021年12月02日,福島,ＨＰ,ダイハツ,タント,2010年12月,"87,526 Km",DBA-L385S,KF,乗車装置,２０２１年１１月,運転席シートの座面（右足膝裏上辺り）にガタツキが有り、アクセルやブレーキを踏む度、又は、乗り降りの度にガタガタと違和感を感じる。ディーラーで確認したところ、シートの溶接が取れているのでガタツキが生じていると告げられた。
239,2021年12月02日,岩手,ＨＰ,トヨタ,パッソセッテ,2009年01月,"140,000 Km",CBA-M502E,3SZ,車枠・車体,２０２１年１１月,スチーム洗車機で水をかけた際に、左後部座席後ろのクウォーターウインド下部の塗膜が剥がれ飛んだ。剥がれ落ちた塗膜を触ってみると、簡単にパキパキと割れる状態になっており、車体の剥がれた箇所を触ると爪で簡単に剥がれてしまう状態であったため、触らない状態にしている。しかし、その後２週間達ったが自然に剥離が進行している。
240,2021年12月02日,千葉,ＨＰ,マツダ,ＣＸ－３０,2020年03月,"36,171 Km",3DA-DM8P,S8,緩衝装置,２０２１年１２月０２日,冬タイヤ交換作業中に右リアダンパーにオイルの滲みが見られ、手で触るとオイルであった。
241,2021年12月02日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,その他,エンジンキット９０ＣＣ,不明,不明,003w,不明,装置その他,不明,田中商会で販売されているエンジンキットをホンダベンリィに搭載して使用していたが、ギアが入っている状態であるのにニュートラルランプが点灯していたため、ギアがニュートラルだと思ってキックスタートしたが、ギアが入ったままでエンジンがかかり、乗車してないままバイクが走ってしまった。
242,2021年12月02日,茨城,ＨＰ,トヨタ,レジアスエース,2008年03月,"200,000 Km",ADF-KDH206V,1KD,排ｶﾞｽ･騒音,２０１７年９月に発生し修理。２０２１年１,ＤＰＲ（粒子状物質除去装置）の不良により、走行中に速度が出なくなった。販売店にて修理をしたが、それから５００００ｋｍ走行したところで再発した。
243,2021年12月02日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ミラ,2010年12月,"91,400 Km",DBA-L275S,KF,車枠・車体,２０２１年１２月１日,リヤハッチを開けて荷物を積み下ろししていたところ、突然リヤハッチが落下したため頭を打って転倒し、負傷した。
244,2021年12月02日,栃木,ＨＰ,マツダ,デミオ,不明,"68,000 Km",LDA-DJ5FS,S5DPTS,保安灯火,２０２１年１２月１日,ワイパーが突然動かなくなった。
245,2021年12月02日,福井,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,フレアワゴン,2014年11月,"26,000 Km",DBA-MM32S,R06A,エンジン,３か月前,車を使用し、エンジンを止めたところ、異音ととともに発煙した。しばらくして発煙が治まったため、ディーラーに連絡をして確認を受けた結果、スターターが回りっぱなしとなり異常過熱したことによる発煙だと診断された。
246,2021年12月02日,大阪,ＨＰ,ＢＭＷ,２１８ｄ　Ｇｒａｎ　Ｔｏｕｒｅｒ,2017年06月,"37,600 Km",LDA-2E20,B47C20A,排ｶﾞｽ･騒音,２０２１年１０月,高速道路を２５０ｋｍ走行後、エンジン警告灯表示し以後消えなくなった。警告表示およそ１ヶ月より加速時に息継ぎ、ノッキングのような症状があったため、整備工場で診断したらＥＧＲバルブの不良と診断された。
247,2021年12月02日,大阪,ＨＰ,フォルクスワーゲン,ゴルフトゥーラン,2015年12月,"26,300 Km",DBA-1TCZD,CZD,動力伝達,２０２１年１１月２３日,ＤＳＧのメカトロニックモジュールの不良により、たまに走行中にギア抜けする症状があり、トランスミッションエラーのメッセージが出る。
248,2021年12月02日,大阪,ＨＰ,ＢＭＷ,２１８ｄ　Ｇｒａｎ　Ｔｏｕｒｅｒ,2017年06月,"37,600 Km",LDA-2E20,B47C20A,動力伝達,２０２１年１２月２日,停車時、シフトレバーをＰ入れているのに車両動き出し警告が出る。始動時にも同じ警告が出る。
249,2021年12月02日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＶＥＺＥＬ,2021年10月,"1,473 Km",6AA-RV5,LEC-H5,車枠・車体,購入直後から,エキゾースト側のカムシャフトの音が、ヒーターホースブラケットとヒーターホースを通じて車室内に伝わってくるため、エンジンがかかった状態での走行時にエアコンの吹き出し口辺りからポコポコと音がする。
250,2021年12月02日,滋賀,ＨＰ,メルセデス・ベンツ,Ｅ２００,2017年03月,"49,069 Km",RBA-213242C,274,排ｶﾞｽ･騒音,２０２１年１１月２９日,走行中にエンジン警告灯が点灯した。テスターにてＰ２２０４、ＮＯｘセンサー回路の故障と判った。
251,2021年12月02日,広島,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＣＸ－５,2013年11月,"54,000 Km",LDA-KE2AW,SH,エンジン,２０２１年,ターボチャージャーの故障により、加速が悪くなり、異臭とアイドリング不調も発生した。
252,2021年12月02日,沖縄,ＨＰ,スバル,インプレッサｇ４,2013年01月,"60,000 Km",DBA-GJ7,FB20,エンジン,２０２０年７月、２０２１年８月、２０２１,信号待ちにブルブル車体が震えメーターも不安定になり、信号が青になってしばらく進むと急停止した。ディーラーに問い合わせるとイグニションコイルかもしれないと言われた。
253,2021年12月01日,北海道,ＨＰ,三菱,デリカ,2014年12月,"132,000 Km",LDA-CV1W,4N14,車枠・車体,２０２１年１０月ごろから,エンジンかけ間もなく車に乗ると車内が排気ガス臭く、匂いが残り不快な思いをする。
254,2021年12月01日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＶＡＮ,2020年09月,"3,285 Km",HBD-JJ2,S07B,制動装置,２０２１年１１月７日,夜間に速度３０～３５ｋｍ／ｈ位で走行中、車の前後左右、動く物体がなにもない状況で警告音ランプが２回点滅と警告音が２回鳴ったと同時にＣＭＢＳ（衝突被害軽減ブレーキ）が作動し、後続車に追突されそうになり、急ブレーキが作動したため、搭乗者と共に首を痛める怪我をした。
255,2021年12月01日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スペーシア,2021年01月,不明,5AA-MK53S,R06A-WA05A,エンジン,不明,アイドリングストップが全く作動しなくなった。ディーラーで一度リプログラムを行ったが、その後も作動しない症状が再発している。
256,2021年12月01日,兵庫,ＨＰ,スバル,インプレッサ,2015年01月,"54,700 Km",DBA-GP7,FB20,制動装置,２０１９年１２月,ブレーキマスターバッグの不良により、エンジン始動の際にブレーキペダルが硬くなり、強く踏み込まないとエンジンが始動出来なくなった。
257,2021年12月01日,福岡,ＨＰ,ニッサン,エクストレイル,2016年11月,"84,000 Km",DBA-NT32,MR20,車枠・車体,２０２１年８月　発見,スクラッチシールドという日産独自のクリアー塗装してあるが５年も経たずに斑点のように剥げているのを発見した。
