番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
199,2021年10月08日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ａ３,2011年07月,"60,000 Km",DBA-8PCAX,8PCAX,動力伝達,２０２１年１０月２日,７速Ｓトロニックの不良により、赤信号で停車した際に突然発進できなくなった。
200,2021年10月08日,愛知,ＨＰ,マツダ,ＣＸ－５,2012年07月,"69,100 Km",LDA-KE2AW,SH,エンジン,２０２１年９月２８日,４０～５０ｋｍ／ｈで走行中にエンジン警告ランプが点灯した。ディーラーでターボチャージャーの交換が必要だと診断された。
201,2021年10月08日,滋賀,ＨＰ,ニッサン,セレナ　Ｓハイブリッド,2014年03月,"28,600 Km",DAA-HC26,MR20-SM23,電気装置,新車より６年ほどで異音,エンジンをかけたら、オルタネーターより大きな異音がする。
202,2021年10月08日,滋賀,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,シエンタ,2020年11月,"8,852 Km",5BA-NSP170G,2NR,その他,不明,プリクラッシュセーフティシステム搭載車で、衝突の可能性が全くない状態で衝突警報が出る。これまでに７回警告が出ている。
203,2021年10月08日,広島,24時間電話,アウディ,Ａ３　１０３ｋＷ,2015年02月,"44,300 Km",DBA-8VCPTL,CPT,動力伝達,２０２１年１０月７日,対向車とのすれ違いざまに減速をし、再び加速をしようとしたところ、アクセルペダルを踏んでもエンジンが反応せず、そのまま止まってしまい走行不能になった。トランスミッション故障という表示が出た。
204,2021年10月08日,山口,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ｅＫワゴン,2018年02月,"55,000 Km",DBA-B11W,3B20,エンジン,２０２０年１月２７日から,エンジンがかからなくなる。ディーラーに入庫を繰り返しエンジン交換も行ったが、その後も発生した。
205,2021年10月08日,鹿児島,ＨＰ,ＢＭＷ,ミニクーパー,2017年04月,"41,131 Km",LDA-XT20M,B47C20A,エンジン,２０２１年９月１８日,一般道路を走行中に突然エンジンが停止した。メーターパネル上に「イグニッションが故障しているためエンジンを始動できません」というメッセージがでた。エンジンを再始動しようとしても異音がしてエンジンが始動できなくなってしまった。ディーラーで確認したところ、２番シリンダーコンロッドベアリングキャップネジ緩みによるエンジン焼き付きと診断された。
206,2021年10月07日,山形,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ　＋　Ｃｕｓｔｏｍ,2015年07月,"100,000 Km",DBA-JF2,S07A,保安灯火,２年ほど前から,高速道路走行中にフロントガラスが割れた。ディーラーで飛び石のせいと診断され、交換を行ったが、また高速道路走行中に割れ、再修理後にまた割れてしまい、合計３回割れている。
207,2021年10月07日,長野,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ＋　Ｃｕｓｔｏｍ,不明,"20,000 Km",DBA-JF2,不明,エンジン,不明,アイドリングストップ後に再始動できなくなる。販売会社に相談したところセルモーターではないかと見積もられた。
208,2021年10月07日,埼玉,ＨＰ,カワサキ,Ｗ８００,2020年02月,"8,500 Km",2BL-EJ800B,EJ800AE,保安灯火,初回２０２０年７月１２日から４回故障,走行中ホーンが鳴らなくなる。販売店で確認したところ配線が振動により断線していた。
209,2021年10月07日,愛知,ＨＰ,日野,プロフィア,2019年09月,"319,700 Km",2PG-SS1EKGG,E13C,走行装置,２０２１年９月２５日,車軸を固定しているＵボルトが緩み、車軸がぶれてカニ走りになる。
210,2021年10月07日,愛知,ＨＰ,日野,プロフィア,2019年09月,"319,700 Km",2PG-SS1EKGG,E13C,動力伝達,２０２１年９月２５日,バックギヤに入れたらプロシフト異常が出てギヤが入らなくなった。
211,2021年10月07日,静岡,ＨＰ,スズキ,アドレスＶ１２５Ｓ,2011年01月,"7,567 Km",EBJ-CF4MA,F468,その他,２０２１年１０月６日,スピードメーターの積算距離やガソリン残量の表示が日光で液晶焼けを起こし、標示が見えなくなる。
212,2021年10月07日,静岡,ＨＰ,マツダ,アクセラスポーツ,2009年11月,"89,300 Km",DBA-BLEFW,LF,かじ取り,２０２１年１０月,パワーステアリングのバイパスホースからオイルが漏れた。
213,2021年10月07日,静岡,ＨＰ,マツダ,アクセラスポーツ,2009年11月,"89,300 Km",DBA-BLEFW,LF,制動装置,２０１９年頃,ＡＢＳの警告灯がつきっぱなしになった。
214,2021年10月07日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィット,2014年10月,"16,000 Km",DAA-GP6,LEB-H1,エンジン,不明,チャージメーターがほとんど動かず、充電がなされている様子がない。直接的な影響があるかは不明であるものの燃費が悪く、３０ｋｍ／Ｌをうたっているところ、１５ｋｍ／Ｌしか走らない。ディーラーでプログラムアップデートが勝手に行われ、チャージメーターは動くようになったが、その状態でも燃費は改善していない。
215,2021年10月06日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,エブリイバン,2021年05月,不明,HBD-DA17V,R06A,その他,購入直後から,降雨時に車を使用すると、ワイパーを使わないレベルの降雨であっても、安全サポート装置用のカメラ部が曇り、すぐに安全システムが停止してしまう。
216,2021年10月06日,岩手,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ハリアー,2021年03月,不明,6BA-MXUA85,M20A,その他,購入直後から,燃料を満タンに給油しても、燃料系が満タンにならない。
217,2021年10月06日,石川,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ヴェルファイア,2012年03月,"49,500 Km",DBA-ANH20W,2AZ,車枠・車体,不明,パールホワイト塗装色の車で塗装が剥がれた。
218,2021年10月06日,千葉,ＨＰ,ニッサン,セレナ,2012年06月,"61,003 Km",DBA-C26,MR20,電気装置,２０２１年９月３０日,低速で左折時に交差点内で走行中に突然車が止まり、全く動かなくなった。レッカー移動後に調査を受けた結果、オルタネータープーリー部の固着による故障だった。
219,2021年10月06日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2012年09月,"106,899 Km",DAA-HC26,MR20-SM23,電気装置,不明,オルタネーターから異臭がするとともに火花が出ている。
220,2021年10月06日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,ボルボ,Ｖ４０　Ｄ４,2015年08月,"45,000 Km",LDA-MD4204T,D4204T,電気装置,２０２１年９月１０日,オルタネーターのプーリーが破損し、補機ベルトが外れたため、走行中にバッテリーランプが点くとともに発煙、異臭が発生した。
221,2021年10月06日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＮＶ３５０キャラバン,2014年02月,"126,000 Km",LDF-VW2E26,YD25,車枠・車体,２～３年前から,ホワイト塗装の車で、車両前面、ピラー、天井等の塗装が剥がれてきた。
222,2021年10月06日,大阪,ＨＰ,メルセデス・ベンツ,Ｅ３５０,2005年05月,"78,800 Km",DBA-211056C,272,燃料装置,２０１８年、２０２１年,燃料ポンプと接続されるホースが劣化し、ガソリンがにじみ出す。
223,2021年10月06日,大阪,ＨＰ,トヨタ,アルファード,2016年10月,"70,000 Km",DBA-AGH30W,2AR,制動装置,２０２０年６月頃と２０２１年６月頃と９月,３年目車検目前で高速道路で１１０ｋｍ／ｈ程で走行時に急ブレーキではない制動をした時にハンドルに振動が出るようになった。
224,2021年10月06日,大阪,ＨＰ,アウディ,Ａ７　ＳＢ　３．０Ｔｑ,2016年04月,"53,045 Km",ABA-4GCREC,CRE,動力伝達,２０２１年９月,変速機のメカトロニクスの故障により、ギア１～２の間、シフトアップ、シフトダウンする際に、円滑ではなく、０．５秒ぐらいの隙間を感じてしまい、ぎくしゃくする。ディーラーでメカトロニクスＡＳＳＹ故障、エラーコード（Ｐ１７６５００）ハイドロリックプレッシャーセンダー２　アダプテーションリミットに達した。と診断された。
225,2021年10月06日,兵庫,ＨＰ,ホンダ,ＣＲ－Ｚ,2010年07月,"72,000 Km",DAA-ZF1,LEA-MF6,制動装置,２０２０年８月,ＡＢＳユニットの不良により、メーター内のＡＢＳランプが点灯した。
226,2021年10月05日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＭＡＺＤＡ２,2020年03月,"20,000 Km",6BA-DJLFS,P5,制動装置,不明,マニュアル車のサイドブレーキが甘い。
227,2021年10月05日,埼玉,ＨＰ,三菱,デリカ,2018年09月,"30,000 Km",LDA-CV1W,4N14,電気装置,２０２１年９月５日,自宅駐車場で保管中（使用していない深夜から朝にかけて）に室内で発火し、運転席側フロアー、シート、ステアリングが燃えていた。
228,2021年10月05日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ｉ－ＭｉＥＶ,2010年08月,"38,000 Km",ZAA-HA3W,Y4F1,電気装置,不明,バッテリーの不具合で満充電に出来なくなった。
229,2021年10月05日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ミライース,2014年08月,"40,900 Km",DBA-LA300S,KF,エンジン,不明,ウォーターポンプから異音がするようになり、ウォーターポンプＡＳＳＹの交換をした。
230,2021年10月05日,香川,ＨＰ,トヨタ,アクア,2012年09月,"108,300 Km",DAA-NHP10,1NZ-1LM,保安灯火,２０２１年９月,後ろテールランプの中に水が溜まり、結露している。
231,2021年10月05日,長崎,ＨＰ,スズキ,スペーシア,2021年02月,"8,000 Km",4AA-MK53S,R06A-WA05A,電気装置,運転中,ステレオカメラの不具合により、メータパネル内のインジケーターが全部点灯した。
232,2021年10月05日,宮崎,ＨＰ,ホンダ,ＦＲＥＥＤ,不明,"34,858 Km",DBA-GB5,L15B,その他,２０２１年７月頃から,エンジンをかけるとホンダセンシングの警告灯がついたり消えたり、インフォメーションディスプレイにＡＣＣシステム点検、ＬＫＡＳ点検、ＡＭＢＳシステム点検、路外逸脱制御システム点検とでる。
233,2021年10月04日,福島,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,アクア,不明,不明,NHP10,不明,その他,不明,エアコンのオフスイッチが内部で引っかかりが生じ、押すと戻って来ない。
234,2021年10月04日,長野,ＨＰ,スバル,エクシーガ,2008年09月,"109,100 Km",CBA-YA5,EJ20,動力伝達,２０２１年９月１９日（日）,タービン回転センサーの異常により、高速道路を走行中にＡＴ　ＯＩＬ　ＴＥＭＰサインが点滅した。
235,2021年10月04日,東京,ＨＰ,ホンダ,ステップワゴン　スパーダ,2013年09月,"69,422 Km",DBA-RK5,R20A,その他,不明,純正カーナビゲーションの液晶タッチパネルの反応が悪くなり、画面下部が押しても反応しなくなった。
236,2021年10月04日,千葉,ＨＰ,プジョー,３０８ＳＷ,2015年08月,"73,000 Km",ABA-T9WHN02,HN02,エンジン,２０２１年９月,走行中にエンジン高温注意の警告が出たため、エンジンルームを確認するとクーラントサブタンクの冷却水が無くなっており、エンジンブロック本体に亀裂が生じ、水漏れしていた。
237,2021年10月04日,埼玉,ＨＰ,ニッサン,セレナ,2014年08月,"63,000 Km",DAA-HC26,MR20-SM23,電気装置,２０２１年９月,エンジン回転と同期してオルタネーターから異音がする。
238,2021年10月04日,茨城,ＨＰ,三菱,ふそうキャンター,2016年12月,"370,000 Km",TPG-FEB50,4P10,エンジン,２０２１年８月４日,走行中にエンジン・アドブルー・ブルーテック警告灯が点灯した。そのまま走っているとアドブルー・ブルーテックは消える。
239,2021年10月04日,茨城,ＨＰ,三菱,ふそうキャンター,2016年12月,"375,000 Km",TPG-FEB50,4P10,エンジン,２０２１年１０月３日,高速道路走行中にエンストした。ＥＮＧ－ＳＹＳの赤警告が出た。一旦キーＯＦＦ後再始動すると走行できる。一般道では出なかった。
240,2021年10月04日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,三菱,エクリプスクロス,2021年07月,不明,5LA-GL3W,4B12-S61-Y61,車枠・車体,不明,ジャッキポイントの溶接が誤っており、鉄板が曲がって溶接されていてジャッキがかけられない。
241,2021年10月04日,愛知,ＨＰ,ホンダオブザユーケー,シビック　タイプＲ,2021年03月,"8,224 Km",6BA-FK8,K20C,エンジン,２０２１年１０月４日,車を発進する前に地面にオイルが落ちていたため、エンジンルームを点検した所、冷却水リザーブタンクからエンジンオイルが噴出していた。
242,2021年10月04日,鳥取,ＨＰ,ホンダ,Ｎ－ＷＧＮ,2015年05月,"71,500 Km",DBA-JH1,S07A,エンジン,２０２１年１０月,スタートボタンを押すとカチっと音がするが、セルモーターが回らずエンジンが始動しない。
243,2021年10月04日,愛媛,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2019年01月,"8,944 Km",DBA-JF3,S07B,燃料装置,２０２１年１０月１日,アイドル状態でアクセルペダルを踏みこんでもエンジン回転数が上がらずＲやＤレンジに入れるとエンストする。
244,2021年10月04日,沖縄,電話,ホンダ,ＦＲＥＥＤ,2021年05月,"1,200 Km",6BA-GB5,L15B,エンジン,不明,燃費がカタログ値で１９ｋｍ／Ｌであるところ、実際にはエコモードでも８ｋｍ／Ｌほどしか走らない。
245,2021年10月03日,神奈川,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2018年06月,"4,480 Km",DBA-JF1,S07A,保安灯火,２０２１年１０月２日１０時２０分,直線道路でウインカーレバーを操作して車線変更後、レバーを戻すもウインカーが消えなかった。何回かレバー操作するも消えず、６回目に消えた。
246,2021年10月03日,千葉,ＨＰ,ＢＭＷ,ＢＭＷ　３２３ｉ,2006年06月,"90,100 Km",ABA-VB23,N52B25A,燃料装置,２０２１年７月頃,ガソリンの匂いを車内、車外で感じた。ガソリンタンクをシート下のサービルホールから覗くと、ガソリン漏れが認められた。
247,2021年10月03日,埼玉,ＨＰ,トヨタ,ヴェルファイア,2014年03月,"79,010 Km",DBA-ANH20W,2AZ,車枠・車体,２０１９の頃から塗装のザラツキあり。,黒色塗装の車で、洗車後に拭き取りを始めると屋根やリヤスポイラーの部分にザラツキがあるのがわかる。
248,2021年10月03日,大阪,ＨＰ,ホンダ,Ｎ－ＷＧＮ,2014年03月,"31,300 Km",DBA-JH1,S07A,動力伝達,２０２１年９月,ＣＶＴの不良により、走行中にカタカタと異音がする。
249,2021年10月03日,兵庫,ＨＰ,ニッサン,ノートｅ－ＰＯＷＥＲ　Ｘ,2021年03月,"3,520 Km",6AA-E13,HR12-EM47,エンジン,２０２１年７月１９日,坂道や凸面などでアクセルペダルを少し強めに踏んだ後、ブレーキペダルを操作し、再度アクセルペダルを踏んだ時に車が意図しない急加速をする。慌ててブレーキペダルを踏んで事なきを得ているが、同様の動きは４度発生している。
250,2021年10月03日,岡山,ＨＰ,ニッサン,エクストレイル　ハイブリッド,2016年06月,"62,000 Km",DAA-HNT32,MR20-RM31,動力伝達,３年目発車時ノッキング、５年目ＣＶＴ異常,信号待ちから発進時に激しいノッキングと急発進をする。長い信号や踏切待ちの時に車体が異常にブルブルガクガクと振動するようになった。ある時、踏切待ちでブレーキペダルを踏んでいると、車体がガクガクブルブルと異常振動した後、オレンジの警告灯が点き車が停車した。
251,2021年10月02日,神奈川,ＨＰ,スバル,レヴォーグ,2014年09月,"20,400 Km",DBA-VM4,FB16,電気装置,２０２１年９月,走行時、不定期にインパネ周辺からカチカチとリレー音がする。ブレーキペダルを踏むと音は止まるが、ブレーキを放すと再度鳴り出す。
252,2021年10月02日,神奈川,ＨＰ,スバル,レヴォーグ,2014年09月,"20,400 Km",DBA-VM4,FB16,緩衝装置,２０２１年９月,低速での走行時、足回りからのコトコトと異音がする。
253,2021年10月02日,埼玉,ＨＰ,フォルクスワーゲン,ゴルフヴァリアント,2007年11月,"30,000 Km",ABA-1KAXX,BWA,制動装置,２０２１年５月,ＡＢＳユニットの不良により、ＥＳＰランプが突然点灯した。
254,2021年10月02日,栃木,ＨＰ,メルセデス・ベンツ,Ｃ２２０ｄ　ステーションワゴン,2016年09月,"49,478 Km",LDA-205204,651,緩衝装置,２０２１年１０月１日,エアサスペンション用コンプレッサーの不良により空気が漏れたため、エンジン始動後“車高が低すぎます。停止してください”のメッセージが表示された。車両を確認すると地面すれすれまで車高が落ちていて、フェンダーにあたりハンドルも切れず、段差も通過できず走行不能状態になった。
255,2021年10月02日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2015年07月,"45,000 Km",DBA-JF1,S07A,エンジン,２０２１年９月から,アイドリングストップでエンジンが停止したあと、再始動しない。エンジンチェックランプが点灯していた。
256,2021年10月02日,静岡,ＨＰ,スズキ,ランディ,2015年04月,"53,000 Km",DAA-SHC26,MR20-SM23,電気装置,２０２１年９月,オルタネーターから異音がするようになった。
257,2021年10月02日,岐阜,ＨＰ,マツダ,デミオ,2015年07月,"58,400 Km",LDA-DJ5FS,S5,保安灯火,２０２１年９月１０日,ウォッシャーポンプとタンク結合部からの水漏れによりウォッシャーが吐出しない。
258,2021年10月02日,兵庫,ＨＰ,ＢＭＷ,ミニクーパー,2004年06月,"87,000 Km",GH-RA16,W10B16A,かじ取り,２０２１年６月,一般道路を走行中に左折しようとした時に突然パワーステアリングが切れたようになり対向車線にはみ出した。エンジンを再始動すれば症状はなくなるが、時折同じ現象が起こる。
259,2021年10月02日,奈良,ＨＰ,トヨタ,ルーミー,2021年03月,"2,280 Km",4BA-M900A,1KR,かじ取り,２０２１年９月頃（購入後６月ぐらい）,コールドスタート時（最初の始動時）に低速でハンドルを切るとハンドル下方付近からグォーンと響くようなビビり音が発生する。初回にハンドルを切った時のみ異音が出る。
260,2021年10月01日,宮城,ＨＰ,トヨタ,クラウン,2018年11月,不明,6AA-AZSH21,A25A-1KM,走行装置,２０２１年９月１６日,後輪がほぼバースト状態でパンクしたため、タイヤ状態を確認したところ、接地面の摩耗はスリップサインまでは２～３ミリの余裕が有ったが、４輪共に内側サイドウォールがワイヤーが出ているほど摩耗していた。
261,2021年10月01日,千葉,ＨＰ,日野,レンジャー,2018年09月,"12,500 Km",2KG-FD2ABA,A05C,車枠・車体,購入後間もなく,新車登録から３年しか経っていないにも関わらず荷台が酷く錆びて腐食している。荷台は今年になって大穴が開いた。
262,2021年10月01日,山梨,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,デミオ,2018年08月,"10,000 Km",6BA-DJLFS,P5,エンジン,不明,登坂時にぶわんぶわんと大きな音と振動だけで、加速しない。
263,2021年10月01日,三重,ＨＰ,フォルクスワーゲン,アップ,2019年12月,不明,DBA-AACHY,CHY,その他,２０２１年９月,燃料を満タンにして２００ｋｍ走行したが燃料メーターが１目盛しか減らない。１５０ｋｍ走行での目盛は満タン状態。
264,2021年10月01日,福岡,ＨＰ,三菱,ｉ－ＭｉＥＶ,2009年07月,"100,000 Km",ZAA-HA3W,Y4F1,電動機(モーター),２０２１年９月２５日,駆動用バッテリー内部に１０個あるバッテリーモジュールのうちの一つが不良になり、システムが起動できなくなった。
265,2021年10月01日,佐賀,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2013年07月,"60,000 Km",DAA-HFC26,MR20-SM23,電気装置,不明,オルタネーターから異音がするようになり、ディーラーでオルタネーターＡＳＳＹ（一式）での交換が必要と告げられた。
