番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
212,2019年07月12日,島根,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,リーフ,2013年06月,"28,000 Km",ZAA-AZE0,EM57,車枠・車体,不明,車体の塗装に気泡、起動用バッテリーのカバーに白カビ、リアスポイラーのソーラーパネル表面が白濁するなど、外装の不具合が発生している。
213,2019年07月12日,福岡,電話,いすゞ,ビッグホーン,2000年09月,"98,000 Km",KH-UBS73GW,4JX1,電気装置,不明,インジェクターハーネスにオイルが回り、コンピューターに異常が発生したため、エンジンがハンチングするようになった。
214,2019年07月12日,福岡,ＨＰ,ニッサン,デイズ,2013年09月,"53,000 Km",DBA-B21W,3B20,保安灯火,２０１９年７月１２日,ドアミラーのモーター音はするが、格納しない。
215,2019年07月11日,秋田,ＨＰ,アウディ,Ａ４アバント,2009年09月,"92,000 Km",ABA-8KCDNF,CDN,エンジン,２０１７年ころから,エンジンオイルの消費が激しく、４００ｋｍで１．０Ｌ消費し、オイル補充の警告灯が点灯する。
216,2019年07月11日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,リーフ,2016年08月,"23,000 Km",不明,不明,電動機(モーター),２０１８年１０月,駆動バッテリーの不良により、出先の駐車場で車を止めた後、突然バッテリーの残量がゼロになり、走行できなくなってしまった。ディーラーでバッテリーセルの一部を交換し、使用を再開したが、その後同じ現象が再発した。
217,2019年07月11日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,シルビア,1988年07月,不明,E-KS13,CA18,制動装置,不明,ＡＢＳアクチュエーターからブレーキオイルが漏れたため、ブレーキ警告灯が点灯した。
218,2019年07月11日,神奈川,ＨＰ,ボルボ,Ｖ６０,2015年01月,"49,500 Km",DBA-FB4164T,B4164T,動力伝達,不明,エンジン始動時に「トランスミッション性能低下」の警告が出て、アクセルペダルを踏んでもスピードが出にくい状態になった。
219,2019年07月11日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフヴァリアント,2010年03月,"31,600 Km",DBA-1KCAX,CAX,制動装置,２０１４年から,ＡＢＳ警告灯が点いたり消えたりしていたが、直さずにそのまま乗っていたところ、常時点灯するようになった。
220,2019年07月11日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2018年07月,"70,000 Km",2PG-FV70HY,6R20,制動装置,不明,ブレーキライニングの消耗が激しく、１年７万ｋｍの使用で、摩耗限度に達してしまう。
221,2019年07月11日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,アクア,2015年01月,"36,400 Km",DAA-NHP10,1NZ-1LM,乗車装置,不明,助手席、運転席のドアロックが故障し、正常に開閉しなくなった。
222,2019年07月11日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,１１３ｉ,2017年05月,不明,DLA-1Z06,W20K06A-P250,動力伝達,２０１９年６月７日,駐車しようとゆっくり前進していたが、突然車が急発進し、隣家に飛び込み腰骨２本を骨折する大けがを負った。
223,2019年07月11日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうローザ,2013年03月,"240,000 Km",TPG-BE640G,4P10,動力伝達,不明,変速機の不具合により、走行中に変速できなくなった。
224,2019年07月11日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうローザ,2012年03月,"201,600 Km",SKG-BE640G,4P10,燃料装置,不明,インジェクターの不良により、走行不能になった。
225,2019年07月11日,福井,ＨＰ,スズキ,スイフト,2019年05月,"2,000 Km",DAA-ZC43S,K12C-PB05A,電気装置,２０１９年５月,車の説明を受け初めて乗車した時、始動時にディスプレイに「ハイブリッドシステム要点検」「ＣＲＵＩＳＥシステム要点検」が表示され、ハイブリッドシステム・オートクルーズコントロール・オートハイビームが作動しなくなった。
226,2019年07月11日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,スマート,フォーツークーペ,2016年05月,"15,000 Km",DBA-453342,281,動力伝達,不明,８０ｋｍ／ｈで巡航していると、エアコンが止まる症状があり、それを解消するためにミッション制御プログラムをバージョンアップしたところ、ミッションの動きなどがもたつくようになった。
227,2019年07月11日,京都,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズ,2014年02月,"52,000 Km",DBA-B21W,3B20,保安灯火,不明,左ドアミラーがモーター音はするが、格納しない。
228,2019年07月11日,山口,ＨＰ,スズキ,パレット,2011年08月,"87,000 Km",DBA-MK21S,K6A,電気装置,２０１９年７月９日,イモビライザー警告灯が点灯し、ステアリングロックがかかり、エンジンがかからなくなった。
229,2019年07月11日,福岡,ＨＰ,トヨタ,ヴィッツ,2017年06月,"20,000 Km",DBA-NSP130,1NR,エンジン,２０１８年１２月の１２カ月点検時,ラジエターから冷却水が漏れているのが発見された。
230,2019年07月11日,沖縄,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2016年02月,"61,000 Km",DAA-HFC26,MR20-SM23,乗車装置,２０１９／７／１０,後席のスライドドアはボタンを押すたびに開閉が切り替わるものだが、開いたあと勝手に閉まるようになり、子供がはさまりかけた。
231,2019年07月10日,福島,ＨＰ,アウディ,Ａ４,2010年07月,"53,000 Km",ABA-8KCDH,CDH,エンジン,２０１９年７月７日,エンジンチェックランプ、ＥＰＣランプが点灯し、エンジンからものすごい振動が発生し、走行不能になった。
232,2019年07月10日,神奈川,ＨＰ,トヨタ,クラウン,1997年12月,"187,200 Km",E-GS151,1G,緩衝装置,５年くらい前から,ハンドルを左右に動かす度にフロントサスペンションからカキンカキンと音が発生する。
233,2019年07月10日,神奈川,ＨＰ,フォルクスワーゲン,アップ！,2012年12月,"59,000 Km",DBA-AACHY,CHY,動力伝達,２０１９年６月９日,信号待ち後、ギヤボックス警告灯が点灯し、エンジンはかかっているが、ギアが入らななくなり、走行不能になった。
234,2019年07月10日,栃木,ＨＰ,ＢＭＷ,５４０ｉ,2018年06月,"20,400 Km",DBA-JB30,B58B30A,電気装置,２０１９年７月７日（日）,車両の通信機能である「ＢＭＷ　Ｒｅｍｏｔｅ」が、Ａｎｄｒｏｉｄスマートフォンから、利用できなくなった。
235,2019年07月10日,愛知,ＨＰ,フィアット,パンダ　イージー,2015年10月,"27,000 Km",ABA-13909,312A2,動力伝達,２０１９年５月,デュアロジック搭載車で、信号待ちで発進直後に突然警告表示が出るとともにギアがニュートラルになり、交差点内で走行不能になった。
236,2019年07月10日,愛媛,ＨＰ,ダイハツ,ムーヴ,2011年11月,"1,542,000 Km",DBA-LA100S,KF,エンジン,最近２か月前,アイドリングが安定しない。
237,2019年07月10日,福岡,ＨＰ,ダイハツ,タント,2015年07月,"55,000 Km",DBA-LA600S,KF,エンジン,２０１９年７月,ウォーターポンプベアリングから異音が発生した。
238,2019年07月10日,福岡,ＨＰ,ダイハツ,タント,2015年07月,"55,000 Km",DBA-LA600S,KF,制動装置,２０１９年７月,マスターシリンダー液漏れと、漏れによるマスターバック錆びが発生し、ブレーキ警告灯が点灯した。
239,2019年07月09日,岩手,ＨＰ,アウディ,Ａ１,2012年01月,"65,000 Km",DBA-8XCAX,CAX,動力伝達,２０１９年６月２５日,ＤＳＧ（自動変速機）のメカトロニクスの油圧が高く、ケースが割れたため、信号待ちで発進出来なくなった。
240,2019年07月09日,富山,ＨＰ,三菱,ミラージュ,2012年10月,"50,000 Km",DBA-A05A,3A90,その他,２０１９年１月,暖房を入れても助手席だけ暖気が出て、運転席には暖気が出なくなった。
241,2019年07月09日,神奈川,電話,三菱,ｅＫワゴン,2014年10月,"18,500 Km",DBA-B11W,3B20,エンジン,不明,アクセルペダルを放して車速が３０ｋｍ／ｈ程度になるとアイドリングストップが作動し、エンジンが止まるため、エンジンブレーキが効かない。
242,2019年07月09日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,アクア,2012年05月,"41,000 Km",DAA-NHP10,1NZ-1LM,電動機(モーター),２０１９年２月,ハイブリッドシステムの警告灯が消えない。
243,2019年07月09日,群馬,ＨＰ,ニッサン,セレナＳハイブリッド,2013年03月,"70,000 Km",DAA-HC26,MR20-SM23,動力伝達,２０１５年９月２１日と２０１９年５月の２,ＣＶＴの故障により、カタカタと異音が発生し、突然アクセルが反応しなくなる事や急激なシフトダウンが発生。その後、アクセルが反応しなくなった。
244,2019年07月09日,岐阜,文書,トヨタ,カローラフィールダー,2019年03月,400 Km,DAA-NKE165G,1NZ-1LM,車枠・車体,不明,Ｂピラーに幅５ｃｍ×８ｃｍの成型時におけるヒケが発生し、艶にムラが生じている。
245,2019年07月09日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,タント,不明,不明,DBA-LA600S,不明,排ｶﾞｽ･騒音,不明,購入当初から、走行中に異音・ノッキングがある。
246,2019年07月09日,兵庫,ＨＰ,トヨタ,プリウスα,2012年10月,"48,000 Km",DAA-ZVW40W,2ZR-5JM,動力伝達,２０１９年６月２３日１９：００,車庫駐車時、アクセル操作をしていないのに車が急加速し、後ろの駐輪場に飛び込み、自転車５台、駐輪場柱、自車後部を大破した。
247,2019年07月09日,兵庫,ＨＰ,スズキ,スペーシア,2016年12月,不明,DAA-MK42S,R06A-WA04A,その他,不明,ディーラーでのバックカメラ配線工事により異音が出るようになった。
248,2019年07月09日,兵庫,ＨＰ,ホンダ,フォルツァＺ,2011年11月,"33,357 Km",JBK-MF10,MF10E,電気装置,２０１９年６月２８日午前８時,一般道走行中、突然エンジンが停止した。惰性で横道に入り、事故は免れた。
249,2019年07月09日,滋賀,ＨＰ,フィアット,パンダイージー,2014年12月,"29,000 Km",ABA-13909,312A2,動力伝達,２０１９年７月６日,デュアルロジックをマニュアルモードでローからセカンドに切り替える際、ギア抜けし、一旦エンジンをＯＦＦにしてＯＮにしないとローに入らなかった。
250,2019年07月09日,沖縄,ＨＰ,ニッサン,セレナ,2016年02月,"61,000 Km",DAA-HFC26,MR20-SM23,動力伝達,購入直後から今に至る、１年ほど。,ＣＶＴの不良により、エンジン異常が発生した。
251,2019年07月09日,沖縄,ＨＰ,ニッサン,セレナ,2016年02月,"61,000 Km",DAA-HFC26,MR20-SM23,電気装置,購入直後から今に至る、１年ほど。,オルターネーターの故障により、運転中にエンジンが止まった。
252,2019年07月08日,新潟,ﾌﾘｰﾀﾞｲｱﾙ,ニッサンＭＴ,マーチ,2019年05月,"3,000 Km",DBA-K13,HR12,かじ取り,購入当初から,タイヤとハンドルがまっすぐに調整されていない。
253,2019年07月08日,富山,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,クロスカブ１１０,2018年02月,不明,2BJ-JA45,不明,かじ取り,不明,ハンドルウエイトを締結しているスクリュに関する改善対策の対象車で、不具合部位とされている左側と別に、右側のハンドルウエイトを締結しているスクリュにもゆるみが発生した。
254,2019年07月08日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,クロスビー,2019年04月,"1,000 Km",DAA-MN71S,K10C-WA05A,その他,不明,雨天時、バックカメラと車体の接地面に雨が溜まり、モニター画面がぼやけたり、映像が左右反対になってバックできない。
255,2019年07月08日,静岡,ＨＰ,スバル,レガシィアウトバック,2015年10月,"27,065 Km",DBA-BS9,FB25,その他,２０１９年６月,エンジン停止後、エアコン操作パネルの照明が点灯したまま消えなくなった。
256,2019年07月08日,三重,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スペーシア,2018年04月,不明,DAA-MK53S,R06A-WA05A,その他,不明,燃料計の指示値が安定せず、エンジン始動の度に、燃料の実残量に沿わずに指示値が上がったり下がったりする。
257,2019年07月08日,京都,ＨＰ,ダイハツ,コペン,2006年12月,"61,400 Km",ABA-L880K,JB,エンジン,２０１８年,ラジエーターから水漏れした。
258,2019年07月08日,滋賀,ﾌﾘｰﾀﾞｲｱﾙ,スバル,プレオ,1999年01月,"76,000 Km",GF-RA1,EN07,車枠・車体,不明,バックドアステー（ダンパー）の保持力が弱り、バックドアを開けたままで保持が出来ず、下がってくる。部品を交換しても、また再発する。
259,2019年07月08日,和歌山,ＨＰ,ニッサン,キューブ,不明,"60,000 Km",不明,不明,電気装置,２０１９年２月,コンピューターの故障により、プッシュスタート式の電気系統が前触れなく反応しなくなり、エンジンがかからなくなった。
260,2019年07月08日,鹿児島,ＨＰ,フォルクスワーゲン,ゴルフ,2011年06月,"70,900 Km",DBA-1KCAX,CAX,動力伝達,２０１９年７月８日,一般道を走行中に突然メーターパネルに警告が表示され、クラッチが繋がらなくなり、自走不能となった。
261,2019年07月08日,不明,電話,トヨタ,ウイッシュ,不明,不明,DBA-ZGE20W,不明,保安灯火,不明,ウインカーの作動表示灯火と音が小さく、作動しているか認識しにくい。
262,2019年07月07日,北海道,ＨＰ,ホンダ,クロスロード,2008年01月,"110,000 Km",DBA-RT4,R20A,乗車装置,２０１９年６月７日,子供を下車させるためにエンジン始動のまま運転席から降りドアを閉めたところ、勝手にドアロックされ、子供をのせたままインキーしてしまった。その後はドアロック解除しても１秒以内にロックしてしまう。
263,2019年07月07日,長野,ＨＰ,ダイハツ,アトレーワゴン,2003年03月,"99,000 Km",TA-S230G,EF,乗車装置,２０１９年７月,後部座席のスライドドアが閉まらない。
264,2019年07月07日,富山,ＨＰ,スバル,インプレッサＧ４,2017年05月,"17,700 Km",DBA-GK7,FB20,緩衝装置,２年経過,フロントストラットのアッパーマウントの上部のダストシールを外したところ、アッパーマウント内に水が溜まっており、セルフロックナット、ストラットロッドねじ部が、腐食していた。
265,2019年07月07日,神奈川,ＨＰ,トヨタ,エスティマ,2009年09月,"206,000 Km",DAA-AHR20W,2AZ-2JM-2FM,乗車装置,２０１４年前後　走行距離９０，０００ｋｍ,電動スライドドアが開閉中に突然反転動作する時がある。開ける際には、あと３分の１で全開になるところで反転を始めるため、その時に乗降した人が挟まれる。
266,2019年07月07日,神奈川,ＨＰ,トヨタ,エスティマ,2009年09月,"206,000 Km",DAA-AHR20W,2AZ-2JM-2FM,動力伝達,４～５年ほど前,起動停止後に再起動した時、ＰレンジからＲレンジに入れて後退しようとすると約０．５Ｍ弱ほど前進してからＡＴ特有のクリープ状態に入って停止・もしくは後退を始める。
267,2019年07月07日,栃木,ＨＰ,マツダ,デミオ,2015年03月,"113,419 Km",LDA-DJ5AS,S5,その他,２０１９年６月,エンジン始動直後は勢いよくエアコンの冷風が出るが、１０分ほどすると、冷風が出なくなる。
268,2019年07月07日,静岡,ＨＰ,フィアット,プント　エヴォ,2012年03月,"82,000 Km",ABA-199144,350A1,動力伝達,昨年１１月頃から,昨年末からギアロジックをシフトに変えてもオートになっていた。また、アラーム表記が出て突然ギヤがＮになり交差点でとまった。
269,2019年07月07日,京都,ＨＰ,ホンダ,クロスロード,2007年03月,"168,400 Km",DBA-RT4,R20A,乗車装置,２０１９年６月,ドアを開けても１秒以内に自動でロックされ、開かない。
270,2019年07月07日,兵庫,24時間電話,マツダ,ＣＸ－５,2013年09月,"107,000 Km",LDA-KE2AW,SH,エンジン,２０１９年７月６日,オイル交換でディーラーに入庫した際、オーバーヒートしているのが発見された。
271,2019年07月07日,鹿児島,ＨＰ,ホンダ,ＣＲ－Ｚ,2011年03月,"86,161 Km",DAA-ZF1,LEA-MF6,制動装置,２０１８年９月２３日,通常走行中、不意にＡＢＳセンサ及び横滑りセンサ異常の警告ランプが点灯した。点灯中は、アイドリングストップ機能が効かなくなる。数日すると、自然に復旧し、数週間おきに再発を繰り返す。
272,2019年07月06日,兵庫,ＨＰ,プジョー,５０８ＳＷ,2017年08月,不明,LDA-W2WAH02,AH02,排ｶﾞｽ･騒音,２０１８年１１月,尿素水ポンプの不具合により、突然メーターパネルの警告灯が点灯し、排気ガスが臭くなった。
273,2019年07月05日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,スバル,サンバートラック,2011年03月,"121,000 Km",EBD-TT2,EN07,電気装置,不明,バッテリーにつながるメインハーネスが腐食して、エンジンがかからなくなる。
274,2019年07月05日,青森,ＨＰ,マツダ,アクセラスポーツ,2009年09月,"67,500 Km",DBA-BLEFW,LF,車枠・車体,２０１８年１月頃,通常走行時、４０ｋｍ／ｈぐらいからエンジンの回転数が１５００ｒｐｍの辺りで振動が出るようになった。
275,2019年07月05日,青森,ＨＰ,ニッサン,セレナ　ハイウエイスター,2012年07月,"45,802 Km",DBA-FNC26,MR20,緩衝装置,２０１９年６月１５日,駐車場での低速走行で切返しをした際、右フロントロアアームのボールジョイントが外れて走行不能になった。修理完了から１週間後には左ロアアームボールジョイントからガタが発生した。
276,2019年07月05日,長野,ＨＰ,ニッサン,ノート,2014年09月,"156,373 Km",DBA-E12,HR12,エンジン,２０１９年２月６日,エアコンコンデンサーファンと共通のラジエターファンモーターで、モーターの軸からガタによる異音が出るようになった。
277,2019年07月05日,石川,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＮＶ２００バネット,2009年08月,"200,000 Km",DBF-VM20,HR16,緩衝装置,不明,前輪のロアアームのボールジョイントにガタが発生し、部品の交換修理を行うが、度々再発し、これまでに左右合計で６本交換している。
278,2019年07月05日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,スカイライン,2014年08月,"18,000 Km",DBA-ZV37,274930,乗車装置,２０１９年６月１０日,高速走行中に、右前から回転しながらガードレールに激突した。前面がつぶれるほどの衝撃だったにもかかわらず、エアバッグが展開しなかった。
279,2019年07月05日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,リーフ,2018年09月,不明,ZAA-ZE1,EM57,保安灯火,購入直後から,フロントガラスの歪みにより、景色や道路の白線が曲がったり途切れて見える。
280,2019年07月05日,静岡,ＨＰ,ニッサン,デイズ,2013年09月,"33,000 Km",DBA-B21W,3B20,保安灯火,２０１９年６月下旬,左ドアミラーが開かなかった。
281,2019年07月05日,岐阜,電話,スバル,サンバー,2009年02月,不明,EBD-TT2,EN07,エンジン,２０１９年６月１８日１０時頃,アクセルペダルの不良により、交差点を右折するために減速しようとしたところ、エンジンが勝手に全開近くに吹けて車が暴走したため、中央分離帯のコンクリート、及び、その先の擁壁へ衝突した。
282,2019年07月05日,福井,ＨＰ,ホンダ,Ｎ－ＷＧＮ,2014年03月,"33,600 Km",DBA-JH1,S07A,エンジン,２０１８年８月ごろ,アイドリングストップ後、エンジンが再始動しない。パーキングに入れ直した後に再度エンジンをかけようとしてスタートボタンを押してもリレーの音がするだけで再始動せず。３回程度繰り返すと起動する。
283,2019年07月05日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ノア,2011年11月,"97,000 Km",DBA-ZRR70G,3ZR,動力伝達,２０１９年５月、２０１９年６月,ギアがＤレンジで平地の信号待ちから発進しようとアクセルペダル踏んだが、車が後退した。ディーラーで、スロットルボディの清掃を行ったが、１か月ほどして再発した。
284,2019年07月05日,兵庫,ＨＰ,三菱,アウトランダーＰＨＥＶ,2014年02月,"128,489 Km",DLA-GG2W,4B11-S61-Y61,その他,２０１９年６月２４日,エアコンが効かなくなった。
285,2019年07月05日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,７４０ｉ,2011年06月,"61,900 Km",ABA-KA30,N54B30A,動力伝達,２０１９年７月１日,走行中にトランスミッション故障の警告が出て、アクセルペダルを踏んでも加速しなくなった。
286,2019年07月05日,奈良,ＨＰ,スバル,レガシィＢ４,2013年07月,"17,582 Km",DBA-BMM,FB25,制動装置,２０１８年９月リコール修理直後,ブレーキマスターバックの空気漏れにより、エンジン始動時、ブレーキペダルが強い力をかけないと踏み込めなくなった。
287,2019年07月05日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィットハイブリッド,2019年04月,950 Km,DAA-GP5,LEB-H1,走行装置,２０１９年７月３日,一般道を走行中に突然車がガタガタと振動したため、停車して確認したところ、タイヤのサイドウォールに穴が開き、パンクをしていた。整備工場でタイヤを確認したところ、サイドウォールに刺さったと思われる１ｃｍｘ３ｃｍの板状の金属片が発見された。
288,2019年07月05日,徳島,ＨＰ,マツダ,ＣＸ－３,2018年09月,"29,000 Km",3DA-DK8FW,S8,エンジン,２０１９年２月～３月ごろと７月,高速走行中にエンジン警告灯（黄色）が点灯し、出力低下した。
289,2019年07月04日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ＭＲワゴン,2007年04月,"85,000 Km",DBA-MF22S,K6A,制動装置,ここ一か月くらい,ブレーキペダルを踏むと、どんどん奥まで沈み込む。
290,2019年07月04日,秋田,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＣＲＦ１２５Ｆ,不明,不明,JE03,不明,燃料装置,不明,エンジンマウントボルトのゆるみにより、インジェクターのジョイントがフレームに当たって折れたため、そこから燃料が漏れた。
291,2019年07月04日,東京,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ＲＡＶ４,2019年06月,不明,6AA-AXAH54,A25A-3NM-4NM,かじ取り,２０１９年６月２２日,ＬＴＡ（レーン・トレーシング・アシスト）の不良により、高速道路の走行車線を走行中、突然ハンドルが右に切れて、追い越し車線側へ車が流れたため、ハンドルとブレーキを操作して路肩へ寄せたが、ガードレールに車をぶつけてしまった。
292,2019年07月04日,東京,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフ,2010年06月,"53,000 Km",DBA-1KCBZ,CBZ,動力伝達,２０１９年６月,ＤＳＧ（自動変速機）の不良により、横揺れが発生した後に、走行不能になった。
293,2019年07月04日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ハイエース,2014年07月,"64,000 Km",CBF-TRH200V,1TR,車枠・車体,不明,スライドドアの小窓から水が浸入する。
294,2019年07月04日,愛知,ＨＰ,ニッサン,エクストレイル,2015年08月,"40,000 Km",DBA-T32,MR20,動力伝達,２０１９年４月２８日,トランスミッションコントロールモジュールの不良により、ギヤをバックに入れてアクセルペダルを踏んだら前進してしまい、フロントグリルがガードにぶつかった。
295,2019年07月04日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ａ１,2011年08月,"63,800 Km",DBA-8XCAX,CAX,動力伝達,不明,Ｓトロニック（自動変速機）搭載車で、突然ギアが入らなくなり、走行不能になった。
296,2019年07月04日,兵庫,ＨＰ,マツダ,ＣＸ－３,2016年06月,"31,200 Km",LDA-DK5FW,S5,保安灯火,不明,バックギアにシフトチェンジするとナビにバックモニタが真っ黒の状態で表示がされる。
297,2019年07月04日,高知,ＨＰ,ダイハツ,ハイゼットカーゴ,2004年12月,"111,700 Km",LE-S320V,EF,車枠・車体,２０１８年６月１日,掃除しようと運転席、助手席足元のビニールシートをはずしたら、水で濡れていた。
298,2019年07月04日,熊本,ＨＰ,ニッサン,ウィングロード,2013年08月,"62,000 Km",DBA-Y12,HR15,動力伝達,２０１９年２月,ＣＶＴ（無段変速機）の故障により、走行中にアクセルを踏むとブーンブーンと異音が出る。
299,2019年07月04日,鹿児島,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2012年07月,"121,752 Km",DBA-JF1,S07A,動力伝達,２０１９年６月頃,ＣＶＴ（無段変速機）の内部から走行中にカタカタ音と少振動が出る。
300,2019年07月03日,北海道,電話,マツダ,デミオ,不明,不明,DBA-DJ3AS,不明,車枠・車体,不明,純正フロントバンパーの両側面に切りかきが入っているが、雪国で使用した際に雪が切りかきに入り込みバンパーが損傷する。
301,2019年07月03日,岩手,ＨＰ,ホンダ,フィットハイブリッド,2015年08月,"46,000 Km",DAA-GP6,LEB-H1,電気装置,２０１９年５月１０日,パワースイッチの不良により、スマートキーシステム点検と表示された。
302,2019年07月03日,岩手,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ヴァンガード,2008年03月,"150,000 Km",DBA-ACA33W,2AZ,エンジン,２０１８年,エンジンオイルの著しい減りにより、エンジン内部が損傷し、ピストンの一つが焼付いてしまった。
303,2019年07月03日,新潟,ＨＰ,トヨタ,オーリス,2015年07月,"28,000 Km",DBA-ZRE186H,2ZR,車枠・車体,２０１８年５月,ブラックマイカ色の塗装の車で、左フロントフェンダーの塗装が剥がれ、下地が見えるようになった。
304,2019年07月03日,神奈川,ＨＰ,アウディ,Ａ４,2010年12月,"79,000 Km",ABA-8KCDNF,CDN,動力伝達,２０１９年７月３日,高速道路走行中、ギア関連の警告画面及び警告灯とバック不能の警告灯が表示。偶数（２、４、６速）ギアを使用した走行が不能となり５速からカーブ等で減速するとエンストする。
305,2019年07月03日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,いすゞ,ガーラ,2017年09月,"71,000 Km",QRG-RU1ESBJ,E13C,動力伝達,不明,ミッションコントローラーの不良により、走行中にギアが入らなくなる。
306,2019年07月03日,埼玉,ＨＰ,ニッサン,エルグランド,2012年01月,"52,000 Km",DBA-TE52,QR25,かじ取り,２０１９年６月３０日,パワーステアリングポンプからのオイル漏れにより、一般道路を走行中、突然ハンドルが重くなったため、緊急停車した。
307,2019年07月03日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2015年08月,"15,000 Km",DBA-JF1,S07A,エンジン,不明,走行中に突然エンストすることが有る。
308,2019年07月03日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,マーチ,2004年03月,"95,700 Km",UA-AK12,CR12,エンジン,不明,アクセルワークユニットの故障により、エンジン始動時に異常な振動が発生し、一度エンジンを止めて再始動してみたところ、エンジンチェックランプが点灯した。
309,2019年07月03日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,不明,不明,DBA-JF1,S07A,動力伝達,不明,ＣＶＴのコンピューター不良により、走行中に突然失速をし、１０ｋｍ／ｈくらいしか速度が出せなくなる。
310,2019年07月03日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2000年03月,"103,000 Km",KK-FE51CBD,4D33,エンジン,不明,インジェクションポンプと、インジェクターの不良により、４０ｋｍ／ｈで走行中に勝手にエンジン回転が上昇するようになった。
311,2019年07月03日,愛知,ＨＰ,スズキ,ハスラー,2014年02月,"39,586 Km",DBA-MR31S,R06A,エンジン,２０１９年６月２１日,一般道路のトンネルでの渋滞を徐行運転中にブレーキペダルを踏んだところ、突如エンジン回転数が上がった。ブレーキペダルを思いきり踏んでなんとか止まったが、エンジン回転数はアイドリングより多少上がっている状態のまま、下がらない現象が続いた。
312,2019年07月03日,静岡,ＨＰ,フォルクスワーゲン,ゴルフＲヴァリアント,2019年05月,"1,500 Km",ABA-AUDJHF,DJH,保安灯火,購入時,フロントガラスの運転席真正面および中央付近にゆがみがあり、運転中に景色が波打って見え気分不快を生じる。
313,2019年07月03日,兵庫,ＨＰ,ニッサン,ノート,2013年04月,"83,338 Km",DBA-E12,HR12,エンジン,２０１９年７月１日　１６時頃,ターボチャージャーインレットチューブが劣化により破損したため、一般道の上り坂を走行中、突然エンジン付近より異音がして、アクセルペダルを踏んでいるにも関わらず勝手に減速し、アクセルペダルから足を離すとアイドリングが不安定になり、その結果エンストして自走不能になった。
314,2019年07月03日,兵庫,ＨＰ,プジョー,５０８ＳＷ,2017年08月,不明,LDA-W2WAH02,AH02,保安灯火,２０１８年８月　２０１９年５月１９日,左リアドアサッシトリムが走行中に取れて、飛んで行った。２０１９年には右リアのドアのサッシトリムが、走行中に取れて、飛んで行った。
315,2019年07月03日,兵庫,ＨＰ,プジョー,５０８ＳＷ,2017年08月,不明,LDA-W2WAH02,AH02,エンジン,２０１９年６月２２日,リコール（外－２８６２）対応のため、ディーラーでＥＣＵのソフトウエア更新後、エンジンが始動しなくなった。
316,2019年07月03日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ヴォクシー,2009年08月,"133,300 Km",DBA-ZRR70W,3ZR,エンジン,１週間前,バルブマチックの不具合により、走行できなくなった。
