番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
214,2020年10月14日,東京,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ルーミー,2020年08月,不明,DBA-M900A,1KR,その他,購入直後から,燃料計がデジタルのセグメント表示になっている車両で、車を使用中に１度に２メモリの表示が消えたり、動かしていない状態で突然１メモリ減ることがある。
215,2020年10月14日,神奈川,ＨＰ,ニッサン,ノート,2014年06月,"32,400 Km",DBA-E12,HR12,乗車装置,常時,前席シートベルトに前席シートとの干渉を防ぐ、プラスチック製の保護カバーの様なパーツが縫い付けてあり、体格の良い人が乗車してシートベルトが伸ばされた状態になると、シートベルトの保護カバーが前席の下に入り込んでしまい、次回乗車時に腰部が緩くなってしまうため、シートベルトが正しく着用出来ない。
216,2020年10月14日,千葉,ＨＰ,ホンダ,フィット,2017年09月,"21,000 Km",DBA-GK5,L15B,保安灯火,２０１９年９月,フロントガラス下部右半分にかびの様な物が付き、ブラシで洗っても取れない。
217,2020年10月14日,山梨,ＨＰ,三菱,ふそうキャンター,2017年07月,"60,000 Km",TPG-FEB50,4P10,エンジン,２０２０年９月３０日ＡＭ１０：００ころ,ドライブシャフトとフライホイールをつなぎ留めているボルトが外れたため、エンジンが破損し、走行中に突然エンジンが止まった。
218,2020年10月14日,愛知,ＨＰ,ニッサン,フェアレディＺ,2009年03月,"46,200 Km",CBA-Z34,VQ37,制動装置,２０２０年１０月９日,雨でタイヤが滑ったため、アクセルを抜いたところ、反対車線の電柱を向いた状態でグリップが戻った。この際にブレーキペダルを踏んでハンドルを切ったがＡＢＳがフリーズしてタイヤがロックしたために減速ができず、そのまま電柱に衝突した。
219,2020年10月14日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ａ１８０,2013年12月,"32,200 Km",DBA-176042,270,車枠・車体,不明,リアバンパー部分にある、通気口の不良により、左後席の足元周りに雨漏りした。
220,2020年10月14日,岐阜,ＨＰ,スズキ,ソリオ,2014年04月,"78,693 Km",DBA-MA15S,K12B,かじ取り,２０２０年１０月２日,交差点を右折時、突然音がしてハンドルがまわせなくなった。
221,2020年10月14日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2013年02月,"60,200 Km",DAA-HFC26,MR20-SM23,電気装置,２０２０年,オルタネーターのプーリーが脱落した。
222,2020年10月14日,香川,ＨＰ,ニッサン,セレナ,2012年08月,"105,000 Km",DAA-HFC26,MR20-SM23,電気装置,２０２０年７月,発電機から異音が出始め、エンジンが急にストップした。
223,2020年10月14日,愛媛,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ヤリス,2020年10月,429 Km,6AA-MXPH10,M15A-1NM,動力伝達,不明,坂道でアクセルペダルを踏み込んだ際、突然パーキングサポートブレーキの警告表示が点滅するとともにエンジン出力が低下し、ガクガクする挙動になった。焼けたような異臭と、ハイブリッドシステム故障の表示も出たため、販売店で確認を受けたところ、ハイブリッドシステムに使用されているインポートダンパーが破損していた。
224,2020年10月14日,熊本,ＨＰ,ニッサン,デイズ,2015年03月,"36,600 Km",DBA-B21W,3B20,保安灯火,２０２０年９月,車を降りてロックしたところ、助手席側のドアミラーがモーター音だけして閉まらなくなった。
225,2020年10月13日,宮城,ＨＰ,トヨタ,アクア,2012年11月,"94,700 Km",DAA-NHP10,1NZ-1LM,保安灯火,時期は不明,右側のテールランプに水滴がついているのを発見し、そのまま様子を見ていたら、ある時ランプ部分にまで水が溜まっており、ランプがショートして切れていた。
226,2020年10月13日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＶＥＺＥＬ,2016年03月,"58,000 Km",DAA-RU3,LEB-H1,エンジン,不明,エンジンの４つある吸気口の内３つにごみがたまり、失火したため、警告灯が多数点灯するとともに、エンジン出力が低下した。
227,2020年10月13日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,アクア,2012年11月,"94,700 Km",DAA-NHP10,1NZ-1LM,保安灯火,３年ほど前から,右側のドアミラーが気温が高くなると開閉時に作動しづらくなる。
228,2020年10月13日,東京,ＨＰ,カワサキ,Ｎｉｎｊａ１０００,2018年04月,"27,150 Km",2BL-ZXT00W,ZRT00DE,エンジン,２０２０年９月,傾斜地でメインキーによりエンジンをＯＦＦにし、再度ＯＮにしたときにサブスロットルアクチュエータエラー６２が発生し、エンジン警告灯が点灯、パワーモードとＫＴＲＣモードが点滅した。
229,2020年10月13日,東京,ＨＰ,メルセデス・ベンツ,ＭＬ３５０,2013年05月,"80,000 Km",RBA-166057,276,排ｶﾞｽ･騒音,２０２０年４月,ＮＯｘセンサーの不良によりエンジンチェックランプが点灯した。ＮＯｘセンサーをリセットしたが、少し走るとまたエンジンチェックランプが点灯した。
230,2020年10月13日,東京,ＨＰ,ヤマハ,マジェスティＳ,2016年09月,"38,341 Km",JBK-SG28J,G3B8E,車枠・車体,２０２０年１０月１３日１２：００頃,センタースタンドを立てた時にアームが折損し、自分側に倒れ掛かり、右側に控えていた同乗者が地面に倒され負傷した。
231,2020年10月13日,埼玉,ＨＰ,ニッサン,ノートｅ－ＰＯＷＥＲ　ｎｉｓｍｏ,2017年03月,"50,000 Km",DAA-HE12,HR12-EM57,その他,２０２０年７月頃から,エアコンを稼働状態で走行開始し、１０分程度で熱気を帯びた風が出てくるようになる。
232,2020年10月13日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,スバル,レヴォーグ,2015年10月,"50,000 Km",DBA-VMG,FA20,乗車装置,購入から１年ぐらいで気がついた,シートベルトのバックルが運転席シートの横に当たりシートの表皮が剥がれる。
233,2020年10月13日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,カルディナ,2006年05月,"125,000 Km",CBA-AZT241W,1AZ,エンジン,不明,始動時キュルキュルと異音がしてエンジンがかかりにくくなっていたが、オイルランプなど警告灯が多数点灯して完全にかからなくなった。
234,2020年10月13日,兵庫,ＨＰ,スズキ,ハスラー,2015年07月,"55,000 Km",DAA-MR41S,R06A-WA04A,エンジン,日々乗ってるとき,信号などでＤレンジで停まってると、アイドリングが上がり発進してしまいそうになり、ブレーキペダルをきつく踏んで居ないと発進してしまう。
235,2020年10月13日,広島,ＨＰ,トヨタ,アクア,2014年09月,"37,990 Km",DAA-NHP10,1NZ-1LM,燃料装置,不明,ガソリンを満タンにしたところ、車体左下にガソリンが漏れ出ていた。
236,2020年10月12日,宮城,ＨＰ,トヨタ,シエンタ,2020年08月,"1,677 Km",5BA-NSP170G,2NR,制動装置,２０２０年１０月,雨の日で、脇道等から車が侵入しない一直線道路上において、前方の車との車間距離が遠いにも関わらず、プリクラッシュセーフティシステムが作動し、ディスプレイにブレーキ！が表示された。
237,2020年10月12日,石川,ＨＰ,スバル,フォレスター,2018年09月,不明,5AA-SKE,FB20-MA1,エンジン,２０２０年９月２７日,右折時待ちでアクセルペダルを踏んでも発進しなくなった。アクセルペダルを強めに踏むとアイサイトが一時停止しました、パーキングに入れて下さいと表示が出て、パーキングに入れなおしてみたが症状は改善せず。エンジン再スタートで動くようになった。
238,2020年10月12日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ジープ,グランドチェロキー　Ｓリミテッド,2020年09月,"12,000 Km",7BA-WK36P,G,車枠・車体,不明,左ドア、ルーフに塗装の液だれがある。
239,2020年10月12日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ジープ,グランドチェロキー　Ｓリミテッド,2020年09月,"12,000 Km",7BA-WK36P,G,乗車装置,不明,電動シート搭載車で、エンジンオフでシートが後ろに戻らない。
240,2020年10月12日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ジープ,グランドチェロキー　Ｓリミテッド,2020年09月,"12,000 Km",7BA-WK36P,G,その他,不明,走行中にナビが再起動を繰り返す。ＥＴＣが反応しない。
241,2020年10月12日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ジープ,グランドチェロキー　Ｓリミテッド,2020年09月,"12,000 Km",7BA-WK36P,G,排ｶﾞｽ･騒音,不明,マフラーを吊り下げているハンガーが錆びていた。
242,2020年10月12日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ジープ,グランドチェロキー　Ｓリミテッド,2020年09月,不明,7BA-WK36P,G,保安灯火,不明,ヘッドライトレンズ内側に水が浸入した。
243,2020年10月12日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ジープ,グランドチェロキー　Ｓリミテッド,2020年09月,"12,000 Km",7BA-WK36P,G,車枠・車体,不明,バックドアの建付けが悪く、パネルの内側などが見えてしまっている。
244,2020年10月12日,千葉,電話,スバル,レガシィ,2012年12月,"85,000 Km",DBA-BRM,FB25,制動装置,不明,エンジン始動時、ブレーキペダルが重い。
245,2020年10月12日,埼玉,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2018年02月,"9,000 Km",DBA-JF3,S07B,車枠・車体,２０２０年１０月５日、朝５時頃,車が燃えているとの近所からの知らせで月極駐車場に駆けつけたところ、車両のエンジン部分から火柱が上がっていて、消防が消火した。
246,2020年10月12日,埼玉,ＨＰ,ホンダ,ＶＥＺＥＬ,2014年07月,"33,000 Km",DAA-RU3,LEB-H1,エンジン,２０１９年１２月ころから,エンジンＯＮ－ＯＦＦスイッチ不良により、スマートキーシステム点検表示が出る。
247,2020年10月12日,埼玉,ＨＰ,ニッサン,ノートｅ－ＰＯＷＥＲメダリスト,2017年01月,不明,DAA-HE12,HR12-EM57,エンジン,２０２０年１０月、一週間後,１回目はバックで、２回目は前進していた際、アクセル操作をしていないのに車が急加速した。いずれも急ブレーキを踏んで停止し、衝突は回避した。
248,2020年10月12日,埼玉,ＨＰ,ホンダ,ＶＥＺＥＬ,2014年07月,"33,000 Km",DAA-RU3,LEB-H1,制動装置,２０１９年１０月ころから,電動サイドブレーキ作動音が異常に大きく、一度対策品に交換したが、また作動音が大きくなってきた。
249,2020年10月12日,茨城,電話,ヤマハ,ＸＶＳ９５０ＣＵ　ＢＯＬＴ,2017年11月,"5,000 Km",EBL-VN04J,N605E,かじ取り,不明,５０～６０ｋｍ／ｈで走行時にハンドルが激しくぶれる。
250,2020年10月12日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ｉ－ＭｉＥＶ　タイプＸ,2014年12月,"100,000 Km",ZAA-HA4W,Y51,電動機(モーター),不明,一定の走行をし、イグニッションを切って、再度オンにすると、充電量表示が、前回と２０％くらい異なって、少ない表示になることがある。
251,2020年10月12日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ｉ－ＭｉＥＶ　タイプＸ,2014年12月,"100,000 Km",ZAA-HA4W,Y51,電動機(モーター),不明,充電中に充電設備側が停電するなど、何らかのトラブルで突然充電が途切れると、車側のコンピューターが誤ったロック制御をしてしまい、専用コンピューターで解除しない限り、全く電源が入らない状態になる。
252,2020年10月12日,愛知,ＨＰ,トヨタ,カローラスポーツ,2019年01月,"56,000 Km",6AA-ZWE211H,2ZR-1NM,保安灯火,半年ほど前,リヤテールランプの内側に白い粉のようなものが吹いている。
253,2020年10月12日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,クライスラー,ジープコンパス,2014年06月,"39,700 Km",ABA-MK49,B,エンジン,２０２０年１０月９日,電子スロットルの不具合により、一般道路走行中に警告灯が点灯するとともに２０ｋｍ／ｈ位しか速度が出なくなった。
254,2020年10月12日,三重,ＨＰ,ニッサン,セレナ,2014年01月,"50,000 Km",DAA-HC26,MR20-SM23,電気装置,２０２０年１０月より１週間以内,オルタネーターより突然大きな異音が出るようになった。
255,2020年10月12日,三重,ﾌﾘｰﾀﾞｲｱﾙ,ハーレーダビッドソン,トライグライド　ウルトラ,2015年04月,"13,000 Km",EBL-TGL,L,動力伝達,２０２０年８月,リバースモーター不良でバックできなくなった。
256,2020年10月12日,三重,ﾌﾘｰﾀﾞｲｱﾙ,ハーレーダビッドソン,トライグライド　ウルトラ,2015年04月,"13,000 Km",EBL-PGL,L,緩衝装置,不明,リヤショックアブソーバーからオイルが漏れた。
257,2020年10月12日,三重,ﾌﾘｰﾀﾞｲｱﾙ,ハーレーダビッドソン,トライグライド　ウルトラ,2015年04月,"13,000 Km",EBL-TGL,L,エンジン,２０１９年７月,ウォーターポンプが故障した。
258,2020年10月12日,三重,ﾌﾘｰﾀﾞｲｱﾙ,ハーレーダビッドソン,トライグライド　ウルトラ,2015年04月,"13,000 Km",EBL-TGL,L,保安灯火,不明,バックミラーが走行中の振動でずれてくる。
259,2020年10月12日,三重,ﾌﾘｰﾀﾞｲｱﾙ,ハーレーダビッドソン,トライグライド　ウルトラ,2015年04月,"13,000 Km",EBL-TGL,L,燃料装置,２０２０年１０月１１日,ガソリンタンクとインジェクターをつないでいるパイプ部から燃料が漏れた。
260,2020年10月12日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,Ｍ５,2018年11月,"62,000 Km",ABA-JF44M,S63B44B,エンジン,総走行距離が５万ｋｍを超えたあたり,ラジエーターサブタンクのつなぎ目部を初め、各部から冷却水が漏れるようになった。
261,2020年10月12日,広島,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,クラウンハイブリッド,2008年10月,"130,000 Km",DAA-GWS204,2GR-1KM,制動装置,２０２０年１０月１０日,山中を走行中、ＰＣＳ等の警告が点灯した瞬間にブレーキがパワーオフ状態になり、ブレーキが効かなくなった。
262,2020年10月12日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ムーヴ,2016年08月,"43,440 Km",DBA-LA150S,KF,制動装置,２か月くらい前から,ブレーキからキーキーと異音が出る。
263,2020年10月12日,高知,ＨＰ,トヨタ,カローラスポーツ,2019年02月,"8,200 Km",3BA-NRE210H,8NR,かじ取り,新車購入から１年程経過後,低速での交差点や駐車時にハンドルを切るとき、停車時に左右にハンドルを切るときに、カチッと音がする。
264,2020年10月12日,福岡,ＨＰ,マツダ,タイタン,2017年05月,"95,800 Km",TRG-LNR85AR,4JJ1,エンジン,２０２０年９月,高速道路を走行中にスロットルボディに繋がっているインレットパイプが外れた。
265,2020年10月12日,鹿児島,ＨＰ,マツダ,ＣＸ－５,2013年11月,"100,000 Km",LDA-KE2AW,SH,エンジン,２０２０年１０月１１日,バイパスパイプの樹脂部分にクラックが発生して冷却水が漏れた。
266,2020年10月11日,北海道,ＨＰ,スバル,レヴォーグ,2014年08月,"36,000 Km",DBA-VM4,FB16,制動装置,２０２０年６月下旬,朝などエンジンを数時間止めていた状態から始動する際にブレーキペダルが硬くなり、エンジンがかかりづらくなった。
267,2020年10月11日,神奈川,ＨＰ,スズキ,アルト,2013年10月,"5,800 Km",DBA-HA25S,K6A,かじ取り,２０２０年１０月４日,パワーステアリングの不良により、ハンドルの動きが悪くなり、右左折後等に運転者が自分でハンドルを回さないと、ハンドルが直進に戻らない。
268,2020年10月11日,千葉,ＨＰ,スバル,レガシィツーリングワゴン,2013年01月,"83,200 Km",DBA-BRG,FA20,制動装置,２０２０年１０月,制動倍力装置の機密不良により、再始動時、ブレーキペダルが重くて踏み込めない。
269,2020年10月11日,愛知,ＨＰ,スバル,ＸＶ　ハイブリッド,2013年09月,"46,200 Km",DAA-GPE,FB20-MA1,かじ取り,購入後しばらくしてから頻度が増してきた,エンジンをかける際、又は走行中殆どの警告ランプが点滅し、警告音を発する。再始動をすると消えるため、使用をしていたところ、走行中にハンドルロックがかかり、市道のブロックに衝突した。
270,2020年10月11日,愛知,ＨＰ,マツダ,ＣＸ－５　ＸＤ,2012年03月,"89,000 Km",LDA-KE2FW,SH-VPTS,エンジン,２０２０年１０月,一般道路を走行中にエンジン警告灯、油圧異常ランプが点灯すると同時に異音が発生し、アクセルペダルを踏んでも反応せず惰性で路肩に流れ着いた。
271,2020年10月11日,大阪,ＨＰ,トヨタ,ハリアー,2018年04月,不明,DAA-AVU65W,2AR-2JM-2FM,車枠・車体,購入後、徐々に変色,フロントグリルが緑色に変色する。
272,2020年10月10日,山形,ＨＰ,スバル,レガシィ,2013年01月,"118,400 Km",DBA-BRM,FB25,車枠・車体,２０１９年１０月,窓枠パッキンの内側が酷く錆びた。
273,2020年10月10日,東京,ＨＰ,ストリートスクーター,ストリートスクーター　Ｄ１７,2020年02月,不明,ZAB-D17SMG180,SMG180,エンジン,２０２０年７月,エアコンの足元の通風口から水が漏れて運動席、助手席が水浸しになった。ブレーキを踏むと警告灯が点灯し、アクセルを踏み込んでもスピードがでない。修理に出し、エアコンの通風口から水は出なくなったがエアコンが効かなくなり送風だけになってしまった。修理後（９月）に、修理前には無かったブレーキアシスタントの警告灯、電力回生オフの表示がでるようになり、トラクションバッテリーの警告灯が時々点灯する。発進しようとすると駆動システム不具合の警告灯が点灯し、急にエンジンが止まる。トラクションバッテリー警告灯と駆動システム不具合警告灯はエンジンを再始動すると消える。
274,2020年10月10日,千葉,ＨＰ,フォルクスワーゲン,シャラン,2020年09月,不明,DBA-7NCZD,CZD,エンジン,納車直後,エンジン始動後、エンジンストップし、その後、再始動できず走行不能になった。
275,2020年10月10日,埼玉,ＨＰ,ドゥカティ,スーパースポーツＳ,2020年04月,500 Km,2BL-VA01,937W4C,車枠・車体,２０２０年５月４日,清掃中、フェアリングの傷に気がついた。周りを確認した結果、フロントブレーキホースにも傷を発見した。乗車するとフロントブレーキホースとフェアリングの隙間が１ｃｍ以下となり、ブレーキをかけるとフロントブレーキホースとフェアリングが干渉することが分かった。
276,2020年10月10日,埼玉,ＨＰ,スバル,アウトバック,2011年11月,"79,800 Km",DBA-BR9,EJ25,制動装置,２０２０年９月,数時間エンジン停止しているとエンジン始動時にブレーキが非常に重くなる。エンジンをかけるとなおる。警告灯や警告音は表示されていない。
277,2020年10月10日,静岡,ＨＰ,スバル,エクシーガ,2008年10月,"139,800 Km",CBA-YA5,EJ20,動力伝達,２０２０年９月,走行中に突然エンジンの回転が上がって加速しなくなり、その後、大きな衝撃と共にまた加速を始める。
278,2020年10月10日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィットアリア,2008年04月,"34,700 Km",DBA-GD9,L15A,燃料装置,２０２０年９月,燃料ポンプのストレーナー部分でガソリンが漏れたため、エンジン停止後ガソリンの臭いがするようになった。
279,2020年10月10日,岡山,ＨＰ,トヨタ,プリウスＰＨＶ,2017年10月,不明,DLA-ZVW52,2ZR-1NM-1SM,車枠・車体,１年半まえから,停止時にエンジン付近からドクンドクンと音と振動がする事がある。
280,2020年10月10日,大分,ＨＰ,トヨタ,ヴォクシー,2011年03月,不明,DBA-ZRR70W,3RZ,車枠・車体,２０２０年７月,色番号０７０のホワイトパールクリスタルシャイン色塗装の車で、ボンネット、ルーフの一部で塗装剥がれ、割れ、浮きが発生している。
281,2020年10月09日,福島,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ランドクルーザープラド,2015年07月,"60,000 Km",LDA-GDJ150W,1GD,排ｶﾞｽ･騒音,不明,アドブルー噴射ポンプの不具合でアドブルーが出っぱなしになり、排気ガスから異臭がするようになった。
282,2020年10月09日,秋田,電話,スズキ,アルトラパン,2017年10月,"38,400 Km",DBA-HE33S,R06A,動力伝達,不明,信号が赤のためローギアにシフトチェンジして、エンジンブレーキを効かせながら、停車した。信号が青になり、Ｄレンジにいれて加速したがシフトアップしていかない。これまでで１０回くらい症状がでた。そのたびに路肩に停車してエンジンを再始動すると改善する。
283,2020年10月09日,石川,ﾌﾘｰﾀﾞｲｱﾙ,スバル,ＸＶハイブリッド,2013年10月,"82,000 Km",DAA-GPE,FB20-MA1,その他,不明,エアコンのエバポレーターのからガスが漏れた。
284,2020年10月09日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ムーヴ,不明,300 Km,5BA-LA160S,KF,保安灯火,購入当初から,ウインカーを消灯しようとスイッチを戻すと行き過ぎて逆側が点灯する。
285,2020年10月09日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲ,2009年09月,"19,000 Km",DBA-MH23S,K6A,エンジン,不明,エンジン警告灯点灯したままになり、アクセルペダルを踏んでもスカスカで吹け上がらず、スピードが出なくなった。
286,2020年10月09日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ハイエース,2016年05月,"62,600 Km",QDF-KDH201V,1KD,緩衝装置,購入して４年,車検の車両確認で、前輪部分の車高が去年より６ｃｍ位下がり、車検が合格しないと診断された。
287,2020年10月09日,愛知,ＨＰ,メルセデス・ベンツ,Ｃ１８０　クーペ,2013年08月,"75,000 Km",DBA-204349,271,車枠・車体,２０１９年１０月ごろより,太陽光の当たるボンネット、天井、トランクに、多数の小さな表面塗料の浮き上がりが発生した。
288,2020年10月09日,愛知,ＨＰ,ＢＭＷ,３２０ｄ　ｘｄｒｉｖｅ,2019年08月,不明,3DA-5V20,B47D20B,その他,２０２０年９月,メーターパネルが突然真っ暗になり、速度計、タコメーター等から走行に必要な情報が得られなくなった。
289,2020年10月09日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ａ１８０,2019年10月,不明,5BA-177084,282,保安灯火,不明,立体駐車場において乗員が降りて施錠した車が、回転して止まった後に前照灯が不要点灯する。
290,2020年10月09日,兵庫,ＨＰ,ニッサン,スカイライン,2014年02月,"53,000 Km",DAA-HV37,VQ35-HM34,その他,購入後一ヶ月頃,エアコンのアクチュエーター不良により、左側の吹き出し口から熱風がでる。
291,2020年10月09日,徳島,ＨＰ,トヨタ,ノア　ハイブリッドＧ,2015年01月,"91,000 Km",DAA-ZWR80G,2ZR-5JM,エンジン,最近１ケ月以内くらい,走行していて減速しようとアクセルペダルを離してもエンジン回転が下がらず、そのまま走行した。
292,2020年10月09日,愛媛,ＨＰ,ニッサン,デイズルークス,2015年12月,"30,500 Km",DBA-B21A,3B20,保安灯火,２０２０年１月,左側の電動格納ミラーが突然開閉できなくなった。モーター音のみなっていた。
293,2020年10月08日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,スマート,フォーツー,2019年08月,不明,DBA-453444,281M09,その他,不明,エンジンを止め、キーをオフにする瞬間にメーターパネル上に「故障・説明書を参照せよ」という趣旨のメッセージが一瞬表示される。
294,2020年10月08日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,スマート,フォーツー,2019年08月,不明,DBA-453444,281M09,その他,不明,ディスプレイの表示設定を、自分の好みのものにしておいても、何らかの拍子で突然リセットされてしまう。
295,2020年10月08日,岩手,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,リーフ,2019年09月,不明,ZAA-ZE1,EM57,制動装置,２０２０年７月２３日,エンジン始動後、突然ブレーキが効かなくなった。電源もオフにできず、公道に出る前に広い敷地へ車を進め、全力でブレーキペダルを踏み込んでみたところ、ガガガ・・とＡＢＳが作動したような音がしてブレーキがかかり、停車できた。停車後、レッカー搬送を要請したが、レッカー車に乗せる際にもブレーキの効きは異常な状態だった。
296,2020年10月08日,東京,電話,三菱,ふそうキャンター,2017年04月,"200,000 Km",TPG-FBA20,4P10,エンジン,９月２１日の週,走行中にエンストした。
297,2020年10月08日,東京,ﾌﾘｰﾀﾞｲｱﾙ,スバル,レガシィ,2009年09月,不明,DBA-BR9,EJ25,動力伝達,不明,走り出す際に、後方から蹴られたようなショックが発生する。
298,2020年10月08日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ステップワゴンスパーダ,2012年01月,"36,300 Km",DBA-RK5,R20A,保安灯火,１年前と２～３日前,ドアミラーモーターが故障し、開閉しなくなった。１年前に運転席側が故障し、２～３日前に助手席側が動かなくなった。
299,2020年10月08日,埼玉,ＨＰ,マツダ,アクセラ,2013年04月,"30,449 Km",DBA-BL3FW,L3,車枠・車体,２０２０年８月,インストルメントパネル上部のカバーが変形し、液晶パネル等から剥がれて隙間ができている。
300,2020年10月08日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,スバル,ＸＶ,2018年01月,"55,000 Km",DBA-GT7,FB20,エンジン,不明,発進加速時等にノッキング音がする。販売店からは、トレースノックであり異常ではないと言われているが、音が増大している。
301,2020年10月08日,愛知,ＨＰ,トヨタ,ノア,2013年12月,"45,864 Km",DBA-ZRR70G,3ZR,エンジン,２０２０年１０月６日,バルブリフトコントローラの不良により、エンジン警告灯、ＶＳＣ表示灯が点灯した。その後時速２０ｋｍ程度でしか走行ができなくなった。
302,2020年10月08日,愛知,ＨＰ,カワサキ,Ｎｉｎｊａ１０００,2017年09月,"13,700 Km",2BL-ZXT00W,ZRT00DE,走行装置,２０２０年９月１９日,リアホイールのスプロケット側のホイールベアリングが破損したため、リアが軽いロック状態となり、その後はキーキーガリガリと異音がして、回転が重くなった。
303,2020年10月08日,岐阜,ＨＰ,ジープ,チェロキー,2015年03月,"50,000 Km",ABA-KL32,S,動力伝達,２０２０年１０月,フロントデファレンシャルギアを固定する３本のボルトのうち２本が自然と緩んで脱落し、残った１本が負荷により折れたため、ギアボックスが脱落した。
304,2020年10月08日,岐阜,ＨＰ,スバル,ＸＶ,2017年09月,"58,600 Km",DBA-GT7,FB20,制動装置,気づいたのは１年ほど前,アクセルＯＦＦでエンジンブレーキを効かせようとしても効きが悪い。
305,2020年10月08日,滋賀,ＨＰ,ニッサン,セレナ　ライダー,2014年09月,"72,000 Km",DAA-HC26,MR20-SM23,その他,２０２０年９月２５日,エアコンのマグネットクラッチが故障したため、突然冷風が出なくなった。
306,2020年10月08日,広島,ＨＰ,スバル,インプレッサ　ＸＶ,2012年11月,"65,000 Km",DBA-GP7,FB20,制動装置,２０１９年６月頃,マスターバック故障により、エンジン始動時にブレーキペダルの踏込みが固くなった。
307,2020年10月08日,広島,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,Ｍ５,2019年06月,不明,ABA-JF44M,S63B44B,エンジン,１か月くらい前から,冷却水ホースから水が漏れる。
308,2020年10月08日,岡山,ＨＰ,スバル,レガシィツーリングワゴン,2009年07月,"108,650 Km",DBA-BR9,EJ25,動力伝達,２０２０年９月２８日,ＡＴチェックランプが点灯し、変速ショックが出る。
309,2020年10月08日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ジムニーシエラ,不明,不明,ABA-JB43W,M13A,車枠・車体,不明,背面タイヤのケースを固定するバンド状の部品が経年劣化により断裂した。
310,2020年10月08日,愛媛,ＨＰ,プジョー,３０８シエロ,2015年04月,"76,000 Km",ABA-T9HN02,HN02,エンジン,２０２０年９月,エンジンオイルがリザーブタンクやラジエーターへ混入してエンジンオイルが無くなり、エンジンヘッドが損傷した。
311,2020年10月07日,石川,ＨＰ,スバル,ＸＶハイブリッド,2013年10月,"80,300 Km",DAA-GPE,FB20-MA1,制動装置,２０２０年８月,ブレーキマスターバックの負圧抜けにより、朝エンジン始動時、ブレーキペダルが踏み込めず、エンジンが始動しなかった。
312,2020年10月07日,東京,ＨＰ,ルノー,メガーヌＲＳ,2019年04月,"8,000 Km",ABA-BBM5P,M5P,燃料装置,購入後、頻繁に発生,燃料ポンプからキーンという高周波の異音が発生する。
313,2020年10月07日,東京,ＨＰ,ルノー,メガーヌＲＳ,2019年04月,"8,000 Km",ABA-BBM5P,M5P,保安灯火,購入後、雨天時は常時,雨滴感知式オートワイパー装備車で、前が見えないぐらい水滴が付いても反応しないことが多々ある。
314,2020年10月07日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2016年07月,"28,000 Km",DAA-ZVW51,2ZR-1NM,車枠・車体,２０２０年６月,Ｃピラー樹脂カバーのクリア塗装が剥離した。
315,2020年10月07日,和歌山,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,Ｍ４,2014年08月,"6,600 Km",CBA-3C30,S55B30A,動力伝達,不明,夜間、ナンバー灯によるハレーションが原因でバックの際にバックカメラの映像が真っ黒になり、見えなくなる。
