番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
212,2021年02月10日,東京,ＨＰ,トヨタ,アルファード,2020年12月,600 Km,3BA-AGH30W,2AR,かじ取り,２０２１年２月８日,住宅街を徐行中、「電気異常のためハンドルが重くなります。」の警告と同時にパワーステアリングが効かなくなり走行が困難になった。
213,2021年02月10日,東京,ﾌﾘｰﾀﾞｲｱﾙ,日野,日野デュトロ,2016年07月,"23,300 Km",TKG-XZU610T,N04C,かじ取り,購入当初から,ハンドルセンターがとれてないので、常に右にハンドルをきらないと真っすぐ走らない。徐々にその幅が大きくなり約３０～４０度曲げていないと真っすぐ走らない。
214,2021年02月10日,神奈川,ＨＰ,トヨタ,ＲＡＶ４,2020年02月,"8,300 Km",6BA-MXAA52,M20A,車枠・車体,２０２０年１１月,洗車中にルーフレール部分から水が浸入し、天井内張が水浸しになった。
215,2021年02月10日,群馬,ＨＰ,ニッサン,デイズ,2015年03月,"28,000 Km",DBA-B21W,3B20,保安灯火,２０２０年１１月,助手席ドアミラーがエンジン停止時に自動で格納せず、開いたままになっていた。
216,2021年02月10日,愛知,ＨＰ,フォルクスワーゲン,ゴルフ,2013年07月,"90,000 Km",DBA-AUCPT,CPT,保安灯火,２０２１年２月,昼間道路に駐車後、発進したら運転席側のドアミラーのガラス面が道路に落ちて割れた。残ったミラーの取付部は平面になってて、ミラーヒータの熱線が見える状態であった。
217,2021年02月10日,福岡,ＨＰ,ＢＭＷ,１３０ｉ,2006年01月,"117,400 Km",ABA-UF30,N52B30A,制動装置,２０２１年２月６日,バキュームポンプからマスターバックの間のホースが裂けたため、エンジンをかけ駐車場を出ようとした時にブレーキを踏み込んでも固くて奥まで踏み込めない状態となり、強く踏んでどうにか止まる状況であった。この時、警告灯などの点灯はなかった。
218,2021年02月10日,福岡,ＨＰ,ＢＭＷ,１３０ｉ,2006年01月,"101,259 Km",ABA-UF30,N52B30A,燃料装置,２０１８年１月１１日,燃料タンクのエア抜きホースの不具合により、エンジンを切った後、車外でガソリンの臭いがする。（特に満タン時）
219,2021年02月09日,富山,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,クラウン,2018年02月,不明,DAA-AWS211,2AR-1KM,その他,不明,前車追従式クルーズコントロールの設定速度が１１５ｋｍ／ｈまでとなっており、高速道路の上限が１２０ｋｍ／ｈとされているところで上限の速度で走れない。
220,2021年02月09日,茨城,ＨＰ,ホンダ,ライフ　ディーバ,2011年10月,"113,000 Km",DBA-JC1,P07A,車枠・車体,２０２１年１月,ほぼ平坦な一般道を５０ｋｍ／ｈ程度で走行中、フロントグリル（長さ約７５ｃｍ、幅約７ｃｍ）が吹っ飛んだ。パーツを確認すると、内部で割れていた。
221,2021年02月09日,愛知,ＨＰ,マツダ,ＣＸ－５,2017年09月,"21,600 Km",DBA-KF5P,PY,保安灯火,２０１９年１２月,ドアミラーが動かなくなる。
222,2021年02月09日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,２１８ｉ,2015年08月,"23,000 Km",DBA-2D15,B38A15A,車枠・車体,２０２０年,エンジンルーム内を通っているアルミ製のパイプを固定するプラスチックバンドが割れ、パイプが遊んでいる状態になったため、アイドリング時に車体に干渉し、カタカタと異音が出るようになった。
223,2021年02月09日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＤＡＹＺ,2020年07月,不明,5BA-B43W,BR06,その他,不明,側面に障害物検知（ソナー）がついていなため、ブロックに衝突してしまった。
224,2021年02月09日,京都,ＨＰ,トヨタ,ヴィッツ,2011年09月,"23,533 Km",DBA-NSP130,1NR,車枠・車体,２０２０年１１月頃から,シルバー色塗装の車で、ボンネットや屋根の塗装が剥がれ、めくり上がっている。
225,2021年02月09日,滋賀,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ゴールドウイング１５００トライク,不明,不明,不明,不明,電気装置,不明,トライク改造をされている車で、バッテリーが頻繁に上がってしまう。
226,2021年02月09日,福岡,ＨＰ,三菱,デリカＤ５,2017年06月,"28,500 Km",LDA-CV1W,4N14,排ｶﾞｽ･騒音,２０２１年２月,エンジン冷寒始動時のエアコン外気導入時に室内に排気ガス臭が充満し、気分が悪くなった。
227,2021年02月08日,青森,ＨＰ,ホンダ,フィットハイブリッド,2014年02月,"67,000 Km",DAA-GP5,LEB-H1,動力伝達,２０２１年１月,寒い朝、エンジンをかけてアイドリング中、ＤＣＴクラッチ部よりキー音が鳴る。
228,2021年02月08日,新潟,ＨＰ,トヨタ,ウィッシュ,2012年02月,"80,966 Km",DBA-ZGE20W,2ZR,エンジン,２０２１年２月,高速道路を定速で走行中、アクセルが一定のままなのにエンジン回転が突然上がったり下がったりして最終的に走行不能に陥った。
229,2021年02月08日,東京,ＨＰ,メルセデス・ベンツ,Ｃ２００,2014年06月,"30,000 Km",RBA-205042,274,その他,２０２０年６月,マルチファンクションカメラのコンピューターの不具合により、エンジン始動後、プレセーフ利用できません。アクティブレーンキープアシストできませんと何回も表示される。
230,2021年02月08日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ジューク,2010年06月,"140,000 Km",DBA-YF15,HR15,動力伝達,２０１６年、２０２１年,購入から６年目（８３０００ｋｍ）時にＣＶＴの不具合で周防港不能になり、修理をしたが、それから３年後に再びＣＶＴが故障し、アクセルペダルを踏むとガンと大きな音がして走らなくなった。
231,2021年02月08日,東京,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｃ２００,2011年10月,"69,300 Km",DBA-204248,271,制動装置,不明,ポンプから制動力倍力装置にエアが届いていなかったため、走行中にブレーキペダルが固くなり、制動距離が伸びた。
232,2021年02月08日,神奈川,ＨＰ,スバル,ＷＲＸ－ＳＴＩ,2017年09月,"5,000 Km",CBA-VAB,EJ20,エンジン,不明,エンジンが冷えているとき、アクセルペダルをゆっくりと踏み込んでいくと２０００～３０００ｒｐｍ辺りでエンジンの回転数が不安定になり、車体が揺さぶられる。
233,2021年02月08日,神奈川,ＨＰ,プジョー,２０８,2015年08月,"40,000 Km",ABA-A9CHM01,HM01,車枠・車体,２０２０年１２月,損傷により２０１９年２月にボンネットを純正品と交換したが、その後、ボンネット塗装面にブツブツと細かな膨れが発生した。ディーラーで確認をしたところ、純正部品の下地処理不良が原因と診断された。
234,2021年02月08日,神奈川,ＨＰ,トヨタ,パッソセッテ,2009年03月,"118,093 Km",CBA-M502E,3SZ,電気装置,２０２０年１２月６日,助手席足元のカウルサイドカバー内にある電気コネクタの腐食により、エンジンキーを抜いても、ブロアファンが動作し、バッテリがあがる。
235,2021年02月08日,埼玉,ＨＰ,スバル,レガシィツーリングワゴン,2011年11月,"54,000 Km",DBA-BR9,EJ25,制動装置,２０２０年,エンジン停止後一定時間（概ね８時間程度）が経過すると、ブレーキペダルが固まり、エンジン始動のためにブレーキペダルを踏もうとしても、踏めなくなる。（男性の足で力一杯踏み込む必要がある。）
236,2021年02月08日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,不明,不明,DBA-JF1,S07A,排ｶﾞｽ･騒音,不明,エンジンと排気管を固定するステーが根元から折れ、マフラーが揺れてどこかに接触してビービーと異音がする。
237,2021年02月08日,静岡,ＨＰ,スバル,フォレスター,2014年09月,"40,914 Km",DBA-SJG,FA20,かじ取り,２０２０年１２月２１日,エンジンを始動して発車しようとしたらハンドルが動かなかった。メーターパネル内にはステアリングシステム異常の表示がされて、マルチファンクションディスプレイにも同様の表示がされ、販売店に連絡する旨表示された。
238,2021年02月08日,静岡,ＨＰ,スバル,フォレスター,2014年09月,"26,100 Km",DBA-SJG,FA20,エンジン,２０１９年１１月頃,エアフローメーターのホットワイヤーが故障したため、メーターパネル内にエンジン異常、及びほぼすべての異常ランプが点灯されて、マルチファンクションディスプレイにも同様の表示がされ、販売店に連絡する旨表示された。「アイサイト」の異常も表示されており、プリクラッシュセーフティブレーキも機能しなくなった。
239,2021年02月08日,三重,ＨＰ,ＢＭＷ,３２０ｉ,2014年05月,"20,000 Km",DBA-3B20,N20B20B,燃料装置,２０２１年２月６日,フューエルポンプに異物が混入し、最悪の場合エンジンが停止する。
240,2021年02月08日,兵庫,ＨＰ,フォルクスワーゲン,ゴルフ,2018年07月,"18,000 Km",DBA-AUCJZ,CJZ,動力伝達,２０２１年２月４日夜,ＤＳＧのメカトロニクスの不良により、一般道路を走行中にトランスミッション警告灯が点灯するとともにエンジンが停止し、惰性で路肩に流れ着いた。
241,2021年02月08日,滋賀,ＨＰ,マツダ,プレマシー,2007年06月,"114,000 Km",DBA-CREW,LF,乗車装置,２０２１年２月上旬,ドア警告灯が消灯しているのを確認したにも関わらず、走行中に左後部のスライドドアが開いた。
242,2021年02月08日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,三菱,トッポ,2010年04月,"36,500 Km",DBA-H82A,3G83,動力伝達,不明,変速機に関わる改善対策（４８２）の措置を済ませた車で、坂道でＰレンジが機能せず、車が後退した。
243,2021年02月08日,山口,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ミライース,不明,"8,000 Km",5BA-LA350S,不明,保安灯火,不明,ガソリンスタンドで窓から手を出していたところ、パワーウインドウが勝手に閉まって手首挟まれ、怪我をした。
244,2021年02月08日,香川,ＨＰ,アウディ,Ａ３スポーツバック,2015年05月,"61,540 Km",DBA-8VCXS,CXS,動力伝達,２０２０年１２月３１日,Ｓトロニック（自動変速機）の不良により、「トランスミッション故障：引き続き運転は可能です」の表示が出た。ディーラーへの移動中は、２速、４速、６速での運転となった。
245,2021年02月08日,香川,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ソリオ,2018年07月,"30,000 Km",DAA-MA36S,K12C-WA05A,エンジン,２０２１年１月,アイドリングストップ後、再始動しなくなった。
246,2021年02月07日,東京,ＨＰ,ホンダ,ＣＢＲ１０００ＲＲ－Ｒ,2020年09月,400 Km,2BL-SC82,SC82E,エンジン,２０２０年１１月１５日,クラッチを切ってシフトダウンするとエンジンストールする。同じ日に三回発生した。
247,2021年02月07日,神奈川,ＨＰ,アバルト,５９５Ｃツーリズモ,2017年06月,"16,000 Km",ABA-31214T,312B3,エンジン,不明,エンジンが全く吹け上がらない状態になり、アイドリングも一定せずに停止した。
248,2021年02月07日,千葉,ＨＰ,ニッサン,セレナ,2014年06月,"72,500 Km",DAA-HFC26,MR20-SM23,動力伝達,購入５年目くらいから,ＣＶＴの不具合により、発進直後、時速３０ｋｍ時に、ガタガタという車体の揺れと異音がしてエンジンが止まりそうになる。
249,2021年02月07日,埼玉,ＨＰ,ホンダ,Ｎ－ＢＯＸ　カスタム,2020年01月,"6,392 Km",6BA-JF3,S07B,制動装置,新車購入から現在１年程だが頻繁に発生,２０～３０ｋｍ／ｈのスピードで走行中に突然ブレーキ警告音と表示と共にブレーキがかかる。
250,2021年02月07日,茨城,ＨＰ,アルファロメオ,ミト,2012年08月,"70,200 Km",ABA-955143,940A2,かじ取り,２０２０年１１月ごろから乗る度に毎回,ステアリングセンサー異常によりパワーステアリングが効かなくなり、ハンドルが切れなくなる。
251,2021年02月07日,静岡,ＨＰ,ニッサン,ノートｅ－ＰＯＷＥＲ,2020年09月,"6,400 Km",DAA-HE12,HR12-EM57,エンジン,２０２１年１月３０日,車庫にいれるためにバックしていたところ、アクセル操作をしていないのに車が急加速し、壁に激突した。
252,2021年02月07日,三重,ＨＰ,ニッサン,セレナ,2013年03月,"78,954 Km",DAA-HFC26,MR20-SM23,電気装置,２０２０年１１月,エンジン始動時や、走行中にオルタネーターから異音が出る。エンジン回転数が低い時でも起動していた「Ｓ－ＨＹＢＲＩＤ」が、アクセルペダルを離す、車を停止する状態にならないと表示しなくなった。
253,2021年02月07日,兵庫,ＨＰ,ニッサン,セレナ,2011年02月,"130,000 Km",DBA-C26,MR20,電気装置,２０２１年０２月０３日,交差点で右折するため、一旦停止した後、ブレーキペダルを離し、アクセルペダルを踏んでも前に進まない。バックもできない。アクセルペダルを全開に踏んでもエンジン回転数が上がらない。
254,2021年02月07日,熊本,ＨＰ,三菱,ふそうキャンター,2013年03月,"87,156 Km",TKG-FBA20,4P10,動力伝達,２０２１年１月２９日頃,走行中にＴ／Ｍ－ＳＹＳのオレンジ警告灯が点灯したり、通常に戻ったり、オレンジ警告灯からレッド警告灯になったり、通常に戻ったりを繰り返す。
255,2021年02月06日,東京,ＨＰ,三菱,デリカＤ５,不明,不明,DBA-CV5W,不明,かじ取り,１年前,ハンドルから異音が出る。
256,2021年02月06日,東京,ＨＰ,三菱,デリカＤ５,不明,不明,DBA-CV5W,不明,エンジン,半年前,エンジンの警告灯が消えない。
257,2021年02月06日,東京,ＨＰ,マツダ,ＣＸ－５,2013年07月,"90,000 Km",LDA-KE2FW,SH,エンジン,２０２１年１月６日,冷却水の循環経路のプラスチック分岐部品が劣化によりひび割れて水漏れし、オーバーヒートしたため、高速道路を走行中にエンジン警告灯が点灯するとともにエンジンが停止し、惰性で路肩に流れ着いた。
258,2021年02月06日,東京,ＨＰ,ニッサン,セレナ,2008年02月,"56,500 Km",DBA-CC25,MR20,燃料装置,２０２０年１２月,国２７５３のリコール措置済みの車で、燃料タンク内のプレートが剥離し異音振動が発生した。
259,2021年02月06日,千葉,ＨＰ,ニッサン,セレナ,2013年01月,"64,000 Km",DAA-HC26,MR20-SM23,電気装置,２０２１年２月３日,オルタネーターの不良により、ゴーとエンジンを掛けた瞬間からいつもと違う音が鳴り、エンジンが止まったりする。
260,2021年02月06日,埼玉,ＨＰ,スズキ,ワゴンＲ,2010年10月,"84,600 Km",DEA-MH23S,K6A,エンジン,二年ぐらい前から,エンジンをかけるとキュキュキュとベルトの鳴く音がする。
261,2021年02月06日,栃木,ＨＰ,ＢＭＷ,３２８ｉ,2012年06月,"58,000 Km",DBA-3A20,N20B20A,燃料装置,２０２０年１２月,燃料ポンプの不良により、一般道路を走行中に加速のためにアクセルペダルを踏んだところ同時にガクンと音がし、そこからアクセルペダルを踏んでいても速度は落ちていく一方で、それと共にブルブルと振動するとともにドライブトレーン、エンジン警告灯が点灯してエンストした。
262,2021年02月06日,大阪,ＨＰ,ボルボ,ＸＣ４０　Ｒ－ｄｅｓｉｇｎ,2020年02月,"2,700 Km",DBA-XB420X,B42C,車枠・車体,購入直後から,赤信号などで停車中にオートブレーキホールドをオン、電動パーキングブレーキオンでフットブレーキを踏んだ状態のときに車体がゴクゴクと上下動する。
263,2021年02月06日,滋賀,ＨＰ,ニッサン,デイズルークス,2016年01月,"41,000 Km",DBA-B21A,3B20,保安灯火,２０２１年１月３１日、２０２１年２月５日,走行中、飛び石などはなく突然フロントガラスに亀裂が入った。
264,2021年02月05日,宮城,ＨＰ,ヤマハ,アクシストリート,2017年02月,"2,800 Km",EBJ-SE53J,E3F1E,燃料装置,不明,走行中にエンジンが止まり、エンジンが掛からない。
265,2021年02月05日,福島,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,レジェンド,2015年03月,"60,000 Km",DAA-KC2,JNB-H2-H3-H3,動力伝達,不明,トランスミッション付近からオイル漏れした。
266,2021年02月05日,石川,ＨＰ,マツダ,ＣＸ－５,2015年10月,"64,000 Km",LDA-KE2AW,SH,制動装置,２０２１年２月５日,走行中に空気圧警報が鳴ったため、停車して確認したところ、左後輪ブレーキの引きずりにより、ホイールが触れないほどに過熱していた。
267,2021年02月05日,東京,ＨＰ,ダイハツ,ハイゼットトラック,2002年04月,"100,000 Km",EDB-S201P,KF,エンジン,２０２１年２月,コンロッド大端部が何らかの原因で走行中に外れ、エンジンブロックから突き出た。
268,2021年02月05日,神奈川,24時間電話,ニッサン,ＮＶ１００クリッパー,2019年03月,不明,HBD-DR17V,R06A,電気装置,２０２１年２月５日,バッテリーが上がり、始動しない。
269,2021年02月05日,神奈川,ＨＰ,フィアット,５００Ｘ　Ｃｒｏｓｓ,2019年09月,不明,3BA-33413,55282328,動力伝達,購入当初より,後退ギアに入るのが遅いため、坂道で停止後に後退しようとすると車が意図せずに坂をくだる。
270,2021年02月05日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ハイゼット,不明,"108,100 Km",GD-S200P,EF,電気装置,不明,点火コイルが焼損し、燃える寸前になっていた。
271,2021年02月05日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ダイナ,2013年11月,"45,000 Km",TKG-XZU605,N04C,エンジン,不明,エンジンをかけていると大量の白煙を排気する。また、ターボチャージャーに不具合が生じ、エンジンチェックランプが点灯して出力制限もかかってしまう。
272,2021年02月05日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ミライース,2011年06月,"55,000 Km",DBA-LA300S,KF,動力伝達,不明,ＣＶＴから異音がするようになった。
273,2021年02月05日,群馬,ＨＰ,アウディ,Ａ７スポーツバック,2011年08月,"64,000 Km",ABA-4GCGWC,CGW,エンジン,２０２１年１月１８日,ソレノイドバルブのコネクタから冷却水が漏れ、ミッションコントロールユニットの回路が腐食したため、走行中に「ギアボックス故障」「タイヤ空気圧システム故障」「自動スタート・ストップシステム故障　現在使用できません」のエラーが一気に出てアクセルペダルを踏んでも加速せず、そのまま勝手にエンジンが停止し、再始動してもすぐに止まってしまう状態になった。
274,2021年02月05日,栃木,ＨＰ,ニッサン,デイズルークス,2016年11月,"27,100 Km",B21A-0261016,3B20,保安灯火,２０２０年６月、２０２１年２月の２回,運転席、助手席のドアミラーが２０２０年、２０２１年それぞれに格納不能が発生した。
275,2021年02月05日,山梨,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＶＡＮ,2019年01月,不明,HBD-JJ1,S07B,車枠・車体,不明,吹雪の中を走行したところ、ワイパーカウルのくぼみに雪が溜まり、ワイパーが動かなくなった。またウォッシャーの濃度が薄めにされていたため、ウォッシャーも凍結し、使用できなかった。
276,2021年02月05日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,不明,不明,DAA-HFC26,MR20-SM23,その他,不明,ヒーターの効きが悪く、２０ｋｍほどの運転をしても足元が暖まらない。
277,2021年02月05日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,プジョー,２０８,2016年12月,"19,000 Km",ABA-A9HN01,HN01,保安灯火,不明,フロントガラスの接着不良により、上部と左右部分が車体から剥がれて下端部だけで支えている状態になったため、ガラスを車内側から押してみるとブカブカと浮くようになった。
278,2021年02月05日,三重,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,４３５ｉ,2014年03月,"72,500 Km",DBA-3R30,N55B30A,エンジン,不明,エンジンのオイルフィルターハウジングからオイルが漏れる。
279,2021年02月05日,島根,ＨＰ,マツダ,アテンザワゴン,2015年04月,"184,700 Km",LDA-GJ2FW,SH,エンジン,２０１８年５月及び２０２１年２月,警告灯が点灯し、サービス店で点検を受けたところ、バキュームポンプの交換が必要な状態となった。
280,2021年02月05日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2009年08月,"80,600 Km",DAA-ZVW30,2ZR-3JM,車枠・車体,２０２０年３月頃,ホワイトパール塗装色の車で塗装が剥がれた。
281,2021年02月04日,北海道,ＨＰ,スズキ,ハスラーＧ　ターボ　４ＷＤ,2014年09月,"43,000 Km",DBA-MR31S,R06A,エンジン,２０２１年１月３０日,アイドリングストップ機能により停止中、メーターパネルにまもなくエンジンを始動する旨の表示とピー音があった後にエンジンが始動するとともに回転数が上がったため、ブレーキペダルを強く踏んでいても制動力が負けてしまい、前車に追突した。
282,2021年02月04日,東京,24時間電話,テスラ,モデルＸ,2017年10月,"38,400 Km",不明,L2S-L2S,電気装置,不明,メインコンピューターの不具合で乗るたびにいろいろな支障が起きている。
283,2021年02月04日,東京,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,カムリＨＶ,不明,不明,DAA-AVV50,不明,電気装置,不明,ハイブリッドバッテリーのリビルト品において、持ちが悪く、５万ｋｍで壊れた。
284,2021年02月04日,神奈川,ＨＰ,トヨタ,アクアＧ,2012年08月,"28,000 Km",DAA-NHP10,1NZ-1LM,保安灯火,２０１９年８月と今年２月,テールランプに水が溜まる。右側を２０１９年８月に修理。今年２月に今度は左にも水が溜まっている状態になった。
285,2021年02月04日,神奈川,ＨＰ,ジープ,チェロキー　ナイトイーグル,2020年08月,"1,000 Km",ABA-KL24,B,エンジン,１１月８日、１２月４日、１月２９日,エンジンをかけようとして、エンジンがかからない。ディーラーでバッテリー、オルタネーター、バッテリーのセンサーを交換しているが、不具合が解消しない。
286,2021年02月04日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＣＸ－３,2018年02月,"8,496 Km",6BA-DKEFW,PE,排ｶﾞｽ･騒音,不明,ガソリン車なのに排気から硫黄臭がする。マフラーが振動する。水がよく出る。
287,2021年02月04日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ヤマハ,ＸＭＡＸ２５０,不明,"7,000 Km",2BK-SG42J,G3H5E,エンジン,不明,エンジンオイル上がりにより、オイルの消費量が多い。
288,2021年02月04日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ルークス,2020年08月,不明,4AA-45A,BR06-SM21,電気装置,不明,バッテリーの充電量が十分でないとアイドリングストップがきかなくなる。エンジン始動後１０－２０秒後バッテリー診断した後に再度診断することがないので、走行して充電してもアイドリングストップがきかないままとなる。
289,2021年02月04日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,オッティ,2013年01月,"122,500 Km",DBA-ML21S,K6A,その他,不明,エアコンのコンプレッサーからオイルが漏れた。
290,2021年02月04日,埼玉,ＨＰ,ニッサン,リーフ,2014年11月,"76,600 Km",ZAA-AZE0,EM57,制動装置,２０２０年１２月３０日,電動型制御ブレーキユニットの不良により、ブレーキペダルを踏んだのに効かなかったため、サイドブレーキで停止した。
291,2021年02月04日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,スーパーカブ１１０,不明,不明,2BJ-JA44,JA10E,保安灯火,購入当初から,ウインカー操作時、メーター内の方向表示が左右両方点灯してしまうため、現在どちらが点灯しているか判り難い。
292,2021年02月04日,静岡,ＨＰ,トヨタ,パッソ,2011年06月,"53,000 Km",DBA-NGC30,1NR,エンジン,２０１８年から２年間で４、５回直近で２０,停車時にアイドリングが不安定になりエンストする。
293,2021年02月04日,岐阜,ＨＰ,アウディ,Ａ４　アバント　２．０ＴＦＳＩ,2010年01月,"80,000 Km",ABA-8KCDNF,CDN,エンジン,２０１９ごろから,エンジンオイルの消費が激しく、５００ｋｍ未満でオイルの警告が点灯する。また、オイルの消費過多によりプラグの損傷、エンジン不具合、排気ガスの異常な汚れなどが発生している。
294,2021年02月04日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうエアロクイーン,2018年12月,"316,400 Km",2TG-MS06GP,6S10,エンジン,２０２０年２月３日～２月４日,ラジエーターホースの亀裂により水漏れした。
295,2021年02月04日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうエアロクイーン,2018年12月,"32,100 Km",2TG-MS06GP,6S10,エンジン,不明,ラジエーターのアッパータンクに傷・亀裂があり、水漏れした。
296,2021年02月04日,兵庫,ＨＰ,ＢＭＷ,Ｘ３　ｘＤｒｉｖｅ　２０ｄ,2020年02月,"7,500 Km",LDA-TX20,B47D20A,乗車装置,２０００年１２月２１日　午前９：３０前後,立体駐車場格納時にリアゲートが勝手に開いたため、リアゲートが大きく破損した。
297,2021年02月04日,山口,ＨＰ,トヨタ,プリウスα,2015年01月,"54,800 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０２１年２月４日,ブレーキペダルを踏んだが滑る感じがして停止しなかった。ブレーキペダルを踏むとぐぐぐぐぐっとなった。
298,2021年02月04日,福岡,ＨＰ,スバル,インプレッサスポーツ,2018年11月,"17,000 Km",DBA-GT6,FB20,かじ取り,２０２１年２月４日,パワーステアリングの不具合があり、アイサイトの警告灯が点灯した。
299,2021年02月03日,北海道,ＨＰ,トヨタ,プリウス,2010年03月,"163,000 Km",DAA-ZVW30,2ZR-3JM,制動装置,購入した時にすでに,凍結路面やマンホールなどの凹凸路面でブレーキをかけた時に効きが悪くなる。
300,2021年02月03日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ボルボ,ＸＣ６０　Ｔ８　インスクリプション,2020年12月,不明,5LA-UB420XCPA,B420-T28-AD2,電気装置,不明,エンジンを始動しようとしても「システム点検中」という表示がメーターに出て、車が動かなくなった。
301,2021年02月03日,埼玉,ＨＰ,ホンダ,Ｎ－ＢＯＸ　ｍｏｄｕｌｏＸ,2013年11月,"30,204 Km",DBA-JF1,S07A,電気装置,朝出勤途中。,イグニッションコイルの不良で失火したため、走行中エンジンが吹け上がらなくなり、エンジンチェックランプが点灯した。
302,2021年02月03日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,クライスラー,ＰＴクルーザー,2003年07月,"139,400 Km",GT-PT2K20,T,かじ取り,不明,パワーステアリングの油圧ホースからオイルが漏れたため、パワーステアリングが効かなくなった。
303,2021年02月03日,山梨,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,ミニクロスオーバーＸＤ,2016年09月,不明,LDA-XD20A,N47C20A,排ｶﾞｽ･騒音,不明,ＥＧＲバルブの不良により、街中でエンジンが止まってしまった。
304,2021年02月03日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,スバル,レガシィ,2014年10月,"30,000 Km",DBA-BS9,FB25,制動装置,２０２０年１０月ごろから,マスターバッグの空気漏れにより、エンジン始動時にブレーキペダルが重くなった。
305,2021年02月03日,静岡,ＨＰ,トヨタ,アクア,2015年02月,"49,900 Km",DBA-NCP10,1NZ-1LM,制動装置,２０２０年１２月,走行中、突然ピーピー警告音が鳴りだしブレーキが効かなくなった。メーター内に警告ランプがいくつもついていた。その後、一度エンジンを止めて再始動したところ、警告ランプは消えなかったが、ブレーキの効き具合はいつもどおりになった。車を安全な場所へ移動している途中またブレーキが効かなくなったため、ゆっくりサイドブレーキを併用して止まった。
306,2021年02月03日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,パレット,2010年01月,"65,824 Km",CBA-MK21S,K6A,動力伝達,２０２１年２月１日,ＣＶＴの不良により、走行中にギュルギュルと異音が出るようになり、エンジンがアイドリング回転付近でガシャガシャと音がするような症状になった。その後、信号待ちでエンジンが止まり、しばらくの間再始動も出来なくなった。
307,2021年02月03日,奈良,ﾌﾘｰﾀﾞｲｱﾙ,スバル,レヴォーグ,2014年09月,"120,000 Km",DBA-VM4,FB16,かじ取り,不明,ステアリングギアボックスの不良により、ハンドルを停車状態で小刻みに操作するとガコガコというガタが出る。
308,2021年02月03日,広島,ＨＰ,マツダ,ＣＸ－５,2012年04月,"96,882 Km",LDA-KE2FW,SH,エンジン,２０２１年１月２０日,エンジンのバルブに煤が噛み込んだことによるエンストにより、山道のカーブ有りの下り坂で突然ブレーキが効かなくなったため、サイドブレーキを引いて側道に停止した。
309,2021年02月03日,広島,ＨＰ,ニッサン,セレナ,2013年09月,"60,300 Km",DAA-HFC26,MR20-SM23,電気装置,２度目の車検後,特に低速運転、徐行運転時にカタカタと異音がする。アイドリング時にオルタネーターから異音がする事に気づき手で抑えると緩和される。
310,2021年02月03日,福岡,ＨＰ,ホンダ,ステップワゴン,2015年04月,"38,000 Km",DBA-RP3,L15B,エンジン,２０２１年２月,エンジンスイッチを押しても何も反応せず、エンジンがかからない。
311,2021年02月02日,北海道,ＨＰ,ニッサン,セレナ,2012年09月,"59,000 Km",DAA-HFC26,MR20-SM23,緩衝装置,２週間位前から,車体が大きく揺れたとき、前右部下回り辺りからポコポコ音がする。
