番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
34,2021年07月28日,茨城,ＨＰ,ＢＭＷ,５シリーズ,不明,不明,不明,不明,保安灯火,２０１８年,ヘッドライト内が結露する。
35,2021年07月28日,栃木,ＨＰ,ニッサン,ティーダ,2008年04月,"122,572 Km",DBA-SC11,HR15,エンジン,２０２１年７月２７日,走行途中に加速不良がたびたび起きた、見るとメーターパネルにランプがついていた。ガソリンスタンドで応急の検査をしているうちにランプが消え、それからは異常が起こらなかった。
36,2021年07月28日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,スバル,フォレスター,2015年01月,"60,000 Km",DBA-SJ5,FB20,緩衝装置,不明,左前輪のロアアーム部品が折損した。
37,2021年07月28日,大阪,ＨＰ,ニッサン,セレナ,2013年07月,"34,000 Km",DAA-HFC26,MR20-SM23,車枠・車体,２０２１年０７月,ホワイトパール塗装の車でボンネット、Ａピラーで塗装が剥がれた。
38,2021年07月28日,大阪,ＨＰ,ジープ,レネゲードトレイルホーク,2016年03月,"32,000 Km",ABA-BU24,6,エンジン,２０２１年７月２４日,ラジエター電動ファンの不良でカラカラと異音が出るようになった。ディーラーに持ち込む途中の走行時はアクセルペダルを踏み込んでもエンジンのパワーが上がらない現象が発生していた。ディーラー到着時にはカラカラ音が消えており、電動ファンが停止していた。
39,2021年07月28日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2019年09月,"20,000 Km",DBA-JF3,不明,制動装置,不明,高速道路から一般道へ降りる坂のカーブでブレーキが効かず、そのまま前に止まっていた車に衝突する事故になった。
40,2021年07月28日,不明,ＨＰ,スバル,レガシィ　ツーリングワゴン,2011年01月,"50,000 Km",DBA-BR9,EJ25,制動装置,２０１６年７月と２０２１年７月,エンジン停止後４時間程度でマスターバック内の真空が抜け、再始動時にブレーキペダルが固くなっており強く踏み込まないとエンジンを始動することができない。４年３万キロ前に同症状でマスターバックを交換したが再発した。
41,2021年07月27日,北海道,ＨＰ,マツダ,デミオ,2015年03月,"95,700 Km",LDA-DJ15AS,S5,エンジン,２０２１年７月５日,エンジン始動し、４０～５０ｋｍ／ｈで５分ほど走行したところで、突然エンジンの回転数が落ち停止した。エンジン始動スイッチの２回目で始動し、その後警告ランプが点滅した。
42,2021年07月27日,青森,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スペーシア,2020年02月,"3,000 Km",DAA-MK53S,R06A-WA05A,エンジン,２０２１年３月１８日,エンジン始動後、シフトをＤレンジにしたところで車が急発進し、向かいの家にぶつかった。
43,2021年07月27日,山形,ＨＰ,ニッサン,エクストレイル,2016年07月,"48,800 Km",DAA-HNT32,MR20-RM31,エンジン,二回目の車検時,点検時にラジエータロアマウントゴムが左右ともアンダーカバー付近に脱落していた。
44,2021年07月27日,石川,ＨＰ,スズキ,スペーシアカスタム,2017年12月,"26,400 Km",DAA-MK53S,R06A-WA05A,エンジン,２０２１年７月２４日,ベルトテンショナーの不良により、アクセルペダルを軽く踏むと「ギギギギ」と音が鳴る。
45,2021年07月27日,千葉,ＨＰ,テスラ,モデルＸ,2021年02月,"3,438 Km",不明,3D1-L1S,電気装置,２０２１年５月頃からたびたび,走行時にモニター類、エアコン、方向指示器、音楽など、走行モーター以外の電源が全て切れる。
46,2021年07月27日,埼玉,ＨＰ,マツダ,フレアワゴン,2021年06月,176 Km,DAA-MM53S,不明,その他,新車購入直後から,スピードメータの透明な保護板に運転手の着ているシャツが反射してスピードメータの文字と針が全く見えない。
47,2021年07月27日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＭＡＺＤＡ２,2020年03月,"8,390 Km",6BA-DJLFS,P5,乗車装置,納入段階より,右後席シートバックがアンロック状態のままになってしまう。
48,2021年07月27日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＭＡＺＤＡ２,2020年03月,"8,390 Km",6BA-DJLFS,P5,動力伝達,初期から,低速走行時１５ｋｍ／ｈ～３５ｋｍ／ｈでアクセルペダルの踏み方も少ない中で意図しないキックダウンが発生し、急な加速をするため、ブレーキングが必要になる。概ね５０ｋｍ／ｈで走行時、右折道路に差し掛かる手前でＤレンジからＭレンジにし、６速⇒５速にシフトダウンして約４０ｋｍ／ｈに減速しコーナーを曲がった所でＭからＤレンジへした際、急な吹き上がりが発生する事が多い。
49,2021年07月27日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＭＡＺＤＡ２,2020年03月,不明,6BA-DJLFS,P5,エンジン,納車日２０２０年４月２６日より,エンジンが冷温時にブォ～ッ、シュワシュワシュワという様な音がした。エンジンの回転数に伴って早くなったり遅くなったり、回転軸方向又は往復運動方向の感覚で擦れ音の様な音がする。
50,2021年07月27日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＭＡＺＤＡ２,2020年03月,"8,390 Km",6BA-DJLFS,P5,保安灯火,納入段階より,オプションのデイライトの照度が低く、昼間に点灯している状態が判らない。
51,2021年07月27日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＭＡＺＤＡ２,2020年03月,"8,390 Km",6BA-DJLFS,P5,乗車装置,納入段階より,右後席シートバックがアンロック状態のままになってしまう。
52,2021年07月27日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,キャロル,2015年09月,"36,000 Km",DBA-HB36S,R06A,エンジン,２０２１年７月２４日,スロットルボディの不良により、高速道路を走行中に突然アクセルペダルを踏んでいても３０ｋｍ／ｈくらいまで失速した。
53,2021年07月27日,広島,ＨＰ,スズキ,スペーシア　ハイブリッド,2020年06月,不明,DAA-MK53S,R06A-WA05A,エンジン,２０２１年７月２６日,高速道路を走行中にエンストした。ブレーキが重くなり、メーターも真っ暗になった。道路の左に寄せ５分ぐらいしてエンジン再始動したところ、その後異常はなくなった。
54,2021年07月27日,愛媛,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ａ１,2021年06月,不明,3BA-GBDKL,DKL,走行装置,不明,タイヤが片減りする。
55,2021年07月27日,愛媛,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ａ１,2021年06月,不明,3BA-GBDKL,DKL,保安灯火,２０２１年７月２２日,ワイパーが作動途中で一瞬止まる。
56,2021年07月27日,沖縄,ＨＰ,ポルシェ,Ｍａｃａｎ　Ｓ,2020年05月,"20,000 Km",3BA-J1K30,DLZ,制動装置,２０２０年９月頃,走行中、前方車両・歩行者・障害物が無いのに、突然自動ブレーキが作動する。
57,2021年07月26日,北海道,ＨＰ,トヨタ,マークＸジオ,2011年03月,"130,200 Km",DBA-ANA15,2AZ,エンジン,２０２１年７月,走行中エンジンからカラカラと異音が発生し、その後しばらくしてから油圧低下の警告が表示された。整備工場で確認したところ、エンジンが焼き付いていると診断された。
58,2021年07月26日,山形,ＨＰ,ニッサン,エクストレイル,2016年03月,"50,200 Km",DBA-NT32,MR20,動力伝達,不明,ＣＶＴの不良により、走行中にノッキングの様な現象が発生し、警告灯が点いた。
59,2021年07月26日,新潟,ﾌﾘｰﾀﾞｲｱﾙ,スバル,レヴォーグ,2021年02月,"2,700 Km",4BA-VN5,CB18,その他,不明,アイサイトが正常に作動しない。
60,2021年07月26日,東京,ﾌﾘｰﾀﾞｲｱﾙ,シトロエン,Ｃ４ピカソ,2018年04月,"32,000 Km",LDA-B787AH01,AH01,排ｶﾞｽ･騒音,２０２１年６月１９日,エンジン警告灯とアドブルー警告灯が点灯し、エンジン停止まであと８００ｋｍと表示された。
61,2021年07月26日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,ＭＩＮＩ　Ｃｏｏｐｅｒ　５　Ｄｏｏｒ,2014年12月,"18,000 Km",DBA-XS15,B38A15A,車枠・車体,不明,エアコンのドレーン外れと、ドアインシュレーターから車室内に雨漏りした。
62,2021年07月26日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2015年09月,"50,000 Km",TKG-FEB90,4P10,車枠・車体,不明,荷台あおり開閉補助装置が故障して開かなくなった。無理に開けようとした際に負傷した。
63,2021年07月26日,静岡,ＨＰ,三菱,ランサーエボリューションⅩ,2015年02月,"45,000 Km",CBA-CZ4A,4B11,動力伝達,２０２０年から,減速時ギアが２速のまま下がりきらず、停車する直前に１速に入りショックで前に５０ｃｍほど前進してしまう。
64,2021年07月26日,広島,ＨＰ,ニッサン,セレナ,2012年09月,"72,200 Km",DAA-HFC26,MR20-SM23,電気装置,２０２０年４月,オルタネーターから異音が出た。
65,2021年07月25日,東京,ＨＰ,マツダ,ＣＸ－８,2018年02月,"50,000 Km",3DA-KG2P,SH,制動装置,２０２１年７月２３日（金）,停止時に電動パーキングブレーキがかからない。また発進時にパーキングブレーキが解除できない。
66,2021年07月25日,神奈川,ＨＰ,スバル,レガシィツーリングワゴン,2009年01月,"168,000 Km",CBA-BP5,EJ20,動力伝達,２０２１年７月,加速時に激しい変速ショックが発生し、警告灯が点灯するとともに点検を促すメッセージが表示された。
67,2021年07月25日,埼玉,ＨＰ,ホンダ,Ｎ－ＢＯＸカスタムターボ,2018年07月,不明,DBA-JF3,S07B,エンジン,２０２１年０６月,エキゾーストバルブの不良により、走行時にエンジンチェックランプが点滅しアクセルペダルを踏んでも加速しなくなった。
68,2021年07月25日,埼玉,ＨＰ,ＢＭＷ,３２０ｄ　Ｍスポーツ,2020年12月,"3,240 Km",3DA-5V20,B47D20B,エンジン,２０２１年７月２２日,一般道路を走行中にエンジン警告灯が点灯するとともにエンジンが停止し、そのままエンジンがかからなくなり立ち往生した。
69,2021年07月25日,栃木,24時間電話,いすゞ,ギガ,2006年01月,"721,500 Km",PJ-CXZ52K6,6WG1,エンジン,不明,坂道を上っている時などで、エンジンが吹けなくなり、エンジンチェックランプが点く。
70,2021年07月25日,愛知,ＨＰ,マツダ,ＣＸ－３０,2020年04月,"18,219 Km",3DA-DM8P,S8,保安灯火,不明,サイドミラーを畳んだ状態で手動で開く操作をしても左側ミラーのみ全開にならない。
71,2021年07月25日,静岡,ＨＰ,マツダ,ＣＸ－５,2013年10月,"120,000 Km",LDA-KE2FW,SH,電気装置,２０２１年７月,オルタネータプーリーの脱落により、一般道を走行中に警告灯「充電システム異常」が表示され、エンジンが停止し、パワーステアリングも効かない状態になり停車した。
72,2021年07月25日,岐阜,ＨＰ,マツダ,ロードスター,2016年03月,"51,071 Km",DBA-ND5RC,P5,その他,新車購入から５年経過した２０２１年５月頃,マツダコネクトディスプレイの左下内部に蜘蛛の巣状の白いヒビが発生した。
73,2021年07月25日,大阪,ＨＰ,ＭＩＮＩ,ＭＩＮＩ　クロスオーバーＳＤ,不明,"49,000 Km",不明,不明,エンジン,２０２１年７月,バイブレーションダンパーに亀裂が発生した。
74,2021年07月25日,京都,ＨＰ,ＢＭＷ,Ｘ５,2016年03月,"45,000 Km",LDA-KS30,N57D30A,排ｶﾞｽ･騒音,２０２１年６月６日,ＡｄＢｌｕｅの残量は十分にあるにも関わらず、走行中に突然「ＡｄＢｌｕｅ補充、航続距離：８００ｋｍ」とメーターパネルに表示された。
75,2021年07月25日,兵庫,ＨＰ,ダイハツ,タフト,2020年11月,不明,5BA-LA900S,KF,制動装置,２０２０年１２月,たまにオートブレーキホールドが解除されず、ブレーキ引きずりながらのアクセルオンとなるようで、大きな異音が発生する。
76,2021年07月24日,長野,ＨＰ,ダイハツ,ミラ,2007年04月,"118,000 Km",CBA-L275S,KF,制動装置,２０２０年６月から２０２１年７月にかけて,低速走行をしていて脇道から広い道に出る際、歩道で一時停止をしようと思いブレーキペダルを踏んだか、踏み応えがなくて車が止まらず、車道に飛び出してしまった。
77,2021年07月24日,長野,ＨＰ,ボルボ,Ｓ８０Ⅱ,2007年09月,"185,000 Km",CBA-AB6324,B6324,かじ取り,２０２１年７月１９日　１７：４５頃,走行中に突然ハンドル操作不能になった。
78,2021年07月24日,東京,ＨＰ,マツダ,ＣＸ－５,2015年03月,"83,000 Km",LDA-KE2AW,SH,エンジン,２０２１年７月１０日,オイルポンプの故障により高速道路を走行中にエンジン警告灯が点灯するとともにエンジンが停止し、惰性で路肩に流れ着いた。
79,2021年07月24日,千葉,24時間電話,マツダ,ＣＸ－５,2015年06月,"136,174 Km",LDA-KE2FW,SH,エンジン,不明,バキュームポンプの不良により、チェックランプが点灯した。
80,2021年07月24日,静岡,ＨＰ,マツダ,ＣＸ－５,2013年10月,"120,000 Km",LDA-KE2FW,SH,制動装置,２０２１年５月,バック時にブレーキペダルを踏み込んでも停止せず、サイドブレーキを慌てて引いて停車させた。メーターパネルにバキュームポンプの低下の警告灯表示があった。
81,2021年07月24日,兵庫,ＨＰ,マツダ,ＣＸ－３,2016年06月,"57,000 Km",LDA-DK5AW,S5,エンジン,２０２１年６月２６日,高速道路ＰＡから本線へ進入時にアクセルペダルを踏み込んでもエンジン回転が上がらず速度を上げられなかった。８０ｋｍ／ｈ以下でしばらく走行すると復旧した。整備工場での診断結果によるとブレーキペダルポジション、アクセルペダルポジションの不一致が検出され、ブレーキペダルとアクセルペダルを同時に踏むことで起こるのではないかと推定された。
82,2021年07月23日,山形,ＨＰ,ニッサン,セレナ,2014年06月,"106,000 Km",DAA-HC26,MR20-SM23,車枠・車体,２０２１年５月,ピラー部分の塗装が突然剥がれた。
83,2021年07月23日,神奈川,ＨＰ,三菱,デリカＤ５,2015年06月,"55,000 Km",LDA-CV1W,4N14,排ｶﾞｽ･騒音,２０２１年５月２０日,エキゾーストマニホールドのひび割れにより、走行中に車内に排気ガスの臭い気が入ってきた。
84,2021年07月23日,神奈川,ＨＰ,三菱,デリカＤ５,2015年06月,"55,000 Km",LDA-CV1W,4N14,エンジン,２０２１年５月２０日,エンジンマウントの不良により、エンジン回転数が１０００～２０００回転付近で異音と振動が出だした。
85,2021年07月23日,埼玉,ＨＰ,ＢＭＷ,ＢＭＷ　５２３ｉツーリング,2016年01月,"17,516 Km",DBA-XL20,N20B20B,電気装置,２０２１年７月１０日,自宅駐車場にて乗車前にエンジンをかけ車内を冷やし、数分後に車に戻ったところ、車内が煙で充満していた。エンジンを停止したら煙の発生がおさまった。ディーラーにて、ブロアモーター内部断線と診断された。
86,2021年07月23日,静岡,ＨＰ,フォルクスワーゲン,ゴルフヴァリアント,2014年09月,"78,715 Km",DBA-AUCHP,CHP,保安灯火,２０２１年７月２０日,一般道路を走行中、運転席側サイドミラーの鏡面が突然脱落し、破損した。
87,2021年07月22日,宮城,ＨＰ,トヨタ,ヤリスクロス,2021年05月,"3,100 Km",6AA-MXPJ10,M15A-1NM,保安灯火,２０２１年５月購入当初から,降車時にフロントドアを閉める時、ドアミラー（カメラ付き）が大きく振動しブルブル音がする。最近は走行中もドアミラー付近からビリビリ音がする。
88,2021年07月22日,神奈川,ＨＰ,ホンダ,オデッセイ,2012年07月,"46,000 Km",DBA-RB3,K24A,かじ取り,２０２１年７月,走行中にＥＰＳ警告灯が点灯して、パワーステアリングが効かなくなった。その後、エンジン再始動で何回か復帰するも最後は復帰不能となった。
89,2021年07月22日,埼玉,ＨＰ,ＢＭＷ,３２０ｄ　Ｍスポーツ,2014年12月,"850,000 Km",LDA-3D20,N47D20C,動力伝達,２０１９年２月,アイドリングストップからの再始動時にシフトがパーキングになり、発進時に空吹かししてしまう。
90,2021年07月22日,埼玉,ＨＰ,トヨタ,アクア,2013年01月,"48,500 Km",DAA-NHP10,1NZ-1LM,保安灯火,２０２１年７月１９日,ミラーが途中で開かない、または閉じない。
91,2021年07月22日,静岡,ＨＰ,シトロエン,ＤＳ４　ＣＲＯＳＳＢＡＣＫ,2017年03月,"57,342 Km",LDA-B7CAH02,AH02,排ｶﾞｽ･騒音,２０２１年３月,一般道を走行中に、エンジンの故障警告とアドブルー機器の故障警告が発生した。
92,2021年07月22日,大阪,ＨＰ,ホンダ,ステップワゴン,2015年06月,"52,441 Km",DBA-RP1,L15B,その他,２０２１年７月２１日,メーターの速度や燃料表示等が表示されない。
93,2021年07月22日,大阪,ＨＰ,ニッサン,ラフェスタ,2005年02月,"74,000 Km",CBA-B30,MR20,燃料装置,２０２１年３月,エンジンアイドリング時、フューエルポンプ本体から燃料が漏れた。
94,2021年07月22日,京都,ＨＰ,その他,グラフィット,不明,100 Km,LOM-01,不明,電気装置,購入後すぐ,緩やかな下り坂を２０ｋｍ／ｈ程度で走行中、突然バッテリーが停止し、走行不能になった。
95,2021年07月22日,香川,ＨＰ,ニッサン,ＲＯＯＸ,不明,不明,5AA-B44A,不明,燃料装置,常時,給油時ガソリンキャップを蓋に引っ掛けるがキャップがボディーに当たる。又キャップに付着しているガソリンがボディーに付着する。
96,2021年07月22日,宮崎,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2020年04月,"11,000 Km",6BA-JF3,S07B,制動装置,車両購入当初から発生,一般道を走行中及び踏切を横断中、前方に車両や障害物が無いにも関わらず、突然衝突軽減ブレーキが作動し、タイヤがロックする。
97,2021年07月21日,北海道,ＨＰ,ニッサン,エクストレイル,2015年05月,"37,000 Km",DAA-HNT32,MR20-RM31,動力伝達,２０２１年６月２７日と２０２１年７月１７,停車から発進する時と低速走行時に、ガガガと異音とともに、全警告灯ランプが点灯し、交差点で走行不能になった。いずれも走行不能後、１０分ほどセルを回し切るを繰り返すと、通常走行ができるようになった。
98,2021年07月21日,長野,ＨＰ,トヨタ,ヴェルファイア,2008年06月,"113,300 Km",DBA-GGH25W,2GR,車枠・車体,２０２１年５月,ホワイトパール塗装色の車で、天井部の塗装が直径２０㎝程度にわたり自然に剥がれ下地が露出した。走行風で広がっている。さびも出始めている。
99,2021年07月21日,東京,ＨＰ,ニッサン,セレナ,2018年04月,"14,621 Km",DAA-GFC27,MR20-SM24,制動装置,２０２１年７月１９日　１２：００,電動パーキングブレーキのアクチュエーターの不良により、電動パーキングブレーキを開放出来なくなった。
100,2021年07月21日,東京,ＨＰ,ボルボ,Ｖ４０,2018年03月,"10,000 Km",DBA-MB4154T,B4154T,電気装置,２０２１年３月１４日,アイドリングストップと同時に全ての電源が落ち、右折レーンで再始動不能になった。
101,2021年07月21日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ステップワゴン,2021年04月,不明,6AA-RP5,LFA-H4,電動機(モーター),不明,バック時のクリープ力が極端に強い。また、ブレーキで一度停車させた後、ブレーキを解放すると、さらに強いクリープ力（トルク）がかかる。
102,2021年07月21日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ＭＲ－Ｓ,2004年06月,"37,000 Km",TA-ZZW30,1ZZ,動力伝達,不明,シーケンシャルトランスミッション搭載車で、シーケンシャルポンプの不良が発生し、走行不能になった。ディーラーでポンプの交換をしたが、交換後、１０ｋｍくらい走行したところで不具合が再発した。
103,2021年07月21日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ランボルギーニ,アヴェンタドール,2017年03月,"14,000 Km",ABA-47L539,L539,エンジン,２０２１年７月１８日,走行中に異臭がして発煙した。ディーラーで確認したところ、ベルトが切れていた。
104,2021年07月21日,静岡,ＨＰ,トレクス,１３ｍアルミウイングトレーラ,2017年01月,不明,PFB34118,不明,走行装置,２０２１年６月１日,リフトアクスルブラケットのボルトナット脱落により走行不能となった。
105,2021年07月21日,三重,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ムーヴ,2020年01月,700 Km,DBA-LA160S,KF,車枠・車体,不明,ドアの内張りと、内部の防水シートが擦れて異音がする。
106,2021年07月21日,大阪,ＨＰ,カワサキ,ニンジャ４００Ｒ,2013年06月,"31,000 Km",EBL-ER400B,ER400BE,電気装置,２０２１年６月,転倒センサーへ浸水し、センサーが故障したことにより、赤信号で停止後にエンジンが停止し、再始動不能になった。
107,2021年07月21日,福岡,ＨＰ,ヤマハ,ＳＲ４００,2020年09月,不明,2BL-RH16J,H342E,エンジン,購入して直ぐ,クラッチを切っているのにそのままエンジンストップする。
108,2021年07月20日,青森,ＨＰ,ホンダ,オデッセイ　アブソルートＥＸ,2016年08月,"88,000 Km",DBA-RC2,K24W,動力伝達,２０２１年７月,ＣＶＴの不良により、交差点で止まるとエンジンがストップし、アクセルペダルを踏んで走行しようとしてもふけあがって走行できない。
109,2021年07月20日,青森,ＨＰ,ホンダ,オデッセイ　アブソルートＥＸ,2016年08月,"88,000 Km",DBA-RC2,K24W,緩衝装置,２０２１年６月,一般道を走行中に道路の凸凹で左前サスペンションからガタガタという異音が発生した。
110,2021年07月20日,新潟,ＨＰ,ヤンマー,ヤンマーＣＴ３４０,不明,不明,CT340,不明,動力伝達,２０２１年４月下旬農作業中,プロペラシャフトのエンジン側のベアリング部が摩耗して千切れたため、シャフトが暴れて周辺各所が破損した。
111,2021年07月20日,新潟,ﾌﾘｰﾀﾞｲｱﾙ,カワサキ,Ｎｉｎｊａ　Ｈ２　ＳＸ　ＳＥ＋,2019年06月,"15,000 Km",2BL-ZXT02A,不明,動力伝達,不明,Ｒ４８３７措置でＥＣＵを書き換えた後、５速、６速に入らず。４速から２速、３速から１速といった切り替わり方をして止まった。整備工場で確認したところ、シフトドラムのピンが折れていた。
112,2021年07月20日,東京,ＨＰ,ボルボ,Ｖ７０,2014年12月,"50,000 Km",DBA-BB4164TW,B4164T,動力伝達,２０２０年１２月,ミッション機能低下の警告が表示され、その後、ギア抜け状態で走行できなくなった。エンジンの再始動により、復帰した。
113,2021年07月20日,神奈川,ＨＰ,アウディ,Ａ５クーペ,2010年02月,"131,966 Km",ABA-8TCDNF,CDN,エンジン,中古で購入後、既にその状態。,オイル消費が激しく、３００ｋｍ～５００ｋｍほどの走行でオイル補充ランプが点灯し、１Ｌのオイルを補充しなければならない。
114,2021年07月20日,千葉,24時間電話,ニッサン,セレナ,2008年10月,"154,700 Km",DBA-C25,MR20,走行装置,不明,車検の見積もりで右前ホイールハブベアリングガタ大が見積もられた。タイヤの摩滅が生じていた。
115,2021年07月20日,茨城,ＨＰ,トヨタ,アルファード,2014年02月,"42,100 Km",DBA-ANH20W,2AZ,車枠・車体,２０２１年７月,白色塗装の車で屋根の塗装が剥がれた。
116,2021年07月20日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,スクラム,2021年03月,"1,900 Km",3BA-DG17W,R06A,動力伝達,不明,クラッチを踏み、２速から３速へ入れるときにカチカチと異音がする。
117,2021年07月20日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,スクラム,2021年03月,"1,900 Km",3BA-DG17W,R06A,制動装置,不明,ブレーキペダルを踏んだときにカチカチと異音がする。
118,2021年07月20日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲ,2010年09月,"90,000 Km",DBA-MH23S,K6A,その他,不明,コンプレッサーの不具合により、冷風が出なくなった。
119,2021年07月20日,静岡,ＨＰ,ＢＭＷ,ＭＩＮＩ　Ｃｏｏｐｅｒ　Ｄ５,2017年03月,"17,740 Km",LDA-XT15,B37C15A,動力伝達,２０２１年７月９日ころから,車両を停車（駐車）しようとし、シフトレバーをＰへいれたところ、「車両動き出し注意」の警告表示が点灯した。ディーラーで確認したところ、シフトメカニズム内部の不良と診断された。
120,2021年07月20日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,パレット,不明,不明,DBA-MK21S,不明,その他,不明,エバポレーターのガス漏れにより、冷房が効かなくなった。
121,2021年07月20日,大阪,ＨＰ,アルファロメオ,ステルヴィオ,2020年10月,"1,300 Km",3DA-94922,55284529,動力伝達,納車時から,４０ｋｍ／ｈで走行中、減速しようとする時、自動的にシフトダウンされることによりブレーキペダルを踏んでいるのにエンジン回転数の増加と加速する様な症状になる。
122,2021年07月20日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,エブリイ,2015年11月,"170,000 Km",HBD-DA17V,R06A,動力伝達,不明,変速機に関わるサービスキャンペーンの措置を済ませてある車で、２速から３速にする時、大きな変速ショックがある。エンストすることもあり、１０分以上再始動できなかったこともある。
123,2021年07月20日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,アテンザ,2015年01月,"67,000 Km",LDA-GJ2FP,SH,エンジン,不明,エンジンのリコール措置後、吸気バルブにススが溜まり、走行中にエンストした。
124,2021年07月19日,東京,ﾌﾘｰﾀﾞｲｱﾙ,テスラ,モデルＸ,2020年12月,不明,不明,3D1-L2S,その他,２０２１年６月２７日,車の電源が入った状態で運転者は降車して車外に出ていた場面において、家族が後席のドアを開けて乗り込んだところ、盗難アラームが鳴りだした。
125,2021年07月19日,東京,ﾌﾘｰﾀﾞｲｱﾙ,テスラ,モデルＸ,2020年12月,不明,不明,3D1-L2S,車枠・車体,不明,後席ドアの窓ガラスに隙間が出来ている。
126,2021年07月19日,東京,ﾌﾘｰﾀﾞｲｱﾙ,テスラ,モデルＸ,2020年12月,不明,不明,3D1-L2S,電気装置,２０２１年７月,走行中にタッチスクリーン画面とハンドル前方のメーターパネルがすべて真っ暗になり、ウインカー、ハザードなどがすべて作動しなくなる。
127,2021年07月19日,群馬,ＨＰ,ニッサン,セレナ,2013年03月,"80,000 Km",DAA-HFC26,MR20-SM23,電気装置,２０２１年７月,オルタネーターの不良により、エンジン始動時、加速時に異音が発生する。
128,2021年07月19日,愛知,ＨＰ,マツダ,アテンザ,2013年08月,"120,000 Km",LDA-GJ2FW,SH,エンジン,２０２１年７月１７日,一般道路を走行中に、パワーがないなと思ったら高水温警告灯が点灯したため、路肩に停車した。エンジンルームを見たら冷却水が飛散しており、後日ディーラーで調べてもらったところ、冷却水回路の分岐のための樹脂部品が割れて水漏れしていた。
129,2021年07月19日,岐阜,ＨＰ,三菱,デリカＤ５,2014年08月,"110,000 Km",DBA-CV5W,4B12,動力伝達,２０１７年５月,多人数乗車の高速走行時、追い越しやエンジンブレーキを使うとトランスミッションからベルトが鳴く様な異音が出る。
130,2021年07月19日,岐阜,ＨＰ,ルノー,ルーテシア　テックパック,2021年03月,不明,3BA-BJAH5H,H5H,エンジン,２０２１年４月６日・５月９日・６月３日,高速道路を１００ｋｍ／ｈ前後で走行中、すべての警告灯が点灯し、アクセルペダルを踏み込んでも著しい加速不良になった。１０分程度で復帰したが、その後、高速道路で走行した合計６回中、５回同様の故障が発生した。
131,2021年07月19日,三重,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,エブリイ,2021年04月,不明,HBD-DA17V,R06A,車枠・車体,不明,高速道路で８５ｋｍ／ｈ～９０ｋｍ／ｈ・エンジン回転が３３００～３４００ｒｐｍくらいで走行すると、運転席周辺で低周波の振動が発生する。
132,2021年07月19日,大阪,ＨＰ,ダイハツ,タント,2008年05月,"140,000 Km",DBA-L375S,KF,車枠・車体,２０２１年７月１３日,高速走行中に突然加速しなくなり、ＣＶＴより発火して炎上した。
133,2021年07月19日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,スバル,エクシーガ,2009年11月,"91,000 Km",DBA-YA5,EJ20,エンジン,２０２１年７月,洗車後、突然エンジンがかからなくなった。
134,2021年07月19日,滋賀,ＨＰ,ＢＭＷ,Ｒ１２５０ＲＴ,2021年05月,"1,200 Km",2BL-R12MA,A47B12M,その他,２０２１年５月,車間距離制御型クルーズコントロール（ＡＣＣ）の車間距離が全体的に短く、長めの設定でも５０ｍしか取れない。
135,2021年07月19日,広島,ＨＰ,ニッサン,ノート,2013年08月,"55,779 Km",DBA-E12,HR12,エンジン,２０２１年７月１１日,インタークーラーパイプの破損により、一般道を走行中にアクセルペダルを踏んでも速度上がらず、信号待ちでエンジンが停止した。
