番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
213,2019年05月08日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＮＶ３５０キャラバン,2016年12月,"27,400 Km",LDF-VW6E26,YD25,エンジン,不明,クーラントが酷く減り、数千ｋｍの走行で、サブタンクの液量がＬＯＷを下回ってしまう。
214,2019年05月08日,静岡,ＨＰ,ニッサン,ＮＶ３５０キャラバン,2017年09月,"33,338 Km",LDF-VW2E26,YD25,エンジン,不明,ある一定の負荷がかかると異音がする。また、走行中突然「ガー」という空回り音がする。
215,2019年05月08日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スイフト,2019年03月,不明,CBA-ZC33S,K14C,エンジン,２０１９年５月,エンジン側に残るはずのオイルフィルタのパイプが外れた。
216,2019年05月08日,大阪,ＨＰ,スバル,フォレスター,2013年04月,"47,400 Km",DBA-SJ5,FB20,その他,２０１５年頃から（購入後２年程度経過して,カメラの不良により、アイサイトのエラーが出る。
217,2019年05月08日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,アルト,2016年05月,"2,000 Km",DBA-HA36S,R06A,動力伝達,２０１９年４月３０日,駐車するために、Ｄレンジでブレーキペダルを踏んだまま後方確認していたところ、急発進した。ブレーキペダルを何度も踏んだが効かずにそのまま壁にぶつかって止まった。
218,2019年05月08日,奈良,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,エクストレイル,2015年12月,"26,300 Km",DAA-HNT32,MR20-RM31,エンジン,２０１９年５月,走行中、エンジン回転むら、異音、振動が発生する。エンジンが止まることもあった。
219,2019年05月08日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,キャデラック,ＳＲＸクロスオーバー,2016年04月,不明,ABA-T166C,2H,その他,２０１９年４月２０日,なにも当たった形跡はないにも関わらず、ナビの画面が割れていた。
220,2019年05月08日,不明,電話,ＢＭＷ,Ｒ１２００,2005年06月,不明,R1200ST,122EF,燃料装置,不明,朝、車両を確認したところ、地面に何かが漏れたような跡があり、燃料計を確認したところ燃料を満タンにしたはずなのに針が半分ぐらいしかあがらなかった。車両を確認したところ燃料タンクの左側より燃料が漏れていた。
221,2019年05月07日,北海道,電話,トヨタ,シエンタハイブリッド,2016年05月,"20,000 Km",DAA-NHP170G,1NZ-2LM,電気装置,２０１９年,初回車検時の点検で、補機バッテリーが劣化していると診断された。
222,2019年05月07日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,レジアスエース,2005年08月,"200,000 Km",KR-KDH225K,2KD,制動装置,２０１９年４月,走行中に突然ブレーキが効かなくなった。車両を確認したところ、Ｐバルブが腐食により破損し、ブレーキフルードが大量に漏れていた。
223,2019年05月07日,青森,ＨＰ,ニッサン,ノート,2019年02月,"3,515 Km",DBA-NE12,HR12,車枠・車体,３月,エンジン始動後（毎回）アクセル、ブレーキペダルにコンコンと振動と音が発生し、信号待ちでブレーキを踏み込むとガガガと異音が鳴り、惰性で走行するとボディー下部から高音のキーンとした音がする。２０～３０ｋｍ／ｈと５０～６０ｋｍ／ｈにおいてアクセルのみで速度コントロールをすると振動が伝わってくる。
224,2019年05月07日,東京,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ａ８,2015年05月,"44,000 Km",ABA-4HCTGL,CTG,エンジン,２０１８年１２月,アイドリングが不安定になり、エンジンが停止した。その後は、セルは回るが、エンジンがかからなくなった。
225,2019年05月07日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,スバル,フォレスター,2012年12月,"64,400 Km",DBA-SJG,FA20,エンジン,２０１９年５月４日,アクセルペダルを踏んだところ、エンジンの回転数が急上昇して戻らなくなった。
226,2019年05月07日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ヤマハ,シグナスＸ,2019年02月,不明,2BJ-SED8J,E31CE,その他,２０１９年３月,燃料計が残量を少なく表示する。
227,2019年05月07日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ジープ,レネゲード,2019年02月,700 Km,3BA-BU13,55282328,動力伝達,２０１９年４月,坂を登る途中で、「トランスミッションオイル温度上昇」・「変速できない」表示が出て、加速しなかった。
228,2019年05月07日,三重,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲ,2011年12月,"82,800 Km",DBA-MH23S,K6A,制動装置,２０１８年４月,ブレーキペダルを踏んでも、ガラガラと異音がするだけでブレーキが効かず、事故を起こしてしまった。
229,2019年05月06日,宮城,ＨＰ,ニッサン,エクストレイル,2014年03月,"40,000 Km",DBA-NT32,MR20,動力伝達,２０１９年５月３日,ＣＶＴの不良により、発進時回転だけ上がって進まなかったり、通常走行時に平地坂道関係なく２０００回転付近でいきなり結構大きな振動が発生したりする。
230,2019年05月06日,東京,ＨＰ,ポルシェ,カイエン,2012年01月,"57,700 Km",DAA-92ACGE,CGE-EACA,車枠・車体,２０１８年９月,高速道路を走行中、ガタンガタンと車が減速し、その後動けなくなった。
231,2019年05月06日,茨城,ＨＰ,ホンダ,モンキー１２５,2019年01月,902 Km,2BJ-JB02,JB02E,エンジン,２０１９年５月４日,アクセルを戻してもエンジン回転数が落ちなくなる。
232,2019年05月06日,愛知,ＨＰ,ヤマハ,アクシストリート,2017年03月,不明,EBJ-SE53J,E3F1E,エンジン,２０１７年３月２４日　新品購入時より,始動し、２０分程走行後、エンジンが停止した。
233,2019年05月06日,三重,ＨＰ,ニッサン,セレナ,2013年02月,"46,951 Km",DAA-HFC26,MR20-SM23,動力伝達,２０１９年５月４日,ＣＶＴの不良により、高速道路を走行中に、エンジン回転数が急激に低下したり、上がったりを繰り返し、その後、バックも前進も出来なくなった。
234,2019年05月06日,滋賀,ＨＰ,プジョー,２０７,2011年07月,"42,000 Km",ABA-A7W5F01,5F01,かじ取り,２０１９年４月３０日,パワーステアリングが突然効かなくなったため、カーブに差し掛かったところで、対向車線に大きくはみ出した。警告音とｐｏｗｅｒ　ｓｔｅｅｒｉｎｇ　ｆａｌｕｔｙのエラーが表示された。
235,2019年05月05日,秋田,ＨＰ,ニッサン,リーフ,2012年12月,"57,785 Km",ZAA-AZE0,EM57,緩衝装置,２０１９年４月２７日,駐車場でＵターンしようと右旋回したところ、左前輪からガタン・ゴーゴーという音と走行抵抗が増え、走れなくなった。車両を確認したところ、左前輪のロアアームの先端がホイールの内側に落ちて接触し、ホイールが削れていた。
236,2019年05月05日,栃木,ＨＰ,ホンダオブザユーケー,シビックハッチバック,2018年10月,"5,000 Km",DBA-FK7,L15C,エンジン,納車時から,冷感時にエンジンが掛かりにくく、かかるまでに６秒近くかかる。
237,2019年05月04日,岩手,ＨＰ,ニッサン,デイズルークスＧターボ４ＷＤ,2019年01月,"2,200 Km",DBA-B21A,3B20,動力伝達,２０１９年２月４日,駐車時等で、ハンドルを切り替えしながらバックする際にフロントとリヤタイヤ付近からバキバキと音がする。
238,2019年05月04日,岩手,ＨＰ,ニッサン,デイズルークスＧターボ４ＷＤ,2019年01月,"2,200 Km",DBA-B21A,3B20,動力伝達,２０１９年２月４日,走行時４０ｋｍ／ｈ～６０ｋｍ／ｈの間にフロア下からフュオーと音が鳴りっぱなしになる。
239,2019年05月04日,岡山,ＨＰ,トヨタ,エスティマ,2007年02月,"141,000 Km",DBA-ACR50W,2AZ,エンジン,不明,エンジンオイルの消費が多く、２カ月に４リットル減る。
240,2019年05月03日,北海道,ＨＰ,ダイハツ,ミライース,2011年11月,"45,000 Km",DBA-LA310S,KF,エンジン,２０１９年５月２日,朝に一度乗った際は全く問題なかったが、昼過ぎに乗ろうとした際に、セルは元気よく回るがエンジンが掛からなくなった。
241,2019年05月03日,宮城,ＨＰ,ニッサン,セレナ,2016年10月,不明,DAA-GFC27,MR20-SM24,エンジン,２０１９年５月１日,ファンベルトのアイドラープーリー固定ナットが脱落したため、朝、エンジンをかけた時からゴーゴー音がした。
242,2019年05月03日,東京,ＨＰ,トヨタ,ランドクルーザープラド,2008年04月,"34,000 Km",CBA-TRJ120W,2TR,車枠・車体,２０１７年８月,パールホワイトクリスタルシャイン色塗装の車で、塗料が剥れた。
243,2019年05月03日,兵庫,ＨＰ,ホンダ,ライフ　ディーバ,2007年12月,"122,300 Km",DBA-JB5,P07A,車枠・車体,２０１９年４月,雨降り後、運転席および助手席、後部座席床に大量の水が溜まっている。
244,2019年05月02日,青森,ＨＰ,ニッサン,フェアレディＺ,2008年12月,"62,000 Km",CBA-Z34,VQ37,かじ取り,２０１９年５月,駐車場から出ようとしたらｌｏｃｋが解除されず、エンジン始動ボタンを押してもＡＣＣにもｏｎにもならずエンジンの始動ができなくなった。
245,2019年05月02日,神奈川,ＨＰ,ニッサン,ノートｅ－ＰＯＷＥＲ,2018年12月,不明,DAA-HE12,HR12-EM57,制動装置,２０１９年３月,商業施設駐車場の下りスロープで、クリープにてブレーキペダルを緩め発進したが、スピードが増し、ブレーキが効かずフェンスに衝突した。
246,2019年05月02日,神奈川,ＨＰ,カワサキ,Ｚ２５０,2016年05月,"15,000 Km",JBK-ER250C,EX250LE,エンジン,１２０００ｋｍ当たりから少しずつ症状が発,走行中、５千回転や７千回転付近にて吹け上がらず、かぶっているような感じになり、１００ｋｍ／ｈ巡航中に電圧が１０．３Ｖ～１３．６Ｖの間を行ったりきたりしていた。
247,2019年05月02日,愛知,ＨＰ,ニッサン,ノート,2014年03月,"60,000 Km",DBA-E12,HR12,かじ取り,５万ｋｍ走行　２０１８年５月,右カーブで右へハンドルを切り、負荷がかかった際に、突然ハンドルが更に右に切れた。左前輪のタイヤに極度の片減りを確認した。
248,2019年05月02日,大阪,ＨＰ,ニッサン,サファリ,2003年07月,"182,000 Km",TA-WFGY61,TB48,動力伝達,２０１９年４月３０日,段差走行時に、車体下から鉄管を木槌でなぐったような、鈍い音が発生することがある。
249,2019年05月02日,大阪,ＨＰ,ニッサン,サファリ,2003年07月,"182,000 Km",TA-WFGY61,TB48,その他,２０１６年,走行中に燃料計の針が振れ、残量半分と満タンを上下に不規則にふれたが、その後、満タンのまま止まってしまった。
250,2019年05月02日,香川,ＨＰ,ニッサン,ノート,2012年09月,"97,800 Km",DBA-E12,HR12,動力伝達,２０１９年５月２日,ＣＶＴの不具合により、高速道路の本線合流手前で加速をしようとアクセルペダルを踏んだ瞬間に異音がし、加速しなくなった。
251,2019年05月01日,滋賀,ＨＰ,ニッサン,ノート,2013年09月,"39,000 Km",DBA-E12,不明,走行装置,コイルスプリングのリコールに出した時に発,リアハブベアリングの不良により、法定速度以上で走行すると、助手席側リアタイヤ付近からゴーという異音が発生する。
252,2019年05月01日,大分,ＨＰ,ポルシェ,９１１カレラ４,2006年03月,"65,000 Km",GH-99705,05,エンジン,不明（気が付いたのは２０１９／３頃）,エンジンをかけると、エンジンからカンカンカンという打音がし、スタート時には左マフラーから煙が出る。左マフラーのみ黒い煤が出ている。
253,2019年05月01日,宮崎,ＨＰ,スズキ,スペーシアカスタムＺ,2017年08月,"20,000 Km",DAA-MK42S,R06A-WA04A,排ｶﾞｽ･騒音,２０１９年１月,Ｏ２センサーの不良により、走行中、エンジン警告灯（黄色）が点灯した。
254,2019年05月01日,宮崎,ＨＰ,スズキ,スペーシアカスタムＺ,2017年08月,"20,000 Km",DAA-MK42S,R06A-WA04A,乗車装置,納車後１～２ヶ月内,運転席側の車内側の取っ手とドアとの隙間が徐々に広がる。
255,2019年05月01日,宮崎,ＨＰ,スズキ,スペーシアカスタムＺ,2017年08月,"20,000 Km",DAA-MK42S,R06A-WA04A,保安灯火,納車１ヶ月以内,正面から見て右側下のＬＥＤ照明のフレームが変形した。
