番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
209,2020年02月08日,福岡,ＨＰ,ニッサン,ノート,2014年01月,"63,000 Km",DBA-E12,HR12,動力伝達,２０２０年１月,エンジンブレーキのためにスポーツモードボタン押すと、Ｄレンジ走行中にエンジン回転数が最大１０００ｒｐｍ位の上下幅でハンチングを起こす。
210,2020年02月07日,東京,ＨＰ,アウディ,Ａ３クワトロ,2017年11月,"13,180 Km",ABA-8VCZPF,CZP,動力伝達,２０２０年１月２６日,一般道路を走行中、突然、車体下部から周期的な振動、異音が発生するようになった。
211,2020年02月07日,東京,ＨＰ,アウディ,Ａ５スポーツバック,2010年05月,"97,500 Km",ABA-8TCDNL,CDN,エンジン,２０１９年１月,エンジンオイルの消費が激しく、５００ｋｍ走行で１Ｌのオイルを消費する。走行中に白煙が出る。スパークプラグの故障が頻発する。
212,2020年02月07日,東京,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,ＣＬＡ１８０,2017年01月,"34,000 Km",DBA-117942,270,保安灯火,不明,ヘッドライトユニットの接続部が焼き付いた。
213,2020年02月07日,神奈川,ＨＰ,メルセデス・ベンツ,Ｃ２００ステーションワゴン,2012年11月,"71,000 Km",DBA-204248,271,エンジン,２０１９年１１月,カムアジャスターの不具合により、エンジン警告灯が点灯して、セルがまわる時間が長くなり掛かった時に異音がする。
214,2020年02月07日,神奈川,ＨＰ,フォルクスワーゲン,ゴルフＧＴ　ＴＳＩ,2008年06月,"82,000 Km",ABA-1KBLG,BLG,エンジン,２０２０年,エンジンの吸気バルブが曲がり、圧縮不良を起こしたため、エンジンが回らなくなり、走行できなくなった。
215,2020年02月07日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2014年07月,"40,600 Km",DAA-HC26,MR20-SM23,エンジン,不明,エンジンからノッキングのようなガンガンというショックが出る。
216,2020年02月07日,静岡,ＨＰ,ＢＭＷ,３２０ｉ　Ｍスポーツ,2016年09月,"36,409 Km",DBA-8A20,B48B20A,保安灯火,２０２０年２月,ボディ側のテールランプ内に水滴が浸入した。
217,2020年02月07日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,パレット,2008年03月,"58,000 Km",CBA-MK21S,K6A,その他,２０１８年,エアコンのコンプレッサーのリコール対象外の車で、コンプレッサーが焼き付いたため、ベルトが擦れて発煙し、その後切れた。
218,2020年02月07日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ｅＫワゴン,2018年05月,不明,DBA-B11W,3B20,エンジン,不明,信号待ちでエンストをしたり、朝の始動時に空回りしてエンジンがかからない。
219,2020年02月06日,神奈川,24時間電話,トヨタ,ヴォクシー,2014年02月,"58,000 Km",DBA-ZRR80W,3ZR,動力伝達,２０２０年１月,４０ｋｍ／ｈ以上スピードを出すと、トランスミッションから異音が発生する。速度を上げると、さらに異音が大きくなる。
220,2020年02月06日,神奈川,ＨＰ,ニッサン,ノートｅ－ＰＯＷＥＲ　Ｘ,2019年09月,"2,700 Km",DAA-HE12,HR12-EM57,電動機(モーター),２０１９年１月１３日,衣料店の駐車場でバックで駐車する際に少しアクセルペダルを踏み込んだ時、急加速し、２ｍぐらいで停止した。エコモードでリアにしていた。
221,2020年02月06日,神奈川,ＨＰ,ニッサン,ノート　ｅ－ＰＯＷＥＲ　Ｘ,2019年09月,"2,700 Km",DAA-HE12,HR12-EM57,電動機(モーター),２０１９年１月２４日,自宅の駐車場にバックで停めるため、切り返しを行い、少し前進しようとして、アクセルペダルを踏んだところ、急加速して前の壁にぶつかった。
222,2020年02月06日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ラウム,2008年09月,"27,600 Km",CBA-NCZ20,1NZ,エンジン,２０２０年２月２日,フレンドマチック（障がい者用操縦装置）のコントロールアームの固定ねじが緩み、操縦不能になった。
223,2020年02月06日,山梨,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ライフ,不明,"20,000 Km",JB7,不明,かじ取り,不明,ハンドルを左右に操作した後、直進への戻りが悪い。
224,2020年02月06日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ライトエースノア,2001年07月,"103,200 Km",GF-SR40G,3S,乗車装置,不明,エアバッグＥＣＵの不具合により、エアバッグ警告灯が点灯した。
225,2020年02月06日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ダイナ,2012年03月,"40,100 Km",SKG-XZU720,N04C,エンジン,２０２０年,エンジンのクランクメタルが前側にずれ、ギアに挟まった状態になったため、走行中にエンジンがとまった。
226,2020年02月06日,三重,ＨＰ,トヨタ,ランドクルーザープラド,不明,不明,CBA-TRJ120W,不明,車枠・車体,３年くらい前,ホワイトパール塗装の車で、天井、ボンネット、ドアの塗装が自然にめくれてきた。
227,2020年02月06日,京都,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,アルトラパン,2011年09月,"89,000 Km",DBA-HE22S,K6A,乗車装置,２０１９年２月から,ドアロックアクチュエーターの不良により、集中ドアロックの操作をしても、ロックが開閉しなくなる。４つのドアすべてが順番に故障した。
228,2020年02月06日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,８６,2012年07月,"113,700 Km",DBA-ZN6,FA20,保安灯火,不明,純正のフレームレスインナーミラーが端の方から腐食する。
229,2020年02月06日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ニッサンＭＴ,マーチ,2012年03月,"63,000 Km",DBA-K13,HR12,動力伝達,不明,ＣＶＴ（無段変速機）の不良により、ギアが上がらず、５０ｋｍ／ｈ～６０ｋｍ／ｈで、息継ぎのような、ふけ上がらない症状が出る。また、３０ｋｍ／ｈ以下くらいになると、突然ふけ上がることもある。
230,2020年02月06日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2015年12月,不明,DAA-ZVW50,2ZR-1NM,保安灯火,不明,テールランプのレンズ内側にワックスが垂れたような白い汚れが発生している。
231,2020年02月06日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2015年12月,"35,800 Km",DAA-ZVW50,2ZR-1NM,保安灯火,不明,オートマチックハイビームの不具合により、走行中に突然作動ランプが消えてしまい、オートマチックハイビームが使えなくなってしまう。
232,2020年02月06日,福岡,ＨＰ,三菱,パジェロ,1998年06月,"71,000 Km",KD-V26WG,4M40,保安灯火,２０２０年２月６日,気温－４℃の朝、エンジンを掛け２ｍ程度進んだ時に突然ホーン（クラクション）が鳴り続ける症状に襲われた。
233,2020年02月06日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,クラウン,2008年03月,"76,000 Km",DBA-GRS200,4GR,保安灯火,不明,冬季になるとヘッドライトが曇る。
234,2020年02月05日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲスティングレー,不明,"40,000 Km",DAA-MH44S,R06A-WA04A,エンジン,不明,エネチャージの不具合により、エンジンが始動できなくなった。
235,2020年02月05日,石川,ＨＰ,ホンダ,オデッセイ,2012年12月,"71,900 Km",DBA-RB3,K24A,エンジン,寒冷時（冬以外でも寒ければ）,寒冷時エンジン始動直後に異音がする。サービスキャンペーンでＶＴＣアクチュエーター等無償交換したが、寒冷時は再発する。
236,2020年02月05日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＰＣＸ１５０,1990年01月,不明,2BK-KS30,不明,制動装置,購入直後,ＡＢＳの不良により、エンジンを始動する際にブザー音がする。
237,2020年02月05日,栃木,ＨＰ,スズキ,アルト　ターボＲＳ,2015年06月,"30,000 Km",DBA-HA36S,R06A,エンジン,２０１９年７月,エンジンオイル交換時にスラストメタルが脱落しているのが判明した。
238,2020年02月05日,滋賀,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,アトラス,不明,不明,不明,不明,制動装置,不明,セミオートマチック車で、駐車ブレーキの効きが悪く、運転者が通常の力で駐車ブレーキをかけても、傾斜で車が動いてしまうことがある。
239,2020年02月04日,新潟,電話,ポルシェ,パナメーラ,2017年04月,"7,000 Km",ABA-G2H29A,CSZ,乗車装置,不明,一般道を２０ｋｍ／ｈ程度で走行中に右側ドア（運転席側）が突然開いた。
240,2020年02月04日,石川,ＨＰ,ホンダ,オデッセイ,不明,不明,DBA-RB3,不明,エンジン,冷寒時（冬、冬以外でも寒いとき）,冷寒時、エンジン始動後ガラガラと音が鳴り、サービスキャンペーンでＶＴＣアクチュエーター等、無償交換したが、改善されず音が鳴る。
241,2020年02月04日,神奈川,ＨＰ,ＢＭＷ,５３０ｉ,2003年01月,"60,000 Km",GH-DT30,306S,乗車装置,２０１９年１２月,一般道を走行中、衝突してないのにいきなり助手席側のエアバッグが３つ開いた。
242,2020年02月04日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノートｅ－ＰＯＷＥＲ,2018年03月,不明,DAA-HE12,HR12-EM57,電動機(モーター),２０１９年１月７日,スーパーマーケットの駐車場から車を出すため、前後に切り返し操作を数回行い、左に曲がって大通りに向かおうとしたところ、突然に車が急加速をし、道路向かいの石塀に衝突した。
243,2020年02月04日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,カワサキ,ニンジャ２５０,不明,"25,000 Km",JBK-EX250L,不明,制動装置,２０２０年２月２日,走行中に突然後輪のブレーキホースがブチッという音とともに千切れ、オイルが漏れだす状態になった。
244,2020年02月04日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ミライース,2019年03月,"5,599 Km",5BA-LA350S,KF,その他,不明,車内の温度計が２℃を示している状況で、走行中にスマートアシストのエラー表示「１１Ｅエラー」が４回表示された。
245,2020年02月04日,福井,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ＳＸ４,不明,"70,000 Km",DBA-YA11S,M15A,その他,不明,速度計の照明が一部点かなくなっており、１００ｋｍ／ｈ以上の付近の速度が見えない。
246,2020年02月04日,京都,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2019年07月,不明,2PG-FS74HZ,6R20,制動装置,不明,改善対策５６８の対象範囲外の車両で、衝突被害軽減ブレーキが不要作動する。
247,2020年02月04日,広島,ＨＰ,ニッサン,スカイライン,2014年07月,"51,000 Km",DBA-ZV37,274930,エンジン,中古で購入し、約２か月後に事象発生。,エンジン始動直後（セルモータ回転後の自立運転に入る時）に１～３秒の間、エンジンルームより異常な音（ガラガラと大きい音）が出る。
248,2020年02月04日,島根,ＨＰ,マツダ,デミオ,2015年03月,"138,715 Km",LDA-DJ5FS,S5,排ｶﾞｽ･騒音,２０２０年１月２６日,ＥＧＲに異物が蓄積し、流量が少なくなったため、高速道路を走行中にエンジン警告灯が点灯した。
249,2020年02月04日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,５３０ｅ,不明,不明,CLA-JA20P,B48B20A,動力伝達,不明,Ｒレンジにギアをいれ、ブレーキペダルから足を離すと、１０ｃｍ程度、車が前進してから後進する。
250,2020年02月03日,石川,ＨＰ,ニッサン,リーフ,2017年12月,"28,830 Km",ZAA-ZE1,EM57,その他,２０１９年８月～,エマージェンシーブレーキとプロパイロットが頻繁に機能しなくなる。
251,2020年02月03日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＣＲ－Ｚ,2011年05月,"96,000 Km",DAA-ZF1,LFA-MF6,かじ取り,不明,コンピューター基盤の製造ミスにより、基盤が短絡してヒューズが飛ぶ状況を引き起こしたため、走行中にシステムエラー表示が出るとともにパワーステアリングが効かなくなる症状が出るようになった。
252,2020年02月03日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＣＲ－Ｚ,2011年05月,"96,000 Km",DAA-ZF1,LFA-MF6,保安灯火,不明,ＨＩＤ式の前照灯搭載車で、イグナイタのソケット部が溶損したため、ライトが点かなくなった。
253,2020年02月03日,埼玉,ＨＰ,ホンダ,ＣＲ－Ｖ,2018年11月,"7,500 Km",DBA-RW1,L15B,その他,２０２０年１月２８日,高速道路をオートクルーズ走行中、車両逸脱制御点検、ブレーキシステム点検、パーキングブレーキシステム点検、ＡＣＣシステム点検、ブレーキホールドシステム点検、ＣＭＢＳシステム点検と次々と循環表示された。
254,2020年02月03日,静岡,24時間電話,スバル,レガシィアウトバック,2015年03月,不明,不明,不明,エンジン,不明,走行中に突然エンジンブレーキがかかったような状態になり、アクセルペダルを踏み込むと始動時のようなブルッという振動が出る。ディーラーでエンジンや、油圧制御の部品などを交換しているが、原因が特定されない。
255,2020年02月03日,大阪,ＨＰ,フィアット,５００ｘ,2016年03月,"21,900 Km",ABA-33414,55263623,エンジン,２０２０年２月,アクセルペダルを踏み込んだ時にエンジン警告灯が点灯するとともにエンジンが吹かなくなり、惰性で路肩に流れ着きエンジンが停止する。時間が経てば再スタート出来る。
256,2020年02月03日,兵庫,電話,三菱,ふそうキャンター,2012年04月,"310,000 Km",TPG-FBA00,4P10,動力伝達,１ヶ月前から,走行中にギアが入らない。Ｎになったりする。
257,2020年02月03日,兵庫,ＨＰ,ホンダ,フィットハイブリッド,2013年09月,"100,000 Km",DAA-GP5,LEB-H1,エンジン,２０２０年２月３日,警告灯が点灯し、「Ｈｏｎｄａスマートキーシステム点検」と表示される。
258,2020年02月03日,香川,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,エスティマ,2010年06月,"60,000 Km",DBA-ACR50W,2AZ,かじ取り,２～３年前,ハンドルからカタカタと異音がする。
259,2020年02月03日,徳島,ＨＰ,フォルクスワーゲン,ゴルフ,2016年02月,"148,000 Km",DBA-AUCJZ,CJZ,車枠・車体,去年末,コンソールボックスの縁のメッキがめくれ、指先を切った。
260,2020年02月03日,宮崎,ＨＰ,アウディ,Ａ１　１．４　ＴＦＳＩ,2011年11月,"54,400 Km",DBA-8XCAX,CAX,動力伝達,２０２０年１月２８日,停車後、前にも後にも発進できなくなった。
261,2020年02月03日,鹿児島,ＨＰ,トヨタ,ランドクルーザー７０,2015年01月,"34,000 Km",CBF-GRJ76K,1GR,保安灯火,１、２年ほど前から,フロントガラス周り４箇所のゴムが切れて隙間が出来ている。
262,2020年02月03日,不明,電話,フォルクスワーゲン,ゴルフＧＴＩ,2019年12月,不明,3BA-AUDNU,DNU,その他,不明,エンジンを始動した際、ＤＣＣは標準モードが選択されるが、表示はエンジン停止前のモード表示になっている。
263,2020年02月02日,北海道,ＨＰ,フォルクスワーゲン,シャラン,2011年05月,"27,330 Km",DBA-7NCAV,CAV,エンジン,２０２０年２月２日,エンジンをかけた状態で高圧洗浄機で洗車したところ、フロントワイパー取付け部近くのカウルパネルベンチレータールーバー部よりエンジンルーム内に水が浸入し、バキュームポンプ及び燃料ポンプのヒューズが切れたため、エンジンが停止して始動できなくなった。
264,2020年02月02日,東京,ＨＰ,メルセデス・ベンツ,Ｒ３５０,2010年09月,"80,000 Km",DBA-251065,272,エンジン,オドメーターが８００００ｋｍ経過後,エンジンのバランスシャフトのギア摩耗により、カムシャフトの進角異常を検知し、エンジンランプが点灯する。
265,2020年02月02日,東京,ＨＰ,メルセデス・ベンツ,Ｒ３５０,2010年09月,"76,700 Km",DBA-251065,272,エンジン,オドメーターが７６０００ｋｍ経過後,ファンベルトのプーリーが突然破損してファンベルトが切断されたため、走行中にパワーステアリングポンプが機能しなくなり、ステアリング操作が出来なくなった。
266,2020年02月02日,静岡,ＨＰ,マツダ,フレア,2014年04月,"31,500 Km",DBA-MJ34S,R06A,車枠・車体,２０１９年１２月,運転席側足元に水が溜まる。
267,2020年02月02日,兵庫,ＨＰ,ランドローバー,レンジローバーＥｖｏｑｕｅ,2014年03月,"41,660 Km",CBA-LV2A,204PT,エンジン,２０２０年０１月３１日,メンテナンスでオイルとフィルター交換を整備工場に出した時に、オイルパンにエンジンオイルが滴り漏れているのを確認した。
268,2020年02月02日,滋賀,ＨＰ,スバル,レガシィ,2009年04月,"52,400 Km",CBA-BP5,EJ20,排ｶﾞｽ･騒音,１年程前,２次エアーポンプと２次エアーコンビバルブ左右の破損により、エンジン警告灯が点灯しっぱなしになり、ドライブのモードが変えられない。
269,2020年02月02日,広島,ＨＰ,マツダ,ＣＸ－５,2013年12月,"94,973 Km",LDA-KE2FW,SH,保安灯火,２０２０年１月,自動格納ドアミラーが作動しなくなった。エンジン始動中はモーター音が絶えず、エンジンを切ってからも暫くの間、モーターが作動している。
270,2020年02月02日,沖縄,ＨＰ,ヤマハ,ＸＶＳ９５０ＣＵ　ＢＯＬＴ－Ｒ,2018年02月,"10,000 Km",2BL-VN09J,N609E,かじ取り,購入してその日から,ハンドルのぶれ、シミー現象がひどい。
271,2020年02月01日,埼玉,ＨＰ,ニッサン,スカイラインターボ２００ｇｔ,2016年09月,"25,000 Km",DBA-YV37,274A,車枠・車体,２０１９年１２月１５日,ヒ－ター付けるとエアコン吹き出し口からガソリンの匂いがする。
272,2020年02月01日,愛知,ＨＰ,フォルクスワーゲン,パサートヴァリアント,2013年10月,"49,000 Km",DBA-3CCAX,CAX,動力伝達,２０２０年１月２３日２０時,駐車をする為にバックギアを入れたところ、バックができず、ドライブにて走行をしたが　メンテナンス表示が出て走行不可能になった。
273,2020年02月01日,静岡,ＨＰ,スズキ,ワゴンＲスティングレー,2015年10月,"21,000 Km",DAA-MH44S,R06A-WA04A,エンジン,２０２０年１月３０日,アイドリング走行からアクセルペダルを踏んでもエンジン回転が上がらない。
274,2020年02月01日,島根,ＨＰ,ニッサン,リーフ,2014年08月,"78,500 Km",ZAA-AEZ0,EM57,乗車装置,３年前より,シートヒーターのスイッチが入らなくなり、ヒューズを交換してもすぐに切れる。
