番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
205,2019年02月06日,東京,ＨＰ,ホンダ,Ｎ－ＢＯＸ＋カスタム,2012年08月,"32,120 Km",DBA-JF1,S07A,乗車装置,２０１９年２月３日,なんの前触れもなく突然助手席のシートベルトがロックし、伸びなくなった。
206,2019年02月06日,東京,ＨＰ,アルファロメオ,スパイダー,2008年11月,"39,000 Km",ABA-93922S,939A5,燃料装置,２０１９年１月２６日,燃料ジョイント付け根からの燃料漏れにより、走行中エンジンルームから出火した。
207,2019年02月06日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2013年09月,"200,000 Km",TKG-FEA50,4P10,燃料装置,不明,燃料噴射ポンプが２年足らずで燃料漏れを起こす。
208,2019年02月06日,茨城,ＨＰ,ニッサン,キューブ,2012年01月,"77,800 Km",DBA-Z12,HR15,エンジン,２０１９年１月２６日,コンピューターの故障により、エンジンがかからなくなった。
209,2019年02月06日,愛知,ＨＰ,ＢＭＷ,１１６ｉ,2012年01月,"45,000 Km",DBA-1A16,N13B16A,燃料装置,２０１８年１２月,ガソリンタンクからガソリンが漏れている。
210,2019年02月05日,岩手,ＨＰ,ダイハツ,ムーヴカスタム,2017年04月,"1,500 Km",DBA-LA150S,KF,乗車装置,２０１７年７月,新車購入して３ヶ月で運転席のシート布がヘタった。
211,2019年02月05日,東京,ＨＰ,トヨタ,ブレイド,2009年02月,"78,199 Km",DBA-AZE156H,2AZ,エンジン,走行６万ｋｍを超えた頃から,エンジンオイルの異常消費により、走行中にメーターパネルに油圧低下の表示と警告音が出た。エンジンオイル量を点検するとｌｏｗレベルの線にもエンジンオイルが付かない状態だった。
212,2019年02月05日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＧＲＡＣＥハイブリッド,2015年06月,"16,900 Km",DAA-GM4,LEB-H1,制動装置,２０１９年１月２３日,駐車場の移動中、突然ブレーキが効かなくなった。
213,2019年02月05日,群馬,ＨＰ,フォルクスワーゲン,ゴルフ,2011年04月,"63,000 Km",DBA-1KCBZ,CBZ,エンジン,２０１９年２月,ターボチャージャーのウエストゲートバルブのリンク部が摩耗により、正圧になるとフェールに落ち、１気筒の燃料がカットされ、正常に走行出来ない。
214,2019年02月05日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,パッソ,2016年08月,"20,000 Km",DBA-M700A,1KR,エンジン,去年くらいから,エアコン使用時、長い信号待ちから出発する時などにアクセルペダルを踏んでも車が動かず、一息おいてから一気に急発進する挙動が出ることが有る。
215,2019年02月05日,京都,ＨＰ,ホンダ,ゼスト,2006年04月,"95,000 Km",DBA-JE1,不明,かじ取り,日頃から,カーブや、交差点で、ステアリングを切って、加速するとハンドルが戻らない。
216,2019年02月05日,和歌山,電話,三菱,ふそうキャンター,2014年03月,"300,000 Km",TKG-FEB80,4P10,動力伝達,不明,リコールの改修で入庫した時に変速機の不具合があるにもかかわらず、何の説明もなしでミッション変更の料金請求をしてきたことから、説明を求めても何も説明がなかった。
217,2019年02月05日,岡山,ＨＰ,ＢＭＷ,Ｒ１２００ＲＴ,2005年04月,"55,000 Km",R1200RT,122EF,制動装置,２０１９年０１月２２日,ＡＢＳユニットの不良により、カーブ手前でブレーキをかけたが突如後輪ブレーキが効かなくなり、ＡＢＳ警告灯が激しく点滅した。
218,2019年02月05日,高知,ＨＰ,ニッサン,エルグランド,2011年09月,"59,000 Km",DBA-TE52,QR52,その他,２０１８年１２月５日,後部座席モニターの開閉部にあるリボンフラットケーブルがモニターの開閉で擦れて切れたため、全く映らなくなった。
219,2019年02月05日,長崎,ＨＰ,ホンダ,フリード,2016年08月,"44,587 Km",DBA-GB3,L15A,保安灯火,２０１９年１月３０日,ウインドレギュレーターの破損により、有料道路の料金所で通行料金を支払うため右側のパワーウインドを開けたところ、閉めることができなくなった。
220,2019年02月05日,不明,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ハイエース,2013年10月,不明,不明,不明,車枠・車体,不明,パールホワイト塗装の車で、天井の塗装が剥がれた。
221,2019年02月04日,東京,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,デミオ,2012年10月,"31,000 Km",DBA-DE3FS,ZJ,緩衝装置,不明,リヤサスペンションの不良により、後部座席からカタカタと異音がするようになった。
222,2019年02月04日,神奈川,ＨＰ,ニッサン,エルグランド,2012年02月,"43,000 Km",DBA-TE52,QR25,緩衝装置,２０１９年２月３日,左フロントのショックアブソーバーが折れた。
223,2019年02月04日,群馬,電話,ホンダ,ＧＲＡＣＥハイブリッド,2015年02月,"10,100 Km",DAA-GM5,LEB-H1,保安灯火,不明,太陽に向かい走行すると、フロントガラスから入った光が、ダッシュボードに反射するので、フロントガラスで激甚的な反射像となり、安全運転の障害となる運転席からの視野障害が出る。
224,2019年02月04日,三重,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2016年11月,不明,DAA-ZVW50,2ZR-1NM,保安灯火,購入当初から,運転席側ワイパーがガラス端の部分でびびる。
225,2019年02月04日,山口,ＨＰ,ＢＭＷ,３２０ｉ　ラグジュアリー,2014年05月,"25,700 Km",DBA-3B20,N20B20B,その他,納車時より,安全運転支援装置をＯＮにしていてもクルーズコントロールが停車中の車を認識せず追突しそうになる。
226,2019年02月03日,北海道,ＨＰ,トヨタ,ヴェルファイア,2009年10月,"78,000 Km",DBA-ANH25W,2AZ,車枠・車体,２０１６年バック塗装、２０１８年天井,天井の塗装が風にあおられて剥がれ、その剥がれが拡大していく。
227,2019年02月03日,北海道,ＨＰ,ニッサン,ノート,2016年07月,"13,100 Km",DBA-NE12,HR12,制動装置,２０１８年２月購入時より,信号等で停止してブレーキペダルを踏んでいると、ペタルが沈み込んで行き、時として三分の一ほどまで沈み込み二度三度と踏み込んで元の位置に戻る。
228,2019年02月03日,長野,ＨＰ,ニッサン,セレナ,2012年02月,"43,424 Km",DBA-FC26,MR20,電気装置,２０１８年１１月,オルタネーターのベアリング不良により、エンジン音が大きくなり、室内灯、オーディオが作動しなくなった。
229,2019年02月03日,神奈川,ＨＰ,メルセデス・ベンツ,ＡＭＧ　Ｃ４３　ｃｏｕｐｅ,2018年11月,"1,200 Km",CBA-205364,276M30,かじ取り,不明,超低速、低速でハンドルを大きくきる時、タイヤがスティックスリップして車体が激しく振動する。
230,2019年02月03日,静岡,ＨＰ,スバル,レガシィ,2008年05月,"103,000 Km",CBA-BP5,EJ20,動力伝達,２０１８年１２月１日,低速時に、突然、後ろからぶつけられたような強いガツンとした衝撃が発生し、オートマオイルｔｅｍｐの表示が点滅して、表示が「－」になり、アクセルペダルを踏んでもあまり加速しない。
231,2019年02月02日,神奈川,24時間電話,ホンダ,ＦＲＥＥＤ,2017年01月,"39,600 Km",DBA-GB5,L15B,電気装置,不明,新車交換から２年弱でバッテリーが寿命になり、アイドリングストップが作動しなくなった。
232,2019年02月02日,千葉,ＨＰ,ニッサン,フェアレディＺ,2013年10月,"45,500 Km",CBA-Z34,VQ37,かじ取り,２０１８年１２月末日,ステアリングロックの不良により、メーターパネルにｋｅｙ警告灯が表示された。
233,2019年02月02日,埼玉,ＨＰ,三菱,ふそうキャンター,2011年12月,"49,290 Km",SKG-FBA00,4P10,動力伝達,２０１８年１１月頃,エンジンチェックランプ点灯後、車両がストップした。
234,2019年02月02日,埼玉,ＨＰ,三菱,ふそうキャンター,2013年02月,"29,505 Km",TPG-FBA00,4P10,エンジン,２０１８年１１月頃,エンジンチェックランプ点灯後、車両がストップした。
235,2019年02月02日,愛知,ＨＰ,ヤマハ,ＭＴ－０９,2015年02月,"11,300 Km",EBL-RN34J,N703E,エンジン,２０１９年１月,カムチェーンテンショナーの不具合により、エンジンから異音が出るようになった。
236,2019年02月02日,静岡,ＨＰ,フォルクスワーゲン,ゴルフ,2009年07月,"60,000 Km",ABA-1KCAX,CAX,動力伝達,２０１８年１２月,ＤＳＧ（自動変速機）のメカトロニクスの不良により、交差点の信号待ちにて発進後退出来なくなり、走行不能になった。
237,2019年02月02日,静岡,ＨＰ,フォルクスワーゲン,ゴルフ,2009年07月,"60,000 Km",ABA-1KCAX,CAX,保安灯火,２０１８年１２月ごろから,右にウインカーを出すと左が点滅したり、左右同時点滅することもある。
238,2019年02月02日,兵庫,ＨＰ,スズキ,ワゴンＲ,2003年10月,"209,600 Km",UA-MH21S,K6A,動力伝達,２０１８年２月,ＡＴトランスミッションの変速不良により、交差点進入時にスピードを落として進入後、再加速しようとすると、頭を激しくヘッドレストにたたきつけられる変速ショックが発生する。
239,2019年02月01日,東京,ＨＰ,フォルクスワーゲン,ゴルフ,2013年12月,"39,500 Km",DBA-AUCJZ,CJZ,動力伝達,２０１９年１月２９日　１５時過ぎ,メカトロニクスの内部破裂により、車の始動直後“パン”と乾いた音がし、全く動かなくなった。
240,2019年02月01日,東京,ＨＰ,ホンダオブザユーケー,シビック,2018年07月,不明,DBA-FK7,L15C,エンジン,２０１８年１１月,アイドリングストップの条件に合致するがアイドリングストップが動作しない。
241,2019年02月01日,東京,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2018年06月,不明,DAA-ZVW55,2ZR-1NM-1MM,保安灯火,降雪時,前照灯のレンズがくぼみのある形状になっているため、降雪時に走行をすると、前照灯の前に雪が溜まり、ライトが完全に埋もれて光が確保できなくなってしまうことから、夜間走行時は前方が一気に真っ暗になる。
242,2019年02月01日,千葉,ＨＰ,ニッサン,フェアレディＺ,2012年10月,"45,000 Km",CBA-Z34,VQ37,かじ取り,２０１９年１月,ステアリングロックの不良により、エンジンスタートボタンを押しても反応がなく、エンジンを始動することが出来なくなり、ｋｅｙマークの警告灯が点灯した。
243,2019年02月01日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2015年04月,"120,000 Km",TKG-FEB90,4P10,排ｶﾞｽ･騒音,２０１８年５月,ＤＰＦの不良により、１週間くらいでマフラーが詰まり、警告灯が点灯してエンジン出力が制限されてしまう。
244,2019年02月01日,茨城,ＨＰ,アルファロメオ,ミト,2010年12月,"55,000 Km",ABA-95514P,955A7,かじ取り,２０１９年１月　２回,運転中、右折しようとハンドルをきろうとしたら警告音がしてハンドルが重くて殆ど切れ無くなり、大事故になりかねなかった。
245,2019年02月01日,岡山,ＨＰ,カワサキ,Ｎｉｎｊａ２５０　ＳＬ,2017年04月,"12,350 Km",JBK-BX250A,BX250AE,エンジン,２０１８年５月ごろ。走行距離約７５００ｋ,メーターにも警告表示等一切なく、突然エンジンストールした。他にもニュートラル状態時においてエンジンストールが多発する。
