番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
210,2019年11月05日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＶＥＺＥＬ,不明,不明,不明,不明,エンジン,不明,パワースイッチの不良により、走行中に警告灯が点灯するようになった。
211,2019年11月05日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズルークス,2018年12月,不明,DBA-B21W,3B20,車枠・車体,不明,メーターパネル上部のバイザー部分に歪み、隙間が出来ていた。販売店で修正をしてもらったが、その後、パネルの一部が外れた。
212,2019年11月05日,兵庫,ＨＰ,ニッサン,ジューク,2014年07月,"5,300 Km",DBA-YF15,HR15,動力伝達,２０１９年１０月２５日,ＣＶＴから異音が発生し、走り出し時にうまくつながらない症状が出た。
213,2019年11月05日,兵庫,ＨＰ,ホンダ,ライフ,2011年03月,"145,000 Km",DBA-JC1,P07A,車枠・車体,２０１９年１０月,一般道路を走行中、フロントグリルが吹き飛んだ。
214,2019年11月05日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,スバル,エクシーガ,2008年06月,"75,000 Km",CBA-YA5,EJ20,動力伝達,不明,Ｄレンジで走行中に突然ギアがニュートラル状態になり、その後の変速時に大きなショックが発生するようになった。
215,2019年11月05日,岡山,文書,いすゞ,ギガ,2013年12月,"560,600 Km",QKG-EXY52AJ,6WG1,エンジン,２０１９年４月２３日,前日にＤＰＤのチェックランプが点灯したため、ディーラーへ入庫して強制燃焼作業を行ってもらい、ＤＰＤ以外は異音異常はないということで翌日の運行に使用したところ、高速道路を走行中に、エンジンから出火して車両が燃えた。それにより、運転手が熱風を吸い込み緊急搬送された。
216,2019年11月05日,岡山,ＨＰ,スバル,インプレッサ,2013年03月,"64,040 Km",DBA-GP7,FB20,その他,２０１９年１０月,ガソリン燃料メーターが正確な値を示さない。
217,2019年11月04日,新潟,ＨＰ,スバル,エクシーガ,2010年09月,"74,000 Km",DBA-YA5,EJ20,動力伝達,２０１９年１０月２９日,ＡＴ油温警告灯が点滅し、ＡＢＳ、ＶＤＣ表示灯も点灯してマニュアルモードに切り替わらなくなった。
218,2019年11月04日,新潟,ＨＰ,ニッサン,スカイライン,2014年08月,"52,353 Km",DAA-HNV37,VQ35-HM34,エンジン,２０１９年９月,エンジンマウントブラケットの破損により、軋み音が発生した。
219,2019年11月04日,富山,ＨＰ,スバル,フォレスター,不明,"29,800 Km",DBA-SJG,FA20,制動装置,２０１９年１０月,半日間エンジンをかけないで止めていると、始動時にブレーキペダルが著しく硬くなり、とても強い力をかけないと踏み込めなくなる。
220,2019年11月04日,千葉,ＨＰ,トヨタ,エスティマハイブリッド,2011年02月,"145,800 Km",DAA-AHR20W,2AZ-2JM-2FM,制動装置,２０１９年１０月１６日,走行中にブレーキペダルを踏んだらブレーキが効かなかった。しばらすると警告灯が消え、普通にブレーキが効くが、また警告灯が点くということを繰り返した。
221,2019年11月04日,三重,ＨＰ,ニッサンＭＴ,マーチ,2012年03月,"66,600 Km",DBA-K13,HR12,電気装置,不明,エアインテークダクトが振動で揺れ、エンジンワイヤーハーネスに接触してハーネス皮膜が損傷しているのを発見した。
222,2019年11月04日,和歌山,ＨＰ,ニッサン,ノートｅ－ＰＯＷＥＲ,2019年04月,"6,000 Km",DAA-HE12,HR12-EM57,制動装置,２０１９年１１月３日,方向転換でバックした際、後方へ急に加速し、壁に衝突した。後で後方のドライブレコーダーを確認したところ、接近警報音はしていたが緊急ブレーキは作動していなかった。
223,2019年11月04日,長崎,ＨＰ,ボルボ,Ｖ６０,2013年03月,"100,600 Km",DBA-FB4164T,B4164T,動力伝達,２０１７年５月,走行中に突然ニュートラルに入ったようになり、アクセルペダルを踏んでも走らない。バックにシフトチェンジしても動かない。
224,2019年11月03日,神奈川,ＨＰ,ＢＭＷ,３２５ｉクーペ,2011年11月,"66,000 Km",LBA-KE25,N53B30A,排ｶﾞｽ･騒音,２０１９年１０月２７日,ディーラーの車両診断装置により、ＮＯｘセンサー、ラムダセンサー、Ｏ２センサーの故障コードが表示された。
225,2019年11月03日,愛知,ＨＰ,スズキ,ハスラー,2016年01月,"71,000 Km",DAA-MR41S,R06A-WA04A,エンジン,２０１９年１０月２０日,補機ベルトが切れたため、高速走行時に充電の警告表示が着いた後、エンジンが停止した。
226,2019年11月03日,大阪,ＨＰ,三菱,ふそうスーパーグレート,2016年06月,"400,200 Km",QKG-FV64VJR,6R10,エンジン,２０１９年９月,オイルパンに亀裂があり、オイル漏れている。
227,2019年11月02日,秋田,ＨＰ,マツダ,ＣＸ－５,2012年09月,"142,121 Km",LDA-KE2AW,SH,エンジン,２０１９年１０月２４日,エンジンヘッドガスケット抜けにより、クーラントがエンジンルームに噴き出した。
228,2019年11月02日,東京,ＨＰ,スバル,フォレスター,2011年10月,"57,000 Km",CBA-SH9,EJ25,制動装置,２０１９年１０月１日,マスターバックの故障により、エンジン始動時に踏むブレーキペダルの遊びが無くなり、非常に硬くなった。約２年前にも同様の故障が発生し、修理済みであった。
229,2019年11月02日,千葉,ＨＰ,スバル,レヴォーグ,2017年11月,"11,000 Km",DBA-VMG,FA20,その他,２０１９年１０月,アイサイトのクルーズコントロールで速度設定を上げ下げしているうちに一定速度より下げることが出来なくなる。
230,2019年11月02日,茨城,ＨＰ,ホンダ,フィットハイブリッド,2013年12月,"65,900 Km",DAA-GP5,LEB-H1,エンジン,２０１９年,赤信号で停車中に、マルチディスプレイではエンジン停止の表示になっているのに、エンジンが動き続けて充電もせず何かのアクチュエータが動き続ける。
231,2019年11月02日,愛知,ＨＰ,ＢＭＷ,１１８ｄ,2016年07月,"26,100 Km",LDA-1S20,B47D20A,エンジン,２０１９年１１月２日,高速道路走行中にドライブトレーン警告が出て速度が出なくなった。
232,2019年11月02日,愛知,ＨＰ,マツダ,アクセラ,2008年11月,"67,615 Km",DBA-DKEP,LF,保安灯火,２０１９年１０月,左右のテールランプ（外側）の内部のブレーキランプ（赤色）レンズが熔けて白いランプがむき出しになる。白い粉状の物がレンズ内に散乱している。
233,2019年11月02日,静岡,ＨＰ,マツダ,フレアワゴン,2016年09月,"26,000 Km",DAA-MM42S,R06A-WA04A,エンジン,２０１９年９月～１０月,減速中アクセルオフにも関わらず、アイドリングが２０００回転になり前に飛び出す。
234,2019年11月01日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲ,2017年02月,不明,DAA-MH55S,R06A-WA05A,保安灯火,不明,雨天で、ドアミラーが見えない。
235,2019年11月01日,東京,ＨＰ,メルセデス・ベンツ,Ｃ４３ＡＭＧ,2016年06月,"10,007 Km",CBA-205064,276M30,その他,２０１９年８月２６日,ブースト計が動かない。
236,2019年11月01日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,Ｋ１６００ＧＴ,2013年01月,"4,500 Km",0602,166EA,エンジン,不明,スイッチ不良で始動できない。
237,2019年11月01日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＳＨＵＴＴＬＥ　ハイブリッド,不明,不明,DAA-GP7,LEB-H1,エンジン,不明,純正オプションのリモコンエンジンスターター装着車で、正しい手順でリモコン操作を行っても、エンジンがスタートしないことがある。
238,2019年11月01日,福井,ＨＰ,ニッサン,アトラス,2007年12月,"195,000 Km",BDG-APR85AN,4JJ1,エンジン,２０１９年１０月,走行中、突然エンジンから振動が発生したため、確認をしたところ、クランクプーリーの緩みが原因と思われる振動とオイル漏れが発生していた。
