番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
206,2020年04月03日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,プジョー,２０８アリュール,2017年12月,不明,ABA-A9HN01,HN01,保安灯火,２０２０年３月,電動格納ミラーのモーターが空回りし、開閉しなくなった。
207,2020年04月03日,愛知,ＨＰ,ＢＭＷ,Ｘ１,2019年10月,"2,824 Km",LDA-HT20,B47C20A,その他,２０２０年３月１４日,夜間の高速道路にてクルーズコントロールでオートドライブ中、前方車が大型トラックアルミバンであると距離が縮まっても減速しない。
208,2020年04月03日,奈良,ＨＰ,トヨタ,スペイド,2013年02月,"45,700 Km",DBA-NCP141,1NZ,車枠・車体,２０１７年,リアハッチ上部からの雨漏りにより、トランクルームに水が溜まる。
209,2020年04月03日,和歌山,ＨＰ,ニッサン,セレナ,2012年01月,"100,000 Km",DBA-HC26,MR20,動力伝達,２０２０年３月３１日,警告灯点灯と共に前にも後ろにも動かなくなった。
210,2020年04月03日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,スバル,レヴォーグ,2016年04月,"50,000 Km",DBA-VM4,FB16,エンジン,２０２０年３月９日,プッシュスタートを押してもエンジンがかからない。
211,2020年04月02日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ヴォクシー,2005年08月,"105,100 Km",DBA-AZR60G,1AZ,乗車装置,２０２０年,クウォーターガラスのモールにスライドドアが引っ掛かかり、ドアが開かなくなる。
212,2020年04月02日,三重,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,フレア,2015年03月,"54,000 Km",DAA-MJ44S,R06A-WA04A,動力伝達,不明,ＣＶＴのプログラム不良により、加速中に前後に揺れる症状が出る。
213,2020年04月02日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,フェラーリ,Ｆ１２ベルリネッタ,2012年12月,"10,500 Km",ABA-F152,F140FC,車枠・車体,２０１４年７月１９日,高速道路を走行中に助手席前方から白煙が出ていることに気づいたため、非常停車帯に停車させ、降車をしようとして運転席のドアを開けたところ、床下から車両側方にかけて炎が立ち上がっていた。車両後方の扉を開けて荷物を取り出そうとしたものの、車両後方のブレーキランプ付近まで炎が立ち上がっており、後方の扉を開けることは出来ず、車両から退避して２～３分後、車両が炎に包まれるようにして燃え上がり、爆発音を２度発するなどをしながら炎上した。
214,2020年04月02日,広島,ＨＰ,メルセデス・ベンツ,Ａ２５０ｓｐｏｒｔ,2013年07月,"36,000 Km",DBA-176044,270M20,車枠・車体,気がついたのは２０２０年３月,後席足元（フロアマット下のフレームから床上まで）に水が貯まる。
215,2020年04月01日,東京,ＨＰ,スマート,フォーフォー,不明,"29,000 Km",DBA-453042,281M09,エンジン,２０２０年３月,信号待ちや渋滞時にアイドリングストップが作動し、再始動時にセルが回らないか、セルだけ回り続け、エンジンが再始動しない。都度鍵を挿し直し回復させている。
216,2020年04月01日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ニッサンＭＴ,マーチ,2011年08月,"62,400 Km",DBA-K13,HR12,動力伝達,不明,ＣＶＴの不具合により、高速道路でアクセルペダルを踏んでも加速しなくなった。
217,2020年04月01日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,アルファード,2020年03月,不明,DBA-AGH30W,2AR,その他,購入直後から,バックモニターの性能が悪く、逆光になった際に白くぼやけたり、夜間のバック時に点灯している灯火類が、乱反射し、映りが悪くなる。
218,2020年04月01日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,２１８ｄ,2015年11月,"50,000 Km",LDA-2C20,B47C20A,動力伝達,総走行距離５万ｋｍ弱,走行中にドライブトレーン警告灯が点灯するようになった。
219,2020年04月01日,埼玉,ＨＰ,三菱,ふそうキャンター,2019年12月,"7,273 Km",2RG-FEA20,4P10,エンジン,２０２０年３月,エンジンＯＩＬ警告灯が点灯した。
220,2020年04月01日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2015年09月,"400,000 Km",QPG-FV60VY,6R10,エンジン,２０２０年３月２８日,ラジエーターファンの付け根が折損した。
221,2020年04月01日,茨城,ＨＰ,ホンダ,フィットハイブリッド,2013年12月,"69,000 Km",DAA-GP5,LEB-H1,動力伝達,２０２０年３月,交差点で発進しようとしたが発進出来ず、パネルを見たらシフトポジションが、いつの間にか「Ｄ」から「Ｎ」になっていた。
