番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
207,2020年12月07日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,レクサス,ＣＴ２００ｈ,2011年03月,"106,500 Km",DAA-ZWA10,2ZR-3JM,保安灯火,２０２０年,スパイラルケーブルが損傷したため、ホーンが鳴らなくなった。
208,2020年12月07日,三重,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,カローラフィールダー,2015年10月,"22,800 Km",DBA-NZE161G,1NZ,エンジン,不明,エンジンから異音と、異常な振動が発生している。エンジンオイルも減る兆候があり、５５０ｋｍの走行でオイルゲージで半分まで減っており、オイル交換をしてみるとオイルに鉄粉・金属片が混入していた。
209,2020年12月07日,京都,ＨＰ,フォルクスワーゲン,シャラン,2012年09月,"36,174 Km",DBA-7NCAV,CAV,保安灯火,２０１８年２月、２０１９年８月、２０２０,２０１８年に運転席側、２０１９年に助手席側、２０２０年に後部座席左側パワーウィンドウのリフターが故障した。
210,2020年12月07日,広島,ＨＰ,メルセデス・ベンツ,Ｃ２００ＣＧＩステーションワゴン,2012年08月,"61,000 Km",DBA-204248,271,エンジン,２０１９年５月,外－２８７２（カムシャフトアジャスタ）のリコール対象範囲外の車両で、カムシャフト回りのエラーが発生し、エンジンかけ始めガラガラと音がなり排ガスもかなり臭くなる。しばらくすると落ち着くが走行時１５００回転ぐらいで同症状が出てくる。酷いときは停止と共に車体自体が大きく揺れてエンジンが止まりそうになる。その後、エンジンチェックマークが点灯する。
211,2020年12月07日,徳島,ＨＰ,ボルボ,Ｓ６０Ｔ４ＳＥ,2013年12月,"52,000 Km",DBA-FB4164T,B4164T,動力伝達,２０２０年１０月３１日,バックしてギヤをＲに入れアクセルペダルを踏んだ時、トランスミッション性能低下の警告が出た。
212,2020年12月06日,埼玉,ＨＰ,マツダ,ＣＸ－５,2015年09月,"75,000 Km",LDA-KE2AW,SH,エンジン,２０２０年１２月５日,ターボチャージャーの異常により、走行中にエンジン回転出力が上がらなくなり白煙を吹いた。エンジンチェックランプが点灯した。
213,2020年12月06日,静岡,ＨＰ,スズキ,ＧＳＲ２５０Ｓ,不明,"19,000 Km",GSR250S,不明,エンジン,２０２０年１２月,走行中、シフトダウンの衝撃と同時に電源が切れ、エンジンが停止した。何度かキーをｏｎ－ｏｆｆしたら復電した。
214,2020年12月06日,三重,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2020年05月,"4,036 Km",6BA-JF3,S07B,制動装置,２０２０年１１月２９日,走行中、前方の車はだいぶ離れているのに衝突軽減ブレーキが作動した。
215,2020年12月06日,奈良,ＨＰ,ボルボ,Ｖ６０　Ｔ４,2013年03月,"68,000 Km",DBA-FB4164T,B4164T,動力伝達,２０２０年１２月５日,高速道路を走行中にいきなりエンジン回転数が９０００ｒｐｍ近くまで上がり、さらに勝手に乱高下を続けた後、後続車がいる中、減速して停止した。メーターパネルに「トランスミッションセイノウテイカ」と表示された。
216,2020年12月06日,岡山,ＨＰ,レクサス,４５０ｈ,2016年09月,"24,688 Km",DAA-GYL25W,2GR-6JM-2FM,制動装置,２０２０年１０月,ブレーキをかけるたび、又は離すタイミングで、「ギュッ」と体感出来るほどの異音がする。
217,2020年12月06日,福岡,ＨＰ,トヨタ,ハイエースワイドワゴン,2016年03月,"83,000 Km",CBA-TRH214W,2TR,エンジン,新車購入時から,エンジン内部に入るエアー吸入口がエンジン後部に後ろ向きで取り付けられ、車体のフレームとの隙間が１ｃｍあるかないかくらいの隙間しかないため、空気量が足りていないような排気音がする。
218,2020年12月06日,福岡,ＨＰ,トヨタ,ハイエースワイドワゴン,2016年03月,"83,000 Km",CBA-TRH214W,2TR,動力伝達,２０１６年３月新車購入時期から。,走行中に信号待ち等で一旦減速してすぐ加速した場合、アクセルペダルを踏んでもニュートラル状態が続き３０００回転で２速に切り替わる。
219,2020年12月06日,長崎,ＨＰ,ニッサン,セレナ,2013年01月,"140,000 Km",DAA-HFC26,MR20-SM23,エンジン,２０１５年１０月,アイドリングストップ後、ブレーキを離すとエンストする。エンジンがかからず、Ｐレンジにしてエンジンを再始動させることになる。
220,2020年12月05日,北海道,ＨＰ,スズキ,スペーシアカスタムＸＳターボ,2020年10月,500 Km,4AA-MK53S,R06A-WA05A,エンジン,納車時から,エンジンの始動性が悪く、セルモーターが５秒ほど回ってようやく始動する。
221,2020年12月05日,群馬,ＨＰ,マツダ,デミオ,2014年12月,"124,600 Km",LDA-DJ5FS,S5,エンジン,２０２０年１１月,デュアルフライホイールの不良により、走行中にギアが噛まなくなり、空回り状況で走行不能になった。
222,2020年12月05日,愛知,ＨＰ,マツダ,ＲＸ－８,2004年07月,"60,000 Km",LA-SE3P,13B,かじ取り,２０１９年９月２８日,エンジン始動直後、ステアリングが重く、ハンドルを切るとガクガクと勝手に回る。走行中もハンドルが勝手に切れようとする。
223,2020年12月05日,愛知,ＨＰ,ボルボ,Ｖ６０,2016年03月,"44,000 Km",DBA-FB415AT,B4154T,エンジン,２０２０年９月中旬,走行中、メーターパネルに「エンジン高温のため車を停止してください」の警告が出たが、エンジンを切って時間が経過した後に再始動したところ表示が消えたため、同様の対応を数日続けたところ「冷却システムの故障」と表示が出た。
224,2020年12月05日,静岡,ＨＰ,スズキ,アルトｆ　ＡＧＳ,2015年10月,"47,977 Km",DBA-HA36S,R06A,動力伝達,２年ほど前から,ＡＧＳアクチュエーターよりオイル滲みが発生した。
225,2020年12月05日,静岡,ＨＰ,スズキ,アルトＦ　２ＷＤ　５ＡＧＳ,2015年10月,不明,DBA-HA36S,R06A,動力伝達,２０１９年８月,坂道を降坂する時にブリッピングをするが、ギアがニュートラルで滑走し、エンジン回転が上昇してからギアが入るため、予期せぬ押し出される様な加速をする。停止線で止まらない時もある。
226,2020年12月05日,静岡,ＨＰ,スズキ,アルト　Ｆ　２ＷＤ　５ＡＧＳ,2015年10月,"46,900 Km",DBA-HA36S,R06A,エンジン,２０１６年１月,交差点で減速の後、加速しようとアクセルペダルを踏んでもタイムラグが大きく、加速しない時間が数秒ある。
227,2020年12月05日,静岡,ＨＰ,スズキ,アルトｆ　ＡＧＳ,2015年10月,"47,977 Km",DBA-HA36S,R06A,動力伝達,新車時より,発進時にジャダーが発生する。バックギアに入れた際にギア鳴りが発生する。
228,2020年12月05日,静岡,ＨＰ,スズキ,アルトｆ　ＡＧＳ,2015年10月,"47,977 Km",DBA-HA36S,R06A,動力伝達,１００００ｋｍ,エンジン始動後バックギアに入れたところ、アクセルペダルを操作していないのに急発進した。
229,2020年12月05日,福井,ＨＰ,マツダ,ＣＸ－５,2012年08月,"103,000 Km",LDA-KE2AW,SH,電気装置,２０２０年１１月３０日　午前６時３０分頃,オルタネーターのプーリーが外れ、充電が出来ず、冷却水ポンプも回らなくなったため、充電システムエラーとエンジンの温度急上昇がパネルに表示された。
230,2020年12月05日,岡山,ＨＰ,スバル,レヴォーグ,2014年09月,"77,628 Km",DBA-VM4,FB16,燃料装置,不明,燃料噴射装置より燃料が漏れ、車室内にガソリン臭が充満した。
231,2020年12月04日,北海道,ＨＰ,スバル,フォレスター,不明,"50,000 Km",DBA-SJ5,FB20,制動装置,２０２０年１月,短時間のエンジン停止状態でブレーキペダルが硬くなり、エンジン始動が困難な状態になる。
232,2020年12月04日,北海道,ＨＰ,フォルクスワーゲン,ゴルフヴァリアント,2014年12月,"52,000 Km",DBA-AUCHP,CHP,エンジン,２０２０年６月,エンジンとミッションの合わせ目よりオイルが漏れた。
233,2020年12月04日,宮城,ＨＰ,スバル,フォレスター,2015年07月,"58,237 Km",DBA-SJ5,FB20,かじ取り,２０２０年１２月２日,エンジン始動後、最初の舵取りでステアリング警告灯が点灯してパワーステアリングが機能停止し、操縦不能に陥った。
234,2020年12月04日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2012年05月,"42,800 Km",TKG-FBA60,4P10,燃料装置,不明,インジェクターの劣化により、吹け上がりが悪くなった。
235,2020年12月04日,石川,ＨＰ,三菱,ｅＫワゴン,2014年10月,"50,000 Km",DBA-B11W,3B20,エンジン,２０２０年１１月２８日,エンジンから金属音が発生した。
236,2020年12月04日,千葉,ＨＰ,トヨタ,ヴェルファイア,2010年10月,"37,100 Km",DBA-ANH20W,2AZ,制動装置,２０１５年１１月頃に発見,ブレーキの油圧装置が壊れたため、エンジン始動時にブレーキペダルが固くなり、始動しにくくなった。
237,2020年12月04日,千葉,ＨＰ,トヨタ,ヴェルファイア,2010年10月,"37,100 Km",DBA-ANH20W,2AZ,保安灯火,２０１５年８月頃に左、２０１８年１２月頃,２０１５年８月頃に左外側のテールランプ内に浸水があった。２０１８年１２月頃に右外側のテールランプ内に浸水があった。２度とも購入店より車検に通らないので交換するよう言われた。
238,2020年12月04日,千葉,ＨＰ,トヨタ,ヴェルファイア,2010年10月,"40,000 Km",DBA-ANH20W,2AZ,車枠・車体,２０２０年１１月中旬に発見,ダッシュボード表面が溶けてベタベタになっていた。また、ビニール臭い匂いがして気分が悪くなった。
239,2020年12月04日,千葉,ＨＰ,スズキ,スイフトスポーツ,2017年12月,"51,500 Km",CBA-ZC33S,K14C,保安灯火,２０２０年９月,電動ドアミラーが洗車後に１週間程度、必ず動作不良になるため手で開く必要がある。
240,2020年12月04日,千葉,ＨＰ,スズキ,スイフトスポーツ,2017年12月,"51,500 Km",CBA-ZC33S,K14C,動力伝達,２０２０年９月,パドルシフトのダウン側が反応しないため任意でのシフトダウンができない。
241,2020年12月04日,埼玉,ＨＰ,三菱,ふそうキャンター,2016年02月,"138,000 Km",TKG-FEB50,4P10,エンジン,２０２０年１２月,走行中にエンジンがロックして停止したため、ステアリング操作が重くなり制御できなくなった。
242,2020年12月04日,埼玉,ＨＰ,トヨタ,プリウス,2009年09月,"125,000 Km",DAA-ZVW30,2ZR-3JM,排ｶﾞｽ･騒音,寒い日,ＥＧＲの不良により、エンジン始動時に巨大地震かと思う位に車が揺れる。
243,2020年12月04日,埼玉,ＨＰ,ＵＤトラックス,コンドル,2014年08月,"160,000 Km",QDG-PW39L,GH7,排ｶﾞｽ･騒音,２０２０年１１月２７日,ポンプモジュールの不良により、アドブルーランプが点灯した。
244,2020年12月04日,岐阜,ＨＰ,ニッサン,デイズルークス,2018年07月,"12,958 Km",DBA-B21A,3B20,車枠・車体,２０１９年８月２日,市販の撥水スプレーを窓ガラス４か所にかけたところ、運転席側のドアバイザーだけが乳白色になり、多くの亀裂、ひび割れ、変形が発生した。
245,2020年12月04日,岐阜,ＨＰ,ニッサン,デイズルークス,2018年07月,"12,958 Km",DBA-B21A,3B20,乗車装置,２０１９年８月２日,少しの段差のある道路を走行中に、メーターパネルに警告表示エアバックマークが点灯したり、消えたりする。
246,2020年12月04日,京都,ﾌﾘｰﾀﾞｲｱﾙ,三菱,パジェロミニ,2011年11月,"133,900 Km",ABA-H58A,4A30,動力伝達,不明,ＡＴの不具合により、後退出来なくなった。
247,2020年12月04日,兵庫,ＨＰ,メルセデス・ベンツ,Ｃ１８０ステーションワゴン,2013年07月,"65,000 Km",DBA-204249,271,エンジン,２０１８年９月、２０２０年１０月,カムシャフトアジャスターの不良により、２０１８年は高速道路走行中にエンジン警告灯が点灯した。２０２０年はエンジン始動時に異音がし、エンジン警告灯が点灯した。
248,2020年12月04日,徳島,ＨＰ,スバル,レヴォーグ,2016年11月,"24,400 Km",DBA-VM4,FB16,制動装置,不明,バキュームブースターの不良により、エンジン始動時にブレーキペダルが重たい。エンジン始動後は正常になる。
249,2020年12月04日,福岡,ＨＰ,ニッサン,ティーダ,2009年03月,"46,828 Km",DBA-C11,HR15,エンジン,走行時、アイドリング時,走行中、警告灯などが点灯してエンジンが停止した。中古で購入してすぐのころには、信号待時にエンジン回転数が異常に上昇し、ブレーキペダルを踏んでいるのに前進をしはじめ、ニュートラルに入れると通行人が振り向くほどと轟音、空ふかしのような音がなり、１０秒程度で静かになったという症状が出たことがある。
250,2020年12月03日,宮城,ＨＰ,ジープ,レネゲード,2017年06月,"70,000 Km",ABA-BU14,55263624,エンジン,２０２０年８月,信号待ちからの発進の際に突然エンジン／トランスミッションのエラーが発生し、アクセルペダルを踏んでも車が動かない状態となった。
251,2020年12月03日,福島,ＨＰ,ニッサン,セレナ,2012年02月,"76,000 Km",DBA-C26,MR20,電気装置,高速道路走行時,オルタネータープーリーが脱落したため、ベルト鳴きのような音がした直後に金属の音がして　チャージランプ、ブレーキ警告灯が点灯し、その後ヒートランプが点灯した。
252,2020年12月03日,新潟,24時間電話,ニッサン,エクストレイル,2015年12月,"45,000 Km",DBA-NT32,MR20,動力伝達,不明,ミッションが壊れて動かなくなった。
253,2020年12月03日,東京,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ｓ５,2020年03月,不明,ABA-F5CWGL,CWG,制動装置,不明,大雨や洗車などを行った数日後に車に乗る際、駐車ブレーキが張り付きを起こし、エンジン回転を２５００～３０００ｒｐｍ位にして力をかけないと駐車ブレーキが外れなくなる。
254,2020年12月03日,神奈川,ＨＰ,ニッサン,マーチ,2015年04月,"44,456 Km",DBA-K13,HR12,乗車装置,２０２０年１１月２０日,運転席ドアからバキバキと音がした。確認するとドアストッパーの付け根ボルト廻りに亀裂が入り、割れていた。
255,2020年12月03日,愛知,ＨＰ,スバル,インプレッサＳＰＯＲＴ,2018年05月,"17,838 Km",DBA-GT7,FB20,走行装置,２０２０年１１月２９日の点検で発覚。,左右前輪が片減りした。
256,2020年12月03日,三重,ＨＰ,ニッサン,デイズ,2016年09月,"26,400 Km",DBA-B21A,3B20,保安灯火,２０２０年１１月３０日,駐車した後、ロックした際に左サイドミラーからモーター音が鳴り、ロック解除したところ、今度は開かなくなった。
257,2020年12月03日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2013年11月,"67,300 Km",TKG-FBA60,4P10,排ｶﾞｽ･騒音,１週間前,尿素タンクの不良により、走行中にエンジン警告灯が点灯した。
258,2020年12月03日,京都,ＨＰ,ボルボ,Ｖ７０,2012年06月,"38,000 Km",DBA-BB4164TW,B4164T,動力伝達,２０２０年７月頃,低速走行時、３０ｋｍ／ｈ前後に急加速（４０００ｒｐｍ）や駆動系にトルクが伝わらない症状が突然出る。また、必ず発生するのではなく１か月症状がでなければ何日か連続することもある。
259,2020年12月03日,京都,ＨＰ,ニッサン,デイズ　ハイウェイスター,2015年02月,"48,000 Km",DBA-B21W,3B20,保安灯火,２０２０年１０月１５日,左ドアミラーがオート開閉しなくなった。モーター音とギヤーのガリガリ音がし、異常リミッターで十数秒後に停止する。
260,2020年12月03日,鹿児島,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ステップワゴン,2007年12月,"97,100 Km",DBA-RG1,K20A,燃料装置,今年の夏ぐらいから,燃料タンク上部にあるキャップ部の不良により燃料が漏れた。
261,2020年12月02日,神奈川,ＨＰ,ニッサン,セレナ,2013年09月,"59,800 Km",DAA-HFC26,MR20-SM23,電気装置,２０２０年１１月,オルタネーターから異音が発生し、信号待ちでノッキングが起こり、車内に焦げ臭い異臭が充満した。
262,2020年12月02日,神奈川,ＨＰ,三菱,デリカＤ５,不明,不明,LDA-CV1W,不明,排ｶﾞｽ･騒音,今月（納車日当日）,ＥＧＲの不良により、エンジン右側からゴーゴーとタイヤが擦れてるような音があり、エンジン警告灯が点灯した。
263,2020年12月02日,千葉,ＨＰ,メルセデス・ベンツ,Ｃ１８０,2013年03月,"68,086 Km",DBA-204049,271,エンジン,２０２０年１１月２０日,カムシャフトアジャスターの不良により、エンジンをかける際にかかりづらくカラカラと音がしてエンジン警告灯が点灯した。
264,2020年12月02日,埼玉,ＨＰ,トライアンフ,タイガー８００ＸＣ,2012年10月,"39,000 Km",CD,B,動力伝達,２０２０年１１月５日,左折のため、減速シフトダウンしようとしたところ、突然シフトダウンの操作ができなくなり、走行不能となったため、高ギアのままクラッチを切り、惰性で道路端に止まった。
265,2020年12月02日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ジムニー,2007年08月,"130,000 Km",ABA-JB23W,K6A,かじ取り,不明,高速道路で７０ｋｍ／ｈ走行中、段差でハンドルが左右に取られる。
266,2020年12月02日,三重,ＨＰ,トヨタ,ハリアー,不明,不明,公開時ＭＯＴＡＳ,不明,車枠・車体,２０２０年１１月２５日,フェンダー両サイドとフロントバンパーとの間に隙間が発生し、バンパー両サイドから亀裂が出来た
267,2020年12月02日,奈良,ﾌﾘｰﾀﾞｲｱﾙ,三菱,アイ,2006年08月,"130,000 Km",CBA-HA1W,3B20,エンジン,不明,ＰＣＶバルブの損傷により、走行中にマフラーから白煙が出るようになった。
268,2020年12月02日,奈良,ﾌﾘｰﾀﾞｲｱﾙ,三菱,アイ,2006年08月,"130,000 Km",CBA-HA1W,3B20,動力伝達,２０１６年頃,トランスミッションの金属疲労により、４速に入らず加速が出来なくなった。
269,2020年12月02日,香川,ＨＰ,ニッサン,ノート,2014年08月,"36,000 Km",DBA-E12,HR12,動力伝達,２０２０年１０月３０日,ＣＶＴの不具合により、高速道路運転中にエンジン回転数が徐々に不安定になり、最終的にはエンジンを常時５千回転以上に維持しないと走れなくなった。
270,2020年12月02日,大分,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,アテンザ,不明,"60,000 Km",不明,不明,エンジン,不明,ラジエーターホースの受け止めのプラスチック部が壊れたため、冷却水が漏れた。
271,2020年12月01日,東京,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2013年10月,"266,400 Km",QKG-FS55VZ,6R10,エンジン,２０２０年９月,国４１３５のリコールでインジェクタークリーナーを注入した車両で、翌日にエンジンがかからなくなった。ディーラーで確認をしたところ、燃料タンクに茶色の異物が確認されたため、異物を検査したところ、高濃度の亜鉛であることが判ったが、燃料ホースの亜鉛成分が問題となる国３０７１に対しては、対象範囲であるのに個別の車台番号で対象外となっていた。
272,2020年12月01日,神奈川,ＨＰ,フォルクスワーゲン,ゴルフオールトラック,2017年08月,"16,500 Km",ABA-AUCJSF,CJS,エンジン,２０２０年８月１０日,エンジンスタート／ストップボタンが効かず、数回押下してエンジンがかかる。また、降車時も同様に数回押さないとエンジンが切れない。
273,2020年12月01日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,スバル,サンバー,不明,"115,000 Km",V-KV3,EN07,エンジン,２０２０年２月ごろ,走行中にスロットル周りが固着し、アクセルが戻らなくなった。
274,2020年12月01日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｃ２００,2012年09月,"72,400 Km",DBA-204048,271,エンジン,不明,外２８７２（カムシャフトアジャスタ）のリコールについて対象範囲より後の年式の車で、同じカムシャフトアジャスタの故障による異音と警告灯の点灯が発生した。
275,2020年12月01日,埼玉,ＨＰ,スズキ,レッツ,2016年08月,"3,760 Km",CA4AA,不明,エンジン,２０２０年１１月２０日,燃料供給不良により、一般道路を走行中にエンジンがストップした。
276,2020年12月01日,大阪,ＦＡＸ,その他,スーパースター　クレンツエ　ウィーバル,2020年03月,不明,-,不明,装置その他,２０２０年３月末～４月上旬ごろ,装着したアルミホイールより、エア漏れが発覚し、代品として一本６月２５日に届いたものもエア漏れした。
277,2020年12月01日,兵庫,ＨＰ,ボルボ,Ｖ７０　Ｔ５ＳＥ,2020年02月,"37,800 Km",CBA-BB4204TW,B4204T,動力伝達,２０２０年１０月２６日,トランスミッション本体不良により、発進時からの変速がスムーズに上がっていかず、かなりの違和感がある。
278,2020年12月01日,福岡,ＨＰ,ホンダ,Ｎ－ＢＯＸカスタム,2020年10月,不明,6BA-JF3,S07B,その他,２０２０年１１月２１日,センシングエラー警告灯が点灯した。
279,2020年12月01日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ハリアー,2017年08月,"40,400 Km",DBA-ASU60W,8AR,車枠・車体,２週間くらい前に発見,フロントバンパーのフェンダーとの継ぎ目付近に亀裂が生じた。
280,2020年12月01日,宮崎,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,６５０ｉグランクーペ,2014年07月,"40,300 Km",CBA-6B44,N63B44B,制動装置,不明,走行中にブレーキをかけたところ、ペダルが奥まで踏み抜けてしまい、事故になった。
