番号,受付日,住所,申告方法,車名,初度登録年月,型式,通称名,総走行距離,原動機型式,不具合装置,発生時期,申告内容
1942,"2007年04月26日","福岡県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2006/06","DBA-NCP100","ラクティス","","1NZ","エンジン","","車両が加速しつづけた。"
1943,"2007年04月26日","東京都","ＨＰ","トヨタ","2006/01","DAA-MHU38W","ハリア－ハイブリッド","","3MZ-FE","その他","購入時より","エアコン作動時に白い粉が出る。また、カビ臭い。"
1944,"2007年04月26日","神奈川県","ＨＰ","アウディ","","B5","Ａ４","","","緩衝装置","","フロントサスペンション・アッパーリンクのジョイント部の耐久性がない。ドライブシャフトブーツが破けやすい。"
1945,"2007年04月26日","北海道","ＨＰ","トヨタ","2005/09","CBF-TRH226K","ハイエース","","2TR","かじ取り","２００５年９月から","Ｕターン時や駐車場での切り替えし時にハンドルから異音がした。"
1946,"2007年04月26日","北海道","ＨＰ","トヨタ","2005/09","CBF-TRH226K","ハイエース","","2TR","動力伝達","２００５年９月から","ハンドルを切りながら発進すると、ドライブシャフトのブーツが切れているような音がする。"
1947,"2007年04月26日","千葉県","ＨＰ","いすゞ","2005/02","PB-NKR81AD","エルフ","","4HL1","エンジン","２００６年１１月、２００７年４月","車の下からエンジンオイルが漏れている。"
1948,"2007年04月25日","埼玉県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","2006/09","BA-SJ45A","ジェベルＸＣ","1,000 Km","J425","エンジン","冷間時に特にひどい。","エンジンとキャブを繋ぐゴム部分の不具合により、冷間時、エンジン始動不良になったり、走行中にエンストをする。"
1949,"2007年04月25日","愛知県","ﾌﾘｰﾀﾞｲｱﾙ","アウディ","2003/06","GH-8EALT","Ａ４ＳＥ","","ALT","制動装置","","走行中にブレーキの利きが悪くなり、ペダルを強く踏むことでやっと停止した。"
1950,"2007年04月25日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","スバル","2001/02","GD-TT2","サンバー","30,000 Km","","乗車装置","","ドアヒンジのドア側溶接部に亀裂が入り、ドアが落ちそうになっている。"
1951,"2007年04月25日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","ダイハツ","2007/03","DBA-L175S","ムーヴ","100 Km","EF","乗車装置","","前席シートの前後アジャスタレバーにズボンの裾が引っかかり、降車時に転倒した。"
1952,"2007年04月25日","三重県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2002/01","LA-DC5","インテグラ","20,000 Km","","制動装置","Ｈ１９年２月","ブレーキスイッチとシフトへの配線が焼け溶けたため、シフトレバーをＰレンジから動かすことができなくなった。"
1953,"2007年04月25日","滋賀県","ﾌﾘｰﾀﾞｲｱﾙ","三菱","","GBD-H42V","ミニカライラ","120,000 Km","3G83","動力伝達","使用後３年ほど","変速機のケースが破損したため、１速と２速に変速がしづらくなった。"
1954,"2007年04月25日","埼玉県","24時間電話","スズキ","","LE-DA62V","エブリイ","130,000 Km","K6A","エンジン","Ｈ１８年９月","エンジンの２番ピストンの排気側バルブが削れてなくなってしまい、出力低下により走行できなくなった。"
1955,"2007年04月25日","岐阜県","電話","スバル","","E-BF5","レガシィ","70,000 Km","EJ20","エンジン","","コンプレッサーより煙があがり、出火した。"
1956,"2007年04月25日","北海道","ＨＰ","ホンダ","2006/02","","エリシオン","","","乗車装置","購入後間もなく","走行中常にスライドドアからきしみ音が出る。"
1957,"2007年04月25日","北海道","ＨＰ","スバル","2001/07","BH5","レガシィ","52,000 Km","EJ20","燃料装置","２００６年１０月頃から","燃料パイプからガソリンが滲んでおり、アイドリング後、室内がガソリン臭い。"
1958,"2007年04月25日","神奈川県","ＨＰ","メルセデス・ベンツ","","KK-903662","トランスポーター３１３ＣＤＩ","","","動力伝達","２００２年ごろから","ＳＳＧハイドロリック・ポンプ・リレーの接点が溶着し、ハイドロリック・ポンプが過負荷になり焼損するため、スプリントシフトが動作しなくなり、走行不能となる。"
1959,"2007年04月25日","愛知県","電話","トヨタ","","","プレミオ","30,000 Km","1AZ","エンジン","新車購入時から","エンジンのバルブがよく汚れるため、アイドリングが不調となり、エンストする。"
1960,"2007年04月24日","奈良県","ﾌﾘｰﾀﾞｲｱﾙ","三菱","1993/04","Q-P35W","デリカ","164,198 Km","4D56","エンジン","Ｈ１９年３月８日","ラジエーターが破裂し冷却水がなくなったため、高速道路を走行中にエンジンが焼きついて走行不能に陥った。"
1961,"2007年04月24日","宮城県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","1988/05","E-CP22S","セルボモード","110,000 Km","F6A","車枠・車体","Ｈ１９年４月ごろ","リヤフレームが腐食し、３人乗車時に、リヤサススプリングのアッパーシート側のボディが抜け落ちた。"
1962,"2007年04月24日","鹿児島県","ﾌﾘｰﾀﾞｲｱﾙ","三菱","1995/10","KD-V46WG","パジェロ","115,000 Km","4M40","エンジン","","タイミングチェーンテンショナの機能不良によりチェーンが破断し、エンジンが破損したため、大きな異音とともにエンジンが停止した。"
1963,"2007年04月24日","不明","電話","ニッサン","2007/03","CBA-ME51","エルグランド","2,000 Km","VQ25","エンジン","","アクセルを軽く踏むだけでエンジンが機敏に反応しエンジン回転が上がる。"
1964,"2007年04月24日","不明","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","","TA-K11","マーチ","","","燃料装置","","給油時に、燃料が燃料タンクから吹き返すため、迅速な給油ができない。"
1965,"2007年04月24日","山梨県","電話","三菱","","JF-H42A","トッポ","35,000 Km","3G83","エンジン","平成１９年３月２２日","停車中に音がして、ボンネットから発煙し、その直後に出火した。"
1966,"2007年04月24日","秋田県","ＨＰ","スバル","2007/03","DBA-RJ2","Ｒ１","76 Km","EN07","かじ取り","２００７年４月１３日　新車で購入したとき","ハンドルを固定しているボルトがはずれていたため、ハンドルが上下にがたがた動いた。"
1967,"2007年04月24日","京都府","ＨＰ","ダイハツ","2001/03","S220V","アトレー","60,000 Km","EF","保安灯火","Ｈ１８年２月","運転席側のパワーウィンドウスイッチのレバーが破損し、窓ガラスを動かせなくなった。"
1968,"2007年04月24日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2002/11","HM35","ステージア３００ＲＸ","36,000 Km","VQ30DD","燃料装置","常時","給油口のカバーが開かなかった。"
1969,"2007年04月24日","熊本県","ＨＰ","メルセデス・ベンツ","2000/07","GF-168033","Ａ１６０","","","動力伝達","２００７年１０月","走行中に急に減速し、アクセルを踏んでもエンジンの回転が上がるだけスピードが出なくなるとともに、Ｆのマークがでた。"
1970,"2007年04月24日","大阪府","ＨＰ","トヨタ","1994/10","EP82","スターレット","135,000 Km","","乗車装置","２００６年１２月","運転席のシートの背もたれ角度調整用ギヤが磨耗し、背もたれ角度が調整できなくなり、背中で押す程度の力で最大角度まで倒れる。"
1971,"2007年04月24日","千葉県","ＨＰ","ＢＭＷ","2007/03","ABA-MF16","ミニ","380 Km","N12B16A","エンジン","２００７年４月１５日","エンジン停止後、冷却ファンが少なくとも数十秒以上経っても止まらない。"
1972,"2007年04月23日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","","BC-CF46A","アドレスＶ１２５","","","非装置","","自宅駐輪場にバイクカバーを使用して駐車していたところ、朝倒れていたことが２回あった。"
1973,"2007年04月23日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","","LA-RD4","ＣＲ－Ｖ","58,000 Km","K20A","動力伝達","","駐車操作中、車両が急加速し、前方の車止めを乗り越え、壁に接触した。"
1974,"2007年04月23日","埼玉県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2003/08","UA-TC24","セレナ","23,000 Km","","車枠・車体","","前席の乗降用グリップが大きすぎるため、乗降時に頭をぶつける。"
1975,"2007年04月23日","奈良県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","","AF61","トゥデイ","","","保安灯火","","前照灯バルブ取付部の半田付けが熱で剥がれたため、走行中に前照灯のバルブがはずれ、レンズ内に落ちた。"
1976,"2007年04月23日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","2004/10","LE-DA62V","エブリイ","28,000 Km","","車枠・車体","","リヤゲートの取っ手部分が亀裂が入り、錆びてくる。"
1977,"2007年04月23日","兵庫県","ＨＰ","フォルクスワーゲン","2002/07","9NBBY","ポロ","70,000 Km","BBY","電気装置","２００７年２月、２００７年４月","点火コイルの不具合のため、エンジン出力が急に上昇または下降するようになり、エンジンも振動するようになった。"
1978,"2007年04月23日","三重県","ＨＰ","スズキ","2006/08","MH21S","ワゴンＲ","180,831 Km","","車枠・車体","３月","座席を動かしたところ、シート下のシートレール上に落ちていたライターが着火し、車両が炎上した。"
1979,"2007年04月23日","群馬県","ＨＰ","フィアット","2003/04","GH-186B6","ムルティプラ","125,000 Km","182B6","制動装置","２００７年４月","右後輪とサイドブレーキケーブルが接触し、ケーブル外皮のゴムが摩耗しケーブルの金属が露出した。"
1980,"2007年04月22日","福岡県","ＨＰ","メルセデス・ベンツ","2001/01","GF-168032","Ａ１９０","","","制動装置","２００７年４月","走行中パネルにブレーキアシスト・エレクトロニック・スタビリティ・プログラム警告灯が点灯し、アクセルを踏み込んでも加速しなくなり５０ｋｍ／ｈくらいしかスピードが出なくなった。"
1981,"2007年04月22日","福井県","ＨＰ","トヨタ","2004/03","TC-TRY230-KAI","カムロード","11,000 Km","1TR","エンジン","２００７年３月","タイミングチェ－ンカバーからオイル漏れている。"
1982,"2007年04月22日","神奈川県","ＨＰ","トヨタ","2004/02","ACM21W","イプサム","","","緩衝装置","２００７年３月","左後輪ショックアブソーバーからオイルが漏れた。"
1983,"2007年04月22日","長崎県","ＨＰ","スズキ","","JA11V","ジムニー","","","保安灯火","Ｈ１４年１２月頃から","ホーン（警音器）のアースの取り方に問題があり、ホーンが鳴らないときがある。"
1984,"2007年04月21日","群馬県","ＨＰ","ニッサン","2004/01","UA-AK12","マーチ","92,145 Km","CR12","走行装置","２００７年４月１４日","自分でタイヤ交換をしたところ、ハブボルトが折れた。"
1985,"2007年04月21日","栃木県","ＨＰ","ニッサン","2005/05","UA-TZ50","ムラーノ","","QR25DE","乗車装置","新車のときから","着座ポイントを正しく取るとシートから異音が発生する。"
1986,"2007年04月20日","神奈川県","ＦＡＸ","トヨタ","","DBA-ACV40","カムリ","16,000 Km","","保安灯火","購入後１年以内の間に","ウインドウォッシャー液漏れ（タンク不良）、ハンドル左右切替時異音、ハンドル左右切替時異音発生等、１年以内に１３件の不具合が発生している。"
1987,"2007年04月20日","栃木県","電話","スバル","","","サンバー","100,000 Km","E07","排ｶﾞｽ･騒音","走行距離１０万キロ前後","スーパーチャージャー搭載車のエキゾーストマニホールドが割れる。"
1988,"2007年04月20日","兵庫県","ＨＰ","ダイハツ","2000/05","GF-L902S","ムーヴ","75,000 Km","JB","制動装置","２００４年１２月１日","エンジン冷寒時にペダル式サイドブレーキをいったん解除してブレーキを踏むとブレーキロックがかからない。"
1989,"2007年04月20日","愛知県","ＨＰ","メルセデス・ベンツ","1999/06","GF-202020","Ｃ２００","77,000 Km","","エンジン","２００７年４月","走行中にエンジンが止まった。"
1990,"2007年04月20日","千葉県","ＨＰ","メルセデス・ベンツ","1995/03","E-202028","Ｃ２８０","93,500 Km","","エンジン","２００７年３月","走行中にエンジンが突然停止した。"
1991,"2007年04月20日","埼玉県","ＨＰ","メルセデス・ベンツ","1998/06","E-202026","Ｃ２４０","","","エンジン","２００７年４月","走行中にエンジンが突然停止した。"
1992,"2007年04月19日","岡山県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","","GF-JCG10","プログレ","155,000 Km","1JZ","緩衝装置","","走行中に右前輪ロアアームが外れて、走行不能になった。"
1993,"2007年04月19日","北海道","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","1998/10","ENY33","セドリック","140,000 Km","","緩衝装置","Ｈ１９年３月","発進時に、右側フロントサスのスプリングが折損し、タイヤを破損させた。修理から１月後に、左側が同じく破損した。"
1994,"2007年04月19日","兵庫県","ﾌﾘｰﾀﾞｲｱﾙ","三菱","2001/01","GF-EA3A","ギャラン","55,000 Km","4G64","保安灯火","","フォグランプ内に水が浸入して溜まった。"
1995,"2007年04月19日","千葉県","ＨＰ","マツダ","1991/12","E-FD3S","ＲＸ－７","","13B","保安灯火","２０００年１２月","パワーウィンドウが自動で動かず、止まる度にスイッチを押す必要がある。"
1996,"2007年04月19日","東京都","ＨＰ","ＢＭＷ","2003/02","GH-AV30","","20,200 Km","306S","走行装置","２００７年４月頃","右後輪ホイールベアリングにガタがある。"
1997,"2007年04月19日","福島県","ＨＰ","スズキ","1998/11","MC21S","ワゴンＲ","40,000 Km","","かじ取り","数年前","ハンドルを右方向に操舵すると重い。"
1998,"2007年04月19日","群馬県","ＨＰ","オペル","2002/12","GF-XN180","オペルヴィータ","57,000 Km","Z18","動力伝達","２００７年４月","マニュアルトランスミッションでシフトができなくなった。"
1999,"2007年04月19日","岐阜県","ＨＰ","メルセデス・ベンツ","1994/03","E-202022","Ｃ２２０","145,000 Km","","エンジン","２００７年４月","走行中にエンジンが突然止まった。"
2000,"2007年04月19日","山梨県","ＨＰ","メルセデス・ベンツ","1995/03","E-202020","Ｃ２００","113,000 Km","","エンジン","２００７年４月","走行中にエンジンが突然停止した。"
2001,"2007年04月19日","宮城県","ＨＰ","ニッサン","1997/07","KD-AVWE50","エルグランド","112,000 Km","QD32","エンジン","２００４年１２月","３番目のケーブルが外れたため、エンジンが始動不良となった。"
2002,"2007年04月19日","栃木県","ＨＰ","スズキ","2007/02","ZC31S","スイフト","","","動力伝達","２００７年４月７日（土）","走行中に、クラッチオイルが噴出し、ギアが入らなくなった。"
2003,"2007年04月19日","宮城県","電話","いすゞ","2000/04","KK-BE63CE","ふそうローザ","110,000 Km","4D33","動力伝達","","ギアが入らなくなった。"
2004,"2007年04月18日","奈良県","ﾌﾘｰﾀﾞｲｱﾙ","マツダ","2003/12","UA-LW3W","ＭＰＶ","23,647 Km","L3","走行装置","Ｈ１９年４月７日","高速道路走行中にホイールキャップがなくなった。"
2005,"2007年04月18日","高知県","ﾌﾘｰﾀﾞｲｱﾙ","ダイハツ","2007/01","DBA-L175S","ムーヴ","500 Km","KF-VE","エンジン","","エンジンが始動不良になり、走行中にエンストした。"
2006,"2007年04月18日","北海道","ﾌﾘｰﾀﾞｲｱﾙ","スバル","","V-KV4","サンバー","65,000 Km","EN07","動力伝達","５３０００ｋｍ時と現在の２回","オートマチックトランスミッションの電磁クラッチ、ブラシ等の不具合で、シフトレバーがシフトできなくなった。"
2007,"2007年04月18日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2006/02","DBA-NCP100","ラクティス","3,000 Km","1NZ","エンジン","２００６年１２月２８日","運転中アクセルが勝手にふけて戻らないような状態になった。"
2008,"2007年04月18日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","メルセデス・ベンツ","2006/01","E55T","","40,000 Km","11398060","エンジン","４月１７日","定速走行中に勝手に加速したり、低速走行中にエンストしたりする。"
2009,"2007年04月18日","埼玉県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2002/03","TA-ACU15W","ハリアー","43,000 Km","2AZ","走行装置","","タイヤ交換作業中にホイールボルトが折れた。"
2010,"2007年04月18日","静岡県","ＨＰ","トヨタ","2000/04","GF-SXM10G","ガイア","70,000 Km","3S","その他","２００５／１０","シフトレバーの位置がどのポジションでもキーが抜ける"
2011,"2007年04月18日","石川県","ＨＰ","ニッサン","","TR50","テラノ","","ZD30DDTi","エンジン","２００６年","エアフロセンサーの不良により加速しなくなる。"
2012,"2007年04月18日","東京都","ＨＰ","マツダ","2005/10","KR-SKF6M","ボンゴブローニー","25,000 Km","RF","制動装置","購入当初から","急ブレーキを掛けた際にＡＢＳがすぐに作動し、制動距離が伸びる。"
2013,"2007年04月18日","埼玉県","ＨＰ","トヨタ","2005/03","AHR10W","エスティマハイブリット","45,000 Km","2AZ-FXE","エンジン","２００５年１１月１９日ごろ","走行中にハイブリットシステム異常警告灯・ＶＳＣ警告灯・電子制御ブレーキ警告灯が同時に点灯した。"
2014,"2007年04月18日","熊本県","ＨＰ","ダイハツ","","GF-L900S","ムーヴ","","EF","エンジン","２００７年４月","ＶＶＴ（可変バルブタイミング）機構と排気側カムシャフトの位置決めをする金属部材の強度不足により、ＶＶＴユニットのピンが破損したため、エンジンが正常に動作しない。"
2015,"2007年04月18日","宮城県","ＨＰ","トヨタ","1996/06","E-AE115G","スプリンターカリブ","83,830 Km","7A","走行装置","平成１９年４月","タイヤ交換時にハブボルトが折れた。"
2016,"2007年04月18日","山口県","電話","トヨタ","","","クラウン","300,000 Km","","緩衝装置","平成１９年１月２９日","走行中にボールジョイントが抜けた。"
2017,"2007年04月17日","埼玉県","ＦＡＸ","スズキ","","GF-DA52W","エブリイワゴン","85,000 Km","F6A","エンジン","Ｈ１９年３月９日","走行中にエンジン部分から煙が上がった。"
2018,"2007年04月17日","長野県","24時間電話","ホンダ","","","ビート","76,000 Km","","電気装置","１年ほど前から","ＥＣＵの内部コンデンサーが破裂、液漏れしてエンジン不調になった。"
2019,"2007年04月17日","東京都","ＨＰ","ＢＭＷ","2006/07","","３２０ｉツーリング","1,400 Km","N46B20B","エンジン","２００７年４月１５日","制御系システムに異常が生じ、エンジンが始動しなくなった。"
2020,"2007年04月17日","神奈川県","ＨＰ","ルノー","2005/09","GH-EL7X","アヴァンタイム","12,000 Km","L7X","電気装置","２００７年４月１日","イグニッションコイルの不調により、後退時にエンストするようになり、走行距離１万ｋｍあたりからキックダウン時にエンストが時々発生し、その後、常時振動が出て、マフラーから爆発音も出るようになった。"
2021,"2007年04月17日","東京都","ＨＰ","トヨタ","2006/10","DBA-ZRE144G","カローラフィールダー","1,713 Km","2ZR","車枠・車体","納車日から","初めて乗った時から、目が痛くなる、喉がヒリヒリする、頭痛がするなどの症状が出る。"
2022,"2007年04月17日","岩手県","ＨＰ","スズキ","2002/06","HN22S","Ｋｅｉ","29,000 Km","K6A","エンジン","平成１９年４月１７日","走行中に速度を落とすと、エンジンが止まる。"
2023,"2007年04月17日","福岡県","ＨＰ","ホンダ","1999/10","GM-HM1","バモス","60,000 Km","E07Z","乗車装置","２００７年２月頃","助手席側のシートベルトの不具合により、助手席側エアバッグが作動しないとの警報が出た。"
2024,"2007年04月17日","愛知県","電話","トヨタ","","","カムリグラシア","100,000 Km","","かじ取り","","カーブを走行時にハンドルがロックした。"
2025,"2007年04月17日","福岡県","電話","三菱","2006/04","CBA-H81W","","12,000 Km","3G83","排ｶﾞｽ･騒音","","ブローバイガス還元装置のバイプが折れて外れたため、走行中に、エンジンルーム内から空気が漏れるような音がした。"
2026,"2007年04月16日","岡山県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2001/11","TA-NZE121G","カローラフィールダー","130,000 Km","1NZ","エンジン","Ｈ１９年４月１４日","エンジンを始動した直後、回転数が６５００ｒｐｍ付近まで上昇した。"
2027,"2007年04月16日","山口県","ﾌﾘｰﾀﾞｲｱﾙ","ダイハツ","2004/04","CBA-L250S","ミラ","","EF","動力伝達","","後退のためＲレンジにギアチェンジした直後、車両が急発進した。さらに切り返しのためにＤレンジにしたところ、同じく急発進し、ブレーキを踏んだが止まりきれず、側壁に接触した。"
2028,"2007年04月16日","不明","ﾌﾘｰﾀﾞｲｱﾙ","三菱","2007/03","DBA-CV5W","デリカＤ５","50 Km","4B12","走行装置","","走行中にアクセルの動きに車両がきちんと反応しなくなり、ＡＳＣ（横滑り防止装置）の警告が表示された。"
2029,"2007年04月16日","静岡県","ＨＰ","三菱","1999/02","EC5A","ギャラン","140,000 Km","","かじ取り","２００７年２月","走行中に運転席側のタイロッドが抜け、タイヤがあらぬ方向に向いたため、タイヤが回転しなくなり、急停止した。"
2030,"2007年04月16日","石川県","ＨＰ","マツダ","2003/04","SE3P","ＲＸ－８","25,000 Km","","保安灯火","今年の１月","テールランプ内で結露が発生し、更には水滴がたまる。"
2031,"2007年04月16日","和歌山県","ＨＰ","ホンダ","1986/06","RC17","ＣＢＸ７５０","24,500 Km","RC17E","緩衝装置","購入後すぐ。","リアサスが沈み込んだまま機能しなくなった。"
2032,"2007年04月16日","石川県","ＨＰ","プジョー","2005/10","GH-T5RFJ","３０７フェリーヌ","6,000 Km","","電気装置","","イグニッションコイル２つが壊れたため、走行中にノッキングが起こり、エンジン始動し直したところ、エンジンチェックランプが点灯した。"
2033,"2007年04月16日","愛媛県","ＨＰ","ホンダ","2000/03","GF-GH3","ＨＲ－Ｖ","83,000 Km","D16A","動力伝達","新車購入時すぐ","信号などでブレーキを踏んで停車している時などに動力伝達装置の不具合により、車が発進しようと大きくしゃくる。"
2034,"2007年04月16日","東京都","ＨＰ","トヨタ","2006/08","DBA-ACR50W","","7,000 Km","2AZ","その他","購入時から","昼間でも曇りの日とか、建物や街路樹の陰とか、また朝方夕方のように少し暗い時に、スピードメーターが非常に見えづらい。"
2035,"2007年04月16日","静岡県","ＨＰ","ニッサン","","","プリメーラ","","","走行装置","２００７年３月　５０，０００ｋｍでの交換","ホイルについている空気バルブの劣化によりパンクした。"
2036,"2007年04月15日","新潟県","ＨＰ","ダイハツ","1999/08","GF-L900S","ムーヴ","66,000 Km","EF","エンジン","平成１９年４月","エンジンのＶＶＴ（可変バルブタイミング）機構とカムシャフトが損傷し、発進時に加速せず、振動を伴いながら走行する。また、走行中にアクセルを開けると失速し、アクセルオフにすると急激に失速する。"
2037,"2007年04月15日","北海道","ＨＰ","ホンダ","2000/06","GH-RA7","オデッセイ","41,892 Km","F23A","乗車装置","購入時から","運転席シートがぐらつく。"
2038,"2007年04月15日","千葉県","ＨＰ","ダイハツ","2003/06","UA-L150S","ムーヴ","14,000 Km","EF","かじ取り","２００７年３月２４日","パワーステアリングの油圧ホースに亀裂が入り、オイルが漏れて、操舵不能になった。"
2039,"2007年04月15日","大阪府","ＨＰ","ニッサン","1999/04","GF-ER34","スカイライン","60,000 Km","RB25DE","電気装置","２００７年３月１日頃　２回","イグニッションコイルが故障し、エンジン警告灯が点灯する。"
2040,"2007年04月14日","愛知県","ＨＰ","トヨタ","1997/03","JZX101","","58,000 Km","2JZ","制動装置","不明","運転席足元にマスターシリンダー（ブースター部）よりブレーキオイルが漏れる。"
2041,"2007年04月14日","広島県","ＨＰ","トヨタ","2003/09","ANH10","アルファード","42,000 Km","2AZ","エンジン","２００６年１１月","走行中にアクセルオフにするとエンジンが停止する。"
2042,"2007年04月14日","和歌山県","ＨＰ","スバル","","E-KK3","ヴィヴィオビストロ","100,000 Km","EN07","動力伝達","平成１８年頃","電磁クラッチの不良と思われる不具合で、ブレーキを操作して停止直前に急発進の状態になり前車に追突しそうになった。"
2043,"2007年04月13日","岐阜県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2005/09","CBA-NZE121G","カローラフィールダー","8,885 Km","1NZ","車枠・車体","Ｈ１９年３月５日","高速走行中右カーブにおいて、不意にハンドルが利かなくなり、スピンして右側側壁に衝突した。"
2044,"2007年04月13日","埼玉県","ﾌﾘｰﾀﾞｲｱﾙ","スバル","2004/07","LE-TT2","サンバー","20,000 Km","","制動装置","２万キロほど","ブレーキディスクがレコード盤のように磨耗した。"
2045,"2007年04月13日","埼玉県","ﾌﾘｰﾀﾞｲｱﾙ","オペル","1998/03","E-XF250W","オメガ","90,939 Km","","乗車装置","","ドアロックが誤作動し、外から開けられなくなる。パワーウインドウが斜めに上昇し引っかかる。洗車時に運転席付近に水が浸入する。"
2046,"2007年04月13日","三重県","電話","マツダ","","KR-SYF6T","タイタン","","RF","排ｶﾞｽ･騒音","新車登録から随時","ＤＰＦ警告ランプが頻繁に点灯する。"
2047,"2007年04月13日","千葉県","ﾌﾘｰﾀﾞｲｱﾙ","スバル","1997/01","GF1","インプレッサ","97,000 Km","EJ15","エンジン","","高速道路走行中に、アクセルケーブルのリンク部にゴム部品が引っかかって、アクセルが戻らなくなった。"
2048,"2007年04月13日","新潟県","ＨＰ","ホンダ","1997/07","E-RF2","ステップワゴン","117,000 Km","B20B","動力伝達","購入時（２００６／０５）から","走行から停車しようとする際、あるいは徐行から停車時などにエンジンプレーキがかかる時など、エンジンのトルクが抜ける際にＡＴ内部から「カクン」と音がする。"
2049,"2007年04月13日","奈良県","ＨＰ","三菱","2006/12","DBA-CW5W","アウトランダー","3,000 Km","4B12","保安灯火","２００６年１２月２７日","クラクションを軽く鳴らすことができない。"
2050,"2007年04月13日","奈良県","ＨＰ","三菱","2006/12","DBA-CW5W","アウトランダー","3,000 Km","4B12","走行装置","２００６年４月８日","ＡＳＣ（スタビリティコントロール）が、作動しない状態になった。"
2051,"2007年04月13日","千葉県","ＨＰ","トヨタ","2003/02","MNH10W","アルファード","","1MZ","乗車装置","２００６年秋頃","運転席シートベルトがバックルの解除ボタンを押しても直ぐに外れず、指を奥の方まで押し込まないと外れない。"
2052,"2007年04月13日","北海道","ＨＰ","ホンダ","","RN4","ストリーム","26,000 Km","K20A","エンジン","走行時","セルモータの異常で、モーターが回り続けたため、焼き付いた。"
2053,"2007年04月13日","三重県","ＨＰ","ホンダ","2000/01","GH-RA6","オデッセイ","64,100 Km","F23A","乗車装置","２００７年４月","右側後部ドアの集中ロックが作動しなくなった。"
2054,"2007年04月13日","岡山県","ＨＰ","ニッサン","2003/09","UA-TNU31","プレサージュ","44,000 Km","QR25DE","その他","２００５年頃","燃料計の針が満タン給油にしてもＦＵＬＬ表示にならない。また、燃料残量警告灯の点灯するタイミングが早めになった。"
2055,"2007年04月13日","茨城県","ＨＰ","フィアット","2003/08","GH-188A6","プントＨＧＴアバルト","56,000 Km","188A6","かじ取り","２００７年４月１３日","駐車場内で車を移動させているときに、ハンドル操作がタイヤに伝わらなくなり走行不能となった。"
2056,"2007年04月13日","大阪府","電話","ニッサン","","","プリメーラ","","","エンジン","","高速道路走行中に車速が５０ｋｍ／ｈに落ちた。"
2057,"2007年04月12日","神奈川県","ＨＰ","ニッサン","2006/10","CBA-Z33","フェアレディＺ","8,670 Km","VQ35","エンジン","購入時より","エンジンオイルを上限まで入れても約１２００ｋｍ走行後に下限まで減っていた。"
2058,"2007年04月12日","千葉県","ＨＰ","スバル","2000/06","BE-5","レガシィＢ４","55,000 Km","EJ-20","電気装置","２００５年７月頃からずっと","オルタネーターの不良により、走行中にバッテリ警告灯と駐車ブレーキ警告灯が点灯した。"
2059,"2007年04月11日","宮城県","ﾌﾘｰﾀﾞｲｱﾙ","スバル","","E-BG5","レガシィ","88,000 Km","EJ20","エンジン","Ｈ１９年４月","走行中にクランクプーリが外れて、周辺補機類がすべて動かなくなった。"
2060,"2007年04月11日","福岡県","電話","スバル","","","レガシィ","","","エンジン","２週間前","走行中にエンジン警告灯が点灯し、エンジン回転数がアイドリング状態となり、アクセルペダルを踏んでも加速しなくなった。"
2061,"2007年04月11日","山梨県","電話","スバル","2004/04","LE-TT2","サンバー","450,000 Km","EN07","かじ取り","","パワーステアリングのアシストが利いたり利かなかったりする。"
2062,"2007年04月11日","東京都","来訪","メルセデス・ベンツ","2004/07","GH-211065C","Ｅ３２０","10,500 Km","１１２","エンジン","平成１８年４月２７日及び平成１９年４月７","急峻な勾配を登り切ったあと、出力が著しく減少し、速度が出なくなった。"
2063,"2007年04月11日","不明","電話","スバル","2005/09","RC1","Ｒ２","","","燃料装置","","ガソリンの給油口の蓋が開かなくなった。"
2064,"2007年04月11日","富山県","ﾌﾘｰﾀﾞｲｱﾙ","メルセデス・ベンツ","2001/06","","Ｖ２３０","","","乗車装置","","ドアロックの誤作動でキーを閉じ込だ。パワーウインドウが動かなくなった。スライドドアのリンクケーブルが抜けて内側から開かなくなった。"
